,UKF260,ZH1007inf,ZH1007nec,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.1008089957397426,-0.030831323428925753,0.06383943372626061,0.12968862506159964
HALLMARK_ALLOGRAFT_REJECTION,0.010714431604131961,-0.05036139241446284,0.0031195279824021175,0.0852519185937977
HALLMARK_ANDROGEN_RESPONSE,0.043136206072390416,0.05676556295603065,0.1452105332933301,0.10012610593968076
HALLMARK_ANGIOGENESIS,-0.1047351111096483,0.028323637089536884,0.014268838146259325,-0.11914038302529904
HALLMARK_APICAL_JUNCTION,0.03179669486706052,0.06791319268561079,0.05499906731447642,0.12058056059779831
HALLMARK_APICAL_SURFACE,0.06377224405640788,0.03565333108768854,0.02579487547319108,0.09937589602983485
HALLMARK_APOPTOSIS,-0.05637018285064022,-0.001979729069660181,0.012650089677583427,-0.08197962238134932
HALLMARK_BILE_ACID_METABOLISM,0.057254059848133844,0.01983268100838376,0.08961610271771576,0.15299450879215792
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07402698892104723,0.03161495162095277,0.10018608489441115,0.09804459944394424
HALLMARK_COAGULATION,-0.011770894942671029,0.01472699933821511,0.10191683149669725,0.043986079800373834
HALLMARK_COMPLEMENT,0.01684629657366568,0.032574327355575625,-0.023598744057638187,0.06547916515302268
HALLMARK_DNA_REPAIR,0.03701026247598658,0.004295308780278321,0.0826848611957346,0.15813792900782572
HALLMARK_E2F_TARGETS,0.15054162145968858,0.02688681839543951,0.047504736630037,0.02666158218203413
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03350056862415879,0.07343039936402886,0.10669416707070437,-0.08644159109183185
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.11745843251634523,0.07714103782226941,0.0632449977517701,0.05582540017167368
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.006206686046711712,-0.09177163817689936,0.01965906496071531,0.08607365157861711
HALLMARK_FATTY_ACID_METABOLISM,0.0009849386678245878,0.029609689637590378,-0.006654344682362907,0.011352203298757023
HALLMARK_G2M_CHECKPOINT,0.0501699435333321,0.09177077594586167,0.117049629397381,0.006715410134051014
HALLMARK_GLYCOLYSIS,-0.02888191845192198,0.049823865157000304,0.09876568530129291,0.06827642290240653
HALLMARK_HEDGEHOG_SIGNALING,0.08468250712708687,0.03988521539568863,0.059483357691151664,0.010080266859970866
HALLMARK_HEME_METABOLISM,0.08289487669940221,0.0046659050017017496,0.11831924313492997,0.1421772683881851
HALLMARK_HYPOXIA,-0.06092982979702808,0.08488576012775162,-0.058915270227496354,-0.03604535967612681
HALLMARK_IL2_STAT5_SIGNALING,0.06541509573151039,-0.018253260175635586,0.059484284977799076,0.08692870329985213
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08434291465412083,0.03764666165777238,0.07055188083294593,-0.034214658233745684
HALLMARK_INFLAMMATORY_RESPONSE,-0.04959081309803527,0.001092143778735481,0.023067318341677173,0.016965992035846502
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06010263411397683,0.02995807758390744,0.05961274810358784,0.12024288814385618
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07695630200779377,-0.015624434259372365,-0.030344709184115574,-0.03574082272825111
HALLMARK_KRAS_SIGNALING_DN,0.09126943860442803,0.1050620518564327,0.054043735900159984,0.15772097780846647
HALLMARK_KRAS_SIGNALING_UP,0.004813805963976839,0.0247620170117232,0.12021773815340889,0.07664775218381059
HALLMARK_MITOTIC_SPINDLE,0.10217947967583864,0.08925949309322541,0.12214615512882768,0.12375843642765569
HALLMARK_MTORC1_SIGNALING,-0.07052768605375566,0.09594187684962695,-0.012025912680133026,-0.05003733667140825
HALLMARK_MYC_TARGETS_V1,0.047612319556556884,-0.03354886592790664,0.06552313749375083,0.15683413156787984
HALLMARK_MYC_TARGETS_V2,0.010998300018042098,-0.06697957513225856,0.011609538358694448,0.04055099234096983
HALLMARK_MYOGENESIS,0.06068440221885512,0.0645831088288868,0.11473991667589305,0.12316285671744304
HALLMARK_NOTCH_SIGNALING,0.054591909027263776,0.06761394414059589,0.028419639487326478,0.14263527453631342
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09354558957413696,-0.04783237556669968,0.01443052527412268,0.16637050102665962
HALLMARK_P53_PATHWAY,0.047562828092050355,-0.05098639339909317,-0.022504025628491443,0.15929623182147712
HALLMARK_PANCREAS_BETA_CELLS,0.06770442688296689,-0.0401336389165619,0.11214595667184996,0.14887887625026952
HALLMARK_PEROXISOME,0.11646417263090444,-0.00614754417406555,0.06375281158334319,0.12082146959079042
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04884812174285802,0.05763230711295383,0.05996050321311742,0.11432033518879973
HALLMARK_PROTEIN_SECRETION,0.04628509176836478,0.10951455079237817,0.1059998781560101,0.12217096435552043
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0716854823605978,-0.1155448781523986,-0.014548177594607387,0.16527516945734827
HALLMARK_SPERMATOGENESIS,0.06735372026665606,-0.05613882974147771,0.10285922613144484,0.140772927753272
HALLMARK_TGF_BETA_SIGNALING,0.017010245839807144,0.04301920771803519,0.08902680074490733,0.12976602123679207
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08197427103765413,-0.002811347021605741,-0.053758154229502475,-0.001525960184558555
