,UKF248,UKF266,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.00794955125030059,0.051480743933419976,0.03601592725101692,0.1402644858206775,0.06353219577303111,0.08404075563907806,-0.0498891476231647,0.0930967278399713,0.13363825677914604
HALLMARK_ALLOGRAFT_REJECTION,0.03504695254840302,0.04989797834001968,-0.013499508698245621,-0.07968784621586639,-0.04899077004323511,0.07423496430284396,-0.03884771035238823,0.03797984316879733,-0.021947723697025745
HALLMARK_ANDROGEN_RESPONSE,0.03183787731309757,0.06737909939900912,-0.03734977458437873,0.0022007242745126264,-0.048302599565378614,0.08252799770184037,0.003743469591687089,0.07633696141188658,-0.02548437550284418
HALLMARK_ANGIOGENESIS,0.01566736405562144,0.03436564235768303,-0.05190976156331341,-0.10542419447898292,-0.1806740045225173,-0.041490366411443075,0.010532917642615413,0.01904238711687701,-0.1325274264624689
HALLMARK_APICAL_JUNCTION,0.007742471816264978,0.061514476139196514,0.03794359252778728,0.05886449849201594,-0.13056577758838553,0.09092766978964228,-0.012530515296264338,0.07116585927104549,0.154969811855624
HALLMARK_APICAL_SURFACE,-0.005392665605674866,-0.0005776205517214612,0.08282680354505513,0.034694909885114075,-0.07841297628543394,0.1222080229947452,-0.007521735911003379,0.02928787173531529,0.0897398206933215
HALLMARK_APOPTOSIS,-0.01956583991059282,0.0020523108848340163,0.01266542953803939,-0.015139114821813517,0.07237833195709813,-0.043553407159123314,-0.019018945183440997,0.018901806551801435,0.1297232698025434
HALLMARK_BILE_ACID_METABOLISM,-0.011858426419157833,0.044225046132659214,-0.05137329471424818,0.02458623881298605,-0.07021754864270251,0.10923166371382195,-0.00044429801014881395,0.06040124407222423,0.04574700836284069
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01340185757185518,0.0467203451623939,0.0029558068072338775,0.0006733017982686314,-0.1335594969338927,0.08547963524573993,-0.04737882565681134,0.03484434555862137,-0.0243776629392766
HALLMARK_COAGULATION,-0.0008045708168178998,0.027451205757463116,-0.021276748340912272,-0.03458232750905534,-0.10125432337964353,0.06606403955499657,-0.07557809395327081,0.06338263501896489,-0.1721817873997895
HALLMARK_COMPLEMENT,0.022118538750304267,0.029750047642062665,0.05090600750643209,-0.040682332709829926,0.0025777569511804934,0.04734977053997432,-0.03696301948427921,0.054813131195441844,0.11178291686559452
