,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.4276368202808346,0.032677904818260155,0.036591323441685975,0.07061761074974886,0.06352345280868874,0.12008041607676262,0.004991517630586257,0.15212400249818248,0.18235032958810443,-0.04665685104260007,0.0734433673243884,0.305084421801646,0.13664349175745202,0.16329361827050812,0.1041769592201387,0.04196390866326795,0.2570247383261695,0.38068819023351547,0.2724026387129073,0.21326140396834378,0.07179341136909355,0.17606356859635955,0.11119895458563415
HALLMARK_ALLOGRAFT_REJECTION,-0.014945176410615964,-0.04459900551161241,-0.07511990170648401,0.03900273990878451,0.037584865588226546,0.1513096550171245,-0.048275219180847054,0.1254666661330797,-0.2623802085404499,-0.015318657135448865,-0.11730498968620905,0.09882972730297485,0.04329501020676038,0.055594598821975545,0.014648023672787508,0.04515116633779106,0.1257226328889368,0.23832872987843212,0.10718958385375116,-0.13558989268460636,0.10548840699679629,-0.011586557058554187,0.0015084264317344392
HALLMARK_ANDROGEN_RESPONSE,0.24431400055354818,0.07098225773936583,-0.015101033834571342,0.06953118990792762,-0.01728916650124515,0.20620980333993427,0.00013103037382396972,0.21641321882786244,-0.22277384615510343,-0.013490869535388477,-0.021824482149668947,0.18286554988828954,0.1092893587104685,0.18556614611653233,0.03523268896060025,0.08206322323474105,0.13533734468541517,0.26967682785827074,0.08057097108431606,-0.0722541791297348,0.01662604446808381,-0.14694280898220868,-0.14929400587975453
HALLMARK_ANGIOGENESIS,-0.12030832693299401,-0.10933669577261602,0.11495418466701539,0.046546830083428865,-0.16072702426852156,-0.25330989131513165,0.0035946915700988307,0.12133313761310531,0.11306403728478429,-0.06497424517399945,-0.1264965937506499,-0.3075973628921612,-0.1264389089494791,0.11468087285428334,-0.13357427145629214,-0.01579463455479629,-0.16242752922530462,-0.3362679054452242,0.23698704746391963,-0.407613154466486,0.022783078722478086,-0.37481467907903854,-0.48386108719163
HALLMARK_APICAL_JUNCTION,0.30765247029102094,0.05047366208334069,-0.009715231176233323,0.0794220069388116,0.04725059621188407,-0.0006108647367179042,-0.030907048757986808,0.14316140441224753,0.24522916289745317,-0.018576488983868086,0.06557836033282698,0.1785098987994067,0.12880845259332147,0.17067569501100688,0.0575626828048357,0.053093567509410945,0.15467606441533246,0.31632516896021506,0.24968880362889112,0.1069689063098627,0.08412684389476059,-0.006995264338351492,-0.08162030126878232
HALLMARK_APICAL_SURFACE,0.42438597820436513,0.09688053142372181,-0.010879881967634394,0.10022981052621434,0.04411457691436611,0.052354308901372174,0.044265210405010934,-0.08539590192492084,-0.17914591242325179,0.041290839450844594,0.038498896193798364,0.10394205855455825,0.12822641042521948,0.008448187519193394,0.12933530756451103,0.012816852403833854,0.11014337282862971,0.27996499131215113,0.12448559531775552,-0.04593209300822882,0.009902688291225759,-0.08608928444205514,-0.07952010100968268
HALLMARK_APOPTOSIS,0.05959936207194044,-0.034391405695307034,0.020849401689793445,0.05114260363178762,-0.008905161709203501,0.05939695652419081,-0.04680986793291022,-0.004078514088827899,-0.25530869815218854,-0.027704516622887455,0.0006313129884755298,0.26099135102591403,0.03407187576038464,0.09302167682167772,-0.008784424684399307,0.011062211329122898,-0.11944991727199668,-0.1756273911619133,0.11755883909694205,0.021964016414283905,0.04257303877358558,-0.09975822879682214,-0.043736894682850476
HALLMARK_BILE_ACID_METABOLISM,0.3936775456414736,0.07231030082055787,-0.0353721347532989,0.0986640653856472,0.0900733155279944,-0.059694408074499244,-0.010125075293495024,0.16284480195684817,0.20143400044219378,-0.015632068669042553,-0.017174793733698825,0.21161408973719523,0.10739174659333554,0.08919154415128741,0.09666806911268706,0.08552478462879559,0.12986730458984808,0.31867687049170895,0.09373110968955356,0.114841074241472,-0.006000918906808551,0.33338248332009013,0.15721053643522717
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.33536120047992735,0.029334999214207173,-0.041268866503210724,0.09053991306204504,0.07756669943501239,-0.011525980336843732,-0.012632560816614069,0.15933213223778672,0.19861316432062487,-0.02933581490290924,-0.09716817447090252,0.2692410965589464,0.08829958130415178,0.05738305532097622,0.05835576414597375,0.04494353837104197,0.164324603111673,0.34874884478887713,0.1270901650454069,0.2278388517266676,0.08334079046518957,0.12764730771125607,0.0419994857126063
HALLMARK_COAGULATION,0.2981531211994897,-0.001316277097089369,-0.059882864881821714,0.06804579244731575,0.051141834126779986,0.15293896654362055,-0.07688068140118877,0.12258037920683752,0.1319593985220578,-0.0751799113122117,-0.12246775838249374,-0.1414117666106004,0.1153967053584326,0.1775947418365127,0.06855031273678878,0.05775188967486306,0.16316915942179674,0.28112040198234106,0.261648099732647,0.07597357077776608,0.2109921890348484,-0.14331680968279445,-0.10456583015774157
HALLMARK_COMPLEMENT,0.2495419351182593,0.018256269227393544,0.011035056130176902,0.07593344733714265,0.02523251573298413,0.2966858285983679,0.013595679958171352,0.1281078791137563,-0.0021840121240688597,-0.011629568121169926,-0.07996039636675409,0.2539877081155168,0.07151772620125468,0.11268062076669684,-0.014144007564755182,0.017444292306378544,0.09553687699938376,0.20145112361928572,0.3062033354097686,0.06412781915716945,0.1348726772950052,0.11177192544157817,0.06420375318975868
HALLMARK_DNA_REPAIR,0.33479691791845584,0.04299295786931699,0.0038553880330292317,0.08270686000936689,-0.06018716492645169,0.15412864675944546,-0.002896571227305843,0.2222205570951573,-0.04375201614547264,-0.011344917132122,0.09353261071527182,0.22824651202604831,0.14906200784060764,0.07061754375279497,0.17208324374102615,0.040956791413200445,0.15790445347174228,0.31554264040751523,0.2594463658797626,0.19551878175585666,0.1612567044809841,0.22595076649048512,0.0529285627801204
HALLMARK_E2F_TARGETS,0.41528474355874884,0.10822450011016449,0.012720975313072602,0.07940512355884921,0.06276732594294313,0.09795880923386803,-0.05572857357031016,0.22752101931749538,0.17628493698543496,-0.0066006021027347804,0.0717701985038845,0.013966795529767187,0.145593485620701,-0.07270829319381707,0.18311722377214948,0.044560439280783265,-0.057774611908456446,0.11520949986406064,0.20904045566187618,0.03776542639444849,0.014119640094232076,0.24192645435321009,-0.026176943634886686
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03415425269314597,-0.08786737066868272,0.01885738182310235,0.010730643988836856,-0.176718382305121,-0.16114744077808432,-0.0675282863083104,0.10628482949509213,0.14834638535249572,-0.05243045417408943,-0.08548575370647642,-0.3071562607420255,0.011693680447807102,0.1228389957217267,-0.07502125374598403,0.008516313122962822,-0.22022326652793467,-0.25840514746276827,0.3341755470476706,-0.2604876005713942,0.11736074831798571,-0.24961559743565392,-0.28343073987698925
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.2356810848325637,-0.023386370726052878,0.017642587388805853,0.03888492350715757,0.07063442739958453,0.2593607344861401,0.041818665342992896,0.12853289657584832,0.08118819502313003,-0.07171207116490169,0.06754594414183164,-0.314163713684739,0.05802743716283119,0.15629566595036407,-0.004820382833407965,0.015749883922404496,0.05757383298152951,0.15485113888696883,0.23635981447464088,0.16540411219516696,0.05951003959841755,0.14025246169709207,0.03803301930385424
HALLMARK_ESTROGEN_RESPONSE_LATE,0.4178530050185506,0.07948473524547173,0.004625493452216919,0.05419760768966406,-0.008673565950196919,0.06603748567951842,0.09058797726464465,-0.05395199261114066,-0.030308571701507147,0.021480691432463037,-0.030130246811668544,0.29075926057386,-0.003999512254675319,-0.054906027999643295,0.10691084562289563,0.05414369307563656,0.09683489491312047,0.2507505447535919,0.17310467304225827,-0.09462658632881119,0.1167600192580932,0.1631850623314396,0.1695484327061929
HALLMARK_FATTY_ACID_METABOLISM,-0.032248529546472324,-0.03951770727977262,-0.02134699521138748,-0.06957610452544845,-0.06582435360303913,0.12787754299992074,-0.0030769176902319378,0.09066355011051921,-0.07923770357137212,0.008037408741311468,-0.022841186952528916,-0.2146018315247495,0.024267772611079704,0.08934101748798275,0.08071358636990865,-0.03048336603709343,-0.17218203426197753,-0.12789814320311022,0.0954535411678328,0.0213571277544037,-0.01837577632196558,0.07914428176885634,-0.10079203020513267
HALLMARK_G2M_CHECKPOINT,0.20730278202035973,0.06998473622581482,-0.019738256310864614,0.08163338134333532,0.010999271158963212,-0.13640524060377618,-0.03997996226232546,0.19243187880292834,-0.0207834776944402,-0.05895261886757694,0.027951848920154263,0.23303536627000768,0.13078342394890766,-0.018623541985624645,0.04966240916235517,-0.017866002995319697,-0.03987559613370941,0.05894335783233913,0.250100831763285,0.0021068951304235787,-0.0075146017946095415,0.09572338891328931,-0.2254867538679868
HALLMARK_GLYCOLYSIS,0.15698560593675392,-0.06080039684493212,0.00019613695314155184,-0.028980433981499795,-0.029668713128845715,-0.005296746228132519,0.06758448649007816,0.13616322748890636,0.38763944312943505,0.001058128257266267,0.11616563519990365,-0.14867913793703985,0.036226837417792375,0.07593225490555,0.09621608236498813,0.017076885755620694,-0.036477439277649015,0.08334486338705342,0.1836970867632153,-0.035350057989565115,0.05989283307930631,0.0885376660365397,-0.08448724324470668
HALLMARK_HEDGEHOG_SIGNALING,0.2795614157804937,0.07691862030473162,0.06518067095002072,0.040024311362884445,0.061202204798127074,0.21732909837575465,0.08551968121932899,-0.04878384743792919,-0.0030886849043530854,0.053365667987795594,0.14424818513466509,-0.0855006308647924,0.09958778414854631,0.15303834562287935,0.0770709265800611,0.04919986491580812,0.024631143929473704,0.12834379282802702,0.23366752600876575,0.18333187872106768,-0.028836583352502422,0.0015909491200007716,0.005023593076527627
HALLMARK_HEME_METABOLISM,0.37395186987800205,0.0016832219543084204,0.010801844723115137,0.03112425807723178,0.03384246065246731,0.17160864085288607,0.04615018604441578,0.1701916691443694,0.17590211921747997,0.001176361306387632,0.13218951383641903,0.0929225193617592,0.09415027041697611,0.14303390703029034,0.08176469852992538,0.02472868261153612,0.16522759496877978,0.31826600313822634,0.3182095591396728,0.24208661468182596,0.09203393006943132,0.16370219739229674,0.17406387631428816
