,UKF248,UKF334,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.012035626635553248,0.053643630407213844,0.12228017463913184,0.18113586576859564
HALLMARK_ALLOGRAFT_REJECTION,0.01308027039730996,0.06880706152168221,0.08730114261759699,0.11636480413476126
HALLMARK_ANDROGEN_RESPONSE,0.023379306961213486,0.0780294002129065,0.10330872303399867,0.16918972972290677
HALLMARK_ANGIOGENESIS,-0.02661114095443469,0.030297495001082916,-0.031970133094394095,-0.1289054907822512
HALLMARK_APICAL_JUNCTION,0.01620375889940786,0.09290837104118889,0.10073223805013833,0.2009083240091117
HALLMARK_APICAL_SURFACE,0.06277552138452755,0.04315972445747786,0.11190211856488351,0.1231761912742699
HALLMARK_APOPTOSIS,0.0077887428373878435,-0.03306776042366433,-0.04477545887876899,-0.07925262744109457
HALLMARK_BILE_ACID_METABOLISM,0.036080563200017984,0.03288152975255221,0.18000718146645975,0.15602624695491055
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014232303149064485,0.10416627645560338,0.1055153996043412,0.17191661789491056
HALLMARK_COAGULATION,-0.008188748317890475,0.07397783310231797,0.08845456201470049,0.09752360586280899
HALLMARK_COMPLEMENT,-0.01539026056749555,0.07857325652753656,0.0811000268080215,0.08448135737526845
HALLMARK_DNA_REPAIR,0.054486114836401894,0.10186692039778521,0.12089085156722586,0.20617872273752189
HALLMARK_E2F_TARGETS,0.06801103957571955,0.09976592863208834,0.07198506848358185,0.12334076161176973
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.033549037263629546,0.027845713402479037,-0.07994723804764656,-0.09166384037845442
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.031136297251411038,-0.03626542295517637,0.09393894607274686,0.08425732878359847
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05834502462215294,0.03630534578151624,0.1143241844870376,0.16889784268322627
HALLMARK_FATTY_ACID_METABOLISM,-0.005350660245595168,0.0004029674906816969,-0.010825944766487404,-0.0027160286058223186
HALLMARK_G2M_CHECKPOINT,0.04731786391463224,0.11080034260443762,0.0446381084072063,0.11052498831228004
HALLMARK_GLYCOLYSIS,0.014259986453751636,0.018352861628484905,0.03004706503847429,0.11804579684119576
HALLMARK_HEDGEHOG_SIGNALING,0.039231561097507486,0.011188626795166613,0.01359203613358936,0.10366892789855828
HALLMARK_HEME_METABOLISM,0.006248826553055156,0.08934174283038965,0.11493516246103888,0.18924336448979112
HALLMARK_HYPOXIA,-0.04692698867214561,-0.023674019899066742,-0.11648964335837472,-0.09486823751608026
HALLMARK_IL2_STAT5_SIGNALING,-0.010848369026011608,0.07785173431621324,0.08361744031170762,0.1728709927694906
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07757054918651975,0.013553479935650106,0.022772245350173748,0.09077936171753893
HALLMARK_INFLAMMATORY_RESPONSE,-0.0369331969987415,0.025539434628461723,0.0008427321419267309,-0.010928590435833278
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.009349945384482432,0.09204198864923407,0.140669663079574,0.17535457555518896
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009273630930434857,0.07237439183815478,0.0010711026747133759,-0.000730322860316351
