,UKF266,UKF269,UKF275,UKF296,UKF304
HALLMARK_ADIPOGENESIS,0.05075381320269931,-0.028556055169413546,0.07082254051417664,0.02315696644666963,0.10768989328069921
HALLMARK_ALLOGRAFT_REJECTION,-0.06772662365459059,-0.15552587441954843,-0.009976042285887152,-0.04208591862336627,-0.09644755182412261
HALLMARK_ANDROGEN_RESPONSE,-0.047306466811481526,-0.1008462362941851,-0.04981039958341836,-0.016086814921479786,0.0037909680155979214
HALLMARK_ANGIOGENESIS,-0.021267245027087878,-0.11946456342867368,-0.04118961227804189,-0.004620762106113387,-0.11631112973441475
HALLMARK_APICAL_JUNCTION,-0.010260412095087523,-0.09025453408620238,0.029034933974841186,0.05943248894951907,0.06299051897152148
HALLMARK_APICAL_SURFACE,0.07530664139483947,0.10630452770762888,-0.015337585113225466,0.09309115102573405,0.048973553819686405
HALLMARK_APOPTOSIS,0.06001930668762744,0.0014186414611144368,-0.07031841416552803,-0.006384933508082993,-0.036978128853869335
HALLMARK_BILE_ACID_METABOLISM,0.02178532405218042,-0.11307644828599776,-0.03090841730384279,0.0025988263449052062,-0.010024006566624855
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016960327384630762,-0.11900655092944451,-0.03589340686416016,0.08547681375762332,-0.051479384880734474
HALLMARK_COAGULATION,-0.06474580838026574,-0.1340272252039248,-0.005629933755568718,-0.06753305063320192,-0.08194981149250324
HALLMARK_COMPLEMENT,-0.003619405837431294,-0.10680427562253718,-0.031443083165647444,0.0663966748766702,-0.07271733364201116
HALLMARK_DNA_REPAIR,0.011827305938320765,-0.08765592527928091,0.007703778020457983,0.08461522232816629,0.07373304960892399
HALLMARK_E2F_TARGETS,-0.0460915072784883,-0.1043357613181341,0.016328889707559503,0.06684973125527774,0.10987977050618115
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03950918290565626,-0.12257214640053482,-0.022365580712964135,-0.02573226681127865,-0.04537153900383116
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018669410835318184,-0.04295960243103431,0.07804467897095625,0.021451575770757996,0.12182299202351374
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0021416382662345617,0.07136258032463881,0.02578334695218538,0.05231519907133442,-0.04378109938253534
HALLMARK_FATTY_ACID_METABOLISM,0.060111008406508445,-0.08176869765440604,0.035794456674133605,0.050808867123537806,0.07557045911137525
HALLMARK_G2M_CHECKPOINT,-0.06953245393857856,-0.11041439064202538,0.01840364608701985,0.04422728324169683,-0.007527812828070594
HALLMARK_GLYCOLYSIS,0.03941369094853115,-0.018055958900407447,0.00783518642923489,0.07563042177900725,0.10878445025546944
HALLMARK_HEDGEHOG_SIGNALING,0.10187895617979091,0.14687974791667963,0.04577022525618146,0.07807864955254946,0.1200506768521147
HALLMARK_HEME_METABOLISM,0.06431996665119738,-0.06757018199251733,0.04004709048057117,0.06623223424876674,0.09869897299105004
HALLMARK_HYPOXIA,0.022924991014648576,0.0636945441887469,-0.0029253591387174496,0.045624252376368316,0.01496125699428178
HALLMARK_IL2_STAT5_SIGNALING,0.0011289520792063588,-0.10909594513071824,-0.010539063587571791,0.0751965817289284,-0.030337562628940065
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07555410364471148,-0.10390899332235762,0.018616936403255544,-0.010316611204802213,-0.0896480391667674
HALLMARK_INFLAMMATORY_RESPONSE,0.07906595200750494,-0.037903531435555596,-0.022420451385946633,0.07528603973253313,0.05754081741250759
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.051448092654037644,-0.10379185652680473,-0.03626813868075812,-0.00033264131898356694,-0.051962762137592114
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05739259920916319,-0.13169066253268005,-0.0018996088467390282,-0.018460830292218792,-0.11218168353311816
HALLMARK_KRAS_SIGNALING_DN,0.08667335878427815,0.012017004640188981,-0.030292620483437935,0.06612671589754984,0.136247712290062
HALLMARK_KRAS_SIGNALING_UP,0.09220011628118091,0.11641666188237995,0.0325528320544206,0.09172586264959141,0.1242704440398233
HALLMARK_MITOTIC_SPINDLE,0.00940173941090548,-0.06215044323550773,0.02992593028014907,0.07791150417789292,0.09412531561151066
HALLMARK_MTORC1_SIGNALING,0.00398731615775551,-0.06893692853287736,0.0012247691065017784,0.06609151165811562,0.07079154989229165
HALLMARK_MYC_TARGETS_V1,0.0024805116203630846,-0.09409333723570476,0.005233320914781936,0.06851999544491737,0.10330147680427791
HALLMARK_MYC_TARGETS_V2,-0.04674402507424967,0.015128806800263413,0.06350236606598096,0.001410601855775291,0.040129201785452116
HALLMARK_MYOGENESIS,0.047897863118425504,0.06812411810313702,-0.011944763436089826,0.04760908193617489,0.07212251424276407
HALLMARK_NOTCH_SIGNALING,-0.10760718198674489,-0.11078919180794862,-0.020885088858976997,0.02765218843002397,-0.04358232767863596
