,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05730911671725811,-0.0046784370578254585,0.03274484606665716,0.07180302434327504,0.07606232485851068,-0.008469394972527546,-0.1208396489661229,-0.08307586662218083,0.05133952183438413,0.1192157524443259,0.08460295512715679
HALLMARK_ALLOGRAFT_REJECTION,-0.021342220613970665,-0.020760948241399808,0.03395716478668493,0.11199534036945423,0.026939637744975767,0.008645182644221249,-0.15968415536413275,-0.05156865687090917,0.04308020932672667,0.010007831787663138,-0.07668052625624895
HALLMARK_ANDROGEN_RESPONSE,0.0026061418919412003,-0.013486922873692344,0.04834704331675755,0.07761291834290629,0.042561970489666597,0.05965969046764164,-0.12480336834741013,-0.05795034928531805,0.040048777389037137,0.05561418479694625,0.049721523914121435
HALLMARK_ANGIOGENESIS,0.05062574404759292,-0.01796186081254739,-0.06644909024128516,0.12560677128804373,-0.012824866836876591,0.01879294109303225,0.052574854808331746,0.026030928597635804,0.002084202365366663,-0.02781237231621736,-0.04800808382799927
HALLMARK_APICAL_JUNCTION,0.042761681488903296,-0.023341619001087856,0.029412279222571606,0.11663660472308436,0.009617886583723374,0.02013047864031969,-0.14380579692377066,-0.10175861552681328,0.043219075027695925,0.12391400287089271,0.0692021093391443
HALLMARK_APICAL_SURFACE,0.08495105600113881,-0.007455286732770541,0.01160752755447024,-0.033486255469854176,0.030893776136745293,-0.05655688509147828,-0.20685679754881575,-0.014040721067561431,-0.033081635486775174,0.10074718731526297,-0.027193807279798612
HALLMARK_APOPTOSIS,0.0218856581333521,0.022421288751752037,0.024052139695611208,0.02936720886715665,0.024792961714300083,0.013430238884913228,-0.006838726464797103,-0.010139704383142618,-0.05541142042810435,0.010474227211244812,0.031177770510263516
HALLMARK_BILE_ACID_METABOLISM,0.07281200905949757,-0.00024280341534852973,0.042469255982960016,0.06991460126157202,0.019988825473611093,0.04282988229485789,-0.08597009763693082,-0.12415533320209227,0.07835751729227917,0.08541964010080141,0.11166328409734556
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06534318000815596,0.0329307369383245,0.020914419853816233,0.03010852823109551,0.033694410806278,0.01991544146620225,-0.1488357442182361,-0.038156897720297504,0.04284756060357006,0.12351627306617965,0.09179952960405222
HALLMARK_COAGULATION,0.020285406263063046,-0.05169865158764496,0.033841204943062676,0.07396737875662578,0.07875697958164603,0.021795974502599656,-0.07790645421486486,-0.06820404414464754,0.04482012841622499,0.06048121880774223,0.06736930776938761
HALLMARK_COMPLEMENT,0.03722300674966337,-0.007817043458461445,0.03991806606921214,0.12369226347327245,0.024134905538738143,0.008230491388056805,-0.13508122343575402,-0.056388297775527174,0.0062815286803725254,0.11491822214146727,0.03283461256333206
HALLMARK_DNA_REPAIR,0.0706502023902868,0.026698175017175613,0.01498543632830466,0.09557683647181162,0.04222211668573698,0.017379404548619463,-0.13621823364351476,-0.0668684498178179,0.025427946347393704,0.13560266081576405,0.135248734148984
HALLMARK_E2F_TARGETS,0.057610812187714376,-0.0029513324005218406,0.026348310995221533,0.07950877880717835,0.055237550164184815,0.03928774325968085,-0.1285413293121815,-0.09773690795550334,0.012527873927887694,0.11561901686620771,0.1012586296771415
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024423001016978946,-0.03178033275897042,0.006291395141442196,0.11530570793807819,0.014054944938266766,0.019673284158809975,0.06233411588549595,-0.04052686012201525,-0.024199584768386167,0.04227120889832935,0.06150782590908359
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02433826191293172,0.03411068090200307,0.011159887644597185,0.09357697629092492,0.02632875521617474,0.009444748232767116,0.059300028170800316,-0.006281937701774381,0.026773783363087052,0.08716533346420692,0.15676510506774224
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07133396873684396,0.01121506639317631,0.0082922627663115,-0.002625118650894655,0.08108462894140929,0.030503315135846983,-0.1155612103883659,0.004420768168955157,-0.06642520304744186,0.12470749251923735,0.04221878176222644
HALLMARK_FATTY_ACID_METABOLISM,0.04894257257686712,0.07335909530294066,0.0228297695692385,0.06269500307088477,0.0345529774626336,-3.290789867709366e-05,0.06953127073481423,0.01922857145761001,-0.012186419007997792,0.0694810921406243,0.06992386883470546
HALLMARK_G2M_CHECKPOINT,0.05637518262044106,-0.01039052667949845,0.014349091393246603,0.0703328541685278,0.02546520044345518,0.01905464796576059,-0.11945022965268902,-0.03436342158400444,0.05977794162876918,0.1090490303237376,0.00989327273568428
HALLMARK_GLYCOLYSIS,0.07686091467588707,0.014642726339350398,-0.009882562406115996,0.08035279174893453,0.014098065528957194,0.009859968574724237,0.077774259745475,0.05156928307751704,0.04323326285059241,0.13841849736636275,0.037819297843238765
