,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.038939217394864965,-0.017199230797884917,0.06838624278189168,0.05551395376797573,0.16038959401887892,0.04517579045382102,0.05386052052695737,0.08868204700282645,0.11285194865501916,0.010843977528069126,0.020421883498260567,0.04136852801288171,0.05002204340420722,-0.031679159610639156,-0.02833301231572708,0.07629724302303975,0.12307323639874959,0.07205233554945857,0.05187265161616698,0.20541120042932776,0.10322796602074126
HALLMARK_ALLOGRAFT_REJECTION,-0.032161035641210485,0.03873267667347714,0.09455224286267352,0.0023781296026495597,0.10277956925365786,0.03257750935228914,0.012706767802399726,0.10001211047621615,0.1264536497509836,0.08772635227199878,-0.035015074221266686,-0.00629936747825929,0.014756979585556178,-0.008777415607706158,-0.0015788814957091626,0.09513240136380162,0.10138647074864789,0.004111204227956607,0.002217344677377865,0.15101569953333477,-0.07530243856115555
HALLMARK_ANDROGEN_RESPONSE,0.05506273910086792,0.011193243147942272,0.013152454269229551,0.03707257935156757,0.12731823269386594,0.04123002954963838,0.010728280109507278,0.12158521206744312,0.10986544894266857,0.03805074568568114,0.004350075409057694,0.11233491937856586,-0.019297499642133866,-0.06225226179003452,-0.02052484367615672,0.036004947590209294,0.10665752165412565,-0.01911357051087819,-0.02311635900335069,0.12981187704495414,0.07441068166960159
HALLMARK_ANGIOGENESIS,-0.010527448604587968,0.01926971107138201,-0.010955628840562361,0.052771008188678234,0.13358630439522226,-0.016372572899284506,0.006676360365119632,0.11405890967835168,0.11358829544745178,-0.029603907670406455,0.019296237014657155,-0.017843410080617635,-0.015089646203628073,0.024057534657709517,-0.011986134069411666,0.05308307413971242,-0.04778913453743009,0.03603295058794848,-0.022150328813116012,-0.06358901257249895,0.09282231971406364
HALLMARK_APICAL_JUNCTION,0.033178207369643456,-0.0019375625420555796,0.08810022546078607,0.03260982139219665,0.1509924815471402,0.01763758116849018,0.06201033194461456,0.13891154320592103,0.092270591578006,-0.01639988003579562,0.01381637978821472,0.04786898467540456,0.015782473333148705,-0.03376949226917041,-0.05322562409939756,0.09598824903588574,0.11509364700525969,0.03224253308279098,0.024406742640536154,0.21401754196333983,0.103056433073623
HALLMARK_APICAL_SURFACE,0.05274039335941279,-0.05091401614710416,0.03896780050306342,-0.08129471780452775,0.12915264936292237,-0.018820308998054702,0.05586606550216668,0.010324878166777123,-0.027642544947010864,0.06746860017767177,-0.04099705198368066,0.08803457872498269,0.04353005284559054,0.05894395505423218,0.14150423131013587,0.08315392006939444,0.1224731128170036,0.03430081338371946,0.026818837896184524,0.19136478828687148,0.021277023925003108
HALLMARK_APOPTOSIS,-0.016389082720442767,-0.04744133569441215,0.08311260748442865,0.04687256929913651,-0.10499510751276085,0.03780630281567168,-0.061325764911794305,-0.01532059415356606,-0.005924068092626143,0.007494920397662527,0.02071868606886288,0.040170947031367844,0.08371331202735476,-0.045142233781900895,-0.05855976190523562,-0.010967481270432877,-0.06652962681097097,0.04926600678366951,-0.007152202287802956,0.0919172474153249,-0.014222933123173348
HALLMARK_BILE_ACID_METABOLISM,0.08175139792172686,-0.043935380315796954,0.009773380430038284,0.0026010471168206786,0.09570064470023158,0.016331315486678915,0.07270673098790309,0.1200890029569718,0.12854722163374038,-0.030909864147860823,0.03417918500210103,0.046178267118920584,0.04530451520203281,0.024940823060853424,0.03821562006352413,0.05101253301419241,0.1091729212799067,0.02514637073365002,0.008315323048554263,0.1373153465682835,0.042099638467136866
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06375537150502564,-0.04976298966655736,-0.04882057953369059,0.06732713344341702,0.05180658409662757,0.04075532738386576,0.04258359139100067,0.1427047394147137,0.060201535215357815,-0.05483790897478817,0.03409468377392152,0.04492951043194914,-0.018958672168714403,0.09210434203321655,0.025120310289047137,0.04865579235805866,0.1402712524581859,-0.004410982704364743,-0.00027002783814605543,0.15862456271697997,0.07036162900794282
HALLMARK_COAGULATION,-0.03645252204970206,-0.09328338876263327,0.1373818073491173,0.0002698614828646964,0.03441093355769367,-0.03228333166641596,0.0017043057566579621,0.12144024406506808,0.11083122337639219,-0.022472469092598785,0.008215096970963419,0.03737893469102479,0.003596042143926583,-0.05647814838318389,-0.08488448321408255,0.09669284507432899,0.07369652010790877,0.07788510750616273,-0.0016945111986760948,0.1747971719881202,0.12956404197941973
HALLMARK_COMPLEMENT,-0.04995549585178819,0.07986883634103281,-0.02009000736035051,0.018530391092346426,0.18777952469891673,0.012338890041529006,0.02714289660746984,0.062320101331531735,0.12018663441098165,0.004282003005517048,0.035759986097243096,0.031155810966931197,0.07802080693866122,-0.017546494481100697,-0.01801597498153853,0.03120537466809584,0.08314004503629543,0.042303117854023894,0.01065592500073255,0.20273346153250932,0.10290323162053677
HALLMARK_DNA_REPAIR,0.08057706036075052,0.02571837871727315,0.008652518357561818,0.027558695996578612,0.15260852413592957,0.047761015700239676,0.030569025938449627,0.12596851409718757,0.10523892135241297,0.013036747190055788,-0.004905633809475593,0.027992171239564042,0.031174754920633797,0.02745665858431074,0.05957254381666942,0.06224749585993002,0.14315231257214137,0.026221139347470963,0.015911690019837894,0.2104801937753241,0.12750304616401778
HALLMARK_E2F_TARGETS,0.04543450834409113,0.009628905692979549,0.035621998114726806,-0.015834998647544726,0.16814715868355687,0.010864004366545029,0.10568654060720534,0.13742847264515395,0.10411111228556488,-0.014614721945191166,0.016922604828296373,0.04022346722991733,0.001898889910989712,0.003945201140360444,0.08873929565212949,0.022946001966034496,0.07923038203686443,0.008246083578281792,0.03076577694170002,0.14020104000190003,0.07700184545932287
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04805438942169494,-0.032881332941960606,0.0973973804340426,-0.012245501547818524,-0.04907987755971612,-0.019651310543953377,-0.012082628728460665,0.14414232481870873,0.09958924378119956,-0.05918546749963789,0.03430617377540725,0.021984553764134086,0.0014140180698901594,-0.05054263005641362,-0.1437794108067026,0.017479929184596506,-0.03074856591137188,0.04385950767997381,3.955822295582765e-05,0.11120927593891262,0.1325772507057933
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.025112155745789413,-0.028239630252885593,0.030543896316729074,0.022131519128957253,0.027388880549175237,0.0013855034715484532,-0.007074557895460938,0.04162732316071939,0.1130041333173767,-0.053174547903851684,-0.008737695167687222,-0.0169921035448315,0.04958595446044603,-0.08791476561716845,-0.042918940018054665,0.02041231651555985,0.082769608853839,0.045792595622922504,0.019736751077907982,0.1288884102530018,0.10796675003072016
HALLMARK_ESTROGEN_RESPONSE_LATE,0.010691185241031095,-0.0029851637938638634,0.03478848196247609,-0.014962742395231453,0.1242381153695013,0.02773485282971112,0.08051202277121998,0.04283291511166251,-0.0015713046299277488,0.04491471747926666,0.009552891713793955,-0.021857386709347768,-0.02024636334793424,0.0632466475248914,-0.00344733053194523,0.05000676737920035,0.08112495724576206,0.028551473674258112,0.06679608733307736,0.13817311683114725,0.07397215931828995
HALLMARK_FATTY_ACID_METABOLISM,-0.08724646735445347,-0.03691656761104111,-0.041385492101048554,-0.019131906185077232,-0.09276385126034217,0.04456504868229242,-0.01287868160436675,0.02017775919947383,0.08303448194873661,-0.010146077027362178,-0.025302774888318946,0.00675158698000658,0.012815821862187462,-0.12591823775960698,-0.07805513531179302,-0.0029947439000752576,0.03235222680351885,-0.013517657860486585,0.01361678041314635,0.11776486944713074,0.08697279999401052
HALLMARK_G2M_CHECKPOINT,0.07108082017848438,0.025359081006401645,0.0003805986037943353,0.023168483489344773,0.18822963103011028,-0.017325988753741448,0.003265882157239235,0.14794725921430998,0.09060704827451051,0.0014698931622402715,0.08077537524662813,0.014636629118593081,0.01589180307366222,-0.06512321516624088,0.02711380198893622,0.004754148120829363,0.020206571458939036,0.010598982038575974,0.014739795741574958,0.13168259522940373,0.06476298459010163
HALLMARK_GLYCOLYSIS,0.07462364016762642,0.008311082147233919,-0.08028602121279949,0.02613634753760099,0.045013031972501755,0.012746680877635518,-0.004216518282749072,0.042937788847036036,0.11277811647292191,-0.027420497633564054,-0.017765823949203997,0.014972662425490602,-0.02237953798426324,0.06830793213867181,0.07517845478573675,0.02731960260520613,0.07966085715312976,0.012876197524614096,-0.007183043676289138,0.14788567330961927,0.12735186859949066
HALLMARK_HEDGEHOG_SIGNALING,0.026105473045232717,-0.05331659577893596,-0.06016638109063392,0.020554607753723256,0.07401156069916569,-0.004963324242218526,0.010200059173734007,-0.08251031665748713,-0.07134842299526357,0.04175173674495066,-0.010068849578989032,0.02265301173847797,0.03156539189964925,-0.07827697706750118,-0.09093015667113569,-0.03573796270874958,0.027358299044571002,0.04403881173073954,0.0165577371710001,0.13766201294854835,0.020766818402715666
HALLMARK_HEME_METABOLISM,0.03601751533969311,-0.0416576921393295,0.00291202404351042,0.03187529959273252,0.13082907321109286,0.03982504114164154,0.045235550647653694,0.0817882913242943,0.1172946843492207,-0.04656745439098624,0.013545638240010545,0.07909300992381686,0.02743921969977553,-0.09812220567184493,-0.028895866071741355,0.06727370445244801,0.12030093662815149,0.025732135840576452,0.04837148981400612,0.20342952172883547,0.121948092070223
HALLMARK_HYPOXIA,0.049379380999796454,0.029948187215887566,-0.0845255668231495,0.0020150316800607525,-0.13712393210597063,0.010710668216177223,-0.03674001599049697,0.050504559694301336,-0.012452170587782837,-0.04430978386517534,0.012378645376920917,0.007340904792204234,-0.04479788857438829,-0.0023821605921344685,-0.0917829536905624,-0.04042212475645322,-0.021024038849833743,0.0028877390551506127,-0.02499224430909406,-0.013641108381104033,0.1361767592152263
HALLMARK_IL2_STAT5_SIGNALING,0.04909439225719874,0.014948422522514779,0.02153058916037157,0.024015123803432792,0.1408374225753197,0.04868149463153124,0.025339244055233547,0.09407101761659584,0.11704903727012168,-0.05361254270488824,-0.003968427868918309,0.023599209997671157,0.04954088705989208,-0.058394963784406596,-0.07047684645768473,0.021202410757981308,0.10246985816023785,0.04912597442967485,0.03915680527976739,0.19679517268248264,0.14229557261064205
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07413956786456283,-0.017373124780878296,0.07254580940571508,0.022123132258090518,0.0523916183262672,-0.014939232562327164,0.036184519012487516,0.13039242918779614,0.11411138659699033,0.008517585587129247,0.021406831216719713,0.02668118551452251,-0.04089099428955997,0.03527410810490049,0.02987516689937591,0.03598786418748166,0.04578648537572971,0.019036060186164338,-0.008759866345687187,0.14793440133911775,0.10708092263901306
HALLMARK_INFLAMMATORY_RESPONSE,0.05417792470141776,-0.026813546215728238,0.06112302025556922,-0.012831213434161753,0.014213946338401492,0.00421991468577382,-0.04142424212954694,-0.03738434155214551,0.058948576141518404,-0.06216884086249789,0.039673437615598516,0.02528660380729223,0.03823194818090401,-0.013132231672526449,0.01064765259995937,-0.017170611898628257,-0.037692907630824654,0.05327133528125037,-0.02162967545141374,0.09379511267605861,0.11857227359697083
