,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.007342266727251335,0.07260205815439404,0.04988226022436509,0.0765897514831684,0.02155995127013533,0.04967293146373925,0.030160541079764645,0.013692841178015395,-0.053367130224866804,-0.001618930535533156,0.02906914743295716,0.08548767051354508,0.10742241420057894,0.052332551162959914,0.06537898503697298,0.03301595056910835,0.051406274751928466,0.031164587033556602,0.12282372738554734,0.090429376107432,0.013730338458528835
HALLMARK_ALLOGRAFT_REJECTION,-6.693665998553645e-05,-0.07928946059329574,0.09175871875137802,0.09740393891580808,0.06230075719443824,0.011911386268107131,0.11268302864336688,0.06331133376909946,0.026004573345293377,0.14416667570454333,0.11813308940421928,-0.06560656474082727,0.048965403731504424,0.09114957861893161,0.03859324911253426,0.011659768903504347,-0.01223629323356722,0.07866514247313497,-0.02514527453625064,-0.023456268651767812,0.08959950445838849
HALLMARK_ANDROGEN_RESPONSE,0.0017740889778139557,0.10729821041515476,0.01747990341578146,0.02612395964434083,0.05338098672809251,0.011878501461879548,0.05263575847741496,0.054835229509215114,0.01819316746929875,0.18731977078760878,0.052423267988047535,0.0842171868662906,0.04172385331204001,0.05019037253994472,0.07035996062324563,0.030468026924716646,0.01602539594705877,0.031065044792227537,0.10463141557817297,0.05021389853601151,-0.009476043961925473
HALLMARK_ANGIOGENESIS,0.015381126993081879,0.036770651143717116,-0.06852532132646426,-0.01092991793929285,0.013354468367980193,0.033093015078918944,0.10388057412138227,0.03141995433268616,0.013965703287007981,0.21891390998379803,0.17996442363584877,0.0038553168690689406,0.053429302067986455,0.0038169735758999995,-0.009312255668266628,0.0018449440089278904,-0.008840473834924088,-0.022202697377861968,-0.11276849829280391,0.021283558254255635,0.11502732746304313
HALLMARK_APICAL_JUNCTION,-0.03279690748121331,0.13159107259137837,0.03323918635053901,0.08720044568198944,0.03929255340962069,-0.03780060285870144,0.06309102610464279,0.03622226454340919,-0.05680050088298521,0.09444396856841981,0.060369825485551205,-0.0007254491188639203,0.07275085447273803,0.03445013971357812,0.08670330294795989,0.027813437849873123,0.06197945423283252,0.07276966073799604,0.0841064452228858,0.05488019688960165,0.004689806833286516
HALLMARK_APICAL_SURFACE,0.0051500122877007086,0.07261314358773921,-0.00712086956472658,-0.055606031954824976,-0.003046162955474047,0.02462895325830863,-0.039443184842052,-0.05961427413215864,0.011925637257713312,-0.07564273265926566,-0.038184871508194364,-0.07211203796994844,0.049099676388480964,0.015046836028472538,0.037746223427839766,0.0918526961949912,0.04275198834809415,0.048342484124580226,0.051084233389770015,-0.007825710567078878,-0.006719116954595344
HALLMARK_APOPTOSIS,-0.03004972745496637,0.01441833606484386,0.002873308678135513,-0.009456168173085313,0.04329346668110224,-0.06315283276773168,0.025786099896693917,-0.020999465185760267,-0.00417160685172134,0.08574118400590648,-0.06382389281860934,0.10922169658280417,0.08615364062923303,-0.03961621101479051,0.025957289158525167,0.011915286821675917,-0.013690990841605234,-0.020487523674984756,0.0556872053342051,-0.014689893647487772,0.06023143095686092
HALLMARK_BILE_ACID_METABOLISM,-0.05779107957965585,0.1176758836308682,0.06676693567326122,0.009027327220874544,0.03158895070446151,0.05159753595288476,0.06446478889029252,0.04296789322821653,0.004477895617744485,0.0895391794886726,0.042735947775575045,0.03874639553089658,0.050684168297782356,0.0410455655242484,0.06015820092560994,0.027147598221855248,0.003534134406474403,0.012110710511784405,0.13653485512211036,0.11311621685021014,0.14105244844302853
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01289464070542186,0.1445277313149175,0.02734128583691982,0.08658665823464505,0.054633582677101646,-0.0031409619860095295,0.10094444972830202,0.04516190343921012,-0.03825173682056888,0.24844834957173262,0.05416661942687229,0.006457775838730077,0.05340978661964556,0.05596446252623043,0.06672939386761131,0.10220767046831172,-0.016448201237925647,-0.009998591365433433,0.22880027852858628,0.10805298099508817,0.051470288972206686
HALLMARK_COAGULATION,0.08913170249007303,0.07973146705376782,0.07507503762051974,0.012715012369880485,0.0633937787705443,-0.06959960324367442,0.13564841459549856,0.0666979112611251,-0.06799671809155851,0.24257246084167847,0.0814727229680281,0.009282627580081403,0.08247556328387855,0.037664973837152595,0.04978024704777093,0.021700388528080424,-0.01265457427335764,0.07397217878886594,-0.003168470192835055,0.04541980227482433,0.20602014729330054
