,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05080324358784577,0.02828391420892771,0.0014384090497342463,0.044485841968315766,0.047425174985483445,-0.043251061379394544,0.12340320426008604,0.0016302855817806917,0.18212868858432535,0.1434872135835143,0.014594229967014313,0.007896243416809329,-0.041534923018585794,0.05265274475106912
HALLMARK_ALLOGRAFT_REJECTION,-0.023764689852174274,-0.058484408965261,0.01396042193834353,0.03945495109238594,-0.09250746746261558,-0.1903808474673831,0.020714267949364547,-0.009864930617169762,-0.3624981676948984,-0.1236281567901774,0.044483650966880756,0.026921642766240917,0.10216864070831616,-0.046816734824540095
HALLMARK_ANDROGEN_RESPONSE,0.004983271011011903,0.003710027343104148,0.013189054569543708,0.1336597407003381,-0.057892018848247136,-0.17731104765629757,-0.0005421809892018449,-0.07470641672505858,-0.11735987313861318,-0.07962890257751958,0.06362468964958484,-0.024733033973666236,-0.08517724136637371,0.08417915400938163
HALLMARK_ANGIOGENESIS,-0.061247755018243276,-0.05085677889736005,0.0598008978225389,-0.10881657012296331,-0.13845546191032365,-0.21599135991170007,-0.03715402434425083,-0.07353136899874918,-0.34819850471021174,-0.2379192152442646,0.003039614885956241,-0.05644060364008677,-0.22907208185905942,-0.12006745787714976
HALLMARK_APICAL_JUNCTION,-0.003429327552809385,0.03520469530095029,-0.017808743086895132,0.007529990030051435,-0.06151764763287996,-0.13460027879490608,-0.05374532137749238,0.04680641300289895,0.06091279782635231,-0.14801281620016715,0.04217757111402824,0.0020022201939293017,-0.0967469282969431,0.10546710024385343
HALLMARK_APICAL_SURFACE,0.04161774318072323,0.07641394161882979,-0.0674360471187333,0.0031310298378300952,0.08262029559515888,0.16962226081831955,0.08346050835847603,0.06542603604930618,0.3005372572542849,-0.05693425416764639,-0.007914389149175862,0.07788349255516723,0.047420083605529836,0.046715475711035986
HALLMARK_APOPTOSIS,-0.03230185033537003,-0.04423354087235792,0.02686898942724752,0.08510948044486563,0.03126272690388005,-0.01606624699817876,-0.019604529549926437,0.024202012582028042,-0.11851353199097825,0.1351556426945376,-0.016108956188252276,-0.00554902747048436,0.0445024483965655,0.07203960223269738
HALLMARK_BILE_ACID_METABOLISM,0.01351064356806486,0.040480667283798365,0.0022470118696754715,-0.0642218187158807,-0.010070372955643277,-0.18396806500566734,0.008106736366672153,-0.033753754100426255,-0.08482686705822728,-0.04611687011153872,0.04761524805296973,-0.019380571093378447,-0.06985198032917114,-0.049929717177335
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0644191854082611,0.0545101299509663,0.04200635746566436,-0.07831020006146344,-0.1253406204400598,-0.13484063611435143,-0.10107938983335185,0.004462579743892411,-0.2511456296627991,-0.2134191182973575,0.06962072275528106,-0.0338381259091362,-0.08349588764102145,0.0022030463210058584
HALLMARK_COAGULATION,-0.07036035098486507,-0.024567861317864877,0.013769528927275874,0.03219380814390486,-0.16408856405836114,-0.21546157799991256,-0.00862357408571169,-0.06759614469427333,-0.38767677926937716,-0.1749246755441766,0.015694711398881504,0.019187592799233412,-0.07355255560978348,-0.09874059842845344
HALLMARK_COMPLEMENT,0.04213218776414595,0.027266938724143864,0.06696334975848148,0.1164962014531341,-0.013981035059891369,-0.10922395781748755,-0.041951111385955434,-0.01766857793472842,-0.2231943268141961,0.0899453802263976,0.024127209184134232,0.07031832452949567,-0.03101449208304983,0.04982982912519049
HALLMARK_DNA_REPAIR,0.0053877575179589595,0.0802295632828957,-0.01999420120944321,0.09078647522254828,-0.030006288150580023,-0.11629094000766863,-0.013993958211061891,0.013296606541658089,0.23256612086043651,-0.07680590327772518,0.07206018298668362,0.07630028610266419,-0.1384189387299171,0.10035259266152666
