,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.015673743955320528,0.07124294473927943,0.03754412233093673,0.05233786799430376,0.05279493547208443,0.013594623580378573,-0.002909105312073919,-0.036074669217496004,0.04899064610077763,0.08002464249293309,0.006985876800105298,0.06044213559086215,0.018125890438622463,-0.00967014291071395,0.12606598853973833,0.03608239539482659
HALLMARK_ALLOGRAFT_REJECTION,0.10622983844975833,0.12836209626538403,0.022479497343089565,0.11879820657363818,0.00981755041938091,0.14266435276843298,0.05515743368237572,0.08896833454934815,0.04890885562351258,0.10314122545215315,0.11033453125734494,-0.0020303971259532957,0.022662449798078705,0.048152470346768096,0.245424781570494,0.013491653748417671
HALLMARK_ANDROGEN_RESPONSE,0.011713781823874525,0.06484968625187401,0.05434067634394414,0.00923896821604107,0.06901632585874805,0.12530220385374843,-0.0018152276245289997,0.0035548506443877294,0.08963681523250164,0.029529891237436955,-0.027167754609187557,0.08027049071326502,0.04236739485263877,0.004481912345388035,0.17841480129235845,0.023283035915867785
HALLMARK_ANGIOGENESIS,-0.032121787435440204,-0.0166153090590062,-0.07246682242504042,-0.03558203309079489,-0.012463184260961374,0.0217995189819838,0.05496859301675196,0.06931263356266187,-0.02121977821394953,0.07057467025518714,0.027512829740454145,-0.007019789970692477,0.04308390813808454,0.056112802652478,0.05901369503771259,-0.0284667539428231
HALLMARK_APICAL_JUNCTION,0.01513309156448631,0.12248548305044549,0.04343855245557822,0.03557047776289586,0.0067820312592424045,0.08309564489907888,0.02672665226257121,-0.029626484452626767,0.036851653236438756,0.021953698766227752,0.07049175131050936,0.10357422659630226,0.03704455832024702,0.07776610965866249,0.1937195609985387,0.03497147360118527
HALLMARK_APICAL_SURFACE,0.01662258764666835,0.08454769067275363,0.014196858656100353,0.033503951422508824,0.09335641146668167,0.054599359916701784,-0.0388948835256243,-0.057681508050577056,0.03290930565182256,0.00038829264401683464,-0.04288927355783106,0.09196329685631364,0.016464648342109284,0.02653599979103577,0.17233011138926266,-0.0032698771344280607
HALLMARK_APOPTOSIS,0.0010804887273651253,0.0741897952990622,0.010125596966169052,0.036520507086685826,0.003565330433193197,0.10729994281010279,0.010753835266910794,-0.04320232993385245,0.038789553365509315,0.0019070512839398153,0.013568348381854167,0.013086502145837902,0.033787395522445966,-0.02092554633900911,0.08677190350410453,0.09841617470352011
HALLMARK_BILE_ACID_METABOLISM,-0.030888023543052555,0.014786702541636033,0.032956109408994266,0.044154362245709775,0.01669323690646455,0.10257918662417803,0.012454068768387968,-0.07574963940446243,-0.011646458445317871,0.007716424101606049,-0.06427621599992477,0.10439063163396702,0.045144537707061436,0.02602958435531919,0.03661213742845106,0.054524339096911956
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.00769099289100748,-0.01664425851445137,0.05280777079140203,0.04779154800933726,0.009161910499052272,0.05486188145698454,0.03715213085765124,-0.020463825210278012,0.0673520827238531,-0.025448133188473443,-0.03694765269510519,0.14365834245542744,0.05628451152832819,0.020155961701081256,-0.01992908398564006,0.003506702206134239
HALLMARK_COAGULATION,0.08864040701739653,0.15791678557368213,0.01600831615347312,0.05092620120871328,0.02086177017336285,0.12231044230178946,0.04377826715259137,0.07795548538670474,0.0028094410853918158,0.07598274327522092,0.03220979606711528,0.01815167670841953,0.04837808688642535,-0.009498241439943999,0.21236713632712317,0.050229216321224554
