,UKF243,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.061494480843092385,0.024445075106096344,0.07413629628352483,0.0038417717724084656,0.042210081765778895,-0.027266164670383716,-0.04156651454742802,0.1408358525316325,0.025455670287305013
HALLMARK_ALLOGRAFT_REJECTION,0.014962663629475943,0.025969688821214372,0.07589084412255469,-0.00567239066995062,0.056835018239447345,-0.009336714148800725,-0.0029625411122230615,0.04800153575385706,0.022860776532686124
HALLMARK_ANDROGEN_RESPONSE,-0.039849553979335095,0.026785357591274254,0.05616941119311964,-0.016692182400957115,0.05969682762043147,0.010680102007535996,0.00849908522167784,0.04490811050731196,0.036118969640899216
HALLMARK_ANGIOGENESIS,-0.018551955048707092,0.041707953536317,0.09487783061284938,0.02985740686569825,0.16816300328180572,0.1036502735967662,0.11892981681483723,-0.1633581726187397,-0.0020331416544113546
HALLMARK_APICAL_JUNCTION,-0.07401832155083854,0.029401306438533135,0.08861927344041426,-0.04542699977802255,0.04150337149170445,-0.04395103816024075,0.023551415142854592,0.05062362458133307,0.008463799948914198
HALLMARK_APICAL_SURFACE,-0.07873194296423995,0.031385624312768284,0.042497471596196816,0.005447591275666915,-0.07911918220886677,-0.007480111568628004,0.0158887590316939,-0.027350692631166778,0.02075590053833114
HALLMARK_APOPTOSIS,-0.04288835134231135,0.05055889057026642,0.05450038086371095,-0.022946762516737246,0.015008162257434201,-0.03144584274768967,-0.026640749505639594,-0.02735516280158292,-0.013532934900717903
HALLMARK_BILE_ACID_METABOLISM,-0.07936876161145962,-0.04030946455050422,0.10635753327625973,0.043015753946136645,0.09413787551144057,-0.0031551639558409636,-0.020150527375189017,0.1548294620600225,0.04278212956166199
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05078634124984955,0.009633684724025645,0.04850367645133108,-0.029424420597006312,0.09877989617510785,-0.03333583738634601,-0.032548491270627464,0.12602327564381516,0.0162015093786375
HALLMARK_COAGULATION,-0.0623751340710917,-0.021457660086276944,0.09657394066045394,-0.04576923535739511,0.10924152158479171,-2.55523633823971e-06,0.029408521506245462,-0.03411651108401385,-0.04639067125263603
HALLMARK_COMPLEMENT,-0.057342084879338194,0.025092934636831783,0.09803403939273671,0.028275791843350107,-0.010745110091199984,-0.025623196362021473,-0.002746501981987902,0.11255658161714223,0.0064716086087444925
HALLMARK_DNA_REPAIR,-0.054035288949913655,0.05789535235750507,0.0773907404229274,-0.03604623091934695,0.08479729904102615,-0.006715652091527908,-0.05906416424694122,0.17743191513645498,0.03978336954998781
HALLMARK_E2F_TARGETS,-0.05897763878294462,0.024894217639836323,0.06233376941686493,0.010273834745111501,0.04549062452595974,0.026915647582245017,-0.023114320591432907,0.15693113814279439,0.10039881385442606
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.024835340024418423,0.06191614641634022,0.09311513781973399,-0.029493012739729253,0.1200372626292666,0.038747304518019846,0.10861774796994517,-0.056825065832269324,-0.02576449202554066
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.054083363683855565,-0.013018641966662635,0.032645094692862656,-0.035721295764977665,0.050576850787289206,-0.006884428916645788,0.016201344044289745,0.14418989511956115,0.0038271798950603405
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09323833886918285,0.0182744728693814,-0.006722263534460789,-0.020718557792980534,-0.02009858711976737,-0.010828728884703282,-0.006836220208205998,0.09229142071541115,0.05160052607375968
HALLMARK_FATTY_ACID_METABOLISM,-0.0357686810642915,0.04836120754833007,0.04039673465610889,0.03643274914109017,-0.019285150332166198,-0.022063137293717353,0.110083316039154,0.09628851637320147,0.0009911037107252741
HALLMARK_G2M_CHECKPOINT,-0.03456239390669986,0.022089280413842317,0.06436444772974466,-0.027563984512822097,0.03944557247450047,0.019227202419611487,-0.010181267286489874,0.12184799749485616,0.00801030588997594
HALLMARK_GLYCOLYSIS,-0.05178165963645236,0.04077649766414263,0.0672800933371284,0.0011454003782179795,-0.036991150147212284,0.005884973215012529,-0.04709424667952867,0.11509545274454427,0.035698192727760335
HALLMARK_HEDGEHOG_SIGNALING,-0.07529981654474881,-0.011809031356515247,-0.04405575008590972,-0.03520574365553863,-0.10327458212045054,-0.0838753172686294,-0.015417912795786252,0.00553428270295726,0.04879555886498859
HALLMARK_HEME_METABOLISM,-0.0625770780485266,0.05264054120098521,0.06904192354654541,-0.05543809143777043,0.09031907184258683,0.014140707384985761,0.042730065676971504,0.14217868542709833,0.04118553152032628
HALLMARK_HYPOXIA,0.06654591360170709,0.07672438707341814,-0.045353030885470456,-0.013094453585341212,-0.02186431686896388,-0.005868363441584792,0.015839895475409396,0.04152914810368723,-0.017484600435257937
HALLMARK_IL2_STAT5_SIGNALING,-0.05095892436984988,0.07488654538351129,0.09176780913255973,-0.027043242553711284,-0.014145865104932553,-0.017769467366125394,0.0479996911336844,0.09676582242961523,-0.025800753777487754
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04858171520744652,-0.014297315431492543,0.1113552756003961,-0.007139658968042361,0.09446520723363147,0.0370863242263293,-0.030848338756912726,0.036999993588031875,-0.030730170236076857
HALLMARK_INFLAMMATORY_RESPONSE,-0.0013593563177195318,0.05541783749434296,0.05803260250088917,-0.035601282991780905,-0.028448680407912277,-0.06788953461893102,-0.02454874355748215,0.019311084080138735,-0.07322296510377836
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10765105528837363,-0.023713893129202836,0.12843905080649096,0.010763844348157404,0.09010278316272351,-0.023537303711169594,0.007935827409138655,0.11440324625842342,0.10592422814969946
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05871194504380494,0.03788925108477798,0.09376606091052099,-0.003998579690724605,0.08125595849322571,-0.008233599601069796,0.06649411800706127,-0.0034485556931128964,-0.032246552082907796
HALLMARK_KRAS_SIGNALING_DN,-0.03671421444700683,0.06166564813563022,-0.06642160315443862,-0.009325574196192071,0.019461324432561974,-0.01630026397551361,0.008506534846858363,0.15991452575255208,0.12106606608091507
HALLMARK_KRAS_SIGNALING_UP,-0.05720877557626377,0.033308980969694944,-0.0038383712259382535,-0.02114582466952349,-0.09059231816275591,-0.02359821653494649,-0.01987525348744023,0.08969693250294082,0.026825151585808202
HALLMARK_MITOTIC_SPINDLE,-0.06093272322790416,-0.004349584363066522,0.06778266104835193,-0.026162395040340975,0.006108326721716401,0.01684760061232298,-0.008547586534031794,0.14781689932078512,0.03801887190444643
HALLMARK_MTORC1_SIGNALING,0.046622509232124604,0.02985304646411338,0.07390043223859054,0.029635095709833196,-0.001605838227604718,0.04181884899133672,0.04720695966600734,0.06787290688969394,0.04602257932273485
