,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.007877355168348607,-0.004725103817878692,-0.002323399148159284,0.0783095161504985
HALLMARK_ALLOGRAFT_REJECTION,-0.02534904662751398,-0.05236267816806679,0.019843718878758555,0.05777571570432091
HALLMARK_ANDROGEN_RESPONSE,-0.010585711499069847,-0.021149935225058723,0.041632900006694985,0.10015547999673535
HALLMARK_ANGIOGENESIS,0.06383026188354554,-0.007762230538862828,0.012221897426297503,-0.07616324940000326
HALLMARK_APICAL_JUNCTION,0.017885508108646902,-0.02408554960497692,-0.0029839060483740788,0.040988194301294134
HALLMARK_APICAL_SURFACE,0.04662066453018171,-0.006527250346879424,0.004073618413684426,0.06231829536877154
HALLMARK_APOPTOSIS,-0.050686469364218875,0.004654869956253168,-0.012883507884887568,0.07778691447321277
HALLMARK_BILE_ACID_METABOLISM,0.000747033148042658,-0.014353061715669859,-0.011866140545280365,0.039430853973425294
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03537909898491513,-0.011702546429839302,0.013219393767248188,0.09954196209917733
HALLMARK_COAGULATION,-0.027893294552901206,-0.039874248936738486,-0.06100355363334667,0.05011231717274925
HALLMARK_COMPLEMENT,0.0028072250309598644,-0.0255390020092544,-0.019023330340227518,0.07138897833067524
HALLMARK_DNA_REPAIR,0.026809852129132814,0.00768347625243741,-0.008520992247553722,0.055277782363835695
HALLMARK_E2F_TARGETS,0.0513443041936859,-0.05236004535680362,-0.03311289088722165,0.0007159398841017521
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.017848130626058414,-0.024419440911681165,-0.03714703827175654,0.0011865579801504439
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06092943717221666,0.004379938569093395,0.0037155247217530206,0.0804372176121905
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01185392759115489,0.01898985701078085,-0.015509620159083857,0.04545787835976025
HALLMARK_FATTY_ACID_METABOLISM,-0.011120744584309453,-0.023226430912191235,0.0026003772465656083,0.05358944588353099
HALLMARK_G2M_CHECKPOINT,0.06466515350881231,0.023454252870632394,-0.00589218418752571,0.03192970857189068
HALLMARK_GLYCOLYSIS,0.04405488368373562,0.02790377206878332,0.03377860755567395,0.04682413450620149
HALLMARK_HEDGEHOG_SIGNALING,0.05693490303398944,0.008983262795448805,0.0225862061892592,0.07991971694694487
HALLMARK_HEME_METABOLISM,0.0073330113789589445,-0.00728878319436113,-0.01175495095955782,0.0804278596404623
HALLMARK_HYPOXIA,0.0494130677792696,0.022654882236685162,0.05082323804331811,0.006225042544750051
HALLMARK_IL2_STAT5_SIGNALING,0.009653572279321806,-0.029118233657777784,0.021837721484677913,0.08689583474498308
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05663071984064322,-0.007797240964365591,0.03630613142173396,0.08753803303927846
HALLMARK_INFLAMMATORY_RESPONSE,-0.004493188655677299,-0.03551914314572438,-0.008977729930834436,0.05630310316712329
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0016408249491602152,-0.015705559866705795,-0.056660897414833294,0.01899552758928935
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.021684517459722902,-0.03333287882589484,0.012985103576445237,0.08228218471361567
HALLMARK_KRAS_SIGNALING_DN,0.0365454206536077,0.043088969711968406,-0.012810549127873938,0.04409208576609811
HALLMARK_KRAS_SIGNALING_UP,0.09475495772203386,-0.010325926956194866,0.0156507447789713,0.046207506942083615
HALLMARK_MITOTIC_SPINDLE,0.0678773941702997,-0.012336630763164196,0.012410988043058502,0.040903982213089676
HALLMARK_MTORC1_SIGNALING,0.08117348028528189,-0.008098624010316633,0.032545553031873176,0.05772483112946434
HALLMARK_MYC_TARGETS_V1,0.03885306384689455,0.01597738413895521,0.05023300106218686,0.051643642532360624
HALLMARK_MYC_TARGETS_V2,0.037365245029884656,-0.027033423456111375,0.006676469113229657,0.028868365457798997
HALLMARK_MYOGENESIS,-0.00944473601492639,-0.0066004123944945125,-0.03636942101564841,0.0029068486986949292
HALLMARK_NOTCH_SIGNALING,0.0007298930656133584,0.001434654927098114,-0.058500415744017875,0.026271853755896822
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02986353126029613,0.023743200356587994,0.03977305095936282,0.03342606466872817
HALLMARK_P53_PATHWAY,0.021098555061431063,0.020960490679987086,0.036893886844000356,0.07984935156654634
HALLMARK_PANCREAS_BETA_CELLS,0.06379968077178208,0.02739147442733571,-0.018209687056193812,0.06972357226117704
HALLMARK_PEROXISOME,0.03895237575165149,0.0017292400941296415,0.034770379983666645,0.07067355028610042
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.007843828451171138,-0.005524863551225121,0.04545190561731411,0.06129358297850651
HALLMARK_PROTEIN_SECRETION,0.04784578068749376,0.011144863325624256,0.0143518913107847,0.07001867768623629
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01679405732015918,0.012739813004482771,0.04596459938434077,0.07147514120349178
HALLMARK_SPERMATOGENESIS,0.06675900336562973,0.03205543141663796,0.01747857210568291,0.03635657966826643
HALLMARK_TGF_BETA_SIGNALING,0.032669170982786655,-0.041291236763014015,-0.047287665131717865,0.0466192538351857
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.020767147178231193,-0.020682308750766154,0.06669999806225323,0.10968230275622032
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.011885701945852268,-0.019337785717342914,0.04350957108185252,0.06133122732710984
HALLMARK_UV_RESPONSE_DN,-0.019458413670008706,-0.01611225962339593,-0.022984913840157974,0.054073814113889944
HALLMARK_UV_RESPONSE_UP,0.04944526147362661,-0.00576549170814052,0.02934852704895713,0.05481433774704368
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0035897435192243747,-0.039774782917695324,0.048950535377973864,0.09403803191495591
HALLMARK_XENOBIOTIC_METABOLISM,0.018147147077500793,-0.02311276844536065,-0.01489599769905584,0.0654330899812341
