,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07926085056690114,0.024116821479233108,0.07174683548336844,-0.1022973936558382,0.06618540300618277,0.014752859463121677,0.11246589248987329,0.06587580048055759,0.3403240790508323,0.31471914892325487,0.06551386337555837,0.13808189563919032,0.11494514594583374,0.08014294229470877
HALLMARK_ALLOGRAFT_REJECTION,0.02382823698438088,-0.04769229378548682,-0.08942667213355288,-0.17701179148739576,-0.0022017643637251894,-0.005078063168049233,-0.1789997990756588,-0.08265079626111106,0.08535128858119664,0.21093159980429416,-0.030415526496454987,0.19052392430289034,0.07165293027443657,0.05312474564382934
HALLMARK_ANDROGEN_RESPONSE,0.09503476762274314,-0.006275077473899884,0.03466961197983301,-0.13880840202373537,-0.04364431507842144,0.03317124595259576,-0.04079480114900874,-0.0585272691406181,0.29717475087063955,0.25054968709200465,0.02618993257502425,0.20104316986079507,0.11102271883665141,0.09699445045026232
HALLMARK_ANGIOGENESIS,-0.0018980146979023723,0.00962674375535431,-0.06844819230195455,-0.2103985523878419,-0.1340246334968776,-0.06595296479554094,-0.20374246793910575,-0.24018741450932557,-0.06653501518934363,-0.2341220727375221,-0.07224652416432224,0.07149944741299867,-0.056982203323446,0.032691333742354715
HALLMARK_APICAL_JUNCTION,0.08543061614492879,0.04463462742298979,0.013607130926428625,-0.16087839464451995,-0.1103117760459814,0.031238588263498762,0.16374797121348952,-0.15606782745664832,0.32017576862933694,0.302586705653946,0.1482804813903629,0.21753371962048526,0.08625876988042601,0.09822811861617638
HALLMARK_APICAL_SURFACE,0.07894408934729924,-0.0023859497702417077,0.1203780647654323,0.13710598450026662,0.1053510331379393,0.1183697316804586,0.15565706076428718,-0.06913245573867952,0.2962231506714291,0.27875542012043814,0.049860207216459326,0.21106028828211082,0.07741692564901805,0.031117153632864547
HALLMARK_APOPTOSIS,0.025623307106979083,-0.014769346388590633,-0.014721665047852958,-0.050608440069444094,-0.11026563800878375,-0.013832470073047689,-0.017892555604941105,0.14611521432246996,-0.0937408746837004,-0.12106581008957008,-0.014407814975367474,0.15468569551513175,0.0652134052152036,0.10111576505807623
HALLMARK_BILE_ACID_METABOLISM,0.09005471109822306,0.06390975974193637,-0.01368049650625846,-0.2222913861932614,-0.0852669125046912,-0.006930789513403758,-0.029196421094662767,-0.08772505144506021,0.2663937958568677,0.2907572463319354,0.05385549778334698,0.06756041961027028,0.04601451409422301,0.12038856874286186
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.029272740229946113,0.06122260579657632,-0.013795954180540948,-0.1255995500282058,-0.16466887376129802,0.00789997706003856,-0.13090762146860202,-0.1984751977990632,0.3321352293830575,0.31372201600439414,0.06629949382135758,0.11116204661694781,0.07446126254111972,0.037487707258097726
HALLMARK_COAGULATION,0.06973175964965334,0.004905674895665385,-0.13514744739122456,-0.21340954963225603,-0.0721398711423271,-0.06513695097358428,-0.17372115482115472,-0.1328217101827581,0.21330615782735102,0.23893816740016596,-0.07864424846634407,0.2626876152713499,0.08700592296557333,0.12272571388001703
HALLMARK_COMPLEMENT,0.06936898178796654,-0.004066941311545812,-0.033522315274461485,-0.149288583786951,-0.10642363466766942,0.030841619756133896,-0.09993659858391872,-0.016868333017903362,0.25736291569653635,0.19712948452542886,0.054445544605092246,0.1770582948362314,0.11295088267945273,0.06856281883369729
HALLMARK_DNA_REPAIR,0.08083390394740646,0.03440139532809234,0.03187235662009219,-0.12062047385683633,-0.04092947911777634,0.08293443515119153,0.18612442508141344,-0.13243953102165543,0.3325342857585424,0.298720432343122,0.1487116772399449,0.11969397255057666,0.1031269414945072,0.09722993457448069
HALLMARK_E2F_TARGETS,0.06632378368314357,0.0077464868179128775,-0.019851140428634916,-0.16857550481614827,-0.06582475840542272,0.08418993409024136,0.2198221408367779,-0.13869562771226837,0.22179318203514534,0.17946571080706752,0.10547862042024683,0.04615864829899066,0.04730089973550678,0.022078995021516782
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036612617061304274,-0.03397260650365025,-0.10255072160986076,-0.16450786179174412,-0.15314334675131533,-0.0027240635862062425,-0.13758138791146174,-0.21067034543277893,-0.06318239614634173,-0.16485636011924562,-0.028636314209619942,0.2337274208082194,0.006199753447052699,0.0681598955334351
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028043927038028448,0.03376326499525138,0.05063033143139705,-0.11295829736480188,0.09819677813843915,0.009318358336321556,0.15840324778426565,0.17971856568156527,0.26698978485473895,0.1411745154751616,0.14317396717729336,0.08893746225945288,0.07486361724702002,0.08355904171074345
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04204895881314161,-0.02013565215510116,0.018218182618199,0.14653974938572786,0.002110750427427808,0.002873673705754273,0.03491111411512556,-0.15077218820343805,0.3334697152300271,0.27207987047833826,0.0721606323060117,0.08458322982133071,0.09308039084393886,-0.0027711084218930916
HALLMARK_FATTY_ACID_METABOLISM,0.03273928628730561,0.008191567467112885,0.06312452180133493,-0.08989228754577142,-0.06763890564690006,0.003907907231413055,0.037758796637525904,0.12459753966500701,0.050626114391608426,-0.05872778348008026,0.003741140359878017,0.04752516365476369,0.05270377006403503,0.13165829235911605
HALLMARK_G2M_CHECKPOINT,0.05051997341934015,0.021618625506345912,-0.04626300097358254,-0.15609369536776962,-0.11841144101151983,-0.020981757507548635,0.01218899926709479,-0.19628140085285517,0.1789854412457635,0.12863896774968078,0.07804377862246438,0.04204104013318556,-0.01848207955899751,0.07930826496127277
HALLMARK_GLYCOLYSIS,0.06636589478143899,0.021007108488161307,0.12459260561835081,-0.08923421086082325,0.004393737628855424,0.10520872314056347,0.23444669066755416,-0.03009288902527323,0.281121618093955,0.16276488745219567,0.10548904752455811,0.1249017823051588,0.10419996807665673,0.08842759147508591
HALLMARK_HEDGEHOG_SIGNALING,0.06430178459937058,0.05988071677197175,0.14378155309145552,0.1835648706519181,0.150821626495967,0.11305407452744314,0.22825536744998032,0.2191799945849479,0.26244024686804507,0.1526669451970797,0.15951595305603894,0.06383491672047745,0.12328737961537037,0.09563916298574406
HALLMARK_HEME_METABOLISM,0.09550057855213444,0.02237710028530733,0.1211507281831243,-0.12620878652495435,0.05794866156089151,0.020648674761284555,0.167417080505299,-0.05783270853530539,0.35424239132219776,0.27202882927057626,0.12786944654065105,0.14474041257133652,0.11061047445566498,0.05639870181422925
