,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09675931455787137,-0.08609928611421352,-0.0021269398747557223,0.028782263478521197,-0.027633786980044282,0.02711174773631428,0.042428934752332184,0.14348493449324945,0.02262021337077821,0.1639075655064964,0.1796040006510139,0.027977783632629944,0.03517157368885368,0.07234317934869802,0.13960394865422773,0.005329313790528132
HALLMARK_ALLOGRAFT_REJECTION,0.0019406659085022325,0.11143322722284181,0.017910867542205892,0.04264846895432372,-0.012755328544115433,0.04071271273301978,0.08820240170905796,0.1670444978288016,0.05938619485494164,0.13508892707368406,0.1844662807654466,-0.06050513660607332,0.036453324660975894,0.07697391624587992,0.07319075849927362,0.016456127779489307
HALLMARK_ANDROGEN_RESPONSE,0.07752813977346085,-0.035001587186280624,0.011578269073108738,-0.004024182729921853,-0.027567136884850414,0.018146364406844657,0.042474845478339796,0.21782357827303908,-0.031821167419079824,0.059364354035123454,0.14723363116082439,0.0475981307699499,0.045062338465654286,0.037477452187515546,0.005496860643771068,0.04490855735596139
HALLMARK_ANGIOGENESIS,-0.011418785010366011,-0.003938403062910834,0.06013285187570365,0.0647060575322718,0.04203648273338058,0.04201839523691106,0.06311564620915798,0.10779095804540217,0.20100659465813683,-0.07563949074066265,-0.002750201338494524,0.053769431148822946,-0.02091180863366446,0.14730730059488256,-0.1844751625725669,0.06212579457071598
HALLMARK_APICAL_JUNCTION,0.0973950171226116,-0.12333106080762513,0.02901895630208181,-0.010002146458165648,0.01293019760360767,0.06891133894427735,0.029968562982721797,0.14727819481364665,0.04557554929503022,0.19235300899099725,0.22476975004403665,0.10959181347699185,0.03501349828134588,0.05162388583665356,0.07852588451472119,0.016101160118123563
HALLMARK_APICAL_SURFACE,-0.006620900241000232,-0.062458076705712566,-0.03535752735298859,0.08749500214225388,-0.025624118568079078,-0.0123838078227552,-0.048936918449231384,0.025260987224200504,-0.06892990900762495,0.11534060848578334,0.14291247522163264,0.057970026348181505,0.010778925845339644,0.004890808092573041,0.010951875661483838,-0.029255959293585623
HALLMARK_APOPTOSIS,-0.06373055496324877,-0.008201386312960298,-0.0014288404523946025,0.0005513976032528477,0.14707270079582804,-0.022309965368623823,-0.004720232828426075,-0.034695717574419534,0.023222391305998,0.053300351096737295,0.043059650923001444,0.01973784507858372,-0.011920180297339973,0.04605776049761897,0.026203897906767977,-0.05426479927679419
HALLMARK_BILE_ACID_METABOLISM,0.10528178093918023,-0.09257970159327686,-0.043759926681090494,-0.038741117965302135,-0.028288963668520767,-0.008875656764692565,0.02264645447374864,0.05896008973903524,-0.047446125553757136,0.11942009456327962,0.14632295887442648,0.03179384566272302,0.02611642016107566,0.03838682897396734,0.15395704899600765,0.018793078918532227
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06930484866100413,-0.13051006610320529,0.02252594013866768,-0.014845982515878814,-0.002003333624260174,0.034885649539418216,0.0012645053118114087,0.10277617290290778,-0.033403176057139855,0.09573161554598579,0.12827471746642968,0.054117722219936215,0.03315341968387692,0.04809467087908368,0.12587556435944927,0.02973537246340488
HALLMARK_COAGULATION,-0.07125509810485699,-0.08398611239450025,-0.004836296601379443,0.05273551418479576,0.07143190734824036,0.023686945044626685,0.017826101334711346,0.12796320651857368,-0.013483890184704996,0.18469315603135394,0.1893823401399975,0.03926429465021683,0.0254640714915646,0.09306009002134978,-0.023230751611310142,-0.0028214346825425293
HALLMARK_COMPLEMENT,0.04296309722065442,-0.035539623774848025,0.020623945233878695,0.015924241582632614,0.057886665753464524,0.03995115823433577,0.06419007095698005,0.17226119735440543,0.1545536213906217,0.11460882559214683,0.2215055338006866,0.06415480900016544,-0.005856326499852088,0.0746033297278344,0.13404666832745665,0.08681822905582559
HALLMARK_DNA_REPAIR,0.11518380383444297,-0.06382235451525248,0.0031145485042857416,0.008898997886155485,-0.04644240183328683,0.031057479958955643,0.04451139511864644,0.14871949529474682,-0.007321186838482131,0.13660436868854905,0.26283167888419956,0.04815605356984071,0.03872131732899785,0.07871374279976244,0.16242481332367012,0.06658409529074433
HALLMARK_E2F_TARGETS,0.07751632007986174,-0.13205802156135324,0.014935571939746086,0.023734884554461884,-0.0915170200265632,0.04544390313113924,0.05197487644933171,0.013099971349247006,-0.055333750355028674,0.05648118324946975,0.14839063550992423,0.05309109308707407,0.019060924523376613,0.05811368802240392,0.14582170585767856,-0.012403835675525103
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07110755918212021,-0.0862748519976788,0.06511175829798312,0.04727055117620592,0.13090007864473832,0.004254050657974959,0.05288842927570138,0.11965437155718821,0.06226056183753883,0.16228732388695086,0.19050630710455568,0.10993867541534436,0.01598576772511949,0.12564524937753366,-0.05875835092094336,0.026656301579882486
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04649463263745333,-0.0511968208078371,-0.025820734438003434,-0.0014633530358521263,-0.03935073889083553,-0.0035587433640568203,0.05992862185316614,0.11770759156398085,-0.01174762420103502,0.12665304213540035,0.1497292932822423,0.11464861864874701,0.014341967977814259,0.04625912252193264,0.07889741749157705,0.024100684523245385
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031349027216803375,-0.07923182355548003,0.01746861396026265,0.0030293352653145505,-0.0023593977380611275,-0.01556293707344002,0.014810604697228912,0.0807476848022788,0.0138857854097527,-0.029264746088615005,0.06492629373771176,0.021760528564638254,0.018210718642861473,0.04876080754128608,0.1236774174734313,0.03829414421329602
HALLMARK_FATTY_ACID_METABOLISM,-0.045888588870544755,0.030244980700076755,0.010340505669585071,0.004970210112491739,-0.007970589334846,-0.03683996747925567,0.04412775685414852,0.15250424831555678,0.07945813760006892,0.061210139312624874,0.10107356348620829,0.0882441566425337,-0.004638683459169579,0.00604764940255289,0.06193119825881092,0.08964748892285093
HALLMARK_G2M_CHECKPOINT,0.06127261839421946,-0.05783120367107973,0.03820616938608693,0.007401093797409517,0.0559281485051459,0.025773064144040757,0.03412213736141582,0.06773552463744244,-0.024151136325492747,0.09048446032664252,0.1873289857935065,0.06143459258521292,-0.005468203376767092,0.07183347851175195,0.11665787664832103,0.02901011534298991
HALLMARK_GLYCOLYSIS,0.10378789258448408,-0.04546147410760485,0.03244191199958787,0.020344380838428155,0.013348199801328382,0.028510772462076294,0.04753413129699588,0.12344369573156146,-0.0066262873876946895,0.06719064994984963,0.12156802837027217,0.14859496659546828,0.041910985147723887,0.07293684805906565,0.1268029823641343,0.044891125784782
HALLMARK_HEDGEHOG_SIGNALING,0.002105719204108453,-0.07387882289169437,0.0407975382552576,-0.027033766159429377,-0.0814838398375568,0.009027996948263681,-0.03057548246390693,0.03503470351403328,0.08494367614761253,0.02406004902388557,0.08975726328793518,0.10795101552444075,0.04845175544045166,0.08726307419776091,0.08300488461645768,-0.0584855896515357
HALLMARK_HEME_METABOLISM,0.08201259013501344,-0.07057901655348613,0.030124145199343207,-0.00937447538048231,0.012810576216837778,0.015345872145672634,0.04207491563773415,0.167160028668564,0.016270007561357047,0.13121324887457997,0.19922227895458175,0.07622476626650013,0.035140833501286536,0.13574501393240587,0.13173700181123288,0.07321924992792611
HALLMARK_HYPOXIA,0.06031639277361741,0.06336950104905922,0.03624240261343116,0.02993596860967969,0.0669958071468869,-0.04475112082089395,-0.008414778221752947,0.0798145164534324,0.10575493146698865,-0.057064720788035844,0.07914995771397537,0.09578674336990507,0.007472912551120913,0.0657863976038765,0.007976060942136839,0.12525890741434836
HALLMARK_IL2_STAT5_SIGNALING,0.03146632652138421,-0.03202493647665841,0.023505165584319938,0.0022699275042050936,0.019955365791896124,-0.025347593936652646,0.047550746408567636,0.1600502365602236,0.04801541141688508,0.09666180731810683,0.17662530378404667,0.09556762936494487,0.02491067886598542,-0.013282028420361438,0.07351367975397481,0.03596546096530556
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03525215827661504,-0.018693703857641603,-0.0318874239043,0.018156435576517128,0.09797908381633656,0.0260768600198609,0.048038707465833115,0.06055663380090365,0.07291533370411643,0.09534468721926832,0.11433227139560212,0.06780910934345946,0.04335171046257923,-0.009388592832929595,0.050950667279364724,0.14159673050971533
HALLMARK_INFLAMMATORY_RESPONSE,0.05170205381746929,-0.08449024448951575,0.0034239404950323227,-0.044191800382686906,0.110052613736415,-0.03437320485004913,-0.006405082024960186,0.03800825016594478,0.006383980495254285,0.05145250406522582,0.11417034645793961,0.0365722652214922,0.003349968352234897,0.05179903662764764,0.020479164724162568,0.09184247478681153
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09944334071831161,-0.01473624184501838,0.015944118022903755,0.015424427394114692,-0.06418644994617113,0.0259293681037563,0.05267554467981238,0.045011739310041196,-0.06306238700103699,0.1183079704722629,0.059750784771262375,0.004989698924076682,0.021408425921531433,-0.030058203538854914,0.10674011151449837,0.021415774667081774
