,UKF243,UKF269,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.05905472135494832,0.05875573760927981,0.11942570098814544,0.03894615850894288
HALLMARK_ALLOGRAFT_REJECTION,0.024646666098032025,0.08113207806236686,0.07620821395286786,0.04097059948295047
HALLMARK_ANDROGEN_RESPONSE,0.06075992427239836,0.05154597232974388,0.11498894053762194,0.05968564062616159
HALLMARK_ANGIOGENESIS,0.005928000261502298,0.07749687346664502,0.09761865853007237,-0.0158357239625511
HALLMARK_APICAL_JUNCTION,0.05353068920989495,0.07824609005450502,0.13163531858253943,0.009365891561202653
HALLMARK_APICAL_SURFACE,0.07796543122559339,-0.0460121823234887,0.08362811572906363,-0.019976064862897033
HALLMARK_APOPTOSIS,0.003827480249456353,-0.020425691323009622,-0.0036738846385913197,0.05942909316579384
HALLMARK_BILE_ACID_METABOLISM,0.07364802630655644,0.062385707275921645,0.10954448275612567,0.02145714671773882
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05389943901638019,0.07587532317923588,0.10531615733143865,0.04945554579121735
HALLMARK_COAGULATION,0.010235491109495677,0.044070743274373714,0.1120124381510606,0.02022253970887881
HALLMARK_COMPLEMENT,0.011729064079355138,0.08579462443535266,0.09598412193085334,0.04145354995637591
HALLMARK_DNA_REPAIR,0.07755348686699597,0.10480979773357277,0.1020057822714163,0.030184301255462336
HALLMARK_E2F_TARGETS,0.07161689614079363,0.08807372456930636,0.07706387319460534,-0.04041925373665408
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.013196943514311109,0.06804905851323534,0.03178743622665747,0.008960425856966544
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015935848381957437,0.022106488670926093,0.10494328301856609,0.04128858119945914
HALLMARK_ESTROGEN_RESPONSE_LATE,0.042333031449905655,0.02435329477542431,0.10993113073978827,0.06378809188577697
HALLMARK_FATTY_ACID_METABOLISM,-0.01703709751078215,0.048473344740025466,0.017514602330068404,0.035032487164470605
HALLMARK_G2M_CHECKPOINT,0.03795897098875325,0.0792683094993556,0.08706985666887815,0.0032263636529271254
HALLMARK_GLYCOLYSIS,0.03871183481653472,0.07841189598936521,0.07974020403515394,0.06255686301738889
HALLMARK_HEDGEHOG_SIGNALING,-0.06987740922374001,0.0007358290073823444,0.05455988895257789,0.05585464197844159
HALLMARK_HEME_METABOLISM,0.0438535350507936,0.09291275724212386,0.1416158761967365,0.03944315076694859
HALLMARK_HYPOXIA,-0.015384925357291152,0.007391117713568569,-0.017471683291008414,0.056036294770462125
HALLMARK_IL2_STAT5_SIGNALING,0.04013080137393368,0.07540529900135913,0.10853681095953413,0.04605176699074962
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01693606222656065,0.045361486187086277,0.06189372071335781,0.05285829125540579
HALLMARK_INFLAMMATORY_RESPONSE,0.022745828972397637,0.009092657325679519,0.09500070992426293,0.06649377380506195
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06821266713549658,0.0667815888419626,0.09522233133012196,0.01118929937641139
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.044776365504921485,0.0747205285027,0.09684017695549933,0.0589710605827219
HALLMARK_KRAS_SIGNALING_DN,0.06605581166914372,0.06572711289987875,0.12586437820307325,0.0954219765885247
HALLMARK_KRAS_SIGNALING_UP,0.01975395092372511,0.007534658881481293,0.15664897501478048,0.03588029998649993
HALLMARK_MITOTIC_SPINDLE,0.049197920076047015,0.08312785234638731,0.11572335615384628,0.02755562510088583
HALLMARK_MTORC1_SIGNALING,0.041971609058929917,0.09148337193241447,0.03792462049134568,0.059455144828850046
HALLMARK_MYC_TARGETS_V1,0.08043739151192086,0.11826470938603151,0.09787316183531636,0.04660833543106321
HALLMARK_MYC_TARGETS_V2,-0.023758041784311,0.06315634170797585,0.023077209821222883,0.006695379773337493
HALLMARK_MYOGENESIS,0.008319722320142966,-0.00273416200985586,0.1236808417688183,-0.0073790060836708155
HALLMARK_NOTCH_SIGNALING,0.05210294186531516,0.10037833398904383,0.08815304214212617,0.004201894907607064
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10559247816425527,0.051862620265653935,0.10760571038855359,0.0245955821449119
HALLMARK_P53_PATHWAY,-0.0039860880841097405,0.09715469468735777,0.09233934435896017,0.05858562421907689
HALLMARK_PANCREAS_BETA_CELLS,0.049694730959022625,0.025067330616390385,0.11749513154053251,0.024826981870034116
HALLMARK_PEROXISOME,0.010491327778755229,0.05741708889450941,0.09302382323702586,0.057979252833040874
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03074657081477581,0.09203578096987129,0.12916096469724983,0.00539705937411308
HALLMARK_PROTEIN_SECRETION,0.05589139735519251,0.07477653636924732,0.1161546573866251,0.031560938887308564
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0939775470162071,-0.026519641586525245,0.10255575028507254,0.07143599524695533
HALLMARK_SPERMATOGENESIS,0.07048689101532943,0.08048444814533516,0.11804308659380448,0.034489539448346845
HALLMARK_TGF_BETA_SIGNALING,0.03079523281269908,0.0816864844667794,0.10066816584033769,0.009615168969691439
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04385910630886694,-0.026192055455595477,0.09765532377360449,0.11400617031820214
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05120422180909165,0.08760222031640603,0.12891545374991703,0.054520537240438836
HALLMARK_UV_RESPONSE_DN,0.04871680214671281,0.020076186374310974,0.11648684266306208,0.060522001764452764
HALLMARK_UV_RESPONSE_UP,-0.024143929265087096,0.004810242194713262,0.09568737411978596,0.08654630362115678
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.022780943470099072,0.04068428429724651,-0.005237688874032806,-0.005883102130497672
HALLMARK_XENOBIOTIC_METABOLISM,0.08345594066096627,0.03471183889170087,0.1264290093351312,0.07661167149771142
