,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.02087622067632422,0.11102189521871414,0.06946793208673727,0.037694214590847396,0.22806519023219807,-0.008897855321408608,0.04162875576085019,0.022021012307365674,0.09472503460577836,-0.024966577586259257,-0.0015903869461413025,-0.015185332145496762,0.043866739133859724,0.16851953529304126,-0.034535183451904095,0.02648243047226886,0.09835638972696648,-0.0035534402195327537,-0.018684716960954226,0.1149397898704279,0.06418611960509339
HALLMARK_ALLOGRAFT_REJECTION,0.07151923372571703,-0.04203220451770784,-0.02519094953462104,0.01037114860648784,0.07056470422605819,-0.08039593833531242,-0.009409501237627708,0.13627965219670513,0.17441942738472396,0.05285031600237475,0.08807970880523508,-0.03308566117156395,0.05634729762787236,0.06360838996645227,0.0029087665722672047,0.011003830094934807,0.022202751597602446,-0.0905987512963605,-0.022439098784978694,0.0763903093721059,0.031209270550861642
HALLMARK_ANDROGEN_RESPONSE,0.0423932990231402,0.1446056129040563,0.07495229879133873,0.006917764098484419,0.06668382408671653,0.02340659650452312,-0.046444516261188624,0.10448765859865125,0.15780674956106555,0.0857348157147724,0.12812832256465606,-0.04659158562166379,0.035987893730815526,0.04083124683259536,-0.008333327126151441,0.058148037953485596,0.04944338535269715,0.008656089566739246,0.0021517512919121333,0.10291050883063879,0.016594807905689846
HALLMARK_ANGIOGENESIS,0.032533863955510826,-0.08484739790867152,0.039681852272096495,0.012927399818023889,0.15946987783402014,0.11524655919582004,-0.007223236409879575,0.1634209588206916,0.1498353017806021,0.07342468978703186,0.12456462858321657,0.11217674144812036,-0.051329449348466144,0.08127796016380971,0.11638346473832524,-0.03207177148422883,0.039222549400144385,0.029783147662890256,0.04125250215192132,-0.08496853045990578,-0.02721253168280999
HALLMARK_APICAL_JUNCTION,0.06619054224379965,0.09541847455439817,0.06256047469193483,-0.0032134896622093346,0.1916939027901345,-0.0001734829974133134,0.07555613030201189,0.16407189197284544,0.1508166121366423,0.07436675786519674,0.11465838658078525,0.030753132399127133,0.1251424556463161,0.16865484062673358,-0.02580029837320728,0.05025047258532269,0.07519480859316516,0.052783557823429354,0.002428650808274941,0.10368635817250442,0.04344801303101294
HALLMARK_APICAL_SURFACE,0.027321738635954287,0.08399869883845518,0.06431782511771408,0.011180434217492718,0.10084313831664854,-0.03735432738981055,0.020347406514912642,-0.05719005681005715,-0.07249023029051423,0.0959489400952369,-0.00744835089499424,0.026489169057466875,0.05590415474213411,0.08230750311492238,-0.010889129452122446,0.01951894676860043,0.0276048192273035,0.06797862914301583,-0.05764772997387941,0.0861820855921028,0.0036265268140918024
HALLMARK_APOPTOSIS,0.03167294776682615,-0.03480054431007375,0.03185473716364891,0.04716616371087208,-0.12655753382278587,0.034426028699432454,-0.09107318683018273,-0.059362825467493094,0.023183775570531927,0.10042125557621229,0.10586985233826257,-0.02600653420943197,0.03012531769892823,0.1821098485335682,0.03606077688849959,-0.00513803751589028,0.08222554279436069,-0.014715577898702495,0.014258647016526418,0.04496373160609214,0.03000140113787814
HALLMARK_BILE_ACID_METABOLISM,0.0390348056394257,0.10490990120601502,0.04707325981598301,-0.012215983305779648,0.08252388386717285,-0.03993286863891618,0.12001689913208928,0.0747255067995136,0.1154112303973097,0.05745350687216483,0.07770808117853621,-0.0032233791670012403,-0.009401821423062133,0.03177657836204351,0.006017443356041591,-4.444247058964285e-05,0.010998297542856368,-0.014429538915651052,-0.022693946007586112,0.12158615262862375,0.04164472799573394
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05505580385689999,0.15984818435116538,0.07776557755270887,-0.004244922043248022,0.14575399710354098,0.00396426168549885,0.042776573477447656,0.1218183418273769,0.12143565660925856,0.042687927063038325,0.15187247311210927,0.06441070876954617,0.0306922787403765,0.05750424934321141,-0.05318436819779611,0.02735800730413966,0.09258989955568668,0.0038096103179382974,0.027628523878733085,0.1467926749974039,-0.019683317741931758
HALLMARK_COAGULATION,0.049503811242719804,0.017694255433936185,0.054593304219141145,-0.007936260588996383,0.06365877754835592,-0.08038908911372514,-0.022615589905640634,0.05796817224683634,0.14426276586477207,0.04409837845796743,0.15405046424922003,-0.033745756245278764,0.06319420693445893,0.16623548075931197,0.033893288501752716,0.027665761275668985,0.11329758058017421,-0.04404631454473935,-0.04425761449618932,0.055876742736475575,-0.017333654405425062
