,UKF243,UKF248,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01913774493160715,0.0011997721615287181,0.024800519832337078,0.045481111372244705,0.0013815843454278963,0.07433693445791632,0.03605951017974232,0.09043278488839426,0.10552133942005712,0.017494657155806632,0.11762037356439359,0.06023625134072443,0.06358619992257045,0.10489093908548013,0.1185411019439275
HALLMARK_ALLOGRAFT_REJECTION,0.03717737248954501,-0.02665665996918407,-0.006145968165155909,0.058569442318685806,-0.00020114716661003498,-0.01983302919553187,0.03345153096436433,0.05640304817240355,0.11956992328586831,-0.03230656541150853,0.06811282964517176,0.07541508758365012,-0.035278224260862516,0.03550556129400703,-0.07847082658745809
HALLMARK_ANDROGEN_RESPONSE,0.07937418945406297,0.013853192997012567,-0.018176057237099898,0.037135152490424615,-0.018255739533157213,0.037179672247011734,0.016053761751445884,0.0657131861233623,-0.03160882207942734,0.014710514670883603,0.0636878703772099,0.08038867975391313,-0.008340566911525854,0.10678688717049782,0.13590358134673763
HALLMARK_ANGIOGENESIS,-0.08494446124440407,-0.005158324187288977,0.074021213655546,0.008858267470113288,0.03397880498562618,0.019764023364244262,0.04376808291419958,-0.09976728074691596,-0.006196949889966935,0.09271450813083174,-0.11565607806204341,-0.007851253374050847,-0.0792650686928757,-0.021898407351301125,0.07050577448525093
HALLMARK_APICAL_JUNCTION,0.08890457545854279,0.004037147285435812,0.035266440337362044,0.08396986950516976,0.05849955711050423,0.025900141559587524,0.02260861880445557,0.1641998380175385,0.07667983126053929,0.01384689164290607,0.1100000130350118,0.06911976003368647,-0.046888202825649844,0.07690004213814486,0.1154391577244688
HALLMARK_APICAL_SURFACE,0.0238263807079321,0.03382116206025729,0.036046718216761475,-0.04365486757586902,-0.05658315151121236,0.0578607343134969,0.015600764139731809,0.21593285054561107,0.0011409798427241592,-0.005961656567170632,0.11670865910173085,-0.01677133880432196,0.04118814507716476,0.08261109313521013,0.057197024244958566
HALLMARK_APOPTOSIS,0.0357862272678616,-0.018016833457605422,0.0709563528150777,0.050557214972898556,-0.00415378355417276,-0.024865295565038317,-0.05145818394985248,0.03333211596245262,0.05787044220413997,0.09540369599994983,-0.03576722221608659,0.03873103436334605,0.011647051066419917,0.06878275995832156,-0.011245604542303741
HALLMARK_BILE_ACID_METABOLISM,0.02452892045736816,0.026076195328660085,-0.02492727602941672,-0.02014562942072729,0.04017113645124522,0.04680361366378991,0.031005037663578604,0.13351761328297188,0.07727877174895312,-0.031142125798456686,0.0821460889264793,0.09015953983174715,0.024871957198948767,0.11670228706730558,0.1060204873854663
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0873393499439225,0.06313477328958589,0.06052820930277556,0.03175033173230795,-0.004159108066646728,0.04345450297071122,0.093823399583957,0.0816098248597235,0.040596318594797814,0.03212294160578058,0.12769323523886894,0.05374091381240053,0.07179673772556797,0.1384951215207361,0.10350983880790325
HALLMARK_COAGULATION,0.01519376465928601,-0.009166146602042388,0.05330616778947406,0.07702792255781113,0.028603546818283133,0.004775696487000414,0.002154091301063889,0.11245002011492977,0.12440495544351249,0.04662224588831521,0.06277440294576105,0.020001276472220716,0.03330648533794128,0.06217367278845537,0.11379961472530489
