,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03761102329166083,0.061900102255817935,0.06278216361108084,-0.012722310240559772,0.027995124297160525,0.0024827099768798423,0.06556005120031869,0.027781721062952604,0.08043572613461242,0.04454385959410727,-0.03285691261253611,-0.043429207924682134,0.01672770978595838,0.0527190087788526,0.012475694076909854,0.10780824455366234,0.06097331190466184,0.022931088342488987,0.009937011381102048,0.1114015975308234,0.051414967251647486
HALLMARK_ALLOGRAFT_REJECTION,-0.031950005295477535,-0.0056633996892321925,0.006910759831079847,0.008926703536708522,0.07963384404163375,-0.031811174556927765,0.051872640468712,0.030300476501953017,0.157806268826599,0.03604495025706971,0.06174024689139163,-0.030258758142713178,-0.019059233828617975,0.013326477969649322,-0.03953065209727065,0.012742956410297778,0.033757062570194465,0.045441256530080514,0.000767828206486335,0.057247547220614474,-0.07085449554972144
HALLMARK_ANDROGEN_RESPONSE,0.023130875378074296,0.0617897316369711,0.031918387869690215,0.02874887510647127,-0.008863782113877674,0.001401926986130241,0.0035576014652558808,0.04073327961397028,0.12997752473291674,0.061082363035457,0.045544208902081204,-0.03563318721372029,0.03231213928312821,0.020186358043318774,0.025280549115130484,0.10468614455302408,0.11526387217076647,0.07816388908519144,0.0292886759217338,0.15871374053485837,0.09540452637911936
HALLMARK_ANGIOGENESIS,0.0057824210495652,0.06345545563882497,-0.0033168649635820875,-0.019553902537802283,0.03717694015028802,-0.00031709778024905256,-0.001340213233325282,0.023793658773630974,0.1451145026702661,0.05485927879764173,0.10831209984897722,0.07839228061700015,-0.09642365223890664,-0.050076112488950955,-0.016694964439463864,-0.12121756905813032,-0.05086009801522943,0.018715118112639435,-0.03101910419378797,0.04627600446737645,-0.05029211811261355
HALLMARK_APICAL_JUNCTION,0.06454750698857815,0.07215244782201154,0.0556250839778161,0.01965155104005594,0.04542420921771644,-0.011075301694581574,0.01699052915821873,0.041776337837623,0.12669008495648945,0.05549892190685141,-0.002951669282472185,0.03857143535243664,0.04845833025918802,0.007353738599371267,0.018940464829300428,0.11399275746654348,0.06923535156093902,0.07815969781648327,0.008287591074387828,0.10736804547929447,0.07551490419943556
HALLMARK_APICAL_SURFACE,-0.008242140924119044,-0.014686956264079993,0.027630739604249357,0.022722777102288334,-0.01575460475319082,0.021894174720514626,0.044145307262526204,-0.011294152751720807,-0.016610467894540747,0.038503460634348424,-0.049266422261754414,0.08323577283132642,-0.03527056473946622,0.07127610668702192,0.045292478773468266,0.104050648298204,0.04979513252623818,0.0071023853673917,0.012427209305529313,0.1314984518064123,0.08792155353451662
HALLMARK_APOPTOSIS,0.00854886972609338,-0.038955544862874725,-0.016245869340883286,0.0059150258809214035,-0.053569220092875056,0.01810754220389578,-0.06069268368345427,0.0010591320206903023,0.026876791343797234,0.020393765354251556,0.04180228509907181,-0.05921154102357279,-0.0379370817727019,-0.030832738938482342,0.035268924531565216,-0.10473152744839433,0.01118378422113586,0.009407650566125317,-0.004538789249726958,0.0202749483596608,0.003049400309436547
HALLMARK_BILE_ACID_METABOLISM,0.008882824817270934,0.06280163200837267,0.06276089764960115,0.026923283154476986,-0.04793004446895791,0.04599850488527243,0.04036785577553023,0.036155965771690134,0.13061813149382287,0.016298855779834268,0.03424078236345435,0.06419567969607579,0.044751106293541315,0.004212530768889193,0.04077316096033588,0.14639222640362473,0.0568286154961173,-0.021503420090802798,0.021869935622544457,0.09747477225490683,0.010879550650344983
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011181685586772037,0.06906706857786271,0.049245003424955726,-0.016231594023359084,0.044731545129492435,0.023841604799892373,0.03947672970391666,0.050903892362823826,0.0736506205719665,-0.0009722769189626012,0.08291337003752057,0.034480198443029075,0.044453734614315184,0.061911682725911875,0.05786625395415039,0.1016688814048396,0.019130328785638837,-0.014304828849035747,0.05524358360795516,0.08815869643415446,0.10450641623054485
HALLMARK_COAGULATION,-0.006109138892871932,0.036585620813657384,0.018478549366284642,0.023006988554591202,0.07101721636112271,-0.012107709246525086,-0.048295741216791886,0.05093271836728693,0.12228575174196843,0.05650164044158676,0.06990491879311823,-0.010039017906552147,-0.027606237879271696,0.017540393647472056,0.013492890527623203,-0.00644043417858771,0.044569501483744375,0.04837509704280418,-0.0334100595079161,0.09221312286053389,-0.004679519099693756
HALLMARK_COMPLEMENT,-0.02479019360400576,-0.018868931553047023,0.05457547958501694,0.01064679132515831,0.03527027541246928,-0.0166458810075114,-0.011495127245107794,0.028642107415738995,0.13654025924396151,0.04777903519367172,0.08165210252129865,0.007945139560021882,0.09563393712090344,0.05224085298982804,0.06960940047031103,0.011414005048606773,0.04095320060695497,0.03669502246551216,0.006585932779238385,0.07635663630888535,-0.01945874246827057
HALLMARK_DNA_REPAIR,0.05961868966452442,0.06938811891037008,0.06265909123528182,0.03142861657431378,0.03653403730739577,0.0598157667240565,0.02594840979553779,0.0407035058803868,0.13728342277748085,0.09567932533877255,0.014822924675021084,0.03935859807849341,0.07491734216469285,0.03921129949553057,0.05568571286928802,0.1648391059253346,0.11724698827006956,0.07533551627833328,0.03428169033986511,0.09814637793257311,0.039289840515520126
HALLMARK_E2F_TARGETS,0.03510289927962604,0.07032467308607195,0.07112454083807802,0.03128320786817692,0.054285491600458126,0.0588193156243099,0.08885090220964395,0.06265494000789923,0.11784256022357693,0.08529347987525303,-0.06654614877712262,0.04859331119278757,0.05376735779544337,0.0293720967925647,0.02191096459282874,0.09013978829313761,0.12021608145719273,0.07467333745756237,0.029277589994133126,0.12919246717720875,0.014587263176990356
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06217577781092458,0.07330058982841486,-0.014641354587707992,-0.031096940856267342,-0.04539473106050272,-0.01385695100625989,-0.035776703763504274,0.05764352733399314,0.14367152576717265,0.024775237105433143,0.05391059966919757,0.047424100655263104,-0.035982710292346363,-0.03310417069297053,0.0057326289849404044,-0.07794051927583884,0.013075594160976558,0.04598172400046083,-0.018697948637596613,0.08609450266527663,0.04253477936402914
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.059056872790219234,0.03275568191138248,0.042910060149188134,0.0066502681172943435,0.038124846494921365,0.05258383714374415,-0.03308914863047048,-0.016711410001821338,0.0695281141998205,-0.024677701468690007,-0.028649998889782365,-0.04322786940335845,0.07848638043774751,0.06741908204137348,0.022097638144295335,0.05227774516159146,0.03808838567371797,0.04374802164185083,0.01726885504928894,0.08824940876057157,-0.04855942002775739
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004455218941991655,0.06616431717438635,0.01754490471102169,0.04298652994072997,0.003045919796132186,-0.03890010212682912,0.012170090388718429,0.06731992981392058,-0.041651128450439015,0.054565708169788514,0.07825677647791955,0.056950087977524544,0.03618201796945588,0.0882310247562654,0.030442665098720463,0.1441005740656461,0.05244184576366672,0.05297966767029188,0.04466584677081593,0.0562456503035606,0.013511373366196731
