,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0022080995460100256,0.08114944356172092,0.013473415190132206,-0.04603974157833274,0.024521622117190296,-0.24574720340878137,-0.06755314047368167,-0.008054218849943584,-0.036419841763937415,0.18184732670917236,0.42055921682892955,0.30964920433185084,0.05333850505361132,-0.07368425671561338,-0.004558490074535075,0.20102343475704976,0.03661324659035283
HALLMARK_ALLOGRAFT_REJECTION,0.06014953001306314,0.1656077387337581,0.0614038589697614,-0.14423905732278125,0.09791817507510621,-0.011982374826908514,-0.05048572555517075,0.06919502146788,0.2597093577341694,0.23791238178985785,0.22644815103789015,0.12365455027357716,0.09111773145719136,-0.025185068186205223,-0.046491658240602,0.37430708787005007,0.16063699638918444
HALLMARK_ANDROGEN_RESPONSE,0.0458922036047127,0.052019485543695496,0.08468732990266796,0.008847697102664044,-0.016787203872673486,-0.02298008707415855,-0.1296851781828901,0.11175777415837308,0.10143309874195396,0.23293379796189578,0.401848569712023,0.2726416979431967,-0.03707418260479687,0.03972366439762717,0.028534693664794525,0.4150013380003652,0.17140450064231322
HALLMARK_ANGIOGENESIS,0.12841729241209673,0.0777543919833597,-0.059025026272218326,-0.262308557096734,-0.005827841614395051,0.2709067485026579,-0.11546536822790658,0.14282845519242054,0.14087222259698692,-0.06034429452447036,-0.16507250495782885,-0.20692819178797342,-0.05620359662924964,0.09016886532491734,0.0573135884768393,0.22803510851476871,0.3353894633874159
HALLMARK_APICAL_JUNCTION,0.05805254371617305,0.12839505092801448,0.07809936846075623,-0.11920491428733754,0.01361027174801635,0.015516066671677823,-0.06391707019738127,0.10308467799840622,0.109500580097604,0.22423325222546378,0.3752810279223698,0.29422260116893645,0.06210473467428325,-0.06660389136969252,0.044464632763962904,0.37258614088559167,0.19186442449725016
HALLMARK_APICAL_SURFACE,-0.045103576607196216,0.05052131236630037,0.006028751165394132,-0.1088936433533133,0.0403503377613068,-0.22551140150824225,0.12396127627102237,0.054584947625637405,-0.18416663849003664,0.2013507059545753,0.32684725951377164,0.2400338058048125,0.029525790951807674,-0.07726944198664859,0.009983910405762138,0.3344758395584796,0.07225323386738912
HALLMARK_APOPTOSIS,0.03555834148223333,0.1488798366179408,0.005019367517886492,0.25379303985362445,-0.009083481277781991,0.36015519968903476,0.03217920754578236,0.23442980953590917,0.18619248643997244,-0.000576315310358109,-0.13444777965848678,-0.12707822417243902,0.1204713523520437,0.08595089645160127,0.03082219251840183,0.2178130313523967,0.0664548724398881
HALLMARK_BILE_ACID_METABOLISM,-0.036960905001521424,-0.014646797979184174,0.017137538482579068,-0.18233939303409888,-0.025442012482033826,-0.296737951934998,-0.16995202843027907,0.07662203871037375,-0.0608065626458638,0.07607671189868899,0.39784677045885225,0.3089980163983343,-0.06585807999259023,-0.061788866179603295,0.047025434455943545,0.03855865401518043,0.10030701716628987
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.007439376220660251,-0.13464460810039963,0.03257853225357816,-0.02357478992452602,-0.02726079624877299,-0.1745162365571442,-0.12072887742862325,0.08516677817730783,0.1343027955714304,0.2253205146217512,0.40771710841765885,0.28526461280881066,0.02247592176377088,-0.1791703557066715,-0.022908195066338337,0.04888930212566474,-0.015713111820606945
HALLMARK_COAGULATION,0.023803718633413982,0.18972907768358652,0.0036154360917278693,-0.009159838718702821,0.12221975277274283,0.17311692433325698,-0.10628898904449921,0.06038371598215698,0.2702701521712659,0.155852061917278,0.2592550541856643,0.1544569530574194,0.10188713998233094,0.07719033537030134,0.060393350710268176,0.4579941810435016,0.20134199141018763
HALLMARK_COMPLEMENT,0.005468961307047443,0.07885286799593491,0.03133160863080252,-0.11149081312397695,0.052519862525486224,0.12710510252430454,0.0032596894891790103,0.19453072240571645,0.19710448043673903,0.1775720220971727,0.19280244471040392,0.17312710050722846,0.014597033925765713,-0.036352566926225294,0.07527758571612342,0.17544159020452033,0.059170336209565445
