,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-3.759631038901923e-05,-0.0010382985256657553,-0.03609790908868805,0.05123435924459058,0.07028445243369592,-0.013297717935875758,0.0166016756450817,-0.01355409011489315,-0.019924503720015262,0.12201002433107985,-0.03698816975663225,0.04822594149737379,0.0772918379455997,-0.047109703754056036,0.10948777835888,0.10242774148085926,-0.013423950731700824,0.0012465052906724403,0.17312898012451894,0.09432657499861846,0.08392400768738578
HALLMARK_ALLOGRAFT_REJECTION,-0.03260760655890166,0.017012779889478993,-0.05385062520239644,0.03357638742871005,0.13743842534197984,0.009687867450735927,0.00941319340070884,-0.015222233998591185,-0.024638357545239006,0.07918935832943005,0.01464431347654278,0.05178647079894344,0.054374327091692286,-0.0720807878649214,0.09047680041638781,0.06232581376625088,0.0176114955177172,-0.03154667974262921,0.11569645484494318,-0.0003425939760118998,-0.016730955997448595
HALLMARK_ANDROGEN_RESPONSE,0.025016088361930415,0.03067643999442717,-0.06470434519474119,0.012127426924031228,0.11443283608193429,0.04145696159704395,0.01678197164141441,-0.0029336462548201106,0.010267062643051515,0.09906423987716079,-0.06868220808052702,0.059639479487811904,0.0268338026180326,-0.007520799933673364,0.11668101220852062,0.07683953232184731,0.009339488992724482,0.06629583193715319,0.12715085441640198,0.12654188837793706,0.06007148045134491
HALLMARK_ANGIOGENESIS,0.01399316156475388,0.049558676244397706,0.018248369049161807,0.04502162694071372,0.1566314297368922,0.03771540259394472,0.09025669862846405,-0.020176631416203933,0.0823448065727651,0.11940732074115945,0.03924647258489445,-0.02197723998278446,-0.008306902025835363,-0.03184636204521042,0.010687288152560133,0.06236780899028519,-0.011565224030670002,-0.03231890714237688,-0.08049625620452604,0.12297170371746718,-0.014151555202154492
HALLMARK_APICAL_JUNCTION,0.022295066549329775,0.019311254077678714,-0.04717456492134196,0.04485368227402105,0.12431275482228007,-0.004429370912096468,0.02341780747363281,0.036183470760383946,0.03703839823755873,0.09183373953411568,-0.034848236231927225,0.06049784173412409,0.12481421459283198,-0.03864830075152427,0.08225105188874839,0.05965830826292256,-0.0237901543405799,0.013470557002353539,0.15362598120458817,0.14542136611150616,0.042936657975191354
HALLMARK_APICAL_SURFACE,-0.03790042473022799,-0.04081772348922727,0.027057413406616382,-0.0008826846196704004,-0.015473513160480153,0.016132434594671057,-0.031113691238990583,0.022013273927658252,0.005206209924114373,0.027430756645227008,0.03130996741373521,-0.07723536084503402,0.032817415158531246,-0.097519478029975,0.11332112871885777,0.10945106341470541,0.05305792093688347,0.03987144878069863,0.14367251025705302,0.005772550441912237,-0.008759647294525968
HALLMARK_APOPTOSIS,0.02860950112164389,0.02882238962372614,-0.013045683532487183,0.0341478996649768,0.049255914636934156,0.04895770415624295,-0.02374614761176414,0.023728778174769528,-0.08828469919801224,0.016347268841414374,-0.05827182082610396,0.029817858740252556,0.0417540181790145,-0.04384113037399298,-0.008784388973070767,0.06760587970095683,0.025351559099622195,0.01523676532511237,0.061767634418638126,0.010280363145186598,-0.014208292447110511
HALLMARK_BILE_ACID_METABOLISM,-0.015015500097694059,-0.032026458881786755,-0.03947754956431508,0.05287167891405221,0.1336125017448169,0.0284319175263894,0.007678292225653481,-0.0003580483806159002,-0.016086460312842162,0.08675823811150522,0.07010465356769696,-0.04565248157240775,-0.0010373387450180334,-0.018264868597133173,0.09858618646708063,0.11861208925949952,-0.009128980789869644,0.0074675880415726505,0.13948521306771378,0.033809474375285156,0.09637800745466762
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05054612931243651,0.016838010696525487,-0.06857202488158481,0.05986712685802672,0.017682398660300157,0.004849433065729038,0.04337128847721888,-0.037330628239803966,0.06294044148329787,0.06393472222976898,0.0028935728677333965,0.027905887520918174,0.016446122926423758,-0.033812948014325696,0.10054157298833331,0.052984283923057776,-0.037309066447184826,0.017401325751766894,0.14187004477017234,0.10017144989963077,0.1142591640155041
HALLMARK_COAGULATION,0.006084103095449502,-0.023021844979640278,-0.018028214062708325,0.07260895905380439,0.13527735487538667,-0.015627278415364376,0.047227274466473484,-0.009926570842940923,-0.03390543113679228,0.056808774643310425,-0.01100848508112784,0.055383036934984725,0.14996037446108437,-0.07434728539414842,0.10729465559404186,0.074030540238079,0.03797622428951853,0.01431948899665895,0.12454834415841994,0.09539550357836772,0.08620922736329237
HALLMARK_COMPLEMENT,0.030091896623458125,-0.018739853878968475,-0.01755159415693777,0.03928726602227004,0.14245633227565938,0.045182378096994685,0.023429921038044473,-0.0037862112198218125,-0.08067763616752029,0.09456163775024912,-0.033218924164155,0.09498775042129352,0.09362200137489303,-0.10591217913876387,0.09205572366245138,0.11274349086169558,0.04691748305669247,0.005774412792164999,0.18200051660311586,0.14699378647271585,0.06495327665267507
HALLMARK_DNA_REPAIR,0.03576432390755321,0.08311367701303092,-0.06946892518322816,0.014634809921938685,0.09444245500020032,0.058852388260929846,0.07433314740102048,0.043719310474905654,0.0472967364524339,0.09421037631234368,-0.009160223365849594,-0.008385485236589215,0.1302224310402991,-0.041953385420772336,0.11043249179173707,0.09919146560364484,-0.001532785415671508,0.0886332398055882,0.15920082117401146,0.12203624184202405,0.09432357574616125
HALLMARK_E2F_TARGETS,-0.028906557422581275,-0.04634129980406194,-0.044421050791458166,0.0109565897707629,0.11558278096575494,-0.04958437537118627,0.02191678567228006,-0.016275589427213723,0.01671001334158058,0.0222569348997716,0.040297755345645773,-0.059026243246555386,0.06747303298538823,-0.02020154383925121,0.13493749837540292,0.05412885499170632,-0.00912785322631538,-0.024867213132001444,0.12692805447151506,0.10858411222459206,0.08237136156926593
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06292214117650072,0.07299358670010034,0.009328862925722912,0.06653205079072082,0.14478073850399992,0.01832037493993241,0.0866692575708453,0.001114719999794776,0.03329579582820127,0.06658607070115682,-0.14457953147099054,0.06652042325392969,0.17659584064035416,-0.04931404928778215,0.02370511777144477,0.0782575877362318,0.027592266500113947,-0.009375046619581094,0.07585975759309267,0.12922538414508994,0.08504140235694145
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05918594576022657,0.002062897926625098,-0.01794893859281988,-0.002831865291814768,0.07534928660274676,-0.01914764621724764,0.02006662858849332,-0.043316754854803956,-0.014036381852940785,0.03732710690982254,0.0019676379410773926,-0.00409360137940462,0.12565333623509126,-0.055849861369586286,0.038195121541613114,0.07426232274741823,0.01186348560895375,0.012505582686277291,0.12642746402109023,0.08924401861031186,0.1130465425112683
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01156430440867646,-0.025728517485109365,0.035929141617196354,-0.019335943452162104,-0.02312547008263089,-0.05157628113832326,0.03351712330352532,0.044049925546135536,0.06628818329581342,0.05010048599753207,-0.033396366239241644,-0.05344403445851545,0.030187783130984212,-0.0446109516145782,0.13125652351745384,0.03115445982943244,-0.004590233338515039,-0.012478387998898863,0.14719028570927062,0.0415852348032992,-0.051422789869164834
HALLMARK_FATTY_ACID_METABOLISM,0.08341466032528652,0.0004830298522841931,-0.028071741058429748,-0.02501827592433498,0.11044810186224678,0.05198826706810278,-0.01735734133203219,-0.06721991342458855,0.007204335537675296,0.046221317407621657,-0.05872423658343788,-0.053932369152161534,0.10199311319068251,-0.02631899997192234,0.03629638773290415,0.07983371476162623,0.008337568411128284,0.05305591322150237,0.08122743835981902,0.07129964084694629,0.10044937842158644
HALLMARK_G2M_CHECKPOINT,-0.019881590467180257,0.01134488919268036,0.0008887703710021698,0.01927633917515384,0.1100218618595438,0.04702445356529099,0.0260911872253813,0.011309727231515609,0.04221284236545415,0.048769395188025304,-0.008830526256756942,0.011845442574482327,0.08164263912030541,0.003647965588385049,0.09620961490118493,0.11037530193646859,0.01777847754192297,0.01595539805166305,0.14083784335298036,0.1400781866259468,0.014781348592562622
HALLMARK_GLYCOLYSIS,0.06369930581185299,0.0434683782857691,0.0008054139244282447,-0.0016366361435204144,0.07305262519094377,-0.051230848228079606,-0.04713145285103977,0.012343648554224058,0.09736150714520414,0.1717658493815588,-0.019162079890651672,-0.04066344982836302,0.1204764070030399,0.017533091230093185,0.11263136166727314,0.10514014470624046,-0.024002373670582878,0.01653473548880138,0.14892931081990257,0.12969606099146183,0.015023877879107934
HALLMARK_HEDGEHOG_SIGNALING,0.004999706663466924,0.032425230541543996,-0.009862895743294077,-0.03210917098252745,-0.08574560443731309,-0.01576259463236603,-0.05801216325183749,0.015624386297509427,0.041087698962778876,0.022983927439160497,-0.04221243197380127,0.03508103768857677,0.07271099205387349,-0.035992715201349224,0.03862720077406368,0.02137647900580804,-0.03263224686042862,0.0041755368298504,0.14366268797499812,0.024691981197913788,0.08492585880229683
HALLMARK_HEME_METABOLISM,0.04455958977866811,0.008876580749838313,-0.04752181812236452,0.010420721731529177,0.10625790183712165,-0.022538494857683923,0.043944988270606514,0.016121509531766106,0.06722082377460126,0.11307863393081236,0.018386232318175193,0.02855555277501421,0.11519369693302874,-0.014044333924864361,0.08220823481306995,0.10749042600315172,-0.01048796192728665,-0.04787472924974206,0.1505546709115849,0.07346683996725228,0.07857727020500345
HALLMARK_HYPOXIA,0.07967334854521439,0.06871452190645291,0.049799649972006255,-0.02640367604708867,-0.02556656051717192,0.05136861267085909,-0.019325313646340308,0.07017670583399274,0.12460537733906644,0.05957566851032517,-0.16242859874313184,-0.008846686997227246,0.13625144742046358,0.003897278115884876,-0.08183342851136745,0.06295726397707777,-0.036139514750521025,0.004931933774525653,0.06843753702319928,0.09619174906226183,0.04065388129137866
HALLMARK_IL2_STAT5_SIGNALING,0.0811169727993371,0.05410485894044876,-0.010388557819295992,0.0412662539262564,0.15450585214084858,-0.03369125344784504,0.034901871438832326,-0.03792995604951353,-0.03284203142688454,0.11015898409427644,-0.004217633660843253,0.08543267309065995,0.1087106000376164,-0.07199552677714591,0.0963933609665889,0.060521420176414355,-0.010247614090240784,-0.0007834644798041031,0.15675229679730102,0.12772140467075466,0.0666877262538636
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.061166196536255595,0.02095067971995762,-0.011359964765906224,0.039025683394968376,0.148963927737275,0.07621464454212361,0.061862807979468554,0.008926394059248556,0.03001789547848227,0.07054306496713,-0.049282130929958534,0.046804018936404415,0.0759742772037326,-0.0707926127121953,0.10753604892307458,-0.005884122839908766,-0.03931120142868326,0.02435968492781211,0.14588297542820336,0.11979148971892009,0.043794821269396544
HALLMARK_INFLAMMATORY_RESPONSE,0.06398347399322496,0.0502593862079065,0.0013170487638693527,-0.10396447698208058,0.053739852421795485,0.001394221383804162,-0.008777940503992493,-0.030400412626800256,0.019149528232298513,0.10393108972370133,-0.03619088313142029,0.0017642507007626753,0.06816404460706786,0.0033529636812702508,0.013446073774273077,0.09655062856589484,-0.006246186527036955,-0.014121751354534454,0.06118118201581295,0.11183215384513487,0.14260756948751302
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.042417349151106655,0.017138600482558667,-0.012198654149322382,0.06747901435289017,0.13145562269976438,0.041934588754733014,0.03326564872346829,0.0068629767434834985,0.025505218158060314,0.023319074109901364,0.0784082238511512,0.011942528508222078,-0.0013402696814649607,-0.07271924224381167,0.12357243099826623,-0.02627675385924114,0.055267849066888974,0.02605389328924758,0.1500089659367778,0.05352520062390482,0.056169897434951335
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.054546539175435164,0.033902420307862974,0.018701475304896135,0.0631917196173754,0.1448048106123506,0.07086096180566796,0.06849994075821829,0.013387712657805426,-0.0017201910440863284,0.09005418340376103,-0.055304630754456935,0.11680702967256694,0.11938016541036635,-0.027721841883211567,0.048123567216307665,0.08638537606069889,0.02428910739516051,-0.01650367855184203,0.13069777765751567,0.1534952482836714,-0.003851152679598304
HALLMARK_KRAS_SIGNALING_DN,-0.05152041156307107,-0.01029369193000992,-0.015913037185894416,-0.053618806383833345,-0.022299789964890723,-0.059189971807541035,0.015744636510595125,-0.014587428862558826,0.009171979591944216,0.1608921663994297,0.026838169796978915,0.036406745823290586,0.02336702852194086,-0.010996775675327732,0.070379185500228,0.07798319812489762,-0.00666223769674451,0.04564614766542518,0.14701397622323692,0.0784892529688141,0.09121030639288025
HALLMARK_KRAS_SIGNALING_UP,0.04111281188757378,0.005857856647116947,0.01433476620596917,-0.01862785641710106,-0.01353040840294133,-0.005608701904236021,-0.018650302214661622,-0.023871594952723507,0.008412739270427214,0.10494353508959806,-0.0479341697186328,0.07138446629961558,0.08659822814386835,-0.08242770502381067,0.10435869491695343,0.05148051538880773,-0.02514003460593226,0.03346146546901957,0.14181822570813174,0.06471994565134234,-0.05939584356644024
HALLMARK_MITOTIC_SPINDLE,0.025309873186295562,0.039836240113254935,-0.003013492583114329,-0.008288849142243536,0.08038652195674599,0.0017635414322063837,0.05137777365119137,0.010450948132724312,0.042161311413962885,0.10829838178814019,-0.0481423508921621,-0.02161758336918033,0.10030167274806692,-0.05752466259214458,0.09668654068071621,0.10691078930425117,-0.0031708694418581033,-0.00543868317118632,0.1557540429000896,0.11376114562071922,0.12962269258113476
HALLMARK_MTORC1_SIGNALING,0.09337895262163556,0.07564137707526485,0.03461610209909773,0.004085048475649767,0.10455183820017064,0.04804334559098666,0.011141750223426821,-0.04334966287580991,0.11378108985912198,0.03445637186330197,-0.13172973523506032,0.04589057741709087,0.12672538771776348,-0.04554411183315003,0.02078962796502869,0.061758734685804825,-0.0006895261316141831,0.05096621368178671,0.11844774376149213,0.12823520219741977,0.031926242178980775
HALLMARK_MYC_TARGETS_V1,0.025744183373635918,0.0822910228554957,-0.07155420820132084,0.029224688454584907,0.1079884764937227,0.01900017712930565,0.05142206887997752,0.023737949997237818,0.08149476128689752,0.11439340140745846,-0.06456416182642177,0.02494839782303991,0.06383077880519536,-0.04399313171086023,0.10900263377065912,0.09225028750156032,-0.007260735325895515,0.036497209533655595,0.16559163536887406,0.12996596860313403,0.09638892613361787
HALLMARK_MYC_TARGETS_V2,-0.05799770961508379,0.02415685250063052,-0.03602973397785686,0.0514328079117449,0.04960656758462688,0.05895513201176596,0.02961184601278031,0.07159070135528044,0.013364308168043907,0.06613766672316075,0.015588722629332887,0.01917422498648044,0.004061846590264761,-0.053050523206218336,0.09590788791961483,0.06828089562258373,-0.030507946796915864,-0.009655766998586229,0.09452458873333915,0.1040067189619433,-0.05222366749161742
HALLMARK_MYOGENESIS,0.03649223207392836,0.0077431628058963545,-0.029296218514998442,0.03386771820513451,-0.05960595181413836,-0.0037112566929767337,0.05768752904937219,-0.013318169629301935,-0.06066425143360681,0.033422597587838734,-0.023914766857826873,0.03205266538198367,0.11285347577464411,-0.08214001297412474,0.10848732602609974,0.09417916217128362,0.02747116221802239,0.0446807442105066,0.09762798162190775,0.024984420371793787,0.06827317826581566
HALLMARK_NOTCH_SIGNALING,-0.04556516104732421,-0.032424479662359895,-0.010784652087806785,-0.03159704299107328,0.12091849867436287,-0.06267800394803696,0.02505755226834927,0.019724691357860893,0.049121237218796146,0.13856796292838794,0.026075915674769166,-0.05452230709334047,0.1032653964486528,-0.06528637433780606,0.11408131439117766,0.031103619046571777,-0.021322540847518136,-0.03981190973983387,0.13408579217178376,0.0341012502755624,0.1602370480056975
