,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03891342280114211,0.04179608331941019,0.004140086335235627,0.021518489530036752,0.009774150076852922,0.04104830319220227,-0.055583951696406605,0.04046992698627694,0.031678197542897135,0.11769326977643403,0.07229126366216523,0.030157422722184246,0.02414600844963033,0.12205315033663906,0.01515679319825848
HALLMARK_ALLOGRAFT_REJECTION,0.014548156780666061,0.044739767280036154,0.05383179390541625,-0.00416323840852199,0.02730584287668868,-0.05162735278622707,-0.1430143767849533,0.08652866358313722,0.017897964070225373,-0.16018115208251402,-0.048954171112821424,0.00713305507344011,0.05055053832765221,0.10172890200088591,0.028494721930991413
HALLMARK_ANDROGEN_RESPONSE,0.00960817253819832,0.07750536455048511,0.05387932929608451,0.0531987218263969,0.052060819781252966,0.014137029662004192,-0.17219100776709167,0.0498437174512774,0.0723640048282836,-0.07667120951943185,-0.009918378977106682,0.020671834093668965,0.06374550444455376,0.09583859912360268,0.08115109231374369
HALLMARK_ANGIOGENESIS,-0.05188999425495694,0.012026402742063078,0.009771142809585426,0.01681009592989702,-0.02120484817736177,-0.036103921586546794,-0.21886819950001513,-0.038689593544558525,-0.008024338999261634,-0.15273833952524218,-0.09040883527210601,-0.006821801175853526,-0.06815076579892851,-0.08538651206874814,0.055633522568754055
HALLMARK_APICAL_JUNCTION,0.002888933104261579,0.03795948242411292,0.04149639449729458,0.013184476275043537,0.05561724977202694,0.038578257934633646,-0.1393273731819092,0.024882750126726406,0.06875901706949818,0.03083246206160396,-0.02360534820590582,0.009825986032445517,0.0683733589717124,0.11472372983746486,0.09161439904857639
HALLMARK_APICAL_SURFACE,0.023719180981638742,0.024028964238552532,0.033476673104286314,0.0012260362100613932,-0.030341249576511884,0.05636732102853796,0.17857908376569992,0.032366964746282624,0.04893706186658145,0.0828757283386373,-0.003969726605666517,0.015385213648554214,0.08235567820812083,0.12716145622804043,0.05257782761835364
HALLMARK_APOPTOSIS,0.0720746013090661,-0.0011070188374323758,0.004413415258895879,0.025492017708837713,0.021034657613969936,0.00934560765618262,-0.03420774800417363,-0.06467221567288252,0.03118147942752259,0.004168640244569333,0.051816017992691164,0.056324530750366156,-0.0006331832687656171,0.020190621802430198,0.08436747105042712
HALLMARK_BILE_ACID_METABOLISM,0.05790834378270157,-0.017355390435170908,-0.00952351220262642,0.04060282668220851,-0.004903250559277641,0.044139022989299274,-0.2482884714535494,-0.05586156998169738,0.0022716290468631573,-0.016671756651083548,0.019141058153002058,0.03550571589748694,0.003506511321024242,0.12774643963633572,0.05336447291267317
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.052362274011156056,0.004842591917646401,0.014170957970493128,0.011058293025259456,0.05634278238938519,-0.038360246287304334,-0.13599049479206607,-0.04452110482789052,0.05110861533756292,-0.12194420476785932,-0.07679131688601275,-0.02748668528646581,-0.0332818429204374,0.0963713709167547,-0.0007687346078585336
HALLMARK_COAGULATION,-0.013306349414653394,0.030295167404109452,0.04948838468086504,0.026189901138085024,0.05505982512222668,-0.07832195655650874,-0.22918982382767522,0.03582224621633956,0.03195930536158741,-0.13550123995709928,-0.04643637741224473,0.04958623203632465,0.02374968157302847,0.08732476326201447,0.07821882335231597
HALLMARK_COMPLEMENT,-0.02564586638482548,0.0312160913587499,0.05112111262391094,0.06334715855650648,0.06204752931363051,0.05878605752508194,-0.08219442402281174,-0.0479556898308767,0.05138173946624284,-0.033471729750143446,0.057606732818904265,0.06017841687523273,0.03658039215538041,0.10162719221522465,0.006383328929936803
HALLMARK_DNA_REPAIR,0.018510184908944224,0.023913027053545914,0.006422127511229263,0.04750756850689,0.12120180617573122,0.06012955143446806,-0.07039031922756216,0.047902149968213785,0.06563674150363101,0.08543709779969838,-0.004398413332655669,0.011602755673252823,0.07777123202505376,0.13224273446119494,0.016849594871725767
HALLMARK_E2F_TARGETS,0.010675024779625956,0.05820018872545363,0.009454171074622436,0.0265919195075042,0.0005046130695705235,-0.022495901135442465,-0.17391815104461866,0.028576508100708966,0.03902167628790135,0.1101839809466295,-0.020994739143386842,-0.004882126521144439,0.038767112570856244,0.08595117230430738,-0.013941632859265696
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.007390121938606864,0.0424792907249419,0.049913086626456535,0.03974687344234348,0.06067975107720877,-0.023801866435313512,-0.11674429584722443,-0.05442417751755503,0.022969615815900974,-0.1050034868272412,-0.08000200856841207,0.08997147881260056,-0.04406721118796613,0.04028464935065003,0.08454866202577282
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03202223903703439,0.02336270452204774,0.023906171338133338,0.026427285628970253,0.024759283708787494,0.04237564529924832,-0.09181625576550831,0.07150273039352324,0.0028375751455866614,0.10332474280646521,0.1366602079544288,0.03359280782813391,0.08796455127900381,0.12284926649811011,0.04087179789218742
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0329391091122804,0.009670252986769821,-0.031296240670434176,0.030736097486708597,-0.03358598736171309,0.012264950899276124,0.1995621316488454,0.0058331799313626614,0.08346634166872963,-0.015722234401629603,-0.0681946055461254,0.08032387344675915,0.035268109087465714,0.08294312530354853,-0.02572590597480773
HALLMARK_FATTY_ACID_METABOLISM,-0.011857301775211358,0.02878439814681764,0.005156443251679863,0.014435786503382385,0.08966528424195716,0.019014166979189312,-0.1693881097024659,-0.0043301070920148095,0.023754430964494953,0.004086903214749491,0.10115667610593887,0.012424826629953326,-0.02967726151540042,0.06948860855435236,-0.021382253618569116
HALLMARK_G2M_CHECKPOINT,0.04120249853453397,0.027750207871032818,-0.01183985103670947,0.051251838592993905,0.06126126768680257,-0.006094737938236345,-0.15530637373753006,-0.01333360476818224,0.022274344307948477,0.04221580184908929,-0.08041472565643124,0.00021378228228973278,0.012776868183286124,0.05521456333840038,0.05602709997254382
HALLMARK_GLYCOLYSIS,0.018640113392841585,0.02002243110667428,0.029270950200624382,-0.009908040857128429,0.0924387899087848,0.07619291372721487,-0.05165558910768501,0.003581405301138328,0.03177089035589573,0.14745891584885165,0.0002199642458452072,0.009248708923408084,0.07816603726863855,0.09097697095202555,-0.006182810993983707
HALLMARK_HEDGEHOG_SIGNALING,0.01836411293660089,-0.022302902090150952,-0.010141135554966593,-0.005070322042600456,0.050605069448633515,0.09248476389209953,0.2694292724316888,0.09710137494372274,-0.014707360340648831,0.14539403598833656,0.11902548565762315,-0.02211137109482811,0.03497307949457215,0.017579673076958593,-0.03724870091537633
HALLMARK_HEME_METABOLISM,0.0027650024445733928,0.06523212651984636,0.029256110881307158,0.02739975069421954,0.04287970248467943,0.06268551517072526,-0.11079387798994905,0.05946436418208246,0.03554099796426501,0.11479231810613791,0.037175510514498585,0.042531927814572074,-0.010952179377181093,0.12340828626840755,-0.006806964737459398
HALLMARK_HYPOXIA,0.027822707307139437,-0.0732505022934279,-0.03613154555470079,0.02354667703899761,0.0016843882598313383,0.053914577762520496,0.19733019940961194,-0.07530357154758947,0.041563909497138216,0.04364270064630659,-0.0816050004005953,-0.0031645901977180877,-0.0009081473713240931,-0.0003210999535382014,0.02371328541879629
HALLMARK_IL2_STAT5_SIGNALING,0.00816191632745711,0.04260030867268765,0.021571424797062352,0.007871644081853047,0.03548457798077249,0.002197281654589194,-0.16037172560037272,0.022985398114949342,0.04137887892873778,-0.018082232030902114,0.07533169439231348,0.01273291799510853,-0.04180434223666864,0.08666980797797519,0.06492763742362574
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013289138346403044,0.01790160411056257,0.014745475222561347,0.022872277980601898,-0.0026240113327898693,-0.033208650394577315,-0.26525515297975016,-0.03184844458578799,0.011280744642036085,-0.128120149584399,-0.08594874533562266,-0.036039719653446024,-0.058397516190510805,0.05273607805761199,0.03793618974781295
HALLMARK_INFLAMMATORY_RESPONSE,-0.01461517300605723,0.006837391082651955,-0.04314609151107287,0.030355844544712872,0.059111933717705276,0.06001276299149772,-0.14237786525268475,-0.017318823879816786,0.05150435845017903,0.10574032323519371,0.060465012891771544,0.020581098203762305,-0.06798840253963377,0.04462051127956562,0.05401084373716879
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.037727370887241575,0.06045044361499068,-0.02871458882297976,0.0328288164583517,0.01674212159845875,-0.06997204410672593,-0.22222129226496426,0.0630253992439963,0.023884596100650798,-0.11406396889211431,-0.021628931641307938,-0.01133971867802864,0.008660365956075238,0.1452377913130149,0.10201550198660166
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.043463532017584856,0.0006674238566039729,0.01466827201864036,0.017587020346517507,0.04552760771774463,-0.036196538033176774,-0.1574582790484915,0.026540245705594184,0.03811762541437393,-0.11113516735175577,-0.08181236952250451,0.060737676253629004,0.011365093725793292,0.06264362219324696,0.05854926545320128
HALLMARK_KRAS_SIGNALING_DN,-0.029778617707470985,-0.018467261288256515,-0.010500829374028766,0.06347631727438399,0.007689375588307252,0.09941575328618552,0.13702775912385162,0.004611321911487327,0.024377260510874722,0.1338495249728446,0.04373257153904162,0.08715106900573664,-0.0049574970908802226,0.10667922211425601,0.0313800293143213
HALLMARK_KRAS_SIGNALING_UP,-0.03164624072041868,0.056930565075699234,0.04615896389318803,0.062460896109365956,0.036207621980284585,0.08358494466974646,0.1710909288898181,0.10520920000212763,0.045739533335579584,0.09478411148960329,0.12220163794024776,0.023447301123136508,-0.031014893986105102,0.12157182205695118,0.0921797198428573
HALLMARK_MITOTIC_SPINDLE,-0.0008635971117885757,0.056202231132374554,0.030546869573716287,0.03389292074695285,0.02082955311871027,0.02132690256234369,-0.13379374918388576,0.0010902914646051664,0.04559039264890128,0.09728361708797485,0.04734212797227363,-0.004963988572697417,0.009037965041697684,0.1502352396751393,0.06683996158978278
HALLMARK_MTORC1_SIGNALING,0.024224579476392456,0.007888285265358048,0.008124075224052448,0.012832615169546778,0.04443678006680867,0.026977269322687198,-0.07806004361900505,-0.027964571782096173,0.0063154789926040625,0.10310862520610434,-0.06580549070467917,0.021575548380554574,0.03628049668108058,0.03415983743977564,-0.012913475401109582
HALLMARK_MYC_TARGETS_V1,0.024800641151519757,0.061389661966853956,-0.008408304167595894,0.05458248877199022,0.12905150797312648,0.01085150271145508,-0.08256603456483973,0.0742531149213456,0.020849209884231633,0.1096452375340193,-0.02971074361322533,0.02617409818455106,0.07034481011837665,0.08990392390007212,0.02448111326576842
HALLMARK_MYC_TARGETS_V2,0.014329427228006373,0.03907915430457901,-0.0710193840840247,-0.051008585670298916,0.030594537001061014,0.0032049817560737925,-0.03650399324470706,-0.005621096296628467,0.06594090292928971,0.028660581489075788,0.004967182668558696,-0.009953696992776075,-0.030642929959018426,0.07412154828194699,-0.0034691635215713217
HALLMARK_MYOGENESIS,0.02519849560536342,0.04317138060534475,0.017679718868909417,0.03815105000246323,0.015221021527810063,0.03195566507082394,0.14813367594561433,0.035182083539202616,0.025869905366092474,0.06902792467397813,0.09528485587162541,0.025149660861853346,0.022897032003722836,0.13650871586314248,0.10088124774752417
HALLMARK_NOTCH_SIGNALING,-0.00867252475789999,0.06507541865704888,0.02879440208341033,0.02880274152460902,0.00012286523181615655,0.045902522743589864,-0.13610591199695232,0.03451739306856424,0.03850647475382817,0.04481334645629252,0.020622038641049167,0.02145339696029922,0.06824973883000632,0.14575058088308743,-0.004883316135343248
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0303763143260654,0.02307961013553052,0.011388053160660334,0.059535128952083044,0.046942297341349,0.11189440835781102,0.27732594535785654,0.09523150158216859,0.023564933504448556,0.16592249140092832,0.11644365455127957,0.029886002895758754,0.12699751487555802,0.115949939194761,0.011362093882649665
HALLMARK_P53_PATHWAY,0.02476395223598236,0.01219028016141234,0.01982094632820913,0.030715619936404686,0.11644690021498823,0.00978922432961435,-0.10929131821447995,0.011551044981812442,-0.006896684319968886,0.025267955025388335,-0.028628717751604856,0.03656850087878448,0.06849704599838627,0.12114063267581512,-0.027798864990945974
HALLMARK_PANCREAS_BETA_CELLS,-0.005432941045186205,0.029789306647746126,0.03049280647786785,0.05787000723161055,0.02508167112834292,0.10053888355876585,0.29491626397284887,0.06862016337646375,0.051491795145591004,0.1667054811424799,0.12359258920976555,0.06889380945269505,0.03291339035415936,0.10790804970759409,0.0006854363863667496
HALLMARK_PEROXISOME,-0.0536893031287102,0.032464321249356894,0.045069529382773886,-0.012492152612841796,0.006457471132856885,-0.00789243288330994,0.013551031300230696,0.10161063393178656,0.020143926851786405,0.03210809810364209,0.0048664864711035144,0.025976762410014915,0.052303911036857956,0.10198275124292026,-0.07198272072566554
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.012777915691963125,0.08900296094821522,-0.006330362459617373,0.04087641618146844,0.03431635065072017,0.1263583145844386,0.1399901080519599,0.04355677926258034,0.012218592364173747,0.1369068105754025,0.1297479052842088,0.012549946411629802,0.04482274378404995,0.12011624621616682,0.022963923829240954
HALLMARK_PROTEIN_SECRETION,0.027156826340730914,0.03399628558874966,0.032625716055704246,0.058823006650007004,0.08837653571448656,0.08977536868351156,-0.04256999223432378,0.08704498503704308,0.02961290801891965,0.14207409939464488,0.06020758410908748,0.0705425355874186,0.06387643176899022,0.11755414078055212,0.026355903288440258
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07161912313845263,0.02217559735629764,0.00045214542777820174,0.027873275893836768,0.06892998764795702,-0.025866407735024962,0.1001966345606458,0.07632417807913025,-0.018960164431423236,-0.1549160154074563,0.07734623283966423,-0.06140973113417735,-0.004346335697757364,0.08306605631047526,-0.05726549929768247
HALLMARK_SPERMATOGENESIS,0.028621505615288062,0.02102972480609011,0.06005909531247017,0.05392847451241754,0.009022800401297644,0.12390786514305863,0.11265809639441293,0.0757924202737144,-0.011646322783915013,0.1615160163244741,0.10272387968561723,0.012557764584605896,0.05852812581135028,0.11326491819144935,-0.02504722279809021
HALLMARK_TGF_BETA_SIGNALING,0.03451582942486878,0.05353908453098156,0.07607326709948513,0.02452957512532804,0.02591637613272675,0.006534632881193789,-0.11051387834230346,0.0405174960403403,0.048004693185898215,0.029623585648334658,-0.053932916381050536,0.033721413760592185,0.0012280916147170556,0.1115219539552447,0.08073736754663981
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0022897978121979097,-0.008112587355076691,0.04212987133629253,-0.004112695693773363,0.005478529284345809,-0.014797399656106975,0.26831161432076245,-0.08214200161194977,0.06409187058237469,-0.09156113220355627,-0.062199669333922056,0.04533596030105389,-0.058605979913850414,0.0315673064287708,0.027725449023813017
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.062244812731031524,0.0857094990667746,0.021676552927778335,0.02363695996200635,0.11314199194815866,0.04454562634453626,-0.06066322150568925,-0.014385220712445627,0.022853100759079006,0.11950764473336432,-0.013524409360873018,0.055080523956532866,0.0159366979950459,0.1173773757527579,0.034808356931338505
HALLMARK_UV_RESPONSE_DN,-0.0014099383888686945,0.03158012892184955,0.010438800506501542,0.004827082804550185,0.014878706349831202,0.09074496753854479,0.1778498434549059,0.0735955965279571,0.015247329498673043,0.15263526307221317,0.1227110047338635,0.05246411869407449,-0.007620522083185189,0.1164494137157929,0.09575424610082295
HALLMARK_UV_RESPONSE_UP,0.041437775574161506,0.03159766297664598,0.032897426299918146,0.028923392194762337,0.04357184523816237,0.10858396309869128,0.2528417543869554,0.04407714327668118,0.04303177258894312,0.17097211316984157,0.10747569848466382,-0.001583556094500349,0.05304150174033381,0.09521291919233857,0.002960364155876336
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.007778841638542188,0.040576277133604885,0.02422617531949319,0.023806919448109587,-0.0024082353906897287,-0.03875062492934667,-0.2323631488347744,0.01563293364636497,0.033874847380316916,0.07867456059725085,-0.07744875267562491,0.016732552897603063,-0.023080280094208018,0.08596546645783344,0.06604232289919283
HALLMARK_XENOBIOTIC_METABOLISM,0.032468346635597785,0.00474269280297297,-0.05129830589052708,0.04441727314694069,0.0009766760476228977,0.060276244796926275,0.0011288412852411354,0.010850730529067614,0.037178306795444385,-0.08610426455531449,0.0712353936885194,-0.0019260782202899164,0.030137028783945047,0.11788630036898773,0.05398580274367405
