,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08499943433445707,0.021041165535618758,0.00392069664043137,0.016285013025295406,-0.0353011169554097,0.012566065108551138,0.08873984808770016,0.06621077373782329,0.0899042698636662,0.058301798500441336,0.10095293833192794,0.11717327867039415,0.2649254355318955,0.0763915810035951,0.02957773380884496,0.2513778065539886,0.13422200108309254
HALLMARK_ALLOGRAFT_REJECTION,-0.06739800000545895,0.10687196211382363,0.04197670204128769,0.07795059802024405,0.07452953264420253,0.04697749744296445,0.08159770584764238,0.07261445964106826,0.12776597558438765,-0.03734460017337877,0.14186417533498358,0.08219609652705387,0.2116730187870647,0.07818169201268453,0.03577831540820083,0.1923811436706503,0.00731787252513606
HALLMARK_ANDROGEN_RESPONSE,0.14595930366547893,0.0183246193653331,0.015918595288277736,0.054183926856855295,0.04770665093787236,0.06431911179228175,0.07970242445989452,0.08960996486878002,0.031422161881199846,0.035536016662318176,0.12785541321781013,0.11138536348818484,0.2536186084447098,0.05762812229433583,0.03746553212257722,0.24618108621232448,0.1056304438015711
HALLMARK_ANGIOGENESIS,0.010799206386912098,0.040862897483970026,0.05503473862484434,0.03641910929806271,0.0013892422482689444,-0.015765206083594795,-0.017092755651642557,0.03783942338343505,0.03412820680702623,-0.08064255818553967,-0.00895469403828327,0.05955012809904942,-0.10607398224688172,0.06795508590849086,0.005823952981324673,-0.0557141508293494,0.08527810721895046
HALLMARK_APICAL_JUNCTION,0.1442640524914537,0.03420554186904248,0.049856619219295566,0.03718639609619728,-0.0359855479485804,0.06605911085182856,0.08083153409743293,0.1072324354805413,0.053839463569577965,0.10651405098423262,0.10522384918137473,0.14928709849220545,0.262274167605084,0.12333416311426806,0.04818999583497922,0.26748626346225535,0.10670287593973816
HALLMARK_APICAL_SURFACE,0.14360378682097213,-0.05006562799216134,-0.0003814509976688016,-0.07483965755643214,0.034601732245390586,-0.033646910763112305,0.0911983375133626,0.07463240803452051,0.002120584762621462,0.02452399327004245,0.1010099441449504,0.08810544656171905,0.2883494073573818,0.0029644761749904325,0.05547634474102859,0.22833871390727908,-0.012936754565709094
HALLMARK_APOPTOSIS,-0.012730162355106637,0.0779549775290727,0.010711994757677468,-0.0028179770188426555,0.03812916454221944,0.023905953225114667,0.005370065899892134,0.013441128543788608,-0.029681112881267742,0.02921503237493819,0.017904721328357437,-0.017651131222350687,-0.0616146129925242,0.008808936913317895,-0.028401833948311993,0.07678529620865596,0.008623607045948358
HALLMARK_BILE_ACID_METABOLISM,0.12776785484919712,-0.0662486225454189,0.01682358479152886,0.009863979218602196,0.01202645723931561,0.04907987170362192,0.050925226170866894,0.011994937196728145,-0.008519609665124616,0.034228338304340175,0.071012713835431,0.14761375056557813,0.22938834321449494,0.03380481885938186,0.014280642943949274,0.18436524494661208,0.1718778918416151
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.20066285148521779,-0.07430395208320638,0.06570180751534066,0.052051024392552984,-0.031720397551253283,0.04575478726807474,0.07594574720236821,0.09787298513670045,-0.05137793074634004,0.18861181459982998,-0.0032229224029926766,0.12623415863170864,0.2776235474657322,0.044552653740091194,-0.018654469999191663,0.1840228837039981,0.16942695447934925
HALLMARK_COAGULATION,-0.07829074136356112,0.07361765393617845,0.06889845549582543,0.0692951411601569,0.021178117643589334,0.05491539537621362,0.029938632859935924,0.09894033637886146,0.07950761822135201,-0.008192888719793567,0.14251971858124654,0.11666381211501778,0.23326623565063961,0.07394135656675002,-0.05884499505472202,0.21056074658961432,0.049667098045075415
HALLMARK_COMPLEMENT,-0.042240039633419595,0.004574947858615568,-0.0203649836698367,0.02577179235722231,0.03550716240077641,0.06491880964172704,0.08461456878824927,0.10163103308759273,0.05563651838293092,0.003248875340291416,0.14430749452053607,0.06249703668630997,0.1963219206351945,0.10923390571064284,0.06137757501300483,0.19522746786277892,0.05532495218201818
HALLMARK_DNA_REPAIR,0.22050708309871336,-0.06062012507009971,0.009656756508318362,0.03022142522570675,0.037107836243373965,0.058342164378909496,0.1060784327268928,0.1451372901619162,0.0366171616866174,0.13229630970660894,0.12811818755880386,0.11549162768802358,0.2731454767064207,0.0960493502731981,0.10499499206446107,0.2565158183490944,0.22609617126745565
HALLMARK_E2F_TARGETS,0.1690409514767206,-0.03102360456587327,0.03038004106348671,0.030451394420744852,0.007047725842318735,-0.0031386695787080704,0.08582635651667855,0.10995364570905741,0.052508080557232786,0.04777558101393802,0.11838466584649664,0.08712477094406985,0.20557413451911552,0.058403685922694154,0.07546517437182829,0.23528802563711676,0.1318319480272597
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.16922439695264513,0.0966705868835084,0.04455859787732681,0.037897274817583676,-0.033765607099393614,0.031448390733471686,0.022310498261279618,0.1025968768775346,0.07867619567950757,-0.06352624636354125,0.1250296971771988,-0.004827749998612542,-0.02034286408156376,0.1221759182178656,-0.033065220032815715,0.17969573038268083,0.10315649246759927
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04199500937156303,0.02581244597090392,-0.047909556543528645,0.03952439722431253,-0.04132035891582847,0.04351387685580035,-0.010531693980667,-0.028121454363984937,0.09263745566987676,0.042420979495489314,0.08804673594228961,0.09789374144598459,0.15602683105138906,0.06283635021453797,0.05536268612445261,0.17601050918120864,0.15325944828951155
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03649504987014122,-0.04224132634489599,0.023035228956553293,-0.02559581868644515,0.037422865784263355,-0.003182319368364591,0.042253663511333285,0.07907473391329063,0.0030296488687709617,0.04855495589200321,0.0223242465279256,0.14512641261480008,0.23168078866396608,0.04561553770349022,0.012071395044107187,0.17226368151709864,0.04032786197383641
HALLMARK_FATTY_ACID_METABOLISM,-0.020548785469538488,0.02757077268211158,-0.012375269592463033,0.011307520964155576,-0.03455207026879013,-0.007900487807558636,-0.009445087065708667,0.034829532565930126,-0.027615128052221716,0.011931638717950202,-0.014950008814128052,-0.038007091623396556,-0.006709192940023566,0.043883932068235154,-0.010554802292324863,0.11837448495640518,0.11059932893210475
HALLMARK_G2M_CHECKPOINT,0.13876621666138983,-0.01667630268642704,0.05765448136809375,0.044148808583169816,0.050426637648754914,0.047633110371485377,0.10295376518691324,0.10403220307152054,-0.007803143698429648,0.044379580835614135,0.07744585321710139,0.12200974855092685,0.16798267336175257,0.0851818115403102,0.05906305204843341,0.22221164455172984,0.15803615548828326
HALLMARK_GLYCOLYSIS,0.17462535616455452,-0.07861775792335124,-0.056524757244548966,-0.007553259589079454,-0.04523814225964318,-0.010204428700346683,0.04721853732532755,0.016511433559672113,-0.02530774625434997,0.11804006760666513,0.004206021469001744,0.08192495185959689,0.16893063549707665,0.05124716243278176,0.09591942595862238,0.20475221569052807,0.1433064297344041
