,UKF243,UKF248,UKF259,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.059953117271647226,0.08077829168962825,0.06235744961005029,0.023013869096749504,-0.026757286716739034,0.07403352799063334,0.07324131003261274,0.14290232211542953,0.07445223776276579,0.0342329882925653
HALLMARK_ALLOGRAFT_REJECTION,-0.07297680710431775,-0.004359554932080915,0.04278331245774147,0.0367883941048914,-0.009403070857254144,-0.0648276419099321,0.009785580377040448,0.1274182430387803,0.04185118003809009,0.026046369424799706
HALLMARK_ANDROGEN_RESPONSE,0.06195088090246352,0.059960443625484604,0.031161664899546165,-0.026515672140154215,-0.023321616292507234,0.03416173082464126,0.025226569852745954,0.07112637038194106,0.1032772525068288,0.006175408004533575
HALLMARK_ANGIOGENESIS,-0.048482313589848613,-0.0037380800026410262,0.0335499812581896,0.025360446733268892,0.0036450133948520186,-0.006902756856820236,-0.01559053342701364,-0.045209862098518544,-0.03346064258692422,0.04345858713674971
HALLMARK_APICAL_JUNCTION,0.0767154448239705,0.07565492658490822,0.051820814387265574,0.010129471349491718,0.023961034409697882,0.06390831743744149,0.05730175935572464,0.09853585934904892,0.11598792285417601,0.035000621091970996
HALLMARK_APICAL_SURFACE,0.1286756376658078,0.06851653953927657,0.023544151871481858,0.023429914910126873,-0.03102530793905372,0.10009830880774186,0.07840734986318751,0.10244406321755292,0.0719954823813178,0.03656450990559327
HALLMARK_APOPTOSIS,-0.041506796406715105,-0.00910267435290866,0.05510701191746052,0.0244920289106642,0.021747027781284234,-0.04892711395358223,0.07506767198388362,-0.0338348970044853,0.07718753616314207,-0.01921984230605142
HALLMARK_BILE_ACID_METABOLISM,0.09514206933996469,0.09599300630458396,0.020957588353851166,0.07573721805902409,0.0265311778295979,0.08069343453066201,0.012537950900302717,0.08704679423608536,0.07336215079023758,0.017646102317261027
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03231214091866024,0.07070794798031088,0.07649845318730837,-0.02277738481151208,0.03021001236160304,0.08302616217433186,0.016909977290342278,0.09568132971754843,0.08374966773064553,-0.014319822807727277
HALLMARK_COAGULATION,0.05187756968551044,0.03879818818313996,0.11666329911472188,0.04138174751047473,0.022270081610042097,0.008939351786327774,0.03557617906344751,0.10491587196006112,0.07949517384351164,0.0008261889715747742
HALLMARK_COMPLEMENT,0.06832043706114013,0.07705299227683572,0.06193714391306826,-0.007770647897542761,-0.01368065398067017,0.05683560554562367,0.07963523410785947,0.06695770195766397,0.08132808813456546,0.022055693496773297
HALLMARK_DNA_REPAIR,0.07583251057081158,0.09452082914732768,0.05459785346844122,-0.02146745490891823,-0.0053716329318017515,0.11912413460849415,0.10996457297289985,0.13010645023480757,0.09076790891943846,0.02306899858441586
HALLMARK_E2F_TARGETS,0.08105023101087871,0.07779352613927384,0.04873130916357235,0.01715733148667032,0.030305900093826575,0.15216274168767147,0.0949771035838813,0.054194105417131766,0.09425402047392353,0.05110400408244749
