,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0019521458057652616,0.0870486974410655,-0.001592353955630555,0.0070338177950959434,0.042390909706914684,0.05996490205609047,0.009874398578859215,0.05415588833141204,-0.06730392813638228,0.13258108018589163,0.12972166600459464,0.1076658801308451,0.08014018862604015,0.1191398720046368,0.00065909687403001,0.07884459259181723,0.012359864540609519,0.20185294961370231,0.06989478009254553,0.1444752203244537
HALLMARK_ALLOGRAFT_REJECTION,0.05967885728043007,0.010393668873495835,-0.04373642964172235,0.004793596547836862,-1.8633781282979795e-06,-0.005146813680290836,0.0959138180203718,0.015188501290074029,0.1169184432766531,0.06445941092080594,0.06134079749221993,-0.030540403944440242,0.09902665980356426,0.08088426059484913,0.01739501108365942,0.03234387891880293,-0.02283230981829649,0.10716483846544693,-0.09202990727477496,0.009433066834170958
HALLMARK_ANDROGEN_RESPONSE,-0.012079840343597778,0.01256463974425685,-0.04456810106927857,0.032786506957201506,0.05599400570654528,0.008286084428516067,0.08797557149922015,-0.018668467873522686,0.06052874238681876,0.0831172464524482,0.08720896832268224,0.07108499671187923,0.08589312647980782,0.09209731681329235,0.03589673190825348,0.0788195649732055,-0.007360802274205243,0.09338181341928074,-0.030406718468749046,0.03636927547815054
HALLMARK_ANGIOGENESIS,-0.02947071266471097,-0.02266663263821423,-0.06347236101610668,0.03903530457952869,-0.12108568270387204,-0.026938623896275878,-0.11614159606973454,0.0509069650073261,0.12195606405002721,-0.16626195517411743,-0.006463361015167209,-0.0355687041410311,0.03816032801519871,-0.04931996305923649,0.02294596119733693,-0.1085128157453547,-0.0712956799082693,-0.1929561616245276,-0.041752836166143996,-0.11144971908063224
HALLMARK_APICAL_JUNCTION,-0.046233004913706,0.0768550204748286,-0.02929498602796435,-0.0035802525754423764,0.037504735433710336,-0.00812926133259809,-0.0690886177339481,0.04457403243306802,0.05113246345237593,0.08560707146939162,0.06892125641758683,0.06715112290023675,0.12326967586944297,0.08776535426595677,0.0014486867817050135,0.0899295599436848,-0.012846766314966668,0.1125831259130826,-0.02460510011043928,0.1362683447284783
HALLMARK_APICAL_SURFACE,-0.052482055930808166,0.10235584216132573,-0.025618330328367966,0.007609771629755303,0.012132514831406347,0.09186327240836278,0.08049041456649955,-0.013414533518081107,-0.12359138651687848,0.06282794367137184,-0.06561637134604763,0.06476747004545388,0.1430646270747725,0.1237938042858007,0.06091095927585261,0.0356463065143326,0.01281873083758728,0.08926651145564986,-0.01702128870203541,0.09653868378867773
HALLMARK_APOPTOSIS,0.050380776210575635,0.04577719630456496,-0.010940682035022964,0.02612695045402041,-0.002362909387560617,0.06100575641205692,-0.04204769082825205,0.004261731702178062,0.049225513531282426,0.1044062794199558,0.076677335513575,-0.04208988544165554,0.031505330297601664,-0.09832854950810248,0.02786259761252672,0.07038283602463645,-0.0002543443620014826,0.07496427719189377,-0.09333498464511832,0.08663163552412068
HALLMARK_BILE_ACID_METABOLISM,-0.06063304206315145,0.08812139282442841,0.0229764945034214,-0.0074621313665652785,-0.02630970031082239,0.005392242898248764,-0.042958888840413954,0.05753232184609025,0.029185619101317773,0.08833787701590785,0.0760242062225207,0.08299591968509301,0.11127387071279189,0.1166383844283877,0.010138109201506193,0.07233039630597976,0.025613811148425567,0.21320995477606933,0.017264905972170962,0.0336148513264284
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06843538819802472,0.07736402819097628,0.05850569963991163,-0.00910465019173589,0.08427639253114785,0.0016825085190508753,-0.10468170274469871,0.07375516748984202,0.13272479128074555,0.12288737214010459,0.0007838416616644791,0.08641110708553527,0.01650957386803016,0.1222498957148809,-0.009785280632729331,0.1251797219485614,0.0542544267870681,0.19811090707266452,0.03580281320318416,0.11925513732261342
HALLMARK_COAGULATION,0.08335379443410293,0.06222081866802353,-0.06035935809686305,0.024673160159721392,0.09920665886929639,0.0017353559138081646,-0.011852688532704405,0.03364309530958864,0.16870331050462828,-0.024863128042710687,0.12112733419094492,-0.01242427211565949,0.09050244654529248,0.06913063805159458,-0.019096994348984476,0.06517595262481947,-0.03255178812546987,0.06274524901400966,0.002979426088012593,0.026525555097703966
