,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.028892134397289167,-0.010124808964499491,0.030119251736355605,0.06835375751180385,0.000511841662081478,0.05835303913785125,0.00808580113229555,0.008888972213428355,-0.005782592645420457,0.06504832245747758,0.08447257376116077,0.03487653895447377,0.08442483356455209,0.08851463612084147
HALLMARK_ALLOGRAFT_REJECTION,0.06973569475917346,-0.015908987975781066,-0.03840507220168042,0.06055625882365675,0.04434837686912385,0.05468890238404485,-0.002471317663044956,-0.01926254440052434,0.10697411989098218,-0.009284784179576002,0.06087943056877321,-0.07336748731354968,0.05311871244608027,-0.045898908752251104
HALLMARK_ANDROGEN_RESPONSE,0.010466415597420018,-0.046432018821269606,0.015075661066021193,0.06810107205764583,0.0589808917786326,0.06220694863422483,0.027391198835601586,0.01441884559203064,0.02047075261083129,0.09620903267960061,0.0924677913634164,0.0022453831668514373,0.0697565132534501,0.09478961237765678
HALLMARK_ANGIOGENESIS,-0.00949054806478242,0.04082507294928425,-0.07904671185574277,0.03180108968264226,-0.0007902567161280928,0.08967077903367156,0.06365804792308594,-0.0005579336326286752,0.02263131063372456,-0.07434002409640304,-0.03774694132720124,0.004044680762801188,-0.07578291896399593,0.088391427827374
HALLMARK_APICAL_JUNCTION,0.008082612817891419,0.03641893084236699,-0.019368663585616664,0.07920805805123844,-0.03468608528086236,0.07451274957165316,0.0084759791245636,-0.009126887092558966,-0.003008331557322042,0.05219417009828677,0.10741617812970801,0.03293305249342111,0.055236840046341586,0.09676433578662333
HALLMARK_APICAL_SURFACE,0.009723793850839858,0.052676473762159,0.04499330900462305,-0.02769944158505949,0.0071184162016456045,-0.03642813048161325,0.017838819095602167,0.02127611516964424,-0.008515509376691393,0.07552256001447999,0.14470896838918035,0.02917907855099014,0.06235027337627585,0.11768560832743835
HALLMARK_APOPTOSIS,0.06538819625618435,-0.008147577771838251,-0.08453106154902341,0.031472842153908435,0.01639065296081489,0.05808511294755446,0.013942994734031152,-0.031351875347281274,0.030454379390584846,-0.09938116649127747,-0.018510628157088625,0.016881740733402453,0.06194465109938942,0.042725900165623075
HALLMARK_BILE_ACID_METABOLISM,0.05590130913279919,-0.02392100647475492,0.026381825162879537,0.09119177188351953,-0.0013182117724560899,0.020680316405743037,-0.024829606982760936,-0.0042487604746256295,-0.011186480979209582,0.09927734088329478,0.05321500152540029,0.0466249698016886,0.0670882543749116,0.027673444844671248
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05131726654277678,0.024628705932957566,0.06186934440912184,0.0875836397174704,0.03156192328122845,0.05217480703046311,0.003061469332478035,-0.013761360120073366,-0.005258754645962092,0.09112274114566567,0.0725833734327581,0.09007048198359602,0.09457745190725171,0.09090963612268323
HALLMARK_COAGULATION,0.04646376593032859,-0.029582124868971438,-0.02701912634811998,0.04830496764631451,0.0414148196966266,0.06759856399142102,0.017302447624205252,-0.013647143180595752,0.020491198668698186,0.01779601047878244,0.07694659244581711,0.008400858957718358,0.022547530667619255,0.1135092102743037
