,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.10136775120047033,0.09634907569470942,-0.009445309759131021,0.018354959318907092,0.0640668566251088,0.11344481059508904,0.047849621073113725,-0.0031747901368981545,0.18227861980027021,0.039352649763880976,0.12334193932151262,0.15920856395076322,0.015858599757525994,0.10171099298043172,0.14617423706605176,0.16115806892648116,0.05328145396268614
HALLMARK_ALLOGRAFT_REJECTION,-0.04147879418557279,0.09756504878065174,-0.05899027012741525,0.0743996103143016,0.08942471790972942,0.1611093908599189,0.04884828409484301,-0.009456158429822949,0.11945482655279313,0.10156923726401522,0.16861761247231263,0.12230322204198531,0.0022817930888567126,0.0701809105816212,0.0868022286342064,0.1707666050618601,-0.005022573278657589
HALLMARK_ANDROGEN_RESPONSE,0.05300470831380455,0.13739890954245282,-0.030627493429876848,-0.02022037326206241,0.13112737148172976,0.12319295191344586,0.06415248871942224,0.02539967043532471,0.18689546486938266,-0.007508389360473783,0.0061404137937207314,0.10084233301926901,0.025428592818607678,-0.03167715301524543,0.046987353775708014,0.24295549448922776,0.022311507611107197
HALLMARK_ANGIOGENESIS,-0.0414043994588223,0.04416860727550625,0.08473852677328271,-0.04637209481186887,0.07925905103983441,0.13141201116483575,0.006363407829985846,0.06453105497506251,0.05647113417478121,-0.17639010977756853,-0.04558467437063518,-0.055025497781551025,-0.049419183967395364,-0.015502241435685824,-0.02238030167856161,0.07634040501418095,-1.2808660813771184e-05
HALLMARK_APICAL_JUNCTION,0.1359962304735358,0.19700598308187883,-0.07919486912245016,-0.022870306098513433,0.10991565949967069,0.10959143141121572,0.08009653961785554,0.0293296050905337,0.1787745057410464,0.07065856519807173,0.1142566675252267,0.15312025602798793,0.03709201672863491,0.06910006092527177,0.06356355358784209,0.245931293639937,0.02517479984012807
HALLMARK_APICAL_SURFACE,0.010320901329831903,0.12054475071435883,-0.026123878238135056,0.0010895007302470238,0.01601237859979485,-0.0758557946726352,-0.0488392654261418,-2.4391728151943974e-05,0.10256547364445047,0.007148558264167523,0.06010464627989854,0.06937198079214536,0.0006730506275189722,0.0245076096821026,0.024641589022979037,0.2101441944457106,0.006999659019416708
HALLMARK_APOPTOSIS,0.025444627104524886,0.0713075230456167,0.017923100385288653,-0.03725847072288119,0.001644468878994633,0.021544401816345364,0.021890638021061906,0.04478362237593285,0.07047186262834529,-0.003373926723134487,0.028647877930886686,-0.010455772819474173,-0.005338013834308917,0.03197973480005762,0.0064035591695786945,0.0646288567134961,-0.012904285524074771
HALLMARK_BILE_ACID_METABOLISM,0.026380509515786642,-0.021527943953447745,-0.056424114541158026,0.00023963659898388018,0.04625219001280813,0.14068566521761264,0.0749564643751922,0.02921098896511034,0.10011912708039396,0.0718106550969828,0.07898094862579388,0.08363431893180302,-0.006083884029615167,-0.02040640485613658,0.08896964057668237,0.05902434930716966,0.09250620841513707
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06887506364501818,0.015721753892073195,-0.05362999388856528,-0.027880558499910005,0.09744969378009286,0.1092825225367713,-0.022092120708591435,0.03511240083572651,0.07410414330849165,0.06496567209268693,0.07118703493484393,0.05741092794767062,0.020806524558760222,-0.0028702190952318188,0.0446410537099735,0.08421078102786053,0.11827138617918084
HALLMARK_COAGULATION,-0.017967215680431407,0.18043363122113826,-0.001896154264122281,0.03415016058656834,0.068961681813097,0.12790424403438935,0.04430675535354561,0.04353394099630351,0.17442559975553285,0.03826412184282631,0.14642267341125217,0.14194248966070191,0.015252675147926184,0.1025144170703829,0.06396563654650135,0.23433009256683324,0.2365319738764823
HALLMARK_COMPLEMENT,0.05928926960539321,0.03245750367730642,0.025049860676971313,-0.0035379305597662506,0.04889950325449766,0.13542170887032798,-0.03723864340626725,0.08247110196038968,0.0769307905073337,0.056101681208131665,0.125670745297878,0.09748261833944015,-0.014486921752281563,0.09312017520883295,0.0788970396401395,0.1290160057500596,-0.023288853286430364
HALLMARK_DNA_REPAIR,0.04349549128565731,0.09325247144380186,-0.05073087139505763,-0.03743595577091534,0.11166246449899069,0.130142762527028,0.03787688776983584,0.011102387935194349,0.1243699327382333,0.036659835532894924,0.12813347420254514,0.13627957126103446,0.013977340194245047,0.08928261760784499,0.11062637970357815,0.1376600876054538,0.09038163202495558
HALLMARK_E2F_TARGETS,0.052566436081855065,0.07627655835336568,0.009879885671489702,-0.006614350172283585,0.1104361264254421,0.13162326940524174,0.013755731409058036,0.03643561261915369,0.0030652560919042365,0.012051327761359061,0.11236869596827981,0.08241882574438153,0.02646865629162002,0.018765601458149296,0.046139455614652776,0.08401259376528722,0.01517033863992434
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09099030751375577,0.1863446365137352,-0.0055533624856530595,-0.022642544179804644,0.10730186850655056,0.1302152242665131,0.036765553508369644,0.02873294266838486,0.20841489170308775,0.04152835476870956,0.09119633492428944,0.027135084376272985,0.05259693913230271,0.1082031658008443,0.01767507280071539,0.24042831948745716,0.09563439571118205
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05083553207340035,0.07679986609651548,-0.04746600120159315,-0.0033025262280769394,0.031982995249262174,0.09142480362147161,0.005091599581460548,-0.0042275221257860604,0.15656672110444794,-0.02348710947664915,0.10741444907271835,0.030683787378339968,0.025251491323575487,0.030242990677916668,0.028670408595263982,0.1516080254570835,0.07050197575916803
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.007247936549492884,0.04843584763039438,0.0013023308703478407,0.03887634390234918,-0.002175747154613192,-0.03399188080383137,-0.016226364386692213,0.009408958659752227,-0.050221214495902215,0.0004194277131126451,0.018308920511299016,0.09927488475847061,0.022290879507965898,0.04519029015242235,0.019970829205313567,0.03566641374912742,-0.01852097466268318
HALLMARK_FATTY_ACID_METABOLISM,-0.012662645552807715,0.01586607665913135,0.005576538164086175,-0.05397694194351411,0.01586488137885554,0.12271068225853574,0.004530375206403777,-0.02237878647875908,0.1064784327838834,-0.03272348117160298,0.08349258688127978,-0.02791252026238443,0.0022333006217376246,0.05015022868820642,-0.02776974441193655,0.05601898633575029,0.035572359006836925
HALLMARK_G2M_CHECKPOINT,0.06141440852227828,0.05033995705164671,-0.03451067620213212,0.007535680950519241,0.11201737884591838,0.12679559358022854,0.02420833141588565,0.07000747403776426,0.08635242185988719,0.027052985819841252,0.12512062626149903,0.07764136973661163,0.011502446558329929,0.060617098615445564,0.027579504563581447,0.1257147124374274,0.03727424959016398
HALLMARK_GLYCOLYSIS,0.04361310313184774,-0.025694541960677046,-0.011535647196076085,-0.02229395408448379,0.07217038213241027,0.08987498932149741,-0.01941236922035757,0.039111430586560095,0.07112195722043961,-0.0792620623644194,0.03758450445517397,0.02242638288237002,0.06386382738443787,0.014876573358441223,0.0028858998639180156,0.11060620371403983,0.029478393582211875
HALLMARK_HEDGEHOG_SIGNALING,-0.02647393888855513,-0.006588383846437854,-0.027175903523297445,-0.04424738603067579,-0.023629041843731054,-0.11356137688813508,-0.04548869739853477,-0.012850747934998071,0.1150062790701795,0.01351942643317768,0.07546940126736455,0.05049139843871037,0.054741034488363635,0.10128556580666566,0.05044560291619096,0.13467010859797926,0.013306171793524757
HALLMARK_HEME_METABOLISM,0.09086136798420134,0.0924694759170215,-0.020705982220580198,-0.024591143557833355,0.07477754553933366,0.10878994498888316,0.046612327170824586,0.010148569732252708,0.15152951528084455,-0.01975204439532379,0.10871704664055379,0.08644304969957194,0.020742164448666476,0.06653073518007657,0.0793062561390813,0.15624372457424657,0.057958525660352804
HALLMARK_HYPOXIA,0.06852840057318096,-0.07727230119838074,0.03555788607555607,-0.07469594275780114,0.0393271285494893,-0.04332794395505171,-0.01005914619594221,-0.0022763294148887307,0.06372427646879777,-0.04725860651373024,0.002956224487790653,-0.10632403345492582,-0.027736618439380058,0.12679192926173655,-0.01813156967437727,0.030596560203430066,-0.05317456560512997
HALLMARK_IL2_STAT5_SIGNALING,0.05252788402705774,0.09784599105197311,0.04620869805366022,-0.03816348968147431,0.07753654634894505,0.12320364734221048,0.023065083186766352,0.008028761306741908,0.13844834046893037,-0.00819910296490811,0.10042167181230648,0.07484298691653057,-0.01676775707132025,-0.0009279465601326573,0.01278641071264244,0.18821802330418436,0.06944286065644488
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04900207053506757,0.05392155332145847,-0.03665964542552325,-0.0242553898302042,0.06268823796426039,0.10279768127258684,0.04526737820370956,0.08411956145385265,0.1738147344542948,0.1293800137481036,0.10904697383012453,0.045356457622674345,0.03647169145595323,0.03258728585862498,-0.02183916486674092,0.13111597321191937,0.1477509094487278
HALLMARK_INFLAMMATORY_RESPONSE,-0.009454480105468921,0.11190285266167495,0.03865101878906237,-0.041788329713202045,-0.0432884917338205,0.023255907039095604,0.022172237013723412,0.022443362394976872,0.030699203264204215,0.10408918789845903,0.11976607748864244,-0.05985545472214776,0.013457616131816305,0.05361162864777915,-0.05069166752042461,0.08195048415969965,0.0054888351131573325
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07684061472384586,0.1260788867896063,0.00815941330240919,0.00854814240807899,0.08496985646626101,0.13743475140338934,0.061331618519116976,0.003704513447484381,0.18363932423924215,0.037301526816656196,0.11522096669609568,0.14141316824006533,0.026060229378111248,0.026914965712065274,0.05639044093926342,0.11042813889124434,0.18135360874772877
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10484468988902686,0.08728823766070253,-0.03877062345761445,-0.020087621952140023,0.05470479446282216,0.12836072113323235,0.06322280317366043,0.04700262826950333,0.14442395137636657,-0.008480672649722094,0.11911871231172419,0.0069833678079292945,0.03945657603964237,0.08287966421119229,0.03709515694726734,0.1645893074273551,-0.044092527340106304
HALLMARK_KRAS_SIGNALING_DN,0.056102358034929335,-0.07528480570096092,-0.04070589466452706,-0.0403700556523794,0.049809278007754434,-0.006434477448723903,-0.0017575471018394322,0.02661158015825273,0.08699525152995131,0.004884685707787701,0.09907517764886167,0.09453004465483626,0.02268038604514862,0.052770986005671566,0.05918586346310575,0.04937930473292952,0.11179925791914219
HALLMARK_KRAS_SIGNALING_UP,0.030511961207237082,0.06366088333660232,0.025848900387241042,0.013495266297869853,-0.04434504048455138,0.0016331708255757013,-0.016159939115367596,0.03559255378049424,0.17414358166523364,0.14232190640579048,0.13457186692148806,0.07208089977803867,-0.023810666886244312,0.04985877175846201,0.08323163125250818,0.21748909687537105,-0.015337548978563261
HALLMARK_MITOTIC_SPINDLE,0.031015539418032482,0.11853133840674579,-0.04050309657130245,-0.00516030829152026,0.09226133489343423,0.11449520585001913,0.05531219189179847,0.03627677037004771,0.2045189291321279,-0.02951957111912868,0.13877438512942733,0.11847597290887671,0.021628579151702573,0.005002551645158045,0.0678177626368903,0.19361324008123143,0.08650979481450484
HALLMARK_MTORC1_SIGNALING,0.04208443484810837,-0.025179763292806724,-0.029695683601618412,-0.013741280790947464,0.12685839360605228,0.08568906344334917,-0.0043513973553633975,0.03676416830931202,0.1436119160045499,-0.031012551342151133,0.04496481985766925,-0.06736975628662088,0.040487922291052365,0.0188034509431853,-0.04407060849507852,0.12754035840042946,0.059277651593680786
HALLMARK_MYC_TARGETS_V1,0.018364433373065658,0.08772905735247184,-0.03033863728344675,-0.02315950646589261,0.13322284755936628,0.14134478813294998,0.055067366349621866,-0.007465363695892517,0.029348249793276333,0.08904149969650635,0.14435245702251978,0.1064591958022551,0.009899855051443586,0.04805056516157447,0.06358242597419324,0.1480900185841752,0.06774103652531402
HALLMARK_MYC_TARGETS_V2,0.025429868357250054,0.0769901523026892,0.005444391299517743,-0.016430243600602305,0.011045136878044986,0.07283197310306071,-0.02019005939253704,0.014521541844590454,-0.010279053165457689,0.03971335236811031,0.05269462394954291,0.038536409641940106,-0.002304447251214786,0.011195629841918337,0.06134218271698746,0.08996589189368556,-0.06696367873439575
HALLMARK_MYOGENESIS,0.10721121264965032,0.1841649310003402,0.003356071645520835,-0.0016219284878512884,0.02728888727871907,-0.05975838254190652,-0.002157414638996007,0.03459361778751426,0.1688498365027063,0.003924051574444513,0.09549060451549067,0.1751279511198471,0.017734649710042127,0.05420404056110627,0.10367738428975333,0.2005244209857559,0.11959753943225489
HALLMARK_NOTCH_SIGNALING,0.03538375915008498,0.10408396377492361,-0.050271808634882925,0.017445362075148258,0.09840067965650308,0.12985728652560383,0.04692889689441897,-0.029294798528617855,0.11124368707138366,0.07378447529143069,0.07984115062393289,0.11702468667059879,0.030010051890880473,0.10756378750346732,0.02932811374482246,0.16440819638746523,0.004582045057128703
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03223018530398105,0.08448699777403593,-0.03934197467025392,0.012071420137995876,0.08540734947759392,0.024391324478248523,-0.02525868862511779,-0.0002989738127313367,0.029696315556819827,0.0509327967666287,0.11373345681922827,0.12530193994790825,0.009159377681445176,0.08525967603185508,0.08972501873712543,0.11292292863197485,0.02572271481068448
HALLMARK_P53_PATHWAY,-0.019950703136072244,0.011715781350681423,-0.022459376393453447,-0.050358262293885,0.11367846925024977,0.1342151329670877,0.028064005742053096,0.02488155835698072,0.019030134790838996,-0.01375676709089553,0.1302964007912456,0.07391751953071102,0.007510630008750476,0.04326117800134711,0.054413900664803116,0.09452579885906778,-0.03297000793916742
HALLMARK_PANCREAS_BETA_CELLS,0.05515844599814757,0.02221284863392287,-0.05906543371083425,0.011158026704259529,-0.003067088960040137,-0.02189879677216693,-0.012832689303198077,0.004963798083353144,0.054227754590209745,0.010706750812504497,0.1400923934221845,0.08082881552083762,0.00012009650117952821,0.08119101209628492,0.1010567483185743,0.10746126572423975,0.04102685494761804
HALLMARK_PEROXISOME,-0.010069290797394385,0.05147778037914866,0.027178713617156135,0.031911134768703796,0.10867751774640408,0.04123531498612061,-0.024002828993366268,0.044973923738016355,0.06747667310272326,0.03907654152871828,0.095115703085893,0.09592022188548521,0.01677380946898298,0.08937280694898796,0.029565751537970624,0.14464674052515522,-0.003615996255156207
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10816118877785244,0.10260404114510724,0.01837452205853073,-0.004224312570176433,0.060273954050717414,0.06443053075367303,0.008419671900272367,0.03446126651419951,0.1722668552245063,0.05254235569949469,0.11562396063568103,0.1291826700348365,0.0024024531326996184,0.07182202052540347,0.03353507396234091,0.19349954163643443,0.010650575903665712
HALLMARK_PROTEIN_SECRETION,0.10107030529953527,0.09656986573528054,-0.04666222866066318,-0.0051932858486278665,0.07801484009616276,0.11399426833542654,0.010469668794484771,0.031282443157688855,0.15730654521225546,0.06311291887388643,0.13805951761739577,0.08336134415298048,0.01749350146496219,0.07921604296498928,0.06593741857849528,0.17490264889313029,0.06486820840614127
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.054752041034596244,0.06078976971511663,-0.020431271589590128,-0.04919724277698625,0.035749280677261776,-0.03237703129151359,-0.06707728177192249,0.01582622795261097,0.06418504513181478,0.10800620930899074,0.029340717243721396,0.12082519868303387,-0.0007649396703638681,-0.013865183086590727,-0.0008314851876944404,0.14755879010952605,0.066347118645185
HALLMARK_SPERMATOGENESIS,0.003092799925833711,0.052110257076440104,0.040889371122656205,-0.0370322187482159,0.00846942696419752,0.055007395950127595,-0.011514877477243857,0.01877865571500745,0.07893478833479724,0.014010128969265935,0.07507627822284343,0.08628782645677044,0.014585448215778306,0.020159473297630116,0.05512459455067451,0.10105991560593962,0.037623322976699604
HALLMARK_TGF_BETA_SIGNALING,0.057712758546776294,0.17806710569208767,-0.02782901935214345,0.018799538563660605,0.10192630658975581,0.15934350113792203,0.005632151758132535,-0.040341239417444275,0.1622652022866744,0.08260849301258084,0.16426226133992322,0.12335708694529514,0.016902409652056083,0.07362792721786089,0.040749542600985865,0.2357218807763572,0.053683871849705564
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12192111960410018,0.01046662208276485,-0.08304306011049059,-0.03817807351841482,0.0023812090543729888,-0.11750034651784141,0.006306268465957066,0.058028513305711404,0.022925111960140503,0.11500526038895448,0.037517956839259486,-0.055651966132459645,-0.019007337529463673,0.01620875326216486,-0.053203368605922195,0.020740795359142514,-0.01289039701507307
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04149612192039896,0.10369477341061675,-0.04269119598161911,-0.0074588386499534415,0.12137545991531637,0.1167235058810151,0.04360628851461505,0.015038067769900293,0.10136073316991367,0.07276620543410803,0.12633419319091377,0.10488159291297838,0.029749506911662615,0.09571071586936371,0.06787028682803674,0.20643685590929026,0.01296151747803514
HALLMARK_UV_RESPONSE_DN,0.05219199690971442,0.13046168287560925,-0.010576603530551728,0.0187508622231388,0.02025174636127516,0.007204171031331734,0.027318091100835388,-0.006726112776336028,0.22008121006855683,0.0239407293506105,0.11035690183850369,0.1450613084680395,0.02281104454884648,0.038993426358384285,0.07324437567456209,0.19747758253875716,-0.009268121027377814
HALLMARK_UV_RESPONSE_UP,0.10515522457217462,0.0005506255954506116,-0.05005362319377838,-0.02853687698195087,0.06597161110635523,-0.07739594759365999,-0.024392667730359575,0.02351629748394209,0.12436821311573149,0.019533499258480296,0.12088737265136931,0.07048474764210869,0.027807706945622877,0.024294346259111105,0.005128686649288318,0.09746942011854662,0.05838054694524546
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03337855722248572,0.07717868751482802,-0.07205891740095194,-0.019875891668130925,0.05865865798801077,0.09485971775034063,0.030589612791877187,0.034536444741056174,0.08113708375480264,0.006803949506251001,0.04751303095944298,0.06748508864753379,0.0212645129014805,0.025684643352919173,0.044322061249730586,0.1533955955984659,0.08605024465181933
HALLMARK_XENOBIOTIC_METABOLISM,0.08815148513573526,0.0641165565435085,0.019862193693801128,-0.05311052899406654,0.04254220164487148,0.05558583223785484,-0.025522694494815024,0.029093796183856036,0.07579771385144038,-0.003416165807139597,0.018861436589443285,0.1026635114000802,0.004223612008125038,0.07792283654754993,0.07535308096058976,0.09685218766422725,0.006986950036897207
