,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.00045107241919908745,0.03125877897022704,0.02417962805388288,-0.053775162312929954,0.03478455710886749,-0.014097327359128093,0.039928832488686325,-0.020992122233895346,0.06683116948219793,0.10412184680188812,0.04435836876158671
HALLMARK_ALLOGRAFT_REJECTION,-0.061411085998732996,-0.057634320903715786,0.07008629577848192,-0.10057224388751534,-0.0021769436437908776,-0.04293280247018122,0.0716504075390202,-0.03187950611199621,0.08734961039569532,0.08863882322956337,0.015575829997021156
HALLMARK_ANDROGEN_RESPONSE,0.020301049392523512,0.008277242100975713,0.020985731786464224,-0.09546669202179454,0.04506306335708809,-0.004447612210262684,0.053284249410393024,-0.019278098955598483,0.09378962763209166,0.07542836930711656,0.035578264606185746
HALLMARK_ANGIOGENESIS,0.003117211315270776,0.026469779402010313,-0.0029456594498945355,-0.13299902825734164,0.023932761869929223,-0.0674144551310742,0.006421408584828397,0.021784609695192095,-0.01167572795964,-0.039119942289409265,0.019023786413214484
HALLMARK_APICAL_JUNCTION,-0.006017140199086451,0.07004009853943131,0.018636635749953487,-0.08342570172922013,0.04990326678351566,0.009512988395311905,0.04519754262826534,-0.02039123320975322,0.07584323892212087,0.10641124955723807,0.05244845387295061
HALLMARK_APICAL_SURFACE,0.008828797396585137,0.05919637160397491,0.04055492046845826,0.048846239893590444,0.004226158212965873,0.03641952964338975,0.07632388702789114,0.02388516243726666,0.04066391181286665,0.09855404538979258,-0.02595003687046287
HALLMARK_APOPTOSIS,-0.03431681410442477,0.017764293696484555,0.04909748561383735,-0.014514312197114042,0.028934531892017935,-0.006751593542731572,-0.021035904540306797,-0.023740450139628885,-0.0023256980727134305,0.05673565977861497,-0.04761819390604281
HALLMARK_BILE_ACID_METABOLISM,0.024730843423011573,0.01476963931503613,0.024936242140012745,-0.13280807280331444,0.014213984056503357,-0.017845935729294857,-0.02031512829890345,-0.0008064858799296951,0.0628182475313375,0.0971421252067816,0.05256367869959122
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06461001406745097,0.005817174792386168,0.006327321790735147,-0.07684958413498412,0.02206902019773053,-0.02623629389507448,0.05157240187853852,-0.016916034369344808,0.09040983957013414,0.09915826125819051,0.08751436697532758
HALLMARK_COAGULATION,-0.05148076083008873,-0.036887779885741656,0.028254193977576003,-0.11793652361976541,0.018090944161783088,-0.07311218698585774,0.07854948156331513,0.011100258430426696,0.07171414565251664,0.09315110410361817,-0.0144097471518992
