,UKF248,UKF251,UKF255,UKF260,UKF269,UKF296,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11660050829152481,0.023026748583264714,0.05936421254487017,0.08974234782661875,0.09760350484884203,0.04071141414889745,0.09689855092121116,0.06057387311129204,0.3004222066988709,0.17950157716478962
HALLMARK_ALLOGRAFT_REJECTION,0.09825045988644586,0.0417055848654423,-0.026090204409220948,0.07560676711812862,0.10246191529273718,-0.009298221654279593,0.09972659140293068,0.0364520900133544,0.14323542114936305,-0.014647278784098062
HALLMARK_ANDROGEN_RESPONSE,0.09688618831409128,0.011925804737379378,0.09430515978872665,-0.0004005916353750684,0.07978640014482326,-0.009605150093194879,0.05037951699262735,0.02583393438265268,0.16437679403907537,0.18525587243314862
HALLMARK_ANGIOGENESIS,0.0032333595834063062,0.04630721250073668,-0.04269954853941271,0.010705048462533909,0.06046055146265554,0.04791703576978694,0.04608674649257677,-0.05270111004870848,-0.16224349337256241,0.11158909180250942
HALLMARK_APICAL_JUNCTION,0.10251885955809328,0.04108170238059035,0.03998686797934406,0.1102028311694521,0.1403910355446293,0.02745429681028026,0.0739844961360696,0.051201391187384156,0.20415902444819192,0.2258435133618341
HALLMARK_APICAL_SURFACE,0.09168030932969873,-0.1035605939562136,0.004449509402610851,0.07746201873466545,-0.043740284516732994,0.00924484384644178,-0.014548925960807937,0.05058278885764836,0.13040280369458043,0.06703688633568469
HALLMARK_APOPTOSIS,0.0803446886774948,0.01807636047220654,0.024378427204329464,-0.11996392902526029,0.03516152866646215,0.004334416407828046,0.02472888154592621,0.010408797687446767,0.1647556439075099,-0.022460194131731646
HALLMARK_BILE_ACID_METABOLISM,0.03229328177478386,-0.06073780369637582,0.03310925923935672,0.11301782937098372,0.13739260509891876,0.053214738123692304,-0.0021337712500832926,0.02617897947984404,0.31689662027021304,0.24071610378998937
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034811773018810076,0.03173335856037146,0.04244395195685149,0.06680764063984213,0.07133183035343209,0.08446755631469215,-0.021642944673571942,-0.003186814665065889,0.27094924202632437,0.24037132618767734
HALLMARK_COAGULATION,0.10190954947256561,0.052008053767016116,0.039536172052847256,-0.009169927017405545,0.09550799731826705,0.03299014832332971,0.159038168288525,0.002437819065557199,0.1264262437694908,0.10922073024391377
HALLMARK_COMPLEMENT,0.04080177855215239,0.023423703530315067,0.00908402686820922,0.015842503251093605,0.11795427030449898,-0.005750826957563508,0.04226686786106421,0.02317521822390528,0.26074410057292446,0.13690536248679727
HALLMARK_DNA_REPAIR,0.08936509927370635,0.014073794811314266,0.06653504950777696,0.09945736799515471,0.12478672617051172,0.049760829665477097,0.0030306632565134366,0.06991479601461323,0.30830579727712343,0.31154838768744936
HALLMARK_E2F_TARGETS,0.05767846254170662,0.01248234762108935,-0.014124671214621196,0.06175495234476127,0.10184104295473086,0.03987828414101135,-0.09108543564319078,0.0688273318162387,0.25463544272970207,0.30100326175699305
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08534097168562432,0.014054704014486337,0.09031545854686249,0.013765595423687965,0.12156121388762962,0.024338370226854273,0.0963721077969827,-0.020401530807988132,0.03703565999905494,0.1525761553921547
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04441175285758681,-0.022781682421493206,0.02232746450240645,-0.00852683202316078,0.09370667643329848,0.0446295775027123,0.05659549813423072,0.05693796109274587,0.24173605265268208,0.24892271374810154
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05953635455308441,0.021171689378567577,0.042099084625833096,0.01429595997130572,-0.007868923348420265,0.01125393712638844,-0.014519920417405685,-0.020585779280822517,0.25832907159769164,0.09126982902105292
HALLMARK_FATTY_ACID_METABOLISM,0.00411967195557626,0.0272447113452135,-0.020657175335554518,-0.029488539073933406,0.0948727735287008,0.008245501032282353,0.05343555801947266,-0.008328168426328159,0.17900116286706189,0.10821621696195692
HALLMARK_G2M_CHECKPOINT,0.05670381363810453,0.026916334899922095,0.02710766561141935,0.06916000562240407,0.09656704316207372,0.04160393406406305,-0.01675956273296524,0.02709709191525887,0.23525499812006614,0.2568600456098466
HALLMARK_GLYCOLYSIS,0.015074120991678245,-0.020141452870860006,0.03182362332029931,0.09047007546661867,0.10695913280845738,0.05226825232701161,-0.03314690430009579,0.03355485723239958,0.27174763136086794,0.20698596653582624
HALLMARK_HEDGEHOG_SIGNALING,0.0189197847209784,-0.021267166494590217,0.02459039081448188,0.018689015534124123,-0.013513138430571251,0.0012619519352633402,0.02557187283228757,0.025937756089410787,0.18240044076807374,-0.11148015242650396
HALLMARK_HEME_METABOLISM,0.10004365528257958,0.04150006669227544,0.06180921538506781,0.08094941046707475,0.1286000046514008,0.0357944054697002,0.07550357618581303,0.04917294345646718,0.30520087480689767,0.15648724654301474
HALLMARK_HYPOXIA,-0.07512788160777822,-0.033097433865461025,0.022887641765402474,-0.048070362050157515,-0.028647233107591475,-0.009794035047544346,0.033840191703240485,-0.04283290285829792,-0.007851537457915671,0.15821296318718342
HALLMARK_IL2_STAT5_SIGNALING,0.09371897537359464,0.014173248459408367,-0.0030247330110109998,0.09180978020862653,0.12405978059502415,-0.009607430152999604,0.10454016367367366,0.0033480271540828966,0.22705924697119254,0.18876405522787454
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10133363467573783,0.08009079611440731,-0.02732980644936737,0.033638953049687496,0.12380231367045598,0.037471171003744905,0.10882865739537981,-0.026786786838509907,0.2045545833435046,0.13219949374427395
HALLMARK_INFLAMMATORY_RESPONSE,0.04729999880620871,0.016488702069235316,0.005251660672831625,-0.08901163124526949,0.10103816726122218,0.06455481071325052,-0.016992272726618185,-0.0103426080844861,0.14124754888132068,0.08289569177496095
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11136918919452313,-0.03167766666924183,-0.0037103982766573287,0.09577284679548093,0.11734295497552744,0.04657168397708785,0.036013086322537025,0.035764459986749986,0.23327710295982398,0.11794045624941908
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11861570832854754,0.008051953480663869,0.028645445291858192,0.009484566025110564,0.12602449938476507,0.0027611154322625623,0.05395722513053047,0.04205034771031163,0.20263133015812565,0.22444925266627053
