,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.031402938481806336,0.060994333424313776,0.0844942969662863,0.010772824293523721,0.1651784348969436,0.09602016559327672,0.0356066131442502,-0.1336899008600514,0.05282477018834544,0.012513586382296176,-0.08305553502516319,0.06110891173651735,0.009464080989714657,-0.06152212578102668,0.09185011804359865,0.1201833568035265,0.15702152472232098,-0.01955564940631032,0.045288743195727635,0.04477497088780307,-0.003047790295929156,0.030848393523565838
HALLMARK_ALLOGRAFT_REJECTION,0.10836062897094882,0.06585056691014092,0.052943495237478044,-0.02419131513708412,0.13128290445746504,0.08302332012195332,0.016327298750246282,-0.11482935891830365,0.10195097284287855,0.062182538325222116,0.2871982378377744,-0.025570567180895166,0.013341186984038472,0.029003203995793037,0.009977206304441445,0.08772275039989898,0.1043407677944045,0.06575115543456245,-0.061146500526547236,-0.0002802116956204642,0.040712578848522564,0.05619026827929443
HALLMARK_ANDROGEN_RESPONSE,0.036738692312804674,0.05349740861800617,0.10554541452688117,-0.016945063082317906,0.05343185805229526,0.18028024120251918,0.03444631422690532,-0.03268312679218561,0.08959295149804528,0.07522152275036172,0.2245931013839267,0.04308156214469332,-0.02051618237479451,-0.09336850511095375,0.10687854319333871,0.09974996003639904,0.1503279007250918,0.005528350906828844,-0.03576480671705436,0.06363664965322388,0.018864019718211358,0.12048032599307724
HALLMARK_ANGIOGENESIS,0.10649294272163139,-0.11340198129048844,-0.04675043701523324,0.004803784048845678,0.13590108231730566,-0.1511364082216175,0.07246494572673355,-0.07453991401146934,-0.10869602661307115,0.09247209255166486,0.2859068308423461,-0.05274707673982974,0.006110677889474393,0.11079402541548154,-0.04519560937300811,-0.04285294522540964,-0.14612342085948238,-0.022725904956156888,-0.13325482655320509,0.04296315215922662,-0.04745914201469083,-0.009830643338773216
HALLMARK_APICAL_JUNCTION,-0.0963133996317866,0.029512915300060106,0.10705854881798081,0.02267527334907397,0.19587748737486216,-0.0026477943264283355,0.08268639788702536,-0.1436072639027347,-0.05833463741558205,0.02691216979816805,-0.005940359935947532,0.014727602755076855,-0.054433561501595944,-0.06361146856270619,0.08960001793089173,0.10402731487057763,0.18171965021817477,-0.014804085405114608,0.0064228667503435895,0.09576083590226124,-0.02492790769907484,0.09969044247906461
HALLMARK_APICAL_SURFACE,-0.02826517833106756,0.1168081258531089,0.14142920347817103,-0.05566569556755565,0.09147975911026637,0.03423577790369046,0.022601185864155503,-0.12181586772208784,0.1730818990446556,-0.07433750758841402,-0.13698958380433557,0.04875100074273299,0.015767170315063313,-0.0656571045020931,0.12423780015055799,0.11775993095175699,0.15890721246074757,0.0806254741651504,0.03358680549128651,0.026856063327516198,-0.04823293653518858,0.11255065140818803
HALLMARK_APOPTOSIS,-0.011780073444038653,0.027664755521160742,-0.0007984948051407732,0.034953257738365336,-0.1226132047098614,-0.05620039175847969,0.012665884833601255,-0.11230325652692325,0.045792109050680166,-0.05481449873293376,0.027391148166469457,0.025708400167313163,0.07794662680483125,-0.008135049129211374,-0.0659301766450552,-0.0828945319718719,-0.08353785258801716,-0.08087671246618827,-0.029600840842521778,0.011945452211398148,0.008628842299848397,0.056628357839532455
HALLMARK_BILE_ACID_METABOLISM,-0.14265877880214525,0.00496865117518734,0.053924232973801584,-0.04380724294875738,0.16082382031625733,0.05856532449573377,0.02869859366946231,-0.02376865394263129,0.010213599556740224,0.022028634794474856,0.09294730943034232,0.04250688624971669,0.057020809412942915,-0.03129641383964433,0.08011987023668855,0.12343473826088186,0.17261331174203848,0.03702268504594328,0.037170309993352586,0.05916739862204953,-0.03208393805591468,0.11828802095174792
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08676054011202108,0.017507212553634733,0.07308011874616599,0.03733568462179928,0.16247166028408258,0.04761328235574402,0.0635891293845022,0.026560627582115692,-0.09611851272365098,0.05580741688918402,0.2574190835607034,0.08880897655197337,0.017266413792858648,-0.054957934653885994,0.08648506297001084,0.15216724655980382,0.16954955702800373,0.06299856522092868,0.06730801219088829,0.07725057522275731,0.0012431742917140593,0.21245007513864012
HALLMARK_COAGULATION,0.209468814697646,-0.010799796632708464,0.0854393052791443,-0.043275744762766855,0.07740279489539091,0.05171940423115881,0.013893990218958546,-0.04918404335960162,0.009377003750291511,0.07514499388839047,0.2784141132045303,0.051279039781001096,0.009539929927270567,-0.03727326665420488,0.07407964841948717,0.08356514443401826,0.11844365366080521,-0.02220326392794801,0.01590330190895833,0.0862053239819368,-0.009559613199679136,0.22366570835848218
