,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.049371334068712455,0.03215520834910083,0.04830236292954795,0.0689633541992756
HALLMARK_ALLOGRAFT_REJECTION,0.008501819028490282,-0.05773622837253196,0.06932167383082621,0.023753927152391677
HALLMARK_ANDROGEN_RESPONSE,0.0607863048725709,0.0012465268736362026,0.017832210790790285,0.03541997832011847
HALLMARK_ANGIOGENESIS,0.04630166871784327,0.02438525763214,-0.09109305554093632,0.052626748623799645
HALLMARK_APICAL_JUNCTION,0.11227561094208993,-0.008673045013284718,0.07046091691689281,0.06560350354846087
HALLMARK_APICAL_SURFACE,0.09082122704720551,0.07533040058358792,0.08252613290241545,0.08119182527908672
HALLMARK_APOPTOSIS,-0.049621662627114455,-0.056927419917800454,0.025645476906799816,-0.022747921650695082
HALLMARK_BILE_ACID_METABOLISM,-0.012957774370865932,-0.017687894466701267,0.05997948471127799,0.03254406437801672
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10802306587709076,0.08827862072949681,0.019454555685524462,0.04636792398959709
HALLMARK_COAGULATION,0.03575553923349368,-0.06612969300895404,0.12299302972444084,0.03543909311776966
HALLMARK_COMPLEMENT,0.02508142529826075,0.006501130888084267,0.0606048213492907,0.055136023722052514
HALLMARK_DNA_REPAIR,0.09440638332028438,0.05286148128642093,0.09755427333661923,0.09834801371163605
HALLMARK_E2F_TARGETS,0.07235455833228796,0.017797167519775475,0.06906182575740763,0.022789313765945264
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11884056731170953,-0.10630224543223354,0.0590890634569981,0.054652013221207434
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.027256579814442773,-0.03212314657077762,0.054687577099801696,0.009012949933114345
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08896569471675392,-0.024153477693011825,0.002233188847257479,0.08084128366177216
HALLMARK_FATTY_ACID_METABOLISM,0.01925840475477046,0.015192690743408493,-0.031142568492991244,-0.0012636507309776775
HALLMARK_G2M_CHECKPOINT,0.08022283583780641,0.09953741894157307,0.052691409424390434,0.05695252247140583
HALLMARK_GLYCOLYSIS,0.08817317885106377,0.06042303044428092,0.020247363355859176,0.05135773215064386
HALLMARK_HEDGEHOG_SIGNALING,0.03164493214428214,-0.045999488403771834,0.08698533186213328,0.021657511127024864
HALLMARK_HEME_METABOLISM,0.07137440878025274,0.0018888896119944954,0.04586466618705109,0.008469080835957184
HALLMARK_HYPOXIA,0.08123376321071894,0.01869222549796497,-0.026521528399131345,0.030356393839555993
HALLMARK_IL2_STAT5_SIGNALING,0.010733760938368787,-0.011680068270747421,0.08154366650059981,0.03131194660635195
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05076033261560776,0.06537703441339533,0.06224951374378717,0.039991176892840756
HALLMARK_INFLAMMATORY_RESPONSE,-0.00567442279552403,-0.01794215522305216,0.005548350702807899,0.050117710714542865
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07117743281014204,-0.039509858843718874,0.07171120912994097,0.0569779939341521
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0732501950033222,-0.0366115033062761,0.06730975964980689,0.07774563519826364
HALLMARK_KRAS_SIGNALING_DN,0.08414815243872768,0.016089940444725552,0.1097770158399932,0.05716321745662845
HALLMARK_KRAS_SIGNALING_UP,-0.006628966825722545,-0.03840088868827924,-0.0036044747017579025,0.02411448341620762
HALLMARK_MITOTIC_SPINDLE,0.07254845890145856,-0.02507600526773344,0.008572896722615742,0.00037941805987130834
HALLMARK_MTORC1_SIGNALING,0.08362301935697716,0.040507176360974374,-0.04540693579725554,-0.018137565810152387
HALLMARK_MYC_TARGETS_V1,0.06523717200018037,0.05403240414893302,0.09367502764355967,0.04052464129936965
HALLMARK_MYC_TARGETS_V2,0.04980644712154088,-0.05462323008346318,-0.000592122697221892,0.038074465792641385
HALLMARK_MYOGENESIS,0.02858512325623731,-0.07223297396550164,0.02480706460273678,0.02363375930067496
HALLMARK_NOTCH_SIGNALING,0.09850651038364522,0.036546398692610685,0.06928645623631635,0.04707016945030703
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.018719830838957105,0.09873124055459463,0.10981286034456242,0.1049340036698723
HALLMARK_P53_PATHWAY,0.04265756192729996,-0.0026079835333710846,0.026211699613923167,0.04784411714453357
HALLMARK_PANCREAS_BETA_CELLS,0.03756931516443964,0.08586171370574203,0.10565556160165525,-0.015597137254980355
HALLMARK_PEROXISOME,0.03554135575146893,0.006285966297618378,0.07231950856516461,0.03833613005768946
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.029940446423276132,0.013865007493391675,0.10602804451573491,0.0458641793642777
HALLMARK_PROTEIN_SECRETION,0.09129297256755944,0.01726775157992426,0.04901663474950793,0.06555335125295528
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06467061662369608,0.058204296938365,0.06739967822008253,0.006681988251251875
HALLMARK_SPERMATOGENESIS,-0.010724653792928104,-0.052625923234091904,0.034821080043521566,0.06606448826865265
HALLMARK_TGF_BETA_SIGNALING,0.05301714635622038,-0.0013716012067824588,0.0369164470165575,0.008490665034600952
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08488803303683941,0.07620809176518567,0.07088706824899346,0.08457650434692501
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07810441067484826,-0.024080921220712693,0.059413483266528525,0.04885785764293584
HALLMARK_UV_RESPONSE_DN,0.015476790411182701,-0.03409162704263304,0.06971791786539021,-0.011812773645271913
HALLMARK_UV_RESPONSE_UP,0.028489491904186835,0.08569614467861986,0.032169828233164305,0.03409244468619514
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.12142957346502616,-0.054859518710168066,0.011705258980275633,0.024333008273734354
HALLMARK_XENOBIOTIC_METABOLISM,0.03086594045282065,0.0864279505941363,0.042985120776261924,0.08593098792167023
