,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07296711671368107,-0.024885236160921736,0.08892305591337618,0.03159336891499753,0.05014367857067251,0.00725433898221823,0.015475716650760708,0.058965685375026985,0.1746585074791541,-0.02469143077614253,0.06455289857876267,0.0627534349875185,0.07446948596608191,-0.0018492378479489156,0.163622145515375,0.1544505007691894,0.058781688644036496,0.11995720851986219,0.09183025332869185,0.06956246425671427,0.12580536480054053,-0.009856794249913068
HALLMARK_ALLOGRAFT_REJECTION,-0.08050815258986985,0.02469010128780566,0.11589693638353102,0.0923658822828574,0.060219271315297175,-0.049989021571571875,0.021820478917880283,-0.0022877126776799663,0.21042747879806364,-0.061852453600239526,0.0171160187078233,-0.06632993224832888,0.13228477449862386,0.021448599631397506,0.07839942617415341,0.08877203394730974,0.07506622755585207,0.011419483908767155,0.04024408736213055,-0.008966011055331305,0.115968191497843,0.033016432326976805
HALLMARK_ANDROGEN_RESPONSE,0.03143742910391702,0.05564376654842205,0.07069614226161326,0.03458396102969535,0.020565397169641658,0.05934110350521343,0.016230475449054177,0.04602178650210773,0.16904426864121908,0.011010550139178073,0.01462202700113872,0.07109973983143246,0.13047449289380492,0.04980854736429158,0.15230834273159172,0.03166952260134962,0.09978192106290658,0.07974780123773173,0.06254980049741456,0.0543811201881276,0.10358991735118772,-0.014631703116760842
HALLMARK_ANGIOGENESIS,-0.023486445351903067,0.04409462745153858,0.06395344808095772,-0.02317021105786699,-0.05635468566179174,0.03954011596939963,-0.05623061257718724,0.03878849767533572,0.22234666539058515,0.041325919664610564,0.032108182941741455,-0.07683564585757253,0.0311548356212087,0.11073438975978352,0.11898694531701014,-0.0991991634499962,-0.11050918923673507,0.029615595995060782,-0.0686302402249014,-0.06256052664903934,-0.03288803466434394,0.001360925991349548
HALLMARK_APICAL_JUNCTION,0.05524094108665989,-0.02881029770712749,0.08574174114282612,0.07499724068232742,0.07942402071419664,-0.014703171411731693,0.018817411572306764,0.007887528427398397,0.21524711359793972,0.07834439218336499,0.0734138498670194,0.11570260453756334,0.12915757222763605,0.11064518889875888,0.21833612330361893,0.09686048468212209,0.04770290554717894,0.12563876726739653,0.08124269355519767,0.04378171862966352,0.11438977056794136,0.015145566744936306
HALLMARK_APICAL_SURFACE,0.0384876029296748,-0.04352224570369039,0.06439312291000598,0.00020547788929732447,0.09887823414564398,-0.05484515582973656,-0.012475125723185945,0.02870184292037374,-0.030484146142712266,-0.003703384302213506,0.041272808378490206,0.04431641764859443,0.13241205878694373,0.07100073563334787,0.10571586843158313,0.162111937716189,0.16153308700738583,0.047707630386091215,0.0774840123888401,0.03196657040181927,0.12396267635155113,-0.023599929482851615
HALLMARK_APOPTOSIS,0.03826264500456323,-0.04206876069067806,0.053306243680609856,0.016953560813011512,0.06129839644464523,0.029732828112646548,0.04218594003485226,0.028459511912144148,0.045673510194270954,0.08038407037344115,-0.0033671643764475877,0.012781675953436397,-0.004396474561180955,-0.031002897041763455,0.13588188871285958,0.05422741393558074,0.05893783044794212,0.0012349401382369958,-0.04386493263455735,-0.02327749445385164,0.11263087806530368,0.008069878348925896
HALLMARK_BILE_ACID_METABOLISM,0.06294360448424503,0.06051207540607339,-0.002267587227974932,0.01946273020728976,0.06201209247582544,-0.006602836482804289,0.00449516233184088,0.06807002298137359,0.2120837529559679,0.09121426338832771,0.06351734338832273,-0.014551431552610504,0.04606466225914925,0.022640438157915325,0.0770137884341582,0.16145910855974893,0.13039794591178117,0.07661373478958312,0.07156534025829378,0.023030689143103397,0.13982587700315646,-0.0728373260603637
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006796680535506497,0.0032323336141411325,-0.005728236492209159,0.08819988720536845,0.0997916044090812,-0.017473802540080352,-0.01483996010000079,0.04383223922460423,0.11683849085769132,0.09677605210897372,0.06672324052899453,-0.02097178465707935,0.1140679656662996,0.11646695271765622,0.13586660338930287,0.082744184165227,0.1463186333767064,0.12236204337098372,0.11550264352895218,0.024676207039797976,0.09534070398367527,-0.015209561094386492
HALLMARK_COAGULATION,-0.07201256915104738,-0.0840080838240168,0.08856372909625633,0.00478490383628966,0.10579560430507264,-0.00907171150362427,0.04027051574004226,-0.02403298465766492,0.1865857989557461,0.018864805105429518,0.06288275943926099,-0.032879914790674286,0.14583637093387183,0.0636943105134077,0.11995238140657849,0.1592390460027652,0.0019318762499102163,0.1100244229499551,0.0426744425808063,-0.037839098918700985,0.11021366704440126,-0.01779213361244137
