,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.044862178478010904,0.06592517514876496,0.04165595414715059,0.07627818728671028,-0.03027481922056045,-0.01720580451083264,0.012974337040364839,0.04000086787525814,0.07521417944840589,-0.02938267214247088,-0.030746155283609387,0.08794217076983273,-0.010108865811335592,0.07532613003926963,0.040988547446073775,0.040213543888392767,0.03970186458664621,0.12116658407567892,0.018674089595140133,0.16866463180470714,0.09000300538376813,0.11382939794201467
HALLMARK_ALLOGRAFT_REJECTION,-0.06432892029518628,0.024573505681196074,0.0016543033047412572,0.019565533038208294,-0.0185190617608846,-0.014744575475852083,-0.013183672094781296,-0.04920168981985809,0.01879984623244001,-0.026076082695864627,0.022355869508466103,-0.1883063441767386,-0.031154358870581923,0.014606403291524754,0.09027856225840539,0.0006810862121250741,0.03908355261004302,0.08756777398572556,-0.04316639551539234,0.11582436962639532,-0.021806342093079516,-0.0739301257828684
HALLMARK_ANDROGEN_RESPONSE,0.007543415861172998,0.15499090719341294,0.03706433913624171,0.05907732299750255,0.01824680319531974,0.04300825775832075,0.06514815035046524,0.02303936848404183,0.02165898544196671,-0.0670525966825225,-0.0611060048356848,-0.0557545799750583,-0.006465887056169528,0.022369103289707013,0.03810017336020852,0.01464148484602999,0.016693749156777283,0.10133820563524623,0.04753832553430422,0.042476035809601756,0.028150216898758816,0.13206506635001727
HALLMARK_ANGIOGENESIS,-0.020409840569922323,-0.013012764409841256,-0.048027672193293534,0.020114806412077045,-0.13365155694626382,0.027724323046350325,-0.05327718117830605,0.07490434701389125,-0.0008206125161867695,0.014974097902197227,-0.014629296086921748,-0.19639421758091616,-0.029213350426618347,-0.028900466337391365,-0.030516814673877478,-0.010138103548357454,0.055795279344507086,-0.0477822817569558,-0.019531348970319405,-0.14955091860076927,0.022893851458700643,-0.050744128754273476
HALLMARK_APICAL_JUNCTION,0.06375554818282243,0.10040487023210898,0.04699228665739967,0.0653558732574973,-0.0054023800363311066,0.03067141784015614,0.01614765175704335,0.03306333484486946,0.03257557058648402,-0.006734399106616205,-0.0366538523211119,0.010401549133676942,-0.027385506747693404,0.029155750234907046,0.029864779990635675,0.05712609976270746,0.06638241289708798,0.13963808229569105,0.07591632647463308,0.10125034559843071,0.09800035825366941,0.18615057226661372
HALLMARK_APICAL_SURFACE,0.008666900186581504,0.07263197218047418,0.06497417654673407,0.06792611145293567,-0.03622626869884141,-0.011442196144575036,0.022283413045791452,0.053101092110087574,0.0240933528223277,-0.01721718956125577,-0.08773811998687174,0.10294467636159926,0.0354857535057625,-0.019426205021212405,-0.006186546755918824,0.037651882707191005,0.0815299521803806,0.04876950715193302,0.048145694230767706,0.015935467037848962,0.06345247473321695,0.1400029405900196
HALLMARK_APOPTOSIS,0.08948687805049156,-0.004741762138786272,0.014452697384583442,0.02951888405090419,0.13169522259160796,-0.033484992773040304,0.04971041880765875,0.030078126297407498,0.02798979063993149,-0.049944348424261265,0.024322159220669336,0.007461913163742398,0.024074568000726552,0.010914291906281806,-0.08351156572376002,0.09483974047532594,0.00448752667713405,0.016474910065061375,0.004700030280450671,0.07074083241451345,0.03485271240379902,0.10533289213771652
HALLMARK_BILE_ACID_METABOLISM,0.08648584686668954,0.10413806395001846,-0.041211361724922395,0.08257173247137983,-0.037817194112161716,-0.047856289267993464,-0.050947868056692776,0.061149996895969505,0.021030675271148363,-0.038419398465640645,0.012109727531148015,-0.006515782604061972,0.02406876409747256,0.04290125678452515,0.01820371527810969,0.028952594001239448,-0.0019327452422885547,0.07986396591281494,-0.01045689878756446,0.1884570353343972,0.057087657616355036,0.0216747784859091
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014316002551581728,0.1464485180473795,0.03108043732932879,0.0641135853562472,0.047269254457944165,-0.04566272853574372,-0.012799892748734349,-0.01652655571704098,-0.007744161951489081,0.006112656176601797,-0.0594902835954751,-0.07278664236224616,-0.019027073839731127,-0.03367810802569144,0.0526146365886975,0.0553517602173155,0.059884936082543215,0.07867390817460722,-0.04482376575746415,0.13632503538648744,0.029249923458235197,0.049172067067476746
HALLMARK_COAGULATION,-0.10380850387443617,0.021752184659838684,0.03412978785479827,0.006793843897525151,0.0384581876204415,0.015764473319529973,0.042685573126674356,-0.019195221023123255,-0.0020595986281803365,-0.05375612341281551,-0.027980767856821596,-0.16243495303261385,0.04684563283027358,0.012971542982153124,0.010813953645911124,0.12294108471507882,0.03340654792941695,0.11373476865838886,-0.018775522384889904,0.016960437473575545,0.10984444356162687,-0.03373473629918574
