,UKF248,UKF266,UKF269,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.002854668970058919,0.058655863283672706,-0.07605437070619292,0.038977310792576214,0.019579615926592492,0.15634028185197374,0.27363033558786654,0.2071539860314206,0.0074034013339997155,0.0574160510505512,-0.08675309872598443,0.05518822793638101
HALLMARK_ALLOGRAFT_REJECTION,-0.07400221326265743,-0.03135789710697449,-0.123425777977933,-0.0008699251364578608,-0.12451852197650672,0.11994048304098054,0.16866433406722103,0.06348533914017988,0.0629885740775792,0.07758860098219846,0.060255744207927744,0.045763510283133205
HALLMARK_ANDROGEN_RESPONSE,-0.012457403522573232,0.015830458368040347,-0.12142601296174041,-0.028231407375740855,-0.023154669378095943,0.1934452932294999,0.2347659360865927,0.08223946867036257,0.07408482848146418,-0.004632545828619018,-0.08221699742162442,-0.011409955326506136
HALLMARK_ANGIOGENESIS,-0.01396635437990164,-0.03961406898463692,-0.1733248385000566,0.003634503554682335,-0.10561241273741888,-0.058647713936137116,-0.12772439907212932,0.11482335237994318,0.14633609302354808,0.00268526609783969,-0.12160174188791155,0.08015696711257432
HALLMARK_APICAL_JUNCTION,-0.018796127347506318,0.03811059463258733,-0.1336396415197959,0.013470457604142777,0.031773341841586776,0.16570191423866987,0.2797255018054878,0.2109231280905141,0.06020521890270472,0.07975066182967455,-0.08964469491120203,0.02005438992210122
HALLMARK_APICAL_SURFACE,0.06369908185973087,0.04530439473973422,0.17328717923650375,0.05925647701581712,0.04558459971532385,0.17105809415755432,0.2576455694989024,0.13407593463357703,0.04011502474569106,0.03173987437681157,-0.03509878331334442,0.004301048591741035
HALLMARK_APOPTOSIS,-0.04558444872723089,0.04040822347378036,-0.005771772929702935,-0.016785308715547568,-0.06433975633750938,-0.06323091552662818,-0.12049241264779567,0.10229090788088929,-0.006974448372525456,-0.034499638943058165,-0.024396046979065392,-0.04561485133769769
HALLMARK_BILE_ACID_METABOLISM,0.029186933157756008,-0.018118984753308583,-0.13948709717164187,0.04191700073846742,-0.019409026392866673,0.22235237646145137,0.24938468791734344,0.0744635263641642,-0.03699892615130969,0.000694652155525501,-0.08248364718599316,-0.011950349144234639
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07086266422840755,0.008588202777150807,-0.11206193118837222,0.01630171197156412,-0.0973823138697847,0.18021132914737778,0.2742399003028876,0.14809174344636516,-0.022798617706838286,0.047160053058783645,-0.08927741879486281,-0.003872075006428231
HALLMARK_COAGULATION,-0.09169072839722653,-0.05714796864665855,-0.1528920264054841,0.02650153983380573,-0.1403094684221663,0.05583601239958838,0.20261477324240074,0.1887229001310245,0.00345944770904377,0.08969924787373815,-0.07267138831160655,0.0551903903310857
HALLMARK_COMPLEMENT,0.016218827540939777,0.005623945873374927,-0.09765887182324004,0.007481050886460432,-0.1167528328951199,0.12063754977640309,0.167239107296184,0.20587225827156655,0.07677118021057618,0.05016297948720123,-0.03451223338415217,0.06134422422991002
HALLMARK_DNA_REPAIR,0.033317711334604726,0.02594142849609325,-0.09519750456413895,0.0732005206967368,0.07659576105837786,0.21874088954148926,0.27006358382260215,0.19059574080359637,0.01209073267954593,0.11008652356816234,-0.14353559923732195,0.063289719364701
HALLMARK_E2F_TARGETS,-0.004774141776083077,-0.0004889499199729475,-0.13935996192252842,0.03879182151569396,0.09756873546166019,0.12201610846999929,0.20099635068657165,0.18976889432892458,0.05588887641625794,0.013758556808398093,-0.15367434123920268,0.02753352139235994
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08225488555483598,-0.03968773784394588,-0.10417902813737734,0.059509425573671844,-0.1319558970829831,0.025385378171330224,-0.03426568971643156,0.21293563975440055,0.12282991304838217,0.08658229237044235,-0.15882697379065802,0.13271039676845556
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.013656721064345406,0.090084340310116,-0.10979285142552672,0.05439655929075207,0.08021414869090732,0.12889161524497228,0.1966308234566714,0.2110003296339782,0.020019483144724064,0.02846871076053377,-0.10892468853546435,0.029085688311391324
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.008649170847649903,0.004402575335011726,0.11877856823066762,0.024059412509974364,-0.008955348885912566,0.17030395847263732,0.25762734916738605,0.15751260154416274,0.10799483833881855,0.045271804329666314,0.029165162290644128,-0.04645153875406869
HALLMARK_FATTY_ACID_METABOLISM,0.002685401962060004,-0.004952180900550665,-0.09254823511614964,0.03756669899951016,-0.03143972853643675,0.1276542574365596,0.019271509112801174,0.13016210969665853,-0.03039462916799227,0.001663859753476244,-0.09226367987265358,0.0095262136320714
HALLMARK_G2M_CHECKPOINT,0.017497732477057503,0.00380170476400255,-0.15489226786860916,0.01839806536340664,0.00849612304790891,0.10294202962577031,0.16088553268446631,0.20594304182661677,0.09398639351055427,-0.020494053405802872,-0.10355131542343102,0.0451940720902132
HALLMARK_GLYCOLYSIS,0.07764915034721542,0.08553747127027704,-0.09099524262028344,0.018088651546939383,0.12552200468910063,0.1378109620003724,0.22056812320175284,0.18131837290102298,0.05408445790092612,0.04777073331790611,-0.12036030898763629,0.0458431319323651
HALLMARK_HEDGEHOG_SIGNALING,0.10660970960037386,0.06207075585752793,0.14311347820719078,0.013186356802007864,0.16316410340310517,0.14116803482058674,0.1317259663070154,0.1588340715223077,0.015232607095920623,0.011547143987529826,0.02169221687675853,0.07353170840607656
HALLMARK_HEME_METABOLISM,0.0063719938429338645,0.03950891792222515,-0.13018163707960928,0.06597070699492946,0.10161111896278302,0.18279787974542577,0.27745854011217275,0.23834708548798678,-0.00580747367101422,0.06994743517912078,-0.0075666009851429504,-0.024378587518207272
HALLMARK_HYPOXIA,0.03386685447405157,-0.053969213963341894,0.1161668520305525,0.013317937543676434,-0.013847369691258748,0.017980567777284014,-0.13415994995384584,0.15152387023078656,0.039263967530824596,0.02452518680302185,-0.11062855467524439,0.07677425340884374
HALLMARK_IL2_STAT5_SIGNALING,-0.01919671182549994,-0.022616889878015838,-0.11580211070065699,0.027222224622723654,-0.06396718237841548,0.1772542040926672,0.23690709614238928,0.06680335979205744,0.06627583679948801,0.07260303157592418,-0.0864488629296607,0.06100459168897548
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05674076326206364,-0.05356269129080922,-0.15059764880721954,0.04734225101739735,-0.16000974644455088,0.049742897407061726,0.20997844656266362,0.12237454721023715,0.06766883152542406,-0.010888290002737595,-0.13294283417823047,-0.018742271577340708
HALLMARK_INFLAMMATORY_RESPONSE,-0.057243989879987654,0.02223793317198128,-0.10694401432226487,0.053592066941436346,0.030436454610311584,-0.0015373910615257248,0.027608577661248433,0.19522580323143157,0.020979391722983666,-0.05695165538617023,-0.132822240169096,0.022989146491216708
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.009774064564515463,-0.03637579166880666,-0.1783734797327429,0.037675164749104054,-0.10708650564494379,0.14023169002350883,0.26032893287827186,-0.024911131562354995,0.010220939409988274,0.07360847226826411,0.0061296456411063975,0.0012952516660638762
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06629298264924897,-0.0036436330068341117,-0.13244719088570633,0.019019170916205027,-0.09592502827299372,0.0011678833704281378,0.07953649666355433,0.20595888955815148,0.11263184819386711,0.010423151014290153,-0.10881335741111485,-0.02620565170932943
HALLMARK_KRAS_SIGNALING_DN,0.12833396769127306,0.06962768664796691,0.08413711705322492,0.07084491968681259,0.17293687878605646,0.17150109297138208,0.24988075562430206,0.16825177686997447,0.05243108627943156,0.01111933726416561,0.0562337454392001,-0.014239778847320021
HALLMARK_KRAS_SIGNALING_UP,-0.010530541004517578,0.056871926562378196,0.06022226239875814,0.021450194707670723,0.15562942006624192,0.11451276225970905,0.21530194950498158,0.19881271140197812,0.050414838218077386,-0.017152527049700775,0.06815174938594923,0.020579009639510194
HALLMARK_MITOTIC_SPINDLE,0.00902440638536845,0.012349552991159602,-0.12005106194940207,0.05350194300035149,0.06256516201046311,0.1970095198895053,0.23407034262793172,0.1832350831825139,0.023735828937664957,0.08398586140624911,-0.020866099809834067,0.00734244536287236
HALLMARK_MTORC1_SIGNALING,0.04704650889259709,0.029075330545683,-0.10357292028821488,0.009374791212363036,0.06236714452800117,0.09229053744107824,-0.0023048771392143357,0.10971251019603218,0.09852137362866434,-0.0041984999277181224,-0.1261822707322588,0.0926640987501941
HALLMARK_MYC_TARGETS_V1,0.0179854627933416,0.009236965612648336,-0.08407767094408218,0.06568889361097524,0.09486795611769192,0.22596329274282714,0.2669900692756226,0.17098689470331646,0.08340076407476579,0.12069590889191552,-0.1374757533858313,0.06433511201314952
HALLMARK_MYC_TARGETS_V2,0.014182955816828447,-0.014750628992156598,-0.024901810733224082,0.04051557158287079,-0.05386308759427996,0.0061238369151884,0.240034867053134,0.182836905171678,0.01734702546794048,-0.044194917542213705,-0.09474158607708329,-0.07048173034227502
HALLMARK_MYOGENESIS,-0.019275297082790636,0.03563185902418,0.05339510338781971,0.06970777952063238,0.09583663192819382,0.15677614698926404,0.25565403766799194,0.08804228480483865,-0.03812590541023913,-0.001222072211500051,0.04222898707410686,0.018570531913688734
HALLMARK_NOTCH_SIGNALING,0.006660599992527882,0.05109866184117962,-0.13785625050308467,0.027608907246543097,0.045366950810419165,0.1466662107236745,0.28429006537652324,0.14606662771615678,0.10398209325909916,-0.012005790751949873,-0.09331421182750764,-0.07933844381172277
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07109520756838099,0.08254568565575138,0.10249612278161634,0.057411867013041885,0.15145398189353085,0.19152987099687205,0.2820997738948611,0.12863213753501085,0.06976747102272018,0.1566901115784591,-0.0024892225360296305,0.08276961791888807
HALLMARK_P53_PATHWAY,0.0033161712621212133,0.01691280031542229,-0.09720456969524097,0.02604977865418918,0.041365604839166126,0.22831602452720445,0.27589345791308667,0.18873204094909674,0.04819374796494066,0.042575364647721006,-0.10505428933116863,0.006332379415283711
HALLMARK_PANCREAS_BETA_CELLS,0.016632492937215977,0.13911380035649254,0.1437914160440088,0.04058640109014175,0.1216217718069083,0.15992820690569756,0.2744544201299895,0.15914940354992926,-0.04551155591492724,0.03925894524811949,0.07452302555565514,-0.07222477980860732
HALLMARK_PEROXISOME,-0.021410818518975524,0.0827629535097568,-0.06337263927326106,0.04636675488307842,0.08396250864742065,0.08763029871581414,0.23583947319479578,0.0910315072104275,0.05639679351597797,0.03229444157661808,-0.1237698287106104,-0.021832356372402
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.004925108363129507,0.06614663224809281,0.013607022556753888,0.04226797695445249,0.11137045783759447,0.1756362817184874,0.2606984906511589,0.1948181438561994,0.0520336978378116,0.019882780068967806,-0.05981388769879474,0.013156237003870726
HALLMARK_PROTEIN_SECRETION,0.02112433317105574,0.07546305560588742,-0.06664542559209495,0.04141369610452604,0.12838154141783573,0.1784925971959037,0.26152909514397926,0.2319584279746137,0.07584397328615698,0.08596473240985358,-0.09522708703207923,-0.00492431903178323
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04107440875225438,0.02964463892330616,0.05755273896716831,0.009198404116619468,-0.13116018163150345,0.20001313694784384,0.260486010933933,-0.17267470084053652,-0.004673869716159976,0.06740979007780167,0.12526878273517644,0.08650052269417388
HALLMARK_SPERMATOGENESIS,0.07401504434584168,0.06481492333224044,0.033530472968795244,0.035555090149083764,0.15450377803909982,0.1818804460869668,0.2642098068429451,0.07620115473677218,0.01571396153462458,0.002795444121437354,0.009752055095310371,0.052198660352013836
