,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF304,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01674456571715332,0.28431649999770686,0.024010568687753156,0.2639380362085271,0.12317426334009528,0.004385639629150686,0.13336150505070465,0.09983241285986509,0.014760244336970074,-0.010365874351153099,0.03618659422720619
HALLMARK_ALLOGRAFT_REJECTION,-0.04523925540803357,0.1709447709589853,0.0501228515404621,0.05884450136486776,-0.003385855242041879,0.009274702005378957,-0.13872516882723107,0.06570550485265583,0.03807691235361806,0.08128311189315708,-0.039116080281685894
HALLMARK_ANDROGEN_RESPONSE,-0.019069697122198775,0.19409996052391537,0.024274170545753204,0.05573644741640508,0.08278272129521519,-0.07105348018887421,-0.13548162899822355,0.01212432143368078,0.008599873923261154,0.05573749276512621,-0.039453757915734
HALLMARK_ANGIOGENESIS,-0.07587275268897732,0.21248213232866536,-0.0010622882011418681,-0.16740379972164074,-0.023304097616633015,-0.06787810588064737,-0.13679784973275644,-0.1116977985236642,0.03263233728885489,0.16544677603319574,-0.10371835004039148
HALLMARK_APICAL_JUNCTION,0.013102131606197767,0.2843973636173214,0.005140209277359323,0.11009861949848605,0.0924004221283366,-0.09253402834797289,-0.0061384993886379035,0.07375175175639019,0.07564789171410786,0.0877046508194948,-0.015407722898900612
HALLMARK_APICAL_SURFACE,0.017070089683488384,0.16273120155959528,0.03666133091233405,0.20508900244596173,0.12083660483610617,0.021528454954856596,0.004622230135771596,0.06162617913744306,0.015734228400809798,0.1043776913145882,-0.003712478537724762
HALLMARK_APOPTOSIS,-0.009778290124440842,-0.14658222716445365,0.015986437883097768,-0.21680476321895398,0.045927568449013315,-0.10035694174466973,-0.022185580926023116,-0.05289995347090867,0.01241726950871615,0.06310815489731646,0.04076262773678084
HALLMARK_BILE_ACID_METABOLISM,0.004336027209329528,0.24289724148329753,-0.0367437979569707,0.21924230075117845,-0.0015579555423768769,-0.04084235216720924,-0.07050260834106453,0.07797985574139418,0.03283325698756555,-0.055970869008972544,0.02261881565260066
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015151344921013572,0.1800621776530015,0.0023884216358120484,0.1986119780566522,0.02384931550992341,-0.11104186412158808,-0.11016851390931266,0.057384529156851445,0.05866653008940895,-0.09976145729311575,-0.0013223381243329983
HALLMARK_COAGULATION,-0.028076442370495298,0.09460886030397483,0.009131612335163438,-0.10870103996035865,-0.03767517370189684,-0.028174806311629018,-0.1672538122774333,0.04768452174373356,-0.017515701725018526,0.12173713755898631,0.01170370501246508
HALLMARK_COMPLEMENT,-0.02941463228042096,0.2700353516321455,0.013534611769270228,-0.027798576708321792,0.1048772258775935,-0.11865860241034891,-0.06760255681143307,0.048871051798649076,0.04540150735680441,-0.05829232099034891,0.0171457507445488
HALLMARK_DNA_REPAIR,0.003691349265391245,0.2881603831564416,0.01803277182768339,0.19542696092214631,0.11473954219447657,-0.05930149500243477,0.11967358841538026,0.0869724434304965,0.05560463364997836,-0.03002429234614169,0.0029699230852618217
HALLMARK_E2F_TARGETS,-0.04510852043447711,0.2995155470141716,0.011694666614687925,0.2515143373060962,0.029714983559659736,-0.07305855235110255,0.13269050563437296,-0.03990680941385444,0.04345177337110716,-0.06036344337090271,0.02649124354172953
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.000885429530110445,-0.16958890755311945,-0.013501790954137453,-0.2243621374811978,-0.01131441572233869,-0.1299665007171483,-0.09100687878964536,-0.10457759469057738,0.012624367043029909,0.22461602257599936,-0.08663509697698714
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03393396276790693,0.17423380144687864,0.0446963858693657,0.04242274555050287,0.1411607512514296,0.018343828468947075,0.12470018236577868,0.03941264230243642,0.06190610465517984,0.006744456228958533,-0.031790415405421116
HALLMARK_ESTROGEN_RESPONSE_LATE,0.057990679116541606,0.19625318238385775,-0.00010325702258059491,0.09976036181731196,0.03562366064210439,-0.028996502861617257,0.009115113531366383,0.0674127641715059,-0.015200431128445829,-0.10019378469966068,0.03779663946466606
HALLMARK_FATTY_ACID_METABOLISM,-0.02868191582956725,-0.20221762881674754,0.028778010687749527,0.02549145026661943,0.03524800497610223,-0.09202771366504342,0.009704066891242584,-0.06712280836962986,0.013697192475330243,-0.06207386772936052,0.022436445896489333
HALLMARK_G2M_CHECKPOINT,-0.026861059484294767,0.22255501721167528,0.040201908946797246,0.1516455206556343,0.035650301509203494,-0.09501432045339747,0.003256534491388599,-0.016983971821200525,0.05037625882419022,-0.06295587613185837,-0.06325746947246462
HALLMARK_GLYCOLYSIS,0.026722965583996807,0.1318363077644756,-0.0012780449670980396,-0.030209929049856293,0.1578479848375642,0.0023074466212140384,0.17057001970044963,0.013573176949174004,0.04258523056432233,-0.06187489721700238,0.010806480888445977
