,ZH8811Abulk
HALLMARK_ADIPOGENESIS,-0.03337731651931886
HALLMARK_ALLOGRAFT_REJECTION,0.06903880876840642
HALLMARK_ANDROGEN_RESPONSE,0.04442761956737768
HALLMARK_ANGIOGENESIS,0.08918074135552537
HALLMARK_APICAL_JUNCTION,-0.026270054747291632
HALLMARK_APICAL_SURFACE,0.015868756238165412
HALLMARK_APOPTOSIS,-0.06814932525044289
HALLMARK_BILE_ACID_METABOLISM,-0.02205027338843552
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.024258170247997306
HALLMARK_COAGULATION,-0.028453714013916585
HALLMARK_COMPLEMENT,-0.002860669013483204
HALLMARK_DNA_REPAIR,-0.005294511058209132
HALLMARK_E2F_TARGETS,0.06713903929118942
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0037049192468425075
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0032226579568513953
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007198105102734534
HALLMARK_FATTY_ACID_METABOLISM,0.03975539364831411
HALLMARK_G2M_CHECKPOINT,0.06492404967736379
HALLMARK_GLYCOLYSIS,0.03554576075471569
HALLMARK_HEDGEHOG_SIGNALING,0.07036843076459644
HALLMARK_HEME_METABOLISM,-0.0034177459371622946
HALLMARK_HYPOXIA,0.012074505087558795
HALLMARK_IL2_STAT5_SIGNALING,0.01363596464351758
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05032850197235225
HALLMARK_INFLAMMATORY_RESPONSE,-0.09016491029529526
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.010749702133796333
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.002757734267230372
HALLMARK_KRAS_SIGNALING_DN,-0.02587073793937427
HALLMARK_KRAS_SIGNALING_UP,0.03922097717641374
HALLMARK_MITOTIC_SPINDLE,0.006727606657214347
HALLMARK_MTORC1_SIGNALING,0.06055093734083166
HALLMARK_MYC_TARGETS_V1,-0.009841544826426
HALLMARK_MYC_TARGETS_V2,0.018154064442904568
HALLMARK_MYOGENESIS,-0.03313597668407248
HALLMARK_NOTCH_SIGNALING,-0.03814620804853176
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.025785256888604554
HALLMARK_P53_PATHWAY,-0.033140377345998374
HALLMARK_PANCREAS_BETA_CELLS,-0.005065328352723196
HALLMARK_PEROXISOME,0.046000513396732785
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0306446741298193
HALLMARK_PROTEIN_SECRETION,0.01787169265186128
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04705890435178252
HALLMARK_SPERMATOGENESIS,0.04401335058509188
HALLMARK_TGF_BETA_SIGNALING,-0.011593240463160655
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.003675912992376215
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.00865549962794384
HALLMARK_UV_RESPONSE_DN,-0.04601113719481174
HALLMARK_UV_RESPONSE_UP,-0.013724317405479362
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01625975800742139
HALLMARK_XENOBIOTIC_METABOLISM,-0.058652896147467104
