,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.12272535238521022,0.048258228329699136,0.14270534024745976,0.13787808815009867,0.02839678340371961,0.07554676667160339
HALLMARK_ALLOGRAFT_REJECTION,0.10129391718606828,0.046958545322381195,0.03613102378092343,0.05264112384728602,0.09486776779426193,0.0854243495917509
HALLMARK_ANDROGEN_RESPONSE,0.018073590919611193,0.10013812840958336,0.06003709454292859,0.11043724182001258,0.058305819218240504,0.08511794694100404
HALLMARK_ANGIOGENESIS,0.07402165088233942,-0.01667170408996352,-0.07474131598849829,-0.12523204020798118,0.023969162679601246,0.024328039887217635
HALLMARK_APICAL_JUNCTION,0.09311625291589846,0.08859188231807563,0.11705905577010188,0.12426309844789171,0.03848067240488113,0.09406238452832105
HALLMARK_APICAL_SURFACE,0.07200024746218824,0.13433272448939834,0.0660894904354741,0.10776511663058656,-0.015745446893503358,0.10301335052919039
HALLMARK_APOPTOSIS,-0.018833753798266014,-0.01882499328201479,-0.025811713861439853,-0.09352848225962544,0.02240315679332374,0.053405442374063535
HALLMARK_BILE_ACID_METABOLISM,0.07658628713742772,0.036609398595049025,-0.00681202844303451,0.1598675539866649,0.03906305866250499,-0.009474560747563763
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.005767531439674408,0.02128240597622501,0.11885328029339942,0.17564239729234876,-0.03395620389122626,0.0660782582727587
HALLMARK_COAGULATION,0.07525238922064348,0.16783511071506274,0.08632698860852057,0.06876444808474941,0.07759576345184996,0.07570172244569792
HALLMARK_COMPLEMENT,0.08241637627574214,0.03485701266467007,0.09310561160247846,0.04529672478048649,0.03771249211636014,0.026128295699733798
HALLMARK_DNA_REPAIR,0.09682655034993558,0.09300433321271029,0.09688020031079592,0.13988465116850354,0.023712810363230728,0.07076734706954928
HALLMARK_E2F_TARGETS,0.07863680987188561,-0.006420642995961246,0.02232529574083982,0.027360482922318304,0.027583544050050063,0.039322770459105705
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0822050367733487,0.15442451210483346,-0.08693016146996077,-0.12791081798506093,0.05800360723932915,0.09788193258438915
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05607254617833515,0.008455000939315182,0.07193662221009893,0.035922800657985934,-0.01588756131047531,0.020905003900366873
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11635748331979195,-0.013527498499656445,0.040307349907955765,0.09978556482883166,0.016885126288552772,0.025618836416549388
HALLMARK_FATTY_ACID_METABOLISM,-0.031093784706432374,-0.04334378986685396,-0.06473057217805595,-0.06352554275297703,-0.03056002205256364,0.046897461324641614
HALLMARK_G2M_CHECKPOINT,-0.03298541940651315,0.010937950721492945,0.006336679325751913,0.024567109017957736,0.01230671349682256,0.06406937786673093
HALLMARK_GLYCOLYSIS,0.06418978279198734,-0.029403199949904327,0.017297290620481204,0.06816992378592103,-0.05439754898766375,0.04515874771147688
HALLMARK_HEDGEHOG_SIGNALING,-0.013247243169114055,-0.05260644957883966,0.10242128918685195,0.005834110897271518,-0.03927924058572613,0.04599812491778286
HALLMARK_HEME_METABOLISM,0.052278495488046535,0.03428857062890765,0.07871547568135967,0.130152622757153,-0.002797787500813584,0.03933797790077169
HALLMARK_HYPOXIA,0.03371823254431677,-0.09697767194511513,-0.069880565150866,-0.07754422204667519,-0.02853533058561199,-0.022846021763785154
HALLMARK_IL2_STAT5_SIGNALING,0.08437650002252672,0.022256152552078388,0.07280685978624557,0.09140941158717629,0.03330551674914971,0.037366661673386224
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09947242313458313,-0.06383275658529948,0.09040423873497823,0.012254360556891277,0.032606471461849196,0.056019024992045856
HALLMARK_INFLAMMATORY_RESPONSE,-0.014139947099586237,-0.08697414648788918,-0.07344286706344484,0.0006889132376456287,-0.04129303438801294,0.004496225944208815
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08948152937636294,0.12766604519326494,0.0649475304391273,0.12663277287903818,0.08133505864280105,0.05668227485567701
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09621440245987015,-0.024138206915868314,-0.002908786960261078,-0.00948725450842589,0.07766150526090224,0.08325504365973342
HALLMARK_KRAS_SIGNALING_DN,0.03281293842640746,0.0034071698843971153,0.12090383341704151,0.16525196559417302,0.010987579100469904,0.032757651642321015
HALLMARK_KRAS_SIGNALING_UP,0.04019073583276152,-0.022887179799640056,0.06950485274759642,0.06306492458263814,0.02980238747526452,0.08265175632577976
HALLMARK_MITOTIC_SPINDLE,0.049673552282027265,0.038361977988215626,0.10731481768090753,0.10475775053623634,0.030580401832880896,0.05798449694100649
HALLMARK_MTORC1_SIGNALING,0.11242081156296535,-0.04766724787917748,-0.0507404175762026,-0.07152310158689817,-0.021757328671491098,0.03969667111330654
HALLMARK_MYC_TARGETS_V1,0.061846815105092004,0.024576013204281603,0.09328379979725196,0.15062427857004781,-0.0018746484284620415,0.05455964325206517
HALLMARK_MYC_TARGETS_V2,0.14470105594745955,-0.00850994437100293,0.07323775946369251,0.09746968440529366,0.02159666385858133,0.06165426434733858
HALLMARK_MYOGENESIS,0.01595729248441459,0.1787938103205293,0.15255370247815353,0.11705052075911382,0.05796287604124315,0.06691833459525336
HALLMARK_NOTCH_SIGNALING,0.06916065881596893,0.043238304281897115,0.06908419383030817,0.15479962797540758,0.019339077192090673,0.08850132805889588
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07127518767771004,0.07513108011445563,0.12786174883285079,0.1647368870406297,0.021997204925585902,0.05136173100077869
