,UKF248,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.033362490464149595,0.03361719544458857,-0.014893061203271328,-0.00018468124991432935,0.14637836050150038,0.0004214951215056869,0.08255249408524416,-0.03504190268462225
HALLMARK_ALLOGRAFT_REJECTION,0.05926179249195032,0.009667746851706448,-0.005736376732213755,-0.03947635203501487,0.06796983531094612,0.017414879024077942,0.034922550108544344,-0.08889795686107733
HALLMARK_ANDROGEN_RESPONSE,0.06372284219658528,0.038593324303173956,0.01828505953135775,0.008960791592428042,0.07152070940648288,0.040882309251919456,0.06892871202874588,-0.024759950863908694
HALLMARK_ANGIOGENESIS,0.032521357396011634,0.029096671205363526,0.09764764252461049,-0.05955075847282699,-0.04969194191533473,0.10673940944858752,-0.034614985425177026,0.005183627939369933
HALLMARK_APICAL_JUNCTION,0.029625244318752093,0.027457238280800128,0.0084522783435546,0.07827526597866595,0.1749512433141276,0.08173622538496433,0.07861467085468621,-0.03757511932555315
HALLMARK_APICAL_SURFACE,0.011776230716319296,0.016557575130282845,-0.0010294625081855116,-0.10188937232847972,0.18893027278201988,-0.014283853636615476,0.049359751092628926,-0.045044267542567705
HALLMARK_APOPTOSIS,0.03274299835113125,-0.043176352956542874,-0.053408621108534476,0.011447325081656376,0.03729773577745364,0.01996842685912034,-0.0013230566888607412,-0.0435923848505735
HALLMARK_BILE_ACID_METABOLISM,0.01258749760738471,0.019863918159177214,-0.05514095722034381,0.013775172636052066,0.17037665629242774,-0.010218359052151058,0.043326472621153876,-0.07056933449122924
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01910669201326786,0.033071910825328774,0.004494413135972383,-0.08572154869387934,0.13003823624611227,0.0028546874910664777,0.06656771918351241,0.004800064297428806
HALLMARK_COAGULATION,0.024020647147204446,0.013011986037464701,0.07698197171768384,0.04232732487386909,0.10457753811064298,0.009175526244959951,0.030615801690981825,0.007703284573415804
HALLMARK_COMPLEMENT,0.0389844595695421,0.027050186895935763,-0.021500765575179822,-0.05921958194572498,0.10686544878889943,-0.042671103629054165,0.07241771554859798,-0.03485659446651824
HALLMARK_DNA_REPAIR,0.04589620040282887,0.03866709125059807,0.005496506823183713,-0.023700658215741324,0.1544618769878081,0.020939172193049582,0.09862825090383326,-0.0038059583171116797
HALLMARK_E2F_TARGETS,-0.008899918740255626,0.03536371805346599,0.012041498054297394,-0.044163849251434795,0.10786323499580926,0.033225923320221694,0.05602345685216133,-0.02491714682916818
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04654303153624832,0.031584724674472826,0.13263332313653287,0.013421598480555016,0.07856633802490329,0.10137407676652296,0.014180474207871814,0.06110809799001476
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004072791822181207,-0.02128280044712469,0.08911132450040465,0.0203638443892939,0.10847589736468428,0.014615600411670853,0.03281123587356532,0.019850416053723913
HALLMARK_ESTROGEN_RESPONSE_LATE,0.014184387221434528,0.01842656115933919,-0.012362587175583105,-0.03828559889256363,0.03740302965636928,0.04313310922088692,0.025636711865645683,-0.04124501262875455
HALLMARK_FATTY_ACID_METABOLISM,0.05599242357622101,-0.01572139779532482,0.03900660176169344,-0.03354933002880524,-0.012648371033974608,0.02086283644237016,0.04211933579457189,0.07688676391537198
HALLMARK_G2M_CHECKPOINT,0.001710802803926786,0.010298378419051653,0.0076275170533761935,-0.0238939504701312,0.09941131791732118,0.053599536997384116,0.08113754559829196,-0.0036537431426102796
HALLMARK_GLYCOLYSIS,0.01404020017052222,0.02637429846373452,0.10991323511904272,-0.06939218982872454,0.14263123285886473,0.0639385118033487,0.036278103087757876,-0.01516731305057388
HALLMARK_HEDGEHOG_SIGNALING,-0.007305784924624928,-0.040499886754088985,0.0302089728046441,-0.0732246097923432,0.06984151918915003,0.007528748590263394,0.06280671951628632,-0.07568839385341124
HALLMARK_HEME_METABOLISM,0.003192011791097735,0.022268057818664144,0.07381130795570033,-0.003133251483997175,0.14182661151793172,0.013608208649675435,0.07346077956223977,-0.03950838938756051
