,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.06322845874595327,0.07900162684084137,0.0107332205720843,0.003085758516757293,-0.1216704547960107,-0.009237459938220813,0.20930658156006748,0.02442716449383794,0.03314856233756807,-0.0111115189894895,0.052505282140917146,0.037010162082367584,-0.02836138820476659,-0.06404517512037301,0.025389238884122475,-0.007546252440742296,-0.02094150629992203,-0.008961674678409887,-0.034768643452220464,0.013517098528481491,-0.024647828886645837
HALLMARK_ALLOGRAFT_REJECTION,0.07678278796122087,0.08329050480021602,0.0485723427501267,0.032673769509673094,-0.05955408219480452,0.004959108808377465,0.35294679650044414,-0.03326664873638416,-0.028602948713881127,0.10064619196989198,-0.01652910808206819,-0.0038635563289208265,-0.02633172548816357,0.09849750290248135,-0.01629083714835,-0.024537059849412537,-0.02255898368098786,-0.009276708653158291,0.12883903477887856,-0.011921651986321275,-0.005751876319058496
HALLMARK_ANDROGEN_RESPONSE,-0.023927601840116584,0.011267450130260202,0.028851247643323114,0.00978459735139462,0.015892996716191897,0.005970605431669986,0.31592355175355785,0.05526598461116288,0.042015546173316876,0.06500781808224582,0.02490406498794223,0.06813566537422537,0.05717082259486256,0.06302107761235758,0.032335930842262786,0.004207058456217939,0.04629117617462209,0.004891220407694315,0.1599745349562953,-0.03841201634994077,0.08942274329695105
HALLMARK_ANGIOGENESIS,0.1262978676416655,0.007029697610095854,0.10577625570042651,0.025520330523204047,0.031026023075998076,0.03684956905529429,0.3587862391964375,0.06472101884374493,0.08820038301028281,0.08755000732271524,-0.059034405323223724,-0.015569660072626041,0.15431527194930408,0.06555765522797885,0.05391440470611267,-0.04206763354198207,-0.06514208269265159,0.0520395635978716,0.28948971126952505,-0.027350588631268685,0.03721645801601917
HALLMARK_APICAL_JUNCTION,-0.03906867367894133,0.10083065656514896,0.0039552376331809195,0.001340903334932409,-0.030028412407326403,0.01767513478250023,0.35678466231790584,0.04642572567633994,-0.008128978325469141,0.02633031023145056,0.002013273494010773,0.055064316412926986,-0.07123315731444192,0.05293640909537443,0.02644519730434742,0.009175139168818309,0.031958269872689585,0.03973296227867806,0.10533706025942889,0.0010450340094841748,-0.04361548187847824
HALLMARK_APICAL_SURFACE,-0.08925241499407649,0.09252275288567907,-0.04037942778377742,0.06836378382713093,-0.12446998283777093,-0.007903828378578562,-0.14624868828062812,-0.016422977265391787,0.054903178346809356,-0.14860378307051722,0.029111622952744647,0.04141321053192597,-0.12550274448274354,-0.015243157219841137,0.050350865587088345,-0.02371602665740403,0.06424091623686197,0.046424353390236275,0.1340061920360923,0.07230296826860086,0.025426290635592395
HALLMARK_APOPTOSIS,0.007865451856851682,0.11304010136926346,0.1077081311594731,0.0452120685461593,0.14032897286867238,0.003928237012496051,0.10902802805761858,0.05197159237933577,-0.003639316209946256,0.07437527347248209,0.008413553235974541,0.09206450350792197,-0.02116003134223396,-0.021073358761010876,-0.024090693186541928,0.0342000050082575,0.008936097385861558,-0.01712629965265156,0.10507290528266312,0.032569809905765724,0.058289326511844854
HALLMARK_BILE_ACID_METABOLISM,-0.09867094758405494,0.06516169283276202,-0.022637273525501583,0.009447311362670796,-0.16100247295872272,-0.0114577597435884,0.3590149320617941,0.021048316100317575,-0.00759646393090403,0.07832498190690668,0.03027718287462238,0.018335551862046565,-0.07862253104770411,-0.03978771358915756,0.05088100370999621,-0.0236819576582934,0.09283986879438451,0.004062891802232247,-0.09971382312555056,0.019504868963708923,0.14266206097595868
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06039920744255226,0.03770851130238609,-0.055112901984687546,0.0026263457399845307,-0.09709492674755504,0.03904585271321909,0.23333810421003656,0.06342467791925177,0.05410631367488521,0.09148214347321601,0.005100958441133674,0.04911385335312236,0.12191636450040659,-0.07322822376422031,0.04811057761995948,-0.009833154948293473,0.12612859446074792,0.0044297426522044376,-0.1680837185878898,-0.01648008392333873,0.11208155689095953
HALLMARK_COAGULATION,0.1243695922881657,0.07825561352518542,0.06397655663937739,0.01128263689164678,0.11170028735598454,0.05673156276460737,0.31266807171049515,0.019405483257155937,-0.007270246267447616,0.13205286552557888,-0.03406033312902277,0.09823919581935234,-0.03840905026773733,0.07003624449187851,0.028295685446681807,0.00919199584295337,0.02090356727751132,-0.04728877583127165,0.16649588728447437,0.027799414426322264,0.12578082204353971
HALLMARK_COMPLEMENT,0.11040656942939556,0.11488321047813278,0.0009635338642292844,0.018914639844250927,0.012574945498021543,0.011465791450567576,0.34475771056419646,0.07821560554335028,0.054302401404672795,0.09738703352040576,0.03908933254995253,0.059758409016727895,0.031247116070689317,0.04058046633289649,0.03660697168693616,0.007769371906059195,0.01860860044226882,0.06645018112967332,-0.08654893447023874,-0.0005823097992586112,0.12547410356204688
HALLMARK_DNA_REPAIR,-0.04137773675426874,0.041914358037932684,-0.06158211058798697,0.00012516540055996375,-0.057243491522771334,-0.02792465236351524,0.34514310188006997,0.05072447841632921,0.045827872741516375,0.0203291634493681,0.05822231179082919,0.003938981681500781,0.0091854248201604,-0.035143137050440684,0.029062222030016335,-0.0035630894153114673,0.06873497028950341,0.014111074001215654,-0.07030923285309686,-0.0421900284979047,0.06932333894197909
HALLMARK_E2F_TARGETS,-0.030522235899570458,0.07520999459239623,-0.029803857922651087,-0.013015562679374182,-0.15773063534366827,0.020001847782340744,0.33125376864208317,0.02167723022135483,0.0374489813113107,-0.04429982721894246,0.019215625797856763,-0.04138045798560419,-0.0831210030416847,0.020103207117311048,0.059811414732542596,-0.0046564806088374875,-0.035909489869860776,0.011660903783590585,-0.07966538001905818,-0.03543505178733792,0.010005282057513191
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.001910292420058883,0.024225364416449142,0.07978294264283106,-0.01698922763492808,0.13594374782865418,0.030248458728496994,0.3494914754656173,0.0701574490052633,-0.012012323714454645,0.11515462139667529,-0.04446295533294836,0.015403646219141151,0.08582305840336672,0.0490404723779043,0.009031520271175783,0.036401735018032094,-0.03489970428317668,-0.0027040689604053017,0.3285973511482425,0.00047239358320835286,0.08420304346006714
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02149793552848849,0.03470762750982502,0.0011125765196387362,-0.02317139302980273,-0.0560551623993835,-0.009273605183701615,0.2080473231977092,0.0547291899482549,0.03971730669109656,-0.05776386033186438,0.05708854621781478,0.038872222965844395,-0.04709757235386686,-0.0012166404915415084,0.007249481719298711,0.02705539405845393,0.03387621610492339,0.0555633842051131,-0.018135041884430027,0.0009384316397886737,-0.09344814168630639
