,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.012891178430156833,0.04662401063449156,-0.011059535075120155,-0.06538813405265627,0.01589082902622379,0.015651635744344732,0.07831453537544997,0.01771939752280751,-0.027464877231054972,-0.0440665968282066,0.02263912114966273
HALLMARK_ALLOGRAFT_REJECTION,0.07259636661234183,0.03596158576137702,-0.028587901424936845,0.016378012257296404,0.04722102081193193,0.026092876252472176,0.03557975115346279,0.0006985346189475622,-0.05165312196453363,-0.06417923317023264,0.01154866244896815
HALLMARK_ANDROGEN_RESPONSE,0.050711270462465236,0.01686770347969018,0.013938976087350168,0.021763177231073787,-0.0017420170104720857,0.04103843083291405,0.07211524357277542,0.002493981397987932,-0.019796940004993643,0.059511111720670425,-0.002608361189557422
HALLMARK_ANGIOGENESIS,0.07217783737269579,-0.03439814835682971,-0.022482447377952568,0.02512388173474728,0.0454002361904059,0.01673709487864417,0.0567939718293225,-0.04689049626023013,-0.016123504483321623,-0.04847387790832138,-0.09064229024042318
HALLMARK_APICAL_JUNCTION,0.05735331431335496,0.04226178065683008,-0.016219795012155612,0.033750237512057385,0.013936592125737163,-0.016420801394140965,0.050748679515069145,0.059960007512868986,-0.027678854673004988,-0.022651402871051697,-0.0014875908555518859
HALLMARK_APICAL_SURFACE,-0.0009374467032267122,-0.0717198846410684,-0.03888837423502231,-0.036734268023743105,-0.06711314781625656,-0.019786364343191115,0.012786848482004209,-0.03449943922890477,0.005507291126730558,-0.016809000148554822,-0.02317768389861503
HALLMARK_APOPTOSIS,0.03417890034970464,0.0089048205213932,-0.030987547335145336,0.09770885626936604,-0.0038016607003594593,0.01665286110774873,0.04575787658463043,0.028191330871213678,-0.04911245761949205,0.007024988242170021,0.030905367058355997
HALLMARK_BILE_ACID_METABOLISM,-0.019744822312535888,0.008335306268378716,0.007862789811531885,-0.1014517301647642,0.012404521341534082,0.03509958919275857,0.03245642995341958,0.04428346641113295,-0.06686024511107845,0.05069767559705758,0.014328825102440271
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.077970609164297,0.07193716891346774,-0.0027057405370878485,-0.014199416242609442,0.01596359717617567,0.05731919552649364,0.03797805729114858,0.0137279249579422,-0.017042912909175735,0.0673052594988239,-0.0005640936842212879
HALLMARK_COAGULATION,0.08621210091690479,0.03710963301844857,-0.01242741931363476,0.08809883678959324,0.033816532554228,0.02611401651767355,0.03131752998183115,0.02877423270982321,-0.05642526629331498,-0.01893821076148613,0.011022168359244845
HALLMARK_COMPLEMENT,-0.03844815626966268,0.029319535288339835,0.019180404732516722,0.07210431843743728,0.024092799326883428,0.04218811996779213,0.02640472004195938,-0.013288844231443782,-0.044534821979452785,-0.055205781777186026,0.05273626840041639
HALLMARK_DNA_REPAIR,-0.044938636077026924,0.030513279271501076,-0.0055548817567240075,-0.006705978380158579,0.0024720136320964675,0.024520147728263452,0.06364737488144157,0.004272406699947434,-0.017748509488762394,-0.02074612049132792,0.011398756669312103
HALLMARK_E2F_TARGETS,-0.010355084676039867,0.055655482917091374,0.03753976288525794,-0.026701141315555184,0.022446923162342404,-0.0460367941786422,0.06510870077311488,0.019756251759481907,0.02288762974729565,-0.0336371407331151,0.0062419473422260915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09059240895814974,-0.015893057843980592,-0.027545194978186624,0.07901554407738678,0.013358096352815409,0.010965061136956085,0.06449225010444684,0.0413467431535725,-0.05989474622374589,-0.08112286794152815,-0.03524598147313604
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02103639146073647,0.025531137413362003,-0.004305116540732882,0.009266606103262954,-0.00925725248821258,-0.01570895400052341,0.08705344523960887,0.00468405285736448,-0.03140731830237644,-0.0688368267240482,0.023682653311687087
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.061168280947639375,-0.010642379188914,-0.010391867507219814,-0.001771728073418204,-0.042490054606058626,-0.004691753691031103,0.0227721234713161,0.03555512176620892,0.025157127850221665,0.0328928742590373,0.03682113012403464
HALLMARK_FATTY_ACID_METABOLISM,0.005336043661110545,0.04931964872587557,0.00276048160211568,0.09197963447908958,0.021198770137810942,0.051992617526375386,0.040706282604786787,-0.05712917794308999,0.011032100951911143,0.027240391277443998,-0.0014387612660802952
HALLMARK_G2M_CHECKPOINT,-0.020321410713675006,0.0016431369386604954,0.012935273174674524,-0.05251852652583533,0.028851205512058057,0.007929489313513942,0.03121035885964744,-0.0052339366995465325,-0.0009230025145485222,-0.010024176931661844,-0.04335874870538266
HALLMARK_GLYCOLYSIS,-0.0648392492802067,-0.02484766063214756,-0.00020370040216382301,0.01625392196402248,0.010198762025711818,-0.0027824349832377016,0.06618337982046875,-0.011908712719219335,0.03187383180977061,0.04256623721585709,0.026968620924775664
HALLMARK_HEDGEHOG_SIGNALING,-0.07262545128847832,0.047846948113443165,-0.005427671268444937,-0.024300554833026396,-0.07614924722887473,0.001957334542879996,0.07112161033303231,-0.015583118397748381,0.03446755168674089,-0.09023064566379514,0.03380379072497052
HALLMARK_HEME_METABOLISM,0.01427054962100413,0.018090726654845173,-0.021109057964060613,0.019622095328170195,0.023236317612804685,0.02002643707590932,0.08900002165709862,-0.001766708080857442,0.007448214276309005,-0.048467862904957096,0.020166330504645124
HALLMARK_HYPOXIA,-0.0023670501129915947,-0.05920671809793858,0.0003975606296274744,0.017244449638296206,-0.0310773557949648,0.010306269928942973,0.03163679647700312,0.0806866709095927,0.010138570494562996,-0.039646903107561436,-0.09356178028017391
HALLMARK_IL2_STAT5_SIGNALING,-0.006055064954644686,0.0014864842788798406,0.004856214073237434,0.06528036932806791,0.01263351986626196,0.0314436741354495,0.035708920833996696,-0.022174298545562684,-0.055828390565542965,0.02442963115026816,-0.01571293601263706
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03491694487476056,0.008893840050032261,-0.03589298583820246,-0.024275443233560543,0.022808763000724975,0.007999715333967226,-0.010962446401970298,-0.007780262728904285,-0.05162434408443457,-0.04210666778214922,-0.03676689130600135
HALLMARK_INFLAMMATORY_RESPONSE,0.05806258506659876,0.046048729956225457,0.0030721266070382644,0.10686596467414666,0.0038745019479461524,-0.010795256946608614,0.012189199118174752,0.029989282216235015,-0.009513793881426794,-0.06791135362735352,-0.07278895833960121
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02796074853562064,-0.02009592076043142,-0.01289880735646142,-0.013247471102583386,0.015487950866445676,0.05640354874331371,0.04673279179158016,0.0020077087459276794,-0.004288147891604586,0.020948912033324035,0.07113199159928217
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0018285843887965796,-0.004486143590297412,0.020235202574058975,0.09371493522096301,0.022797397955025722,0.04694743497244969,0.0284802123936034,0.03846905666387243,-0.04873163789067762,-0.014798768969673417,-0.04955888754327891
HALLMARK_KRAS_SIGNALING_DN,-0.03423344046861899,0.07415770828579131,0.015512920179855639,-0.023235766290151703,-0.09374303185334344,-0.005946310894139769,0.027593963983062682,-0.005238897973559795,0.0041036332334967235,-0.03744245575680196,0.10286178744465967
HALLMARK_KRAS_SIGNALING_UP,0.009645218728525239,0.042487674816458286,0.00660978082677152,0.03560324095963683,-0.023518810514102182,0.018489424814786406,0.03142021301098237,-0.015104387360767772,-0.012261190526114763,-0.052605280017338565,0.05870252591323345
HALLMARK_MITOTIC_SPINDLE,0.023320334549303046,0.055613723053935325,0.012961774670020626,-0.015698890262150655,0.003180116966589535,-0.001914418331287092,0.08715362789664156,-0.029306022259241466,0.005072765406146306,0.017479241194097012,0.00439335984925076
HALLMARK_MTORC1_SIGNALING,-0.06463831919479192,0.009892451713125975,-0.001956038407174919,-0.01802048140608634,0.002004809553682667,-0.00067444614586353,0.061611655616735685,-0.03498611069720403,0.0069732249194983725,-0.04053844642519138,-0.014882421453769792
HALLMARK_MYC_TARGETS_V1,-0.05633306302181644,0.031845228516059705,0.010681992859901165,-0.027266636030889663,0.009252913543531202,-0.011832857877576047,0.10444310713811843,-0.01866536172459812,-0.02712053756872712,0.02281666350328843,-0.022629877136587564
HALLMARK_MYC_TARGETS_V2,-0.03325098643276674,0.0068454406031606425,-0.021625686235537605,0.0120328565026427,-0.00047590160594710546,0.061701648226113195,0.014408430319300695,0.024850387414606517,0.012115319276490512,0.013815109297358774,-0.07840621928458211
HALLMARK_MYOGENESIS,0.07535580459709681,0.03288452729104065,-0.034854762731917996,0.02685956798988103,-0.006865580793842229,0.017499579003714745,0.0741129342876083,0.006362187839700601,-0.03561307505569438,0.017269905520850688,0.0872878826357575
HALLMARK_NOTCH_SIGNALING,0.035014932965700664,-0.0718456185236629,0.02312106682144362,-0.0035856946318360452,0.0034681969274076114,0.05963731264690106,0.10864080966953087,-0.06902389221232014,0.04200640376632834,-0.07686681685875782,0.03705498650742594
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04978656841704978,0.02792736639242935,0.03170900734874747,-0.051458890092318126,-0.07053925359812542,-0.0005793997815350753,0.07693356823560439,0.00961466986633336,-0.033004564172357295,-0.023757203625858543,0.02450733463329849
HALLMARK_P53_PATHWAY,-0.006960776431638588,-0.0037900777270609776,0.03188193810525528,-0.010034065708343401,-0.0077622258397177105,0.02043299814844259,0.056577220836650316,0.02319932806673666,-0.015821351977084296,-0.035593879706504905,0.0165229173269468
HALLMARK_PANCREAS_BETA_CELLS,-0.04715919339523957,0.09758037218122716,0.04787149047383595,0.019006577513643888,-0.03947368070548873,0.035049330863419416,0.03970141697327006,-0.015329997707174685,-0.016757375611344355,-0.02405398752140761,0.08118422136434053
HALLMARK_PEROXISOME,-0.044942483064387126,-0.016807092516759048,0.021529932982761603,-0.017986687497264998,-0.030506134873221184,-0.025608076569889494,0.006719830270079665,0.09121283529017919,0.051387417730411826,0.014759167464426579,0.037417199052134135
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.011501495377593053,0.040216123488466655,-0.029932354129441025,-0.01271257696123065,-0.03068475712645849,0.00925015392428376,0.07212318733286394,0.007472966840423721,-0.04522742393463713,0.023411315787904802,0.030792306387139184
HALLMARK_PROTEIN_SECRETION,-0.004896768513841801,0.06170021330032785,0.004672365917935719,-0.025748181908499014,-0.006033027099565344,0.04338590869304873,0.0705359482134689,-0.017774521903363216,-0.0021379210726208686,-0.013608989934526436,0.015354268305320579
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03800223720585864,0.0699143441046413,0.012894541752780573,0.053512488939680705,0.0038814942276703063,0.013849736849343207,0.03192976423558471,-0.013288652799649057,-0.017531914310262374,0.09014061958290769,0.03132346457249839
HALLMARK_SPERMATOGENESIS,-0.08007628431028485,0.09061786230437291,-0.0006365853235268259,-0.04328331405240392,-0.01670235569489237,0.043453132837935816,0.10491553597973498,-0.022648375397034067,0.007352509245144048,0.050895674377376306,0.08267632354768997
HALLMARK_TGF_BETA_SIGNALING,0.04862210348928159,-0.017991233362719714,0.0446502651017205,0.011083668700316598,0.017128206150172406,-0.017499471195621008,0.09994923517308826,-0.026907788663914613,-0.0011623717360804856,0.04095370686465084,0.010931630032194979
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04924999110394574,0.017584953857396175,0.030119733822596115,0.07396392793009883,-0.035831192832458864,0.005146249849959244,0.01682358565874757,0.0452434051339384,-0.043902580312946506,0.002557360345314255,-0.1068165851248522
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014174371307765568,0.02389012842500474,-0.014441362972448525,0.0713744821728973,0.004115115359543016,0.0007304367732862945,0.11007902179611283,0.04301340020454996,0.025924581703456778,-0.02678630990569337,-0.013283465961777782
HALLMARK_UV_RESPONSE_DN,0.0938189897633904,0.003158831233080755,0.03686513410681337,-0.014810511669306723,-0.03799389982339506,-0.0263914690224299,0.09690056257158984,-0.0001675785954688363,-0.016675534250723826,-0.014852385804460461,0.01633453275829456
HALLMARK_UV_RESPONSE_UP,-0.04104213145687289,0.02129573162179829,0.025960534033925977,-0.005225459680471497,-0.016708307151577544,-0.02713323294730178,0.047569644403976236,-0.0024729558058674216,0.02400687241904317,0.025184718508260855,0.0492022931137685
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0015342414659625435,0.08848044824932902,-0.026373851294224687,-0.042361586726765425,0.02571371101262151,-0.007554246706967862,0.02485312111227346,0.037274821376974465,-0.009932267418925824,9.049180088619948e-05,-0.0923323982485294
HALLMARK_XENOBIOTIC_METABOLISM,-0.05180394068618745,0.011724003628490172,0.005883584719769113,0.03972798501503856,-0.018000947178454466,-0.005134613448064942,-0.005751774812789234,0.017082842935564203,-0.029031258715336437,0.001624722157371021,-0.014792173073841676
