,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.08119353845105391,0.05900931879006047,0.06750984788512528,0.03850994707811517,0.055473959389217876,0.007434279956292672,0.013601537044771383,0.04611335906286165,0.05538716131295502,0.01903843917543114,0.03428322137883238
HALLMARK_ALLOGRAFT_REJECTION,-0.09782311584972762,0.020018463758940702,0.07122065561118104,0.02998957540218598,0.03874456535875358,0.0550249693972686,0.07542468545413035,0.031162824244198476,0.08751122222722708,0.013643564584775317,0.08501116933121346
HALLMARK_ANDROGEN_RESPONSE,0.07637060229841977,0.07039095436797987,0.004908952022350054,0.012558910388132765,0.03180984513311205,0.021943443220880345,0.025507460542736417,0.08263231628063751,0.08727507726831962,-0.014079433814570181,0.06176991734548851
HALLMARK_ANGIOGENESIS,-0.06616671821524418,0.008052792095223582,-0.035478981681501764,-0.06466811729500646,0.03778919634830672,-0.09681246198185753,0.02069476764390886,-0.05847743139249885,-0.030517678513513863,-0.03962014629386346,0.040872960332788776
HALLMARK_APICAL_JUNCTION,0.08256671595851335,0.07028266857757258,0.008462043711190895,-0.0002592451760267885,0.08039959098371686,-0.09228923583390944,0.05398380701504439,0.012537995849311702,0.13450584505083962,0.05845887992114447,0.030725197541157913
HALLMARK_APICAL_SURFACE,0.12465472559389644,0.07387818582692691,0.016993331259998183,0.021905219539753225,0.06077006534099034,0.024878235236245768,0.024740766269146557,0.03870553619965025,0.13659079304103175,-0.009007272127853523,0.041463123754042146
HALLMARK_APOPTOSIS,0.018950867282629895,0.04027874362735268,0.009575377846099445,-0.019800384767865182,0.03331873986380421,-0.06898123756892144,0.04802624512790995,0.021945868422957933,0.08235501389692336,-0.012924106888536778,0.08963949473755228
HALLMARK_BILE_ACID_METABOLISM,0.06910983856567827,0.02227482308626704,0.079056940558666,0.05467224984322732,0.04293036089308408,-0.04007708532649196,0.05004289683715743,-0.01294434263487577,0.0331350056262845,-0.0196266357822835,0.009791266257164939
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07964400770293635,0.06922899383338127,0.04666979919938273,0.016804025925093537,-0.007464482089042279,-0.0951475162473132,0.015215900018895811,0.10296969643964099,0.09161502710213824,0.0052346508517495515,0.027602460720471067
HALLMARK_COAGULATION,-0.0639428182718494,0.07830656463680019,0.03550898236180221,0.04859292759733371,0.07604476439318215,-0.008753948772440115,0.052994723582668386,0.013381571625175616,0.12364299442715691,-0.06424197831858636,0.08924387859219172
HALLMARK_COMPLEMENT,-0.062419775371687594,0.04880146150485562,0.08356450374045479,0.05940572988382461,0.0713244419635688,-0.07985421346811486,0.029769445119382967,0.07525898939680711,0.11130783193096136,-0.003161642997188113,0.014192691153937741
