,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.13226330952376386,0.02648775569246142,0.0326066385143453,0.13992314304462095,0.059442353503884555,0.03511871826784765,0.01144143702093625,-0.014499517403055414,0.10447206324967938,0.10051426537527922,-0.022548046405068713
HALLMARK_ALLOGRAFT_REJECTION,-0.04709830179048301,0.08203168047229778,0.03634257509240097,0.03387818699426197,0.0047884272516484794,0.04759659075322573,-0.09639178117455936,-0.03301120694465323,0.10282912920734484,0.11372088384622984,-0.07274427643232699
HALLMARK_ANDROGEN_RESPONSE,0.14954770184350147,0.054744573227184984,0.013652051476346709,0.06729148524025852,0.011558502308240433,0.07457655870976616,-0.0909764418908616,0.016054235993533703,0.09392751109697131,0.11400558110274246,-0.013052911424245403
HALLMARK_ANGIOGENESIS,-0.04820757110145072,0.00478675680302291,0.017140179396151332,0.04744106443225409,-0.006351728004758161,0.06617631188302807,0.08625781075100249,0.04843719917703074,-0.06677180257777941,-0.007766458209856121,0.025518866437045554
HALLMARK_APICAL_JUNCTION,0.1180994851769696,0.08925937431369677,0.01746880164493105,0.10516955747709704,0.09183979091452911,0.06346907239552901,0.06812033692547317,0.024773918929911015,0.09221283209505823,0.10824729967825181,-0.02302435009762305
HALLMARK_APICAL_SURFACE,0.04679084235935929,0.057914436554994723,-0.05206526174706616,0.10423785158806899,0.07151595939954565,-0.031023208078062414,0.0016326322715890626,0.018797870826382432,0.06626248172468044,0.06205882763229125,-0.09931857143736664
HALLMARK_APOPTOSIS,0.060764133373296024,0.05984537945982155,-0.005864675851384969,-0.011509488458811123,-0.03322165005484422,-0.013235018496635453,0.007484830130134739,-0.08546758374907207,-0.010996264545897945,0.08804156385748847,0.011432170744865222
HALLMARK_BILE_ACID_METABOLISM,0.10620143118371213,0.018414655863741494,-0.005862803957073813,0.08182556134756029,0.06886758568095346,0.048427390567038674,0.052476736207546226,0.02753334180516443,0.08841593168873318,0.06265400203753259,0.012094796145682304
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13286474471753826,0.024351974402189853,0.04673571845712348,0.1009949629282912,0.07849274209616333,0.05588216911596985,0.0690931540058133,0.06770728641222051,0.12016307218417119,0.05405201381934745,-0.0016673641368634788
HALLMARK_COAGULATION,0.052770255802245966,0.07586289221060967,0.04697752115331827,0.0777457088966561,-0.015625061065532134,0.01671116460047248,0.009393944559599895,-0.01122511830222151,0.08592697047490844,0.11477326625191303,-0.054991001885790994
HALLMARK_COMPLEMENT,0.023339218936258687,0.06827568716212175,0.03060155474138864,0.08105029957202524,-0.00011390661174892978,0.024350275119070213,0.04505182879877392,-0.02603709292583744,0.07457875123291707,0.06661585245031063,-0.042986591132304054
HALLMARK_DNA_REPAIR,0.12327357155535916,0.026825714825090125,0.026070808534865934,0.10212151717279508,0.08592825456092039,0.07946791899545311,0.005153918007376371,0.014375564998260738,0.11814913326878249,0.07130980284530573,0.04032210464331162
HALLMARK_E2F_TARGETS,0.15590052531166607,0.0034238647304979455,0.007180538050824772,0.11701486763611002,0.06768573981790964,0.07140846429463373,-0.004483056724587063,0.017019048317743018,0.02281028326394719,0.04530763319047364,-0.01197444006761974
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.021796074461154336,0.09122030796671154,0.008331227517599668,-0.03678459297767654,-0.007594758107555483,0.044396998380853335,0.06721805671439635,0.03398475686054326,-0.03297064284651954,0.07024168264530073,0.023035021641190992
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0887150002790113,0.007034031058841156,-0.012200802688192652,0.03666207242948181,0.058440603893010326,0.021791074107255344,-0.02996930198078733,-0.0417119941164194,0.02933402418848585,0.10753407788482294,-0.012301256089387761
