,UKF248,UKF260,UKF266,UKF296,UKF334,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03607873244198168,0.10904377020166205,0.053285148010786335,0.04770002704806363,0.044639652260223935,0.1337874418369929,0.031609873825511135,0.15746783690409472,0.076073462878019,0.07913204654294426
HALLMARK_ALLOGRAFT_REJECTION,-0.01900359208430181,0.04458484111230688,-0.07854066927116739,0.042054717978908036,-0.04983742164482244,0.0824248989757846,-0.08443130141978857,0.08671590437210693,0.11929519555610558,0.047925382257353516
HALLMARK_ANDROGEN_RESPONSE,0.016973330748242966,0.07421115938344458,0.02111756836001914,0.009647043034379073,-0.03255179066823494,0.08885508225159619,0.03807542998829912,0.1408505727317169,0.09581803654890364,0.04893910163096889
HALLMARK_ANGIOGENESIS,-0.042433243539314165,-0.08294197463425425,-0.004405569955309799,0.05125548612527219,-0.09893750481377955,-0.023351213686265845,0.046535594696000326,-0.11245157088940894,0.016661166557688543,-0.010766393886274773
HALLMARK_APICAL_JUNCTION,0.0030964804561153985,0.053997285767688016,-0.015459323905839607,0.029154340150736285,-0.025311275860829034,0.09839990499064769,0.007089877472188566,0.06096517118453955,0.11248112963308758,0.04624316479390271
HALLMARK_APICAL_SURFACE,0.035076160383693405,0.09671614335590094,0.061437662996830754,-0.05510379356672242,0.026168506877548556,0.1869868917311541,0.06643751729820781,0.06596589716655138,-0.03147210989325849,0.08364654534848039
HALLMARK_APOPTOSIS,0.004924887922862951,-0.07209175209396493,-0.015437637218070774,0.022408624509510346,-0.0012381340546601405,0.059307793651289055,0.00598541414458019,0.09801505905756092,0.0915080528601597,0.056472005598868454
HALLMARK_BILE_ACID_METABOLISM,0.02887530476028008,0.11793933842186403,-0.0257003069550488,0.04024214943387098,-0.009357777361858477,0.08554778615908691,0.03968532645679924,0.17698920898489456,0.05953402889541981,0.018757619821173223
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02962885425264765,0.08550005025608305,-0.038483404846734875,0.04836408339656068,-0.03167246163211418,0.19220184483027625,0.06264347094962368,0.11115604259018651,0.05221090822026419,0.1193114324039693
HALLMARK_COAGULATION,0.0042231025560020945,0.007311664765408407,-0.05635900389441296,0.122622353644314,-0.09898657551133054,0.19236836550528547,-0.0010470411123190831,0.08838910616657605,0.1326178141089055,-0.0036510413557072014
HALLMARK_COMPLEMENT,0.02428584705438465,0.05893331333886894,0.014481598650749215,0.0347613866100018,0.021270674801314674,0.05301076347148437,0.0020472964893720248,0.13306100430764342,0.10877899857112824,0.09138549641248679
HALLMARK_DNA_REPAIR,0.010492030822859079,0.08657474768157666,-0.027894209747367928,0.11422868349746529,-0.011701494210096567,0.11000865523999381,0.022706935443792476,0.132675724219548,0.06944732218249187,0.06610947160347484
HALLMARK_E2F_TARGETS,0.03515893011955633,0.0671690706353231,-0.03449474476409084,0.014255359762793072,-0.03340988886907694,0.1480161864345885,0.026047230634434648,0.08459264379915221,0.07236386761885122,0.02689610475132741
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04299109187798344,-0.061338323499778795,-0.050914057286686604,0.10655483704972755,-0.10776239211247002,0.141143198731366,-0.01971741107458171,0.021913248719092476,0.09994963437660072,0.1113800917938082
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.009776622647257422,0.14607005586055177,0.026637201769356585,0.04577103866581106,0.09787449100479426,0.09284504570239269,0.005988630948049654,0.16329768150661658,0.0947538681971139,0.08906668697483927
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015229031625775862,-0.02862407450368707,-0.033801458035151666,-0.03486056051181369,-0.02628541738900157,0.057444031962508066,-0.004448913082448745,0.1164994426386247,0.007055980525397077,0.02084159447285704
HALLMARK_FATTY_ACID_METABOLISM,-0.011698649902711328,-0.00726372418187115,0.04013524655116715,0.0007377836996716398,0.03767604235088944,0.07918467508753253,0.027670122193275637,0.07226974805094583,-0.015344611576745089,0.018124319518635176
HALLMARK_G2M_CHECKPOINT,0.06380684341916866,0.041661077195132554,-0.04228972360587563,0.0564976126293539,-0.061297504802980914,0.10454330155804063,0.02510225198979163,0.0718504197743732,0.0207853963687738,0.026453894650868275
HALLMARK_GLYCOLYSIS,-0.033956323680321254,-0.0438551092736036,0.021221905853219435,0.021375125793168335,0.052639130947549635,0.13813386143923484,0.022861606288350347,0.11558803784355655,-0.02220450901132198,0.04300632545524326
HALLMARK_HEDGEHOG_SIGNALING,0.0280670358007449,0.10137230864836076,0.08216541477197271,-0.00957368830348393,0.15236153603437236,0.12425948628025642,-0.031276315176000706,0.04749042216774413,-0.04096987094284487,0.1395981492078402
HALLMARK_HEME_METABOLISM,-0.0032714623718332544,0.11894414628184173,0.009488140523040723,0.08286966890638577,0.04411639444469642,0.15021373791433104,0.04568230063363542,0.15893239850335397,0.051156576520398844,0.09519407601880485
HALLMARK_HYPOXIA,-0.029614227222207416,-0.1250285701654578,0.007202760807505859,-0.01791008577317147,-0.041698656927723295,0.09180604115016089,-0.03914466192949899,-0.03473861137185257,0.016401362364342947,0.06519308753829224
HALLMARK_IL2_STAT5_SIGNALING,-0.004685210138781653,0.02188458585564957,0.014204690057051925,0.04098558874731921,0.02499333039018085,0.14331841594031466,0.05001723316205568,0.0934256285325615,0.040406036969101555,0.06834315956700199
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.074402153029934,-0.02123010433661388,-0.03808555191280959,0.05645256862728653,-0.10422209775670144,0.10650745346445574,-0.05213918677223141,0.0489745258177395,0.0008797143694668478,-0.10148665500627199
HALLMARK_INFLAMMATORY_RESPONSE,-0.052638874791985125,-0.021339300266788,0.031566575288579264,0.02085719548108379,-0.020754736019780944,0.09698628839839563,0.04701033748576997,0.09358417931941237,0.07601787340775111,0.06935572396810553
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.044084125628196046,0.11449398107245347,-0.037770484828740875,0.08070335851970059,-0.037485363738077045,0.07420306703954986,0.04307607885804549,0.12380102254675071,0.12368640230139154,0.07502204798535668
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014175751679392003,-0.12043241571979302,-0.022435236605736604,0.03262074990902465,-0.1352664644327804,0.12410367673689073,-0.007930230436496988,0.14230582283128146,0.07079949312981051,0.018599273089804115
HALLMARK_KRAS_SIGNALING_DN,0.07158358615218299,0.059751334676894655,0.04876574404538157,0.07092274323890799,0.07879845217728075,0.15196997689198646,0.025412571223424597,0.14867540253644382,0.06903468410659461,0.10839642242973745
HALLMARK_KRAS_SIGNALING_UP,0.012340446292345398,0.08783590428254952,0.09273580252363486,0.023683102649256257,0.11291168482064144,0.11096319996658692,0.04066926195547308,0.16114018627099838,0.11101002117710791,0.13881175729886175
HALLMARK_MITOTIC_SPINDLE,0.024647148187881593,0.1700209087895299,-0.00746345804142043,0.05513212161521789,0.06239061098499661,0.1314022249864562,-0.0029966797677409007,0.12061541964451804,0.08781218228066956,0.03710115312254988
HALLMARK_MTORC1_SIGNALING,-0.019141500597661395,-0.09355985554268201,-0.03658757886174973,0.04465429816255358,-0.04703381754478761,0.12697544959235663,0.006947619169640078,0.016243960610889403,0.00030218194711769644,0.0692310158111429
HALLMARK_MYC_TARGETS_V1,0.012843707856989161,0.0670754335048702,-0.04701914094439416,0.11066540632225547,-0.05182038664616616,0.1447581337908891,0.023634403538100826,0.06084811867389397,0.059268850246919066,0.10941900621738095
HALLMARK_MYC_TARGETS_V2,0.009380318124419008,0.041345491865591895,-0.028506896658082072,0.05590414035976712,-0.007119460239827563,0.06163025050697612,0.0743831383774527,0.028057620885566206,0.019912805192581987,-0.08431068341708375
HALLMARK_MYOGENESIS,0.016962396833333726,0.07014310155606703,0.025192447073575996,0.09031614819983906,0.09789141518692471,0.12614637033327475,-0.008733732245865461,0.1138861267941579,0.14458601458590267,0.13100498047409934
HALLMARK_NOTCH_SIGNALING,0.05325579811751839,0.1180795178050419,0.008250306441888042,0.0753066633834725,0.014342860084596069,0.10782131427907847,-0.07784833477206429,0.08110140193584708,0.06107574848211729,0.12428555252058013
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04314153193168318,0.11545704678923079,0.010221340114124008,0.057261866719447926,0.05040449393813851,0.150650262377007,0.067004015712735,0.09340506864355862,0.06445794207591496,0.0737413567156365
HALLMARK_P53_PATHWAY,0.0046422547148202665,0.07714837658449764,-0.028154402976195914,0.037220388494224016,-0.000623683156812075,0.061567797819003865,-0.031091420018985922,0.10055641473553495,0.006663980473878087,0.11727281929768685
HALLMARK_PANCREAS_BETA_CELLS,0.0571681715503416,0.08088123381095552,0.0554433846058297,0.09021927088596465,0.10305644403497877,0.09189935339649151,-0.05252533959012775,0.11257466050183537,-0.007072202986022628,0.0406003444672669
HALLMARK_PEROXISOME,0.014975612139898443,0.09330218210560448,-0.013193876506300885,0.05013357545378146,0.05994409162699819,0.0778206538600305,0.03785248447929127,0.1004646772056424,0.00996119996786657,0.07734339836253018
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.004745989967135369,0.148712403150052,0.024096955845262984,0.05311714454675212,0.07171767918911756,0.1284898380575582,0.050488935333704896,0.12871292798792683,0.03945059932447976,0.10383090271349212
HALLMARK_PROTEIN_SECRETION,0.031167953515532195,0.12842737651346267,0.04853839434419372,0.08294428599363267,0.060637599365372635,0.1622757707642923,0.030244462945787892,0.1260470985706794,0.029195418991277793,0.1398297789450836
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.015186904207021198,-0.009262658491643497,-0.03652883574257871,0.023406516958140326,0.047350609660552885,0.008329894912676904,-0.008186048721595618,0.06997497451526291,-0.06021937685198749,0.006820632419866534
HALLMARK_SPERMATOGENESIS,0.06872479414456249,0.1498945161491798,0.02771259067038827,0.07526234433321043,0.11972534233549591,0.12876434240400894,0.09550841531747656,0.10786131344019059,-0.0023893067223383435,0.014364768495443454
HALLMARK_TGF_BETA_SIGNALING,0.036127517871834484,0.08321052632683247,-0.008964000553818852,0.02700477936726311,-0.03620303906451522,0.08544897708490222,-0.02379990693992513,0.08695685454998617,0.12484280201618803,0.03014137538932307
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05318865220297916,-0.09193210953224268,-0.056165379126889854,-0.04144171308293315,-0.05343861942549331,-0.0034707337856201633,-0.0755594284934835,0.081164857547487,0.04283227704053206,-0.06605972116252865
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.008519036662296212,-0.05004120376380434,-0.03785777055176288,0.09390478235826179,-0.052930741120378086,0.1151662311711821,-0.0033973451433391513,0.11274979750157674,0.04821240393630871,0.07818381411074851
HALLMARK_UV_RESPONSE_DN,0.009656745539591846,0.10720571100852362,0.09902340584626118,0.06652346005424303,0.10236345118717706,0.07896886139808808,-0.008310847624394642,0.1262086096352375,0.0948319872434931,0.09137897081779507
