,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.008179936678801469,-0.008184155896350982,-0.05643590210853603,0.09731712589360866,0.1286626708097897,0.10418443879706214,0.005983731907475277,0.038047621550354654,0.0297448815638538,0.020853438105992234,0.10718513467709065,0.10382173918946458,0.12675351826899534,-0.015573600318297942,0.04210868169365083,0.05018162701957314,0.07564521432060145
HALLMARK_ALLOGRAFT_REJECTION,-0.009826471112873277,-0.01265399073865888,-0.01332917605782904,0.11431697649076482,0.050179862217008576,0.12317792962008815,0.037165742341209285,-0.024745104420180214,0.05550195109228948,0.06165125971332322,-0.02451704753535521,-0.013183946818075507,0.07824752250959115,-0.009305532372380628,0.04119183652158401,0.03215159339826813,0.04506500416146053
HALLMARK_ANDROGEN_RESPONSE,-0.0013187904269540058,0.01781935678243379,0.03275321230416417,0.15095355774767547,0.08192614974506914,0.110911188933721,0.01875691196915196,0.09188830653587335,0.058354995997827015,0.027256749892104918,0.07753612936827683,0.05819530794911391,0.10629038529427562,0.08883428423451467,0.005769133639584003,0.05041671727598347,0.04785960676279334
HALLMARK_ANGIOGENESIS,-0.06328106370374151,0.01577503132472133,-0.01485810920807628,-0.07687669132504214,0.07743723998947519,0.11183494716719013,0.041502052684849945,-0.009856982426915614,0.030944423044161385,-0.00361759721539967,-0.0885983387375672,0.015349631271287101,-0.03600219289392092,-0.06527659348898918,0.011613735097393756,-0.04175491364701942,0.05410197567996403
HALLMARK_APICAL_JUNCTION,-0.042263942029913314,-0.01819215018727554,-0.06647014419863687,0.1321486825564922,0.12392478172714504,0.09478773327757899,0.058334840237555384,0.04305957544656516,0.11480083654386158,0.04443533276158149,0.10407439506204519,0.09959704542635672,0.0866884567760875,0.014911232338956795,0.05101340290057408,0.07492029600721171,0.1499139884218192
HALLMARK_APICAL_SURFACE,0.01612773065113144,0.06918544403536533,-0.06899537703438685,0.004202124544990137,0.028949907105285538,-0.06280906586735488,0.013768323768327673,0.10513648707482345,0.0681776189709011,-0.041265283528583094,0.16217939921785363,0.13242706076709343,0.12168764741526686,-0.009738340618680601,-0.044107896973036506,0.06831182202852266,0.058671905191613305
HALLMARK_APOPTOSIS,0.024212973089819845,0.02856499608876207,0.017160667422147224,0.014787047586652547,0.016408013024655475,0.024664930612772473,0.07620797562338182,-0.0017463886246311046,-0.0494332038421574,-0.03442636340830794,0.011225693796863627,-0.021839072731779464,-0.0011817709283320809,0.05877189210795298,0.008035036258394612,0.0074767471331855465,0.028654569379550802
HALLMARK_BILE_ACID_METABOLISM,-0.011140863016130377,0.02545049033196058,-0.004189508159828403,-0.045484849096226874,0.0999255496830724,0.0876529312849616,0.10821563708303321,0.07983067026917041,0.04688817995756017,-0.08305001438115145,0.09051178621776586,0.08029681244687743,0.12064999400401583,0.06413919245776925,-0.0217490000520065,0.00021485145618451297,0.028309823713634545
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03201699436818463,-0.0166353867339715,-0.02707000240991805,0.02077277658430044,0.05651981232067303,0.09596440427942939,0.05992151572343606,0.021390655578926446,0.09035097042295778,0.04899007616277071,0.12009206139140245,0.08978847869457128,0.10896688193843272,0.050855186845773954,0.03125645527504648,0.034795955385111335,0.010949345954215406
HALLMARK_COAGULATION,-0.04265808862717882,0.01290333062688316,-0.060379757723635935,0.12104173957556176,0.05844279618887426,0.09586783511635934,0.02953766879034333,0.02480532352215363,0.06700940616115056,0.013468969021968898,0.12595379821251068,0.0453770811143075,0.09856155916953495,0.04777710821980197,0.1004788158731952,0.01706723922673871,-0.037239051006856885
HALLMARK_COMPLEMENT,-0.017163230235989556,-0.024504983941009847,-0.05617115869354485,0.1698632606243509,0.09921961803687558,0.09801544828765597,0.04905468524322208,-0.009640999038299111,0.023089515103142028,-0.02004533308194659,0.07317830197429213,0.03644080415498289,0.12826714223453362,-0.01395110568161683,0.060778354090189037,0.04930355781928898,0.09085095425387515
HALLMARK_DNA_REPAIR,0.005006052685168415,0.007016255481409418,0.05898233983566729,0.12174107132573855,0.11607044302778569,0.11454688588579184,0.02428426742978979,0.057757574108547795,0.09060892939391231,-0.0005508070570115029,0.11361587535278216,0.10246168575170583,0.11477513001962815,0.048764855524645725,0.07275926275786625,0.04781941871604568,0.014498467789191628
HALLMARK_E2F_TARGETS,0.035917109898752936,-0.006582840488752678,-0.005855871973369417,0.044656505220768035,0.10044317850431075,0.11689598011675416,0.0447784651121238,0.0030753014460890987,0.06116602219107488,0.016796688427269186,0.07458326619459166,0.07232966529120258,0.0561222352340756,-0.020921535498659105,-0.020910980643608114,0.008420019407932144,0.002436280934863045
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06129182596264653,-0.029330493409048104,0.03950226444121502,0.04254682657128142,0.10786632851799642,0.08635614809182786,0.047098594005437464,0.02548102220644975,0.04922339223402515,0.00586779967994723,0.09162271881069982,0.008480438690372823,0.01705617314277631,-0.00555586591993533,0.07396486831687553,-0.009725715691835087,0.09361705214336152
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009028405420930561,-0.01910324196016828,0.006342514415066698,0.09274392801771884,0.05998587854837236,0.04221664167381764,-0.05308581994030714,0.022083425221835554,0.029977509565754245,0.06885772345772798,0.05249554918452155,0.12093924887247222,0.11043992164224876,-0.005941692338393602,0.033556315546917515,0.05094211186506187,0.05086858956974532
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004897669749785848,0.007252102881654578,-0.04014078619403386,0.03409632939637949,0.06808475706160283,-0.03005492075130589,0.03158840523044872,-0.021891309427235363,0.07035422719829895,0.0053486138081131765,0.030389401626828287,0.0734681066586636,0.08931093255422189,-0.006330737974433556,-0.003448598509082863,0.0484709066494749,0.013993548133551689
HALLMARK_FATTY_ACID_METABOLISM,-0.010409516665632692,-0.016971827904767662,0.05057081888104409,0.11365048765035746,-0.012042933760829657,0.061924797038666726,0.04560454318583384,-0.03244192270831119,0.023731876130404176,0.04918311500108412,0.07413063451474157,0.06561570103039245,0.06524876201434793,0.04919697165911122,-0.02876345010711492,0.04103074414270068,-0.05577281790894976
HALLMARK_G2M_CHECKPOINT,-0.06442221424404278,-0.038482915548957025,-0.049080578104442656,-0.012234800954376894,0.08756281263440358,0.1127260625705602,0.05026996091080129,0.07900380164130384,0.08845934916420978,0.0034852152761680353,0.09901931666332986,0.0434538875382256,0.08973503228138117,0.05562555170842742,0.05086736092522849,0.017325348070393813,0.09298540141892922
HALLMARK_GLYCOLYSIS,0.02909903822389471,-0.027802692716488334,-0.014002530932643467,0.05641175056480453,0.10829427555874908,0.08378023897672039,-0.018655063423485784,0.021802037217737928,0.07074108425398257,0.06750345941491465,0.08487450236865861,0.0751630156306873,0.10006159051629784,0.06964193330937243,0.016094391834978294,0.06113207107227054,0.0582811347651171
HALLMARK_HEDGEHOG_SIGNALING,0.04581247801824033,-0.0017787140349016396,-0.016695381927027096,0.08975488417833048,-0.011488348294309034,-0.05185606251055114,-0.05130912700974123,0.032217464052191766,0.006974861447981265,0.04615517953739034,0.10934184471131186,0.12084571616007782,-0.007632836226182129,0.04138621036885127,0.0009508257462565541,0.10452339084420074,0.05428377674379876
HALLMARK_HEME_METABOLISM,-0.0058653953553567135,-0.025238876873517776,-0.04318789799364184,0.12221456323933513,0.12036560533739236,0.08652844906018693,-0.00064150460605092,0.06240651286561689,0.08861781872508427,0.09446550915724222,0.09967819474242952,0.10836084534869561,0.14057355831949286,-0.0192206656790391,0.05851739097474293,0.03897346638912339,0.08196284610758738
HALLMARK_HYPOXIA,0.01248860379177031,0.043720257208546276,0.06324591532961488,-0.05906199082648566,0.00020161878288466398,-0.04234196645055172,0.05199135703442025,-0.021462486435988904,0.05282084639172781,0.0132198922725785,0.09166283184879627,0.019511100967758713,-0.0035272469920796484,-0.020569080040150716,0.07602611963271617,-0.04750192929613872,-0.022333726941773727
HALLMARK_IL2_STAT5_SIGNALING,-0.03541250708488602,-0.05879469236344021,-0.002643871632841578,0.047548566815696594,0.07968818762302717,0.09756516240441815,-0.008476116939552655,0.034217300579462526,0.0710982099813269,0.02960663825186278,0.10773589750124994,0.07392816555851468,0.08561005967226398,0.07041142903116222,0.03349400445691093,0.03280122601999514,0.11392718900983499
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0828892936043138,0.017441700310297466,-0.0030297939610134687,-0.0394787228744808,0.08195930195387785,0.06819107183112429,0.04990978844954978,0.06067243846711653,0.009269158051280329,-0.03166689572855297,0.0541722681468613,0.020317313839734716,0.03188868222414472,-0.014617171572603848,0.004876195205378818,-0.0007948939864069509,0.05137505750876172
HALLMARK_INFLAMMATORY_RESPONSE,-0.06607506930627478,0.026578208735048,0.016803464235408898,0.006470182386624858,0.023517548736504596,0.03780033433214507,0.041009901279746554,0.07674328449656424,0.030320768852605776,-0.0027742542514181067,0.005569703738752517,0.05479433486023091,0.03572619303872351,0.0014398798321475228,0.015088647062914939,-0.00726850482737336,0.08540464745799597
