,UKF255,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0019804658768521155,0.06480427855193532,0.12122981522096758,0.14576137083221033,0.06538971223476922,0.02143351642328314,0.011665668356271669
HALLMARK_ALLOGRAFT_REJECTION,-0.06470964811370777,0.07404986008027896,0.08585138952196392,0.04540568399175623,-0.008070378052507755,0.02915998184370546,0.03953050334761594
HALLMARK_ANDROGEN_RESPONSE,0.09221887581916734,0.06075810542758583,0.1023818175838727,0.10680082002092278,0.048801163169980614,0.06960637530670032,0.060007076292707746
HALLMARK_ANGIOGENESIS,-0.06568663172689247,0.07052139482569693,0.012183442422947562,-0.05476916877514472,-0.07288051182784708,0.05005098331880678,0.07011501302001909
HALLMARK_APICAL_JUNCTION,-0.026979747890576,0.08364941447966108,0.0802991558538141,0.11683030811991293,0.10026303575250434,0.06643320472611354,0.04524334238473714
HALLMARK_APICAL_SURFACE,-0.10065768494863599,0.043963229433590476,0.08181268206821599,0.10477947016042258,0.089882541288235,0.04978858389110989,0.06015222061760642
HALLMARK_APOPTOSIS,0.025934456801605596,-0.011811284504970931,0.039588403605874706,-0.0695739767034771,0.023595169093385628,-0.024577456401203814,-0.02549776137905282
HALLMARK_BILE_ACID_METABOLISM,-0.007063408688978076,0.06132169993366142,0.0585875743519167,0.12584186453044097,0.07877406905096869,-0.011298085326889678,-0.010522911812932323
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023170889221694753,0.06603273854670717,0.11298091985374613,0.13751952317081043,0.0736208008406083,-0.0020891825976737245,-0.004199659925354073
HALLMARK_COAGULATION,-0.0005517651728939016,0.05522472987041597,0.10918032968076884,0.07994462785500517,0.040491901066603796,0.04346495929446155,0.03785649216197497
HALLMARK_COMPLEMENT,-0.016394685461978233,0.05412944108884839,0.07510294378970735,0.06462533521694215,0.05157007872133,-0.009792765127592392,0.01084329965253349
