,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11540896236482154,0.03899771833994513,0.02747038917499867,0.05488252213439888,0.060400036367485546,0.0764124889603607,0.092675902637185
HALLMARK_ALLOGRAFT_REJECTION,0.008644999124414294,-0.07282067835022564,0.021641804788304655,-0.029866144220070393,0.05287792665482517,0.07379365960399754,-0.03996983800649722
HALLMARK_ANDROGEN_RESPONSE,0.02801387907676886,-0.05212038592198827,0.043130416106339685,0.018367167218584605,-0.0056762944261067455,0.04184457541353608,0.06421078976955652
HALLMARK_ANGIOGENESIS,-0.025785276116201853,-0.05257777643904605,0.02250027095108274,-0.02062994437718717,-0.017813287918749292,-0.05968681678348393,0.09753477356079154
HALLMARK_APICAL_JUNCTION,0.07417450559766846,-0.010546104623594125,0.018647145663377114,0.0682214840603686,0.01957561776000038,0.08254635812508707,0.08024621454151573
HALLMARK_APICAL_SURFACE,0.12050864552870393,0.08658021265931333,0.06436533207512864,0.04995305428961246,0.012037699903635625,0.08420595732031616,0.06588425479426255
HALLMARK_APOPTOSIS,-0.08688921042992749,-0.07238884927462064,0.010849798060342159,-0.009975390472239004,0.040964148701106165,0.01708012013674727,-0.008097956021312028
HALLMARK_BILE_ACID_METABOLISM,0.12865074804185958,0.0029956340683200476,0.01776360219029857,0.025765793106133836,0.08344504588883424,0.048881869931843965,0.10791950076942199
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06663576139389547,0.009632537189072754,0.08234140857086938,0.038990393605884924,0.07403607856689141,0.05715386679080298,0.1273489308805975
HALLMARK_COAGULATION,-0.006949875048297484,-0.05556664468962846,0.028672025773383614,0.014668424533980186,0.05728308856711716,0.0661298593393452,-0.0027744660879584298
HALLMARK_COMPLEMENT,0.03328663010484901,-0.028033376956200978,0.019394817586078757,-0.020265770935913665,0.05056375709285165,0.06083526173114617,0.015988767540771935
HALLMARK_DNA_REPAIR,0.09576906572923606,0.003744121618040823,0.0451425641014885,0.07541717949266077,0.03726018045663757,0.08448089176830607,0.1487999979870444
HALLMARK_E2F_TARGETS,0.12117054857435368,0.00024622418766756987,0.042709266931563274,0.014820668493429003,0.0076554502797160405,0.08578663936005763,0.1334193262286075
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07339253683261797,-0.07503235742068452,0.08227373939260113,0.007342248028770946,0.009839906765141376,0.0412879080546764,0.07856250353782368
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03217009198395621,6.192391929388332e-05,0.04292927131001611,0.07995392243915453,0.001271738331929503,0.034211292423827165,0.10361742959965367
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09886391692450562,-0.0411526009493956,0.022849058841795312,0.04191666049156521,0.009407870667518775,0.041044513784459905,0.03699984094335204
HALLMARK_FATTY_ACID_METABOLISM,0.04729222409450035,-0.029878139359349434,0.063967548830423,0.017332851828633387,-0.04259627092040927,0.03190049024139614,0.07603957647016406
HALLMARK_G2M_CHECKPOINT,0.12000582020479539,-0.02013628718682942,0.01506775693339637,-0.03265695891280989,0.0350638758997967,0.06666868654509307,0.12291678207120295
HALLMARK_GLYCOLYSIS,0.13726197478416546,-0.04810723961390391,0.07682146257870526,0.08719791745967337,0.0045174657544039655,0.0609430304067711,0.11949275209278176
HALLMARK_HEDGEHOG_SIGNALING,-0.009658544846254582,-0.01826778374161949,0.051223951167740936,0.03757561830108779,-0.003835072229953694,0.06486070781465118,-0.05514645700731732
HALLMARK_HEME_METABOLISM,0.07304864665575049,0.02694464159025225,0.019118991252495506,0.0579542893239682,0.056516138906573796,0.0798202230273837,0.04247416737048321
HALLMARK_HYPOXIA,-0.00636391085233844,0.029833054134425028,0.04780294508808308,0.03885998311356839,-0.04155662769005658,0.03186268731072298,0.11666001997079688
HALLMARK_IL2_STAT5_SIGNALING,0.004194512036026914,-0.04838471399112205,0.03894730747068657,0.04567890807149693,0.04230173698938159,0.08333664759550688,0.11682887549954091
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0019496377378002885,-0.07942071838330464,0.048188619672671074,-0.039856186583337706,0.016474365594257922,0.05583251689857359,0.09120115244651156
HALLMARK_INFLAMMATORY_RESPONSE,0.03127304761401179,0.006333139142325288,0.013828139733773098,0.023994887340314557,-0.0032114220444543263,-0.025299014996619535,0.007863632985528952
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05957453550474662,-0.025405418054937734,0.025505819270215505,0.045615587648193734,0.06166993499052783,0.09996742228711145,0.018448624443179244
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029791500438785316,-0.02003360149116545,-0.0014448521086968136,-0.022566090557580222,-0.005038544751259281,0.024989572739721033,0.08181781497846005
HALLMARK_KRAS_SIGNALING_DN,0.14499679484438,0.0011194849456666867,0.00981887636981469,0.06261160158131816,-0.0031974869914516615,0.05238876492696215,0.04239451185151029
HALLMARK_KRAS_SIGNALING_UP,-0.010124336391787767,-0.018238884901282688,0.011109155584177336,0.033165869104203057,0.004247087893429177,0.07296104095895926,-0.014351822416269302
HALLMARK_MITOTIC_SPINDLE,0.12169691654563171,-0.04699653809530022,0.0456028084246277,0.052331517864798165,0.03310922477074714,0.09432843391583864,0.08368246033444034
HALLMARK_MTORC1_SIGNALING,-0.010900994249256035,-0.038130980679764816,0.06825985384461146,-0.004923555115387423,-0.03604273331869734,0.02238689150155132,0.08491184082180703
HALLMARK_MYC_TARGETS_V1,0.048759406868682305,-0.02713447890677446,0.056401314957502786,0.06041596742717935,0.02680870895920427,0.08904785977983637,0.16201236030921076
HALLMARK_MYC_TARGETS_V2,0.09307292468305849,-0.0012556053101507667,0.038939552080278834,0.024684706839599262,0.033234277993265775,0.06131112785262584,0.13396903079552225
HALLMARK_MYOGENESIS,0.05815032118083558,0.0441896491038676,0.03074078519454268,0.06472653644337772,0.04394652946182739,0.06164172559987165,-0.04297727375403793
HALLMARK_NOTCH_SIGNALING,0.07304458327679496,0.05326355122973672,0.04666885898933739,0.07820312893627733,0.04892289501997071,0.09991206424146686,0.12562796778364405
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10543235118427209,0.02124695836544325,0.03956818761811941,0.06671502615958691,0.029640897518371886,0.0860031591831956,0.10931171626906536
HALLMARK_P53_PATHWAY,0.045900962348171606,-0.052152364271295354,0.05627908972948005,0.09467863821026691,0.027294950941734668,0.08195900772442219,0.1596133297546199
HALLMARK_PANCREAS_BETA_CELLS,0.16676889612136392,0.0031282501639758845,0.025276275881959766,0.04666491424859415,0.0056590929007384475,0.053299324320241266,-0.06296968238369612
