,UKF259,UKF269,UKF275,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.015682411359601817,0.17160335643405633,-0.017378510757103623,0.056887010970188966,0.05888279931147961,0.06675429394901745,0.058804901143615605,0.04144218895936665
HALLMARK_ALLOGRAFT_REJECTION,-0.05899633198090928,0.1935817078693807,0.06325421720304912,0.04586080894017368,0.02661438664782744,0.012156780648301781,0.032183056992015215,0.02660309529716653
HALLMARK_ANDROGEN_RESPONSE,0.05936342211952164,0.1741548030745287,0.07110998617954677,0.050930723642782505,0.045734408154952444,0.03244633162640452,0.018946264395357227,0.0724493836507321
HALLMARK_ANGIOGENESIS,0.04468021251191875,0.18964065994031445,0.04548302840830628,0.05773516342779957,0.02388631605159992,0.01576111796003778,-0.019330638528848667,-0.003510191756267251
HALLMARK_APICAL_JUNCTION,-0.014931163588190757,0.17652596324634573,0.003286095745913272,0.04077897767361432,0.11165543716167169,0.07790025477586704,-0.012708219395438758,0.04868825094051907
HALLMARK_APICAL_SURFACE,-0.043591542365574304,-0.08309257671652268,0.06314972393348778,0.002473450344424243,0.06563551073310699,0.10682145168418511,0.0015627764742799674,0.02992315990900803
HALLMARK_APOPTOSIS,0.04578311678012779,0.01898750925040998,0.06016413333170165,0.005544926217607305,0.012809635690236826,-0.013716552264610224,0.0038142637039933524,0.07002318488451326
HALLMARK_BILE_ACID_METABOLISM,0.001071936774968159,0.1913178577729933,0.039326633019460704,0.07663145347761077,0.05652900986845974,0.08066211378884393,0.08352629037674739,0.08206197891161629
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.029309284486992875,0.11653818421560885,0.0057419086344465105,0.026718352551018464,0.019752120578972424,0.05045537160640758,0.06476009474959767,0.04678874671389936
HALLMARK_COAGULATION,-0.05945973118143988,0.1990431519833516,0.004886477334121171,-0.0008923948433705063,0.037629997150610765,0.06720226028088669,0.05806596863876958,0.04518931524614338
HALLMARK_COMPLEMENT,-0.054375695901818046,0.1923171403213516,0.07053042467221644,0.049898960064954215,0.06892760661382304,0.06970353775130222,0.047719675686440075,0.02596403516942715
HALLMARK_DNA_REPAIR,0.10412986445807593,0.19737104448691406,0.012042286844868659,0.11646392767869537,0.1346205788987461,0.0732637900292725,-0.004887818734266185,0.07125815358589112
HALLMARK_E2F_TARGETS,0.007957879758455216,0.18254753638538757,-0.018625526013577833,0.05826678275352015,0.08390253438846111,0.06309427278984527,-0.05026243053500873,0.048666311968402286
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.015123787158201797,0.18220673113970268,0.006253313802954539,0.061251395322093685,0.08886595102479468,0.028132793192703252,-0.030618066453062042,0.06492069620466988
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0029692658142961756,0.11793908420919316,-0.03543739360354361,0.008800581246358047,0.09235376087765673,0.07689955845623736,0.00690802305440082,0.052045665935949816
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01938210966609014,-0.019364596623971053,-0.01938739598622899,0.08240395744743463,-0.017327521782693547,0.054630619738975865,0.0026227564626260303,0.058268538756433744
HALLMARK_FATTY_ACID_METABOLISM,0.07808697872236342,0.12115757535045743,0.028669522782371528,0.03750923484625206,0.030753825899593225,0.03080364711724679,0.04005388899763484,0.04437475727223936
HALLMARK_G2M_CHECKPOINT,0.059927730493323755,0.19388207804447818,0.022146121692578125,0.04109159458016634,0.11084864323797243,0.02945954260556074,-0.00935912813172183,0.05528338974850501
HALLMARK_GLYCOLYSIS,0.09275094291056814,0.16052562377289517,-0.05963540379172426,0.08421336228930439,0.07409481190877991,0.11266599865805423,0.0001737183860590339,0.07274897281287734
HALLMARK_HEDGEHOG_SIGNALING,0.04335263230248277,-0.12436884093261258,-4.532953988576984e-06,0.014371876308627955,0.03182160601128572,0.04068484364843373,-0.01697199844324075,0.007361528160598721
HALLMARK_HEME_METABOLISM,0.04122967233521642,0.1831822921073546,-0.026415595319423328,0.07757779950083213,0.12720657192310414,0.0966150571534534,0.04679804926452978,0.062360176957314384
HALLMARK_HYPOXIA,0.10342808456262231,-0.06490406523258224,0.04589326537367232,0.07123857022884035,0.12495149020515033,0.041879657243901455,0.01469679918302882,0.0038594640133776384
HALLMARK_IL2_STAT5_SIGNALING,0.05067774227735426,0.19348958549829215,-0.004039788655352353,0.05645444987644654,0.07427269703185573,0.07961862792072794,0.050776700322606914,0.020658863741467436
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04670448071589107,0.1862454512655373,-0.0036338566460338527,0.04079524801540065,-0.022748144622188122,0.05129871233870967,-0.05478248293679974,0.04232960883885303
HALLMARK_INFLAMMATORY_RESPONSE,0.033351754128771664,0.11061398688510977,0.012630813184946769,0.008120474174580778,0.022423741709427337,0.031706873766800835,0.048257305477517644,0.026625826333044434
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.011876033657881632,0.1962507592532367,0.056787255441138336,0.07808133456732626,-0.013478030514469408,0.03323893374190511,0.027559201780929875,0.03259718905772648
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.026096179549307656,0.18424827779045977,0.06837818274783991,0.03628848860412298,0.07303947752183941,0.04105438541180711,-0.021392597422197967,0.05599270274767897
HALLMARK_KRAS_SIGNALING_DN,-0.019059146612339987,0.016367530286319203,-0.015889359372542402,0.05025739211057826,0.05577131678578266,0.0816462348697637,0.0492296075784179,0.04012428242571673
HALLMARK_KRAS_SIGNALING_UP,0.006446097126442079,0.030515056642097485,0.02918237348097277,-0.0031778411448856155,0.05633803363243029,0.023681032351573435,-0.012122968686149434,0.05333863838200439
