,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05619588487093706,0.013040819988266575,0.03913847582665657,-0.01489796165680204,0.12960770432372765,0.08904388277303253,-0.03200227659880618,0.09015987744927455,0.011666014885246372,0.18424612869770013,0.09250006408515137,0.0055632705697783716,-0.00808648760222531,0.036879615392580785,0.1027508727304783
HALLMARK_ALLOGRAFT_REJECTION,0.040583848168799425,-0.04061825275878148,0.014551602027631014,-0.016508549604515727,0.031939760128310166,-0.19212930235328035,-0.12051300821370205,0.0677073724529977,-0.05912426414301408,-0.4065761723899651,-0.07968845162692731,-0.019268269463988765,0.07842045665620749,0.0798891692068004,-0.012308413270500338
HALLMARK_ANDROGEN_RESPONSE,-0.014534584167558073,0.015478492167301435,0.046322299721324935,0.04607251797224728,0.13113414590119082,-0.03825305924679363,-0.10187988810305587,0.014766510921329997,0.017994023199246822,-0.17320045264872308,-0.11325295489888704,0.008926562374294851,0.021999280361646327,0.019331047483452293,0.08476027233982318
HALLMARK_ANGIOGENESIS,-0.1673120400106505,-0.019088032453900373,0.07069165188091765,0.06830849391897717,-0.14953347832262445,-0.16817714750576304,-0.13421689123132755,-0.17282163353264246,-0.07543904396423107,-0.3969184329195875,-0.30397680390780607,-0.06886394872184204,0.04223631638806825,-0.1445870471037042,-0.05539238891372931
HALLMARK_APICAL_JUNCTION,0.02101543046264207,0.02232777920987989,-0.0005693389860393883,0.013368617776693093,0.14443100384898938,-0.07803855330519556,-0.11746184196416641,-0.07118987283550805,0.07015078021978585,0.022825155881886876,-0.2039062778182645,-0.02204982533157323,0.0199527193467999,0.024487983849572084,0.12954879410760792
HALLMARK_APICAL_SURFACE,0.13896889185058545,0.03765013503625262,0.021577186168833015,-0.05977454828819035,0.11248948497765283,0.11750503351317582,0.03685988041176518,0.06597153185369606,0.14102359854073931,0.2950984581518745,-0.10786516394561622,-0.017439789325019564,0.01325711048594797,0.13903702730257994,-0.007237632564795952
HALLMARK_APOPTOSIS,-0.03501042190528693,-0.037304228114981734,0.02522841943978695,0.02027370792264226,-0.04992348937930787,0.06303305950700513,-0.06995579210329589,-0.11820297058737295,0.0031627828894351504,-0.12149144703282246,0.20382900170192172,-0.020053109485077512,-0.029507184104579545,0.06351036965091059,-0.010453537614272451
HALLMARK_BILE_ACID_METABOLISM,-0.019676136573663,0.04335378502635451,-0.013108717319337533,-0.029753288471390752,0.10620815767659349,0.0014636282348118822,-0.11711159960641715,-0.05381439161661507,0.020888394385571617,-0.037078729307560884,-0.07743418474867142,0.008809231367726067,-0.03293188039548512,-0.10868036473982244,0.07803944801084736
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08261476971046051,0.05066871582135112,-0.03695930602038097,0.011592768673638044,0.10280527416187242,-0.1311298197522487,-0.09793184020398779,-0.13531246178550418,-0.005564435309494341,-0.25419856826102744,-0.25077695886098617,0.01498864885516129,0.05555563546050795,-0.07724802321281593,-0.014172440946484366
HALLMARK_COAGULATION,-0.059233799400103856,-0.060194336186012415,0.00532004806682617,-0.007920724789562683,0.0335284844650128,-0.16450973573090116,-0.13981968649326856,-0.020592951543900864,-0.1264156644392732,-0.41116444287292137,-0.1308679503523163,-0.02616187662168673,-0.019779528558508713,0.02190240347352452,-0.009306948704389225
HALLMARK_COMPLEMENT,0.10211807829643738,0.009803822897291767,0.015775586197247855,0.013352868577820438,0.10900905930655307,-0.05186063330464234,-0.10482086796197637,-0.05985580612203747,0.0593296842609067,-0.2580786199867336,0.012437736115795881,-0.02741186319939782,0.08517177215225621,0.06665555726261885,0.056712538505177164
HALLMARK_DNA_REPAIR,0.05260492434684388,0.02864131384510168,0.06910321329220072,0.03892539569349957,0.12512043662645841,-0.03871237269981833,-0.0849825059902333,0.06717294426396615,0.05782666654583235,0.17712755615863945,-0.15740895281410566,-0.005066404861075383,0.024420188528119918,-0.06816847349369903,0.1143636388727115
HALLMARK_E2F_TARGETS,0.12867227315198546,0.08932350645758282,0.03786423844015474,-0.046363109450274484,0.14917334459908413,-0.15881646881838646,-0.11046909429346827,-0.041253758078725514,0.03512443894594897,0.2781908833685958,-0.16732500464341762,0.0414034594412971,-0.0012194661110330198,-0.05863001791950554,0.16933586581551355
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.18495029677935612,-0.08078660653630686,0.0034262525242948765,0.07295461603159861,-0.03710791897045866,-0.1607381763940898,-0.10966948548059878,-0.14848486628092658,-0.042800953824505425,-0.3443129247311942,-0.2912782279223478,-0.027697435884719037,0.006671289407665902,-0.10022187848701754,0.045444541352708784
