,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11706750815214458,0.03570810041785112,0.041991781424208924,0.09625921779367046,0.00012715918579844573,0.02988879229328793,-0.044817506017944674,0.04817420942429355,0.020363795651389967,0.08701098063568555,0.07038564812725763,0.061724351070407926,0.04839546038902921,0.0971852990548698,0.24438806982730696,0.2425231062818364,0.08873553577954955,0.10146623342172371,0.03165396114302527,0.2443072262684923,0.20507649065373743,0.18657357231011057
HALLMARK_ALLOGRAFT_REJECTION,0.11185453916043014,-0.053872570168908215,0.009020235940651886,0.058099124032089805,0.020371429657163494,-0.05868692349840021,-0.07110361378343162,0.1247397119526853,-0.02094443142969906,-0.147219307198448,-0.0702423038970392,-0.06701271415233946,0.012444924585934722,0.005139595747650371,0.14045717956971973,0.12002315433132885,0.08968020312231208,-0.005568708860980353,0.03514052443432618,0.0556807015779689,-0.03189847805948963,-0.04759227740361721
HALLMARK_ANDROGEN_RESPONSE,0.08000811838323187,0.036566898196414684,0.028325467183758186,0.02371603696732131,0.031102051786261593,-0.011382673671859252,-0.09189461084418815,0.07109365915266734,-0.04712335659068025,-0.03460456994801637,-0.012382335801979774,-0.02875111239295553,0.1156511947941073,0.07852619521983907,0.1807862361309371,0.146707164266978,0.06907424842305891,0.01771616670684933,0.033946632698562594,0.13574026489924296,0.1686953618377959,0.09127489710204692
HALLMARK_ANGIOGENESIS,-0.17723485110256726,-0.005650348791667351,0.028460078589693308,0.017634724344617127,-0.03371407229846656,-0.06846994251084575,-0.1023169363959821,-0.07403779629881968,-0.025841770967462235,-0.10148851283271869,-0.1072063041677103,0.05245551534405039,-0.0667830525164278,0.03255743401199418,-0.1350862892530936,-0.12469322892557287,0.13144508532071095,-0.045454335065125334,-0.03198606658349524,-0.12660171742150939,0.06942716755284752,-0.05561453674444094
HALLMARK_APICAL_JUNCTION,0.10759939959731536,0.03185544998583274,0.04416861232483425,0.097323876340308,0.016256963586208432,-0.011863868451600746,-0.05701232203508669,-0.027149069902734975,0.07857243590047458,0.043040342734818327,-0.04226474048034069,0.07563500661275156,0.04160391321736674,0.0920830606607969,0.24010466976693082,0.21976728201722695,0.0734483627924616,0.19028072639958998,-0.017944740815576454,0.15624803577623125,0.24367648395264363,0.1303963333629998
HALLMARK_APICAL_SURFACE,0.19043449538941493,0.06610093920795282,0.08804055974968708,0.10158567900896391,0.006295206568543223,0.07056557959167968,0.06062125755399893,0.024359671015554946,0.08593551255731759,0.11338887492782111,0.01101921844519167,-0.019079894908425488,0.07305955381560068,0.03577602180423006,0.1541453671798525,0.22581125372963506,0.018557021149088967,0.1400592523471849,0.03090446666477726,0.09589188728704634,0.2544372878559071,0.11550021823171046
HALLMARK_APOPTOSIS,0.03309582646425953,-0.044158154984657194,0.017670498288197875,-0.020709884940509477,0.003288320976710306,-0.02002028038146677,0.031316075959065,-0.05852149964456814,-0.004357301670094382,-0.03478277524963986,0.06785354763350274,0.08595439560569035,0.04123033568937828,0.07589486523876414,-0.1501328723019618,-0.12590165893272465,0.07892141312387535,-0.03514988805589606,0.029507010792476543,0.10238037321628135,0.01405958180075223,0.08919066249867585
HALLMARK_BILE_ACID_METABOLISM,0.08461532925953633,0.07407047129755812,0.028642276471475873,0.08506222692426198,0.025505534120679765,-0.009405315683613148,-0.08733680495038808,0.04055703116945268,-0.05186226153897313,0.011195372026691264,-0.013566411418544705,-0.008248732465383121,0.0648796180854479,0.029439723849802004,0.1683996180980349,0.17381026535591412,-0.00594435172410722,0.06527539432437808,-0.024675501059485464,0.23197523364188502,0.13878527520050143,0.10734451570694488
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05256320889253489,0.11792104270132316,0.0359547752132798,0.041014789915783015,0.05827489467278481,-0.05502075035526489,-0.08203634799812362,-0.06301046938927073,-0.010212310524495272,-0.11510331018332413,-0.07142309566305935,0.03071127301817397,0.052864918653401705,0.05672080694589862,0.25180273519127355,0.23240275641178826,0.028135881011548448,0.08148443587259077,-0.04649763153485023,0.2699456117110781,0.16367736892738016,0.06750310335631167
HALLMARK_COAGULATION,0.04654143833765671,0.003581717137065068,-0.005948993156293881,0.07686989792389338,0.025838086212049374,-0.07665141928617329,-0.09198558237467737,0.08236127958383546,-0.08487704356005328,-0.15093903077313714,-0.07720009668213491,-0.018468985822366574,0.010419638630556614,0.06126444165168141,0.0996820585852167,0.12777641665448186,0.1079042135397698,-0.10072261825328224,0.015426699360453355,0.07647189335377504,0.1447931384849353,-0.015350123943562461
HALLMARK_COMPLEMENT,0.10425189090171728,0.021510954094142304,-0.03144970709351338,0.04818465520353317,-0.02250387087528996,0.0016889315305346944,-0.04477937506395923,-0.04872713997076358,-0.01648059708126062,-0.08141001664962653,0.021194905181676195,0.03423050387515063,0.01948307327272086,0.07561899145613289,0.13248673439188016,0.10823498274417094,0.10228793111774849,0.08715856806256041,0.09291366181579183,0.21503195239180634,0.11294955753560718,0.18339642971467535
HALLMARK_DNA_REPAIR,0.1355791084632099,0.0876105568480819,0.08193953161401663,0.07341711738784475,0.01826477552775728,0.005519279852259793,-0.052698791339734145,0.035477669085781684,0.07356856580194836,0.11376184388855949,-0.003435520064927026,0.016607511662768765,0.06816367318516105,0.10824305974457092,0.22593638205165073,0.22758463575173887,0.0740105284402264,0.21832679416434336,0.025836566210851893,0.26801870525565574,0.20359895011025966,0.2264324036135837
HALLMARK_E2F_TARGETS,0.15282350819730828,0.05562048139465141,0.08926936686747752,0.09925442581045045,-0.03298403611660271,-0.035498928904219434,-0.08422611643663368,-0.05235558443213258,0.07897287647368498,0.14383257931560867,-0.06813613438999451,-0.01599285949058732,0.05933311292159454,0.06559285903593519,0.0725640934804246,0.1386704444121233,0.07053253602114863,0.12726838938694304,-0.025318823487120373,0.21629422982805369,0.20037817259498755,0.06763291394456077
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.09702911511994854,-0.022348591641996426,-0.00207980615011612,-0.037142637707462636,-0.02741208822976059,-0.03856966605727004,-0.04138674763669552,-0.06838451635104195,-0.008161781988752094,-0.10825584537600402,-0.08844194188708145,0.013451790614582081,-0.0536307166447956,0.11796730982847829,-0.1766055025447355,-0.14780383683521295,0.1269767752928678,-0.06921172487486213,-0.010421293908919226,0.015550600948570652,0.12560945955347552,0.14174357756733214
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01801226768772195,0.03563168960593659,-0.02150920993096405,0.08526832697341709,-0.018606585940103927,0.0469442558733957,0.012988750189031232,0.07854280781069517,-0.024669882918333587,0.12629177395911012,0.08935201572046941,0.06114900130251309,-0.0018119588336914401,0.12336239197429115,0.1925032024572418,0.1312554610810108,0.06921602382331657,0.23859217394427054,0.032975385142003696,0.22057282292358754,0.19334750583291885,0.14595130506728377
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1534638182413013,0.06145731938695568,0.046871739724357195,0.09992994376743614,0.023298947133274357,0.04210084433328534,0.07818870829258295,0.06382441518200144,-0.01006049372868421,-0.016029970117629234,-0.007325424355756538,0.017014984018067912,0.02266197201408086,-0.02129903590835148,0.2142653649705663,0.17254977013366427,0.017486658588139276,0.05539028487718587,-0.009673293335110852,0.21057389935775378,0.14113315944926147,0.08736683686363998
HALLMARK_FATTY_ACID_METABOLISM,-0.04622607351958181,0.035287363730506845,0.0014407325930567048,-0.06845097692879701,0.009592132866671366,0.04306784219200249,-0.1322198588748929,-0.030484013215083452,0.037556257125174464,0.04600834023878278,0.0872545276974206,0.08421339267294632,0.01856868830352607,0.08681929349865497,-0.09424697630686205,-0.04879277647207126,0.02451671193210621,0.06621195472937683,-0.023306639042336284,0.15625636970281348,0.04942036518359476,0.08701777943053794
