,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.16113525922084754,0.064594600397797,-0.05758360236455764,0.08342476301216194
HALLMARK_ALLOGRAFT_REJECTION,-0.009169381100744688,0.1184219207403261,0.15937822509577054,-0.03609789958374916
HALLMARK_ANDROGEN_RESPONSE,-0.03692596398920399,0.07347563113817396,0.17162757529767922,0.0506654874547103
HALLMARK_ANGIOGENESIS,0.17092017834522724,-0.019472830381336168,0.2944229318146754,-0.018216727682280075
HALLMARK_APICAL_JUNCTION,-0.12434874900002989,0.08548342398714502,0.08033062984926158,0.10424510924116126
HALLMARK_APICAL_SURFACE,-0.01694440474118326,0.03499676668649231,0.10764897782684674,-0.019619481411118238
HALLMARK_APOPTOSIS,0.055883658801301334,0.0036199752335747057,0.09272141785184004,-0.07123088919650988
HALLMARK_BILE_ACID_METABOLISM,-0.07994251869333503,0.025437004125797767,-0.15748652838464886,0.08552126077991114
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.1624369862923858,0.05897575110085758,-0.2023446678519106,0.1511733885954361
HALLMARK_COAGULATION,0.01833060666179593,0.06421972420386024,0.18354814613067316,0.0813765418513473
HALLMARK_COMPLEMENT,-0.10149843071350927,0.10539287086369416,-0.08470248064626569,0.04784094527211076
HALLMARK_DNA_REPAIR,-0.18926232807163795,0.07927453059547811,-0.13054779488418167,0.11910997605385283
HALLMARK_E2F_TARGETS,-0.07225554330009083,-0.014613782582080704,-0.19971241394349015,0.07522083263795544
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.17812634327579624,0.06969931536269357,0.31657806545979605,0.1602288411311051
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.13872510674758742,-0.005077182786347972,-0.018357874229224573,0.08906082694022739
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03889440014545549,0.1019301728616788,-0.18230300283893652,0.02151496490946294
HALLMARK_FATTY_ACID_METABOLISM,-0.0049922114650528485,0.007332060087890519,-0.09283792174613296,0.08059694768643255
HALLMARK_G2M_CHECKPOINT,-0.11339673601606204,0.018305536397959954,-0.10377095896052253,0.07683496108098105
HALLMARK_GLYCOLYSIS,-0.018257205674626662,0.020245805092473177,-0.11964721882986608,0.13231043605962883
HALLMARK_HEDGEHOG_SIGNALING,-0.1990986363332499,0.009302995893377035,-0.15045660995387547,0.07840746740641047
HALLMARK_HEME_METABOLISM,-0.16539721048113612,0.043094205094860324,-0.07394342559246962,0.10068556157898342
HALLMARK_HYPOXIA,0.14731841059177808,0.031117425877890497,-0.057199033997319855,0.07558408840690668
HALLMARK_IL2_STAT5_SIGNALING,-0.09118382777449141,0.04981263600055875,-0.062734008196787,0.09643098947479693
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.15950893257358761,-0.03788656797027251,-0.10169497963637966,-0.0034044565827467213
HALLMARK_INFLAMMATORY_RESPONSE,0.03527567325845707,-0.08321365169579181,0.0030696421279409534,0.15852102685579528
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06410188776201789,0.09220062582607243,0.025115287103483895,0.15560972383794652
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04630526146706602,0.05047211424626106,0.0807961991020056,-0.0030285140028210953
HALLMARK_KRAS_SIGNALING_DN,-0.2520064234167843,0.06594923772629802,-0.13768205136953449,0.150624447326559
HALLMARK_KRAS_SIGNALING_UP,-0.1109018402954603,-0.04789705692928673,0.13130031497576597,0.017955570534979905
HALLMARK_MITOTIC_SPINDLE,-0.1425685664784851,0.07831681686131697,-0.02888652518319108,0.11900178199210318
HALLMARK_MTORC1_SIGNALING,0.10830578718248202,-0.03321789557513638,0.02908801111467966,0.09513643882463163
HALLMARK_MYC_TARGETS_V1,-0.1774848321562292,0.1203339858717991,-0.09316902643421326,0.11662272090132303
HALLMARK_MYC_TARGETS_V2,-0.03415894595102653,-0.0033185344256073624,-0.1435641975476942,0.025406209109312405
HALLMARK_MYOGENESIS,-0.12605271160557485,0.08533462569198823,0.18982548770734786,0.13107306171961888
HALLMARK_NOTCH_SIGNALING,-0.13378828408332258,0.07546019496596268,-0.09883043096986148,0.056308846073662926
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.2656015001789579,0.10931796869115813,-0.17569656581167473,0.1485623581378278
HALLMARK_P53_PATHWAY,-0.15978607742227582,0.10043749021866948,-0.1100699884830804,0.11901076284763304
HALLMARK_PANCREAS_BETA_CELLS,-0.2720379913121864,0.0310215153546241,-0.19470331800188115,0.03738782455230121
HALLMARK_PEROXISOME,-0.15543731151396994,0.03638721479747521,-0.07097361162070995,0.06837120806411134
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.1687079355910956,-0.016216653497586043,-0.017779898480396135,0.04901878086808094
HALLMARK_PROTEIN_SECRETION,-0.1300502271677536,0.08538173630861581,-0.10460834017737133,0.15518529726185226
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.16505898933776678,0.09690971123609286,-0.032028535629049164,0.039448452999470356
HALLMARK_SPERMATOGENESIS,-0.20961070214507535,0.014908135952148323,-0.21124482132041109,0.15659548093542597
HALLMARK_TGF_BETA_SIGNALING,-0.061193175872680056,0.033433567014295826,0.18603359429297697,0.01323026093702715
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06222316790955352,-0.019563386071842576,-0.05472862790131135,-0.1302386356445867
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05905823942026387,0.020933795521506232,0.027255606737610787,0.11595839006596458
HALLMARK_UV_RESPONSE_DN,-0.09344189674655273,0.030553728210069103,0.24491368630888766,0.06639668221679612
HALLMARK_UV_RESPONSE_UP,-0.11911572835428672,0.009265127642291725,-0.09285023376876003,0.05913035857005962
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.026062323259358873,0.01374328385914092,-0.06560318883998757,0.013481427333396523
HALLMARK_XENOBIOTIC_METABOLISM,-0.07386365493884695,0.04382638236934766,-0.10151861500532201,0.12369164606486736
