,ZH1007inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01091530091223396,0.13385534107982472,0.04040980841850572
HALLMARK_ALLOGRAFT_REJECTION,-0.07373952111332738,0.11140360722606953,0.04036995919734133
HALLMARK_ANDROGEN_RESPONSE,-0.03249835170838113,0.10673751336987743,0.055887562631090106
HALLMARK_ANGIOGENESIS,-0.006559954506336247,-0.022185927488509404,-0.004179732322339844
HALLMARK_APICAL_JUNCTION,0.03137779178319664,0.13289438620484417,0.03893309380128547
HALLMARK_APICAL_SURFACE,0.011029798850592328,0.13505087144963152,0.06776851509177755
HALLMARK_APOPTOSIS,-0.005319562699661812,0.04659095519898603,-0.030114071851978085
HALLMARK_BILE_ACID_METABOLISM,-0.04122846340688993,0.07868433918579625,0.05240003627045647
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05651846142212108,0.056010533270564704,0.07493306842982822
HALLMARK_COAGULATION,-0.0014835483932106456,0.13765590391691243,-0.024771266485155072
HALLMARK_COMPLEMENT,-0.054996908684098,0.09338170776410384,0.016112968014761347
HALLMARK_DNA_REPAIR,-0.048619975101463764,0.10945073069385101,0.08897148714712448
HALLMARK_E2F_TARGETS,0.025566544084212002,0.04911625586377101,0.07003991748605544
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.056451491644649555,0.09425567493282827,-0.01691427591472886
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.021498010770992705,0.10762434913089183,0.059641056685650416
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02508930012978801,0.01352018744523957,0.05054262443476096
HALLMARK_FATTY_ACID_METABOLISM,-0.01459414573527419,0.008508845592249233,-0.013232964005743784
HALLMARK_G2M_CHECKPOINT,-0.09231214441173301,0.040786212628773064,0.074477410605653
HALLMARK_GLYCOLYSIS,-0.03841963471432571,0.06838627184326204,0.04601527302384678
HALLMARK_HEDGEHOG_SIGNALING,-0.023553548798826623,0.02729147708769152,-0.03936706678811739
HALLMARK_HEME_METABOLISM,-0.03339083252832462,0.1240060899384676,0.0700392333103253
HALLMARK_HYPOXIA,-0.025152322486277218,-0.03360064271892495,0.0028809547884359626
HALLMARK_IL2_STAT5_SIGNALING,-0.10364480364414108,0.08629819651765912,0.022326703389301213
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03965520778828469,0.06702533262447027,-0.02002538035217741
HALLMARK_INFLAMMATORY_RESPONSE,-0.05047518719691313,0.05805718066238596,-0.04735320917899966
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02245500654230739,0.11801494351038919,0.04986745541236282
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04254289398100997,0.09402382019814032,0.05649856689111681
HALLMARK_KRAS_SIGNALING_DN,-0.0435128154724702,0.050387952845886486,0.07224446659643083
HALLMARK_KRAS_SIGNALING_UP,-0.05877323434851719,0.14294217458795505,0.02939278360360233
HALLMARK_MITOTIC_SPINDLE,0.04213383206386013,0.1350950426399899,0.07814689558957542
HALLMARK_MTORC1_SIGNALING,0.045186567428713444,0.041611830471588146,0.02327342272261648
HALLMARK_MYC_TARGETS_V1,-0.058602161760494834,0.053544202514254215,0.09241526480614123
HALLMARK_MYC_TARGETS_V2,0.032358593306385464,0.06168022897955568,0.059405716294948195
HALLMARK_MYOGENESIS,0.053402370329332836,0.12191208110608379,-0.010504529011645157
HALLMARK_NOTCH_SIGNALING,-0.05695606448099909,0.09020265359389364,0.05119121981483336
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04370091273409572,0.0706783614687245,0.11844853036458981
HALLMARK_P53_PATHWAY,-0.08792454431846158,0.10365774167702173,0.07354930534912701
HALLMARK_PANCREAS_BETA_CELLS,-0.10137024057646704,0.036967153839301006,0.06101339114077505
HALLMARK_PEROXISOME,-0.0026020853598495005,0.09272913287436466,0.0010358806005312323
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.019382852290740705,0.1250736288394303,0.06556810315670925
HALLMARK_PROTEIN_SECRETION,-0.028670444389360054,0.08881281791362072,0.08747258981820334
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04165348927031566,0.09803981865900331,0.0509107848557024
HALLMARK_SPERMATOGENESIS,-0.08211244803761511,0.07968711454045845,0.050567954997238984
HALLMARK_TGF_BETA_SIGNALING,-0.038368863758466834,0.1300338451804624,0.01960976447472438
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07244594898443633,-0.03866976119313918,0.017379637470738476
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0015572386359629959,0.12306339953118621,0.05853423380729903
HALLMARK_UV_RESPONSE_DN,0.03417123235289123,0.09747982297179011,0.022342789549190886
HALLMARK_UV_RESPONSE_UP,-0.040591443610479346,0.0895093162072947,0.05412291603054112
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.047305559680591254,0.11711330740108483,0.030966551599629785
HALLMARK_XENOBIOTIC_METABOLISM,-0.06668230521257622,0.09253103414937376,0.11691652278484145
