,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07485489025128586,0.05818730507710168,0.09273649620559508,0.0042140821805735145,-0.011668689381053064,0.053043579774730065,-0.002108565803131763,0.14732287013357062,-0.0019021932236071338,0.03137306841690785,0.24841525634751874,0.18719733601909222,0.12710061095803452,0.20680938057504925,0.15353783694962508,0.059916973717408235,0.05551189066395716,0.1709964581727296,0.09869843577211881
HALLMARK_ALLOGRAFT_REJECTION,0.005622590583717399,0.06164752887397326,0.003240010573989334,0.09353373586357093,0.037111804389702206,0.07337535031384616,0.08347302934622858,0.19593126670834352,0.04297795451578795,0.022157913336166207,0.1917324015324806,0.11394023469963731,0.12683545551439052,0.17540450277398387,0.06709946046920347,0.0878627026141907,-0.014861496191757435,0.16316645279322892,0.1303032086446086
HALLMARK_ANDROGEN_RESPONSE,0.03035702385078432,0.07588514278377083,0.09151297587791667,-0.006754542954640115,0.002471379217623863,0.05639290045802391,0.026279233576912954,0.1429692276862163,-0.0025443774324576036,0.03870839530919143,0.2564005534896454,0.16206304333240976,0.09805047637316817,0.14590602052310725,0.11286491521398165,0.03654646243722163,0.002667445628160262,0.1587479600456024,0.03511559392306215
HALLMARK_ANGIOGENESIS,0.06228319148856611,-0.01662065219381831,-0.05052218353672632,0.005618973800879844,0.004794527749118468,-0.04269292040299119,0.020172183292679103,0.15771772717565155,-0.005434961098002457,0.005838104478335281,0.1614480363423823,-0.1763808185433367,-0.0742960685153761,-0.16606740935747452,-0.06839756259913353,0.016629651398930616,-0.020602279696829,-0.06435188737652926,-0.09338263174174016
HALLMARK_APICAL_JUNCTION,0.12684439604105552,0.10152425883073989,0.1168772725337206,-0.02181399547206656,0.019886421558583545,-0.006701653811396676,0.06279788729483982,0.17527460884164459,-0.052296176469522164,0.06495911202958035,0.3051813053180258,0.2203845698188921,0.13108184766083814,0.23646822595530656,0.12613697436338384,0.14178390372308453,-0.010133452606771403,0.21440878314883619,0.05427812645154665
HALLMARK_APICAL_SURFACE,0.04819474168953656,0.06985474363143034,0.033582265579328634,-0.03827737144693559,0.039269943052666956,-0.02091233415428317,-0.07444581188778647,-0.04794389855494707,0.01581572720131556,0.03947000660775633,0.1725648992189774,0.24142284347883064,0.03503643296782224,0.2257654530719138,0.13854608491535544,-0.011566240034255467,-0.02704574330396229,0.1813336207541322,-0.01748977695452701
HALLMARK_APOPTOSIS,0.0383781649139101,0.08093757467860463,0.052759355553278514,0.004490727620921102,0.009327922151540727,-0.06660788583675901,0.02683336433590126,0.035115474873517155,-0.027839522982238234,0.019747661136536,0.05118343289030968,0.03210124868580778,0.062195514555497114,0.05545471642760482,-0.04528291610368111,0.023200585751194134,-0.026160182515354884,0.07481756876632095,-0.006821632823650924
HALLMARK_BILE_ACID_METABOLISM,0.03023947079253614,0.08916675924912201,0.009442799967038859,-0.052882494376034435,-0.026346764530949026,0.0573106789918179,0.027010544958997473,0.128550197458969,-0.0060966215698969395,0.05458022014340085,0.06519330986460542,0.18243012131380212,0.012228083203364583,0.1531037179830023,0.15758311171357484,-0.07424818972533176,0.045601582487702096,0.12706207186877436,0.0724700852015685
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01796322339626891,0.06254839803187506,0.020954149180984875,0.0063405120808207715,0.046823899805582325,0.009059017392958887,0.03626771071077934,0.09590202425454022,0.026632732392975585,0.057089195495264804,0.05814880144071083,0.18122921458339694,0.1577530523261558,0.16542038880419863,0.14243039367659927,-0.039648026688478714,0.04036312946727494,0.09874649577228464,0.03887592221202323
HALLMARK_COAGULATION,0.030767350087102664,0.11174237417791712,0.09283658718319676,0.08996822484974683,0.019854057807545594,0.03535706472302307,0.06290788543138041,0.14691251085095547,0.05560168159381694,0.0826718886177307,0.2998975704710566,0.25690852418428467,0.11604427623318296,0.24435427877209975,0.08675425058462603,0.13667542046177714,0.0040247493154169185,0.17932079261620595,0.010467719643012624
