,UKF266,UKF304,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.06898777962632331,-0.022164268934505685,0.14659224926730002,0.013464032510035489,0.05044084262819297
HALLMARK_ALLOGRAFT_REJECTION,0.07451915963549334,-0.002817859107255053,0.048704996713548235,0.018403416100523304,0.004261766897388422
HALLMARK_ANDROGEN_RESPONSE,0.15502640720089186,0.04226246654881363,0.09735373616367117,0.07777603054529919,0.0386783461204001
HALLMARK_ANGIOGENESIS,0.17688728019191913,0.024343424069331984,-0.1367963262089146,0.016217080981832988,-0.06004860122242888
HALLMARK_APICAL_JUNCTION,0.1928263173951747,-0.022920567375532858,0.16248819211886914,0.018034757004558487,-0.018172059206269704
HALLMARK_APICAL_SURFACE,-0.0387727694969595,0.03338829719980749,0.08918575787533263,-0.025544814718974677,-0.0005386662401454749
HALLMARK_APOPTOSIS,-0.061884464929103024,-0.047412234550554655,-0.09729035490365194,0.013898885517296079,-0.022919034024852673
HALLMARK_BILE_ACID_METABOLISM,0.08758302381050331,0.010722112189360805,0.16061454243403872,0.03937432673051796,-0.004310523802390669
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15495311274059517,0.03464041373589556,0.1428016171441635,0.07627857710872377,0.046721313192777045
HALLMARK_COAGULATION,0.07722653931946699,0.025009678084446155,0.03994371380565004,0.003880065893541025,0.04195823545242798
HALLMARK_COMPLEMENT,0.030286811770688944,-0.029485887060354956,0.02103312104058301,0.01011727802041687,0.07747630269636348
HALLMARK_DNA_REPAIR,0.17565865820690887,-0.053646160059696656,0.17671659305803297,0.02425275011841421,0.03622750481887248
HALLMARK_E2F_TARGETS,0.1936415367359915,0.0032853797932103266,0.018676101393309243,0.042645000803369706,-0.02231330894683331
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1468444730022408,-0.0031633573439186252,-0.11401988419538292,0.00744182756607704,-0.06643374204401467
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.039697913927680926,0.025163450378873218,0.12569393061387923,0.06315548906456198,0.01465264441339394
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019320580820938637,-0.08674777609872615,0.0824638183794963,0.008513857747257013,0.049486192734304185
HALLMARK_FATTY_ACID_METABOLISM,0.017951603110859558,0.06350897944007479,-0.0028354143862893534,-0.00910510024240337,-0.01156639543686506
HALLMARK_G2M_CHECKPOINT,0.19090473474597774,-0.026793420165144754,-0.01719453655327633,0.0025179794917870313,-0.013191703188516613
HALLMARK_GLYCOLYSIS,0.13072800430389034,-0.03276192477331246,0.07050262138861274,0.04605002231912247,-0.00045658719529416837
HALLMARK_HEDGEHOG_SIGNALING,-0.10366631479166118,-0.0316124884467289,0.07028455026706876,0.01190925207571497,0.02037729215840945
HALLMARK_HEME_METABOLISM,0.08015224316319738,0.01629511445626211,0.16199393906485496,0.04750851614650762,0.05162143020182771
HALLMARK_HYPOXIA,-0.01086998347551352,-0.0459723868449541,-0.03736795542424825,0.02385987718773821,-0.050357849934177745
HALLMARK_IL2_STAT5_SIGNALING,0.05859976517544355,0.034683830433821006,0.12323888430379579,-0.014402278086628893,0.006209692390503961
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.14001358547063472,0.019450796413183636,-0.02298750655778041,0.059930522767079,-0.07856969641100621
HALLMARK_INFLAMMATORY_RESPONSE,-0.052450862276607155,-0.04371097179993698,-0.008760024843983558,0.011678986375560805,0.02226994129811608
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1383131785851443,0.010037296370190312,0.13834635824201894,0.026259330592175438,0.028939281434915767
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0006676245504385986,0.0055583492553613854,-0.04970263636559684,0.030611343779376517,0.015272687960249614
HALLMARK_KRAS_SIGNALING_DN,0.05688764937541669,0.030938188668338574,0.16715201956645584,0.028317559584980473,0.03702055345113714
HALLMARK_KRAS_SIGNALING_UP,-0.10647184055983216,0.029665896545835443,0.10093600270901044,0.03759376562177413,0.024613863645774385
HALLMARK_MITOTIC_SPINDLE,0.15909550954392956,0.005998012354042389,0.13077740792534234,0.0508953500283505,0.022685748938332244
HALLMARK_MTORC1_SIGNALING,0.15720351766551666,-0.020902856615199656,-0.0781197589080569,0.07005952314778321,-0.033482151199020864
HALLMARK_MYC_TARGETS_V1,0.18558723855940934,-0.03932556123022353,0.17300353315587275,0.05858276074776764,0.01577091856648526
HALLMARK_MYC_TARGETS_V2,0.12591083365069333,-0.01730224692534492,0.048360589136278206,0.00574212952637418,0.0337962311264347
