,UKF243,UKF248,UKF259,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.029809607842823906,0.025032898478625935,0.016814863715921807,0.020908618565992472,-0.0948464462925627,-0.08850654651778765,-0.14123456090122274,0.07400629688891994,0.04436821769213693,0.08068251919939595,0.016946270214113865,0.06937996802719791,-0.06182321419850228
HALLMARK_ALLOGRAFT_REJECTION,0.04270495452324227,0.06693753302930114,0.01950737587430118,-0.025334689727955086,0.016301428735364977,-0.07614435032804552,-0.10222641081837937,0.044444500734352264,0.04941845150247316,0.035668210498591625,0.006164935575757309,0.06351169145661645,-0.020816832089462525
HALLMARK_ANDROGEN_RESPONSE,0.0807175596905568,0.08288866790303284,0.00848224422728138,0.07651492190932119,-0.024967935794496025,-0.07091864777739412,-0.13673178269508218,0.008113323538861381,0.010945063461743003,0.05218314297925763,0.04409291870188864,0.018402373274552238,-0.0504383851356087
HALLMARK_ANGIOGENESIS,0.011412129039543502,-0.012792295439104881,-0.02212204597702642,-0.008460428175449492,-0.11033926452074339,0.003789340205726159,0.10108843957264296,0.14762933122578004,-0.016276142213053103,0.01973206240049228,0.04961355975690044,-0.04761555728687106,0.027094164217976564
HALLMARK_APICAL_JUNCTION,0.010130068503426848,0.05043282659079786,0.01174867148086572,0.04948980669679139,-0.03015005063209891,-0.07535945321181112,-0.15621545986536098,0.04783788970949671,0.041353715922049325,0.08018441816659258,0.04882953635837721,0.021382011856148252,-0.05007093993120725
HALLMARK_APICAL_SURFACE,0.008688645616215279,0.0026473614511625925,-0.011956637064411526,0.03511476021133202,-0.0578760087436534,-0.053201798702080465,-0.10218360975308571,0.036897569787573366,0.021181175007524096,6.537724370525457e-05,0.04210785210828198,-0.039034794318360204,0.06338107530949244
HALLMARK_APOPTOSIS,-0.02893664010590346,0.041153345151917826,0.03688133747253231,0.027681045062709488,0.08166377857626864,0.022134370857546003,0.05851718429568825,0.013513165319942386,0.03271557962350095,0.06282670063685501,-0.03610974254054013,-0.024166373930448543,-0.036060995880484205
HALLMARK_BILE_ACID_METABOLISM,0.07375516544066303,0.026574768975771323,-0.002470071571826762,-0.007350265982487289,-0.1193629657152381,-0.04988370915057471,-0.13954976170813446,-0.023203757716283576,0.0696544599068949,0.014488356577788065,-0.02442565974338113,0.05661801558451052,-0.031970568538713294
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0672101522075884,-0.05261286411561903,0.06616851290849772,0.02249953934415413,-0.049701763778593644,-0.0816414221378028,-0.179502916064783,0.014210525001228649,0.01555476855183483,0.08219153514393937,-0.012690827450490876,0.0272749472131825,-0.04427888725324421
HALLMARK_COAGULATION,0.014027436650561659,0.06283404133076753,0.02480189993420472,0.024207814750376224,-0.026535050282200563,-0.06273406113216565,-0.12109629445252798,0.06996084464012557,0.04080079433087079,0.10870396522417171,0.0355238222912442,0.025707760638061766,-0.04339499076763306
HALLMARK_COMPLEMENT,-0.01874734244714416,-0.03288932621010947,0.01388019884963198,0.03171960287599181,-0.020993586279276166,-0.07365189072297333,-0.05499023286421565,0.08504897608118113,0.013305615424082089,0.047242711630075436,0.00108401844857406,0.09286952924525628,-0.08478795943263656
HALLMARK_DNA_REPAIR,0.02468268212012119,0.01663113616635198,0.029155099054072618,0.03378700145744218,-0.0631061416425944,-0.08211829986076759,-0.14795623130298324,0.05802224267076179,0.04607505228308743,0.0568535224107027,-0.010122719349441128,0.05113069352317781,-0.09378918537556089
HALLMARK_E2F_TARGETS,0.10478733286574772,0.010491771380149601,0.016903696293683265,0.0046244511503160494,-0.04446228686944944,-0.07771270389051826,-0.09900133903505107,0.02373767867009606,0.016764367368900187,-0.03896293881657258,0.011948079958378481,0.0003693473034872847,-0.05391407647855199
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.003403782028654703,0.10056767759804178,-0.015128948875075302,0.045676975800332205,-0.0529005687675264,0.05496573717650114,0.05424821912746,0.1122518257688659,-0.010485353796350069,0.09948363812600179,0.06206269835043545,-0.007863102537579937,0.03795072635054789
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034915192469418835,0.06783553997184034,0.023560383845578455,0.08061905462470845,0.08147822134426358,-0.06988531884672004,-0.18010411495245549,0.04832886143568466,0.026435215941881463,0.028987273182236324,0.0614096820199142,-0.011397674442047586,-0.15408624736869136
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04097530076335687,0.004888823924525464,-0.019027470469655288,0.01972626729773746,-0.10102978472033652,-0.06769673052640164,-0.11303947846718455,0.008579676263339584,0.02213835041043487,0.03982364031537099,-0.010833188948528633,0.09257997060506189,0.0425639424580525
HALLMARK_FATTY_ACID_METABOLISM,0.03902493677843404,-0.006204845330218468,0.03576369007549598,0.06475871243806337,-0.014880498499895626,0.05316320055234062,-0.017959868053189065,-0.03987246351093027,-0.0004384775930044046,-0.011789023920266213,0.0034295822985371933,0.06634370547352456,-0.020906093947758126
HALLMARK_G2M_CHECKPOINT,-0.03760192742251204,0.012294058753496904,-0.004346291945965537,0.012247403983763677,-0.0594415922448242,-0.05653070205340171,-0.021300451016650554,0.03999685294064532,0.07678453179313971,0.06408393706934298,0.06351589988086857,-0.008819335919486557,0.025260676237688545
HALLMARK_GLYCOLYSIS,0.009698658753183447,-0.009759915950764718,0.004468578510933937,0.04029645023650093,-0.07195972027910628,-0.023998029860687345,-0.12976398977455822,0.0065219077135706995,0.020498704763866966,-0.017308121000030124,-0.0035028919884441878,-0.01469134399913805,-0.006351684785929465
HALLMARK_HEDGEHOG_SIGNALING,0.006912822128844264,0.015249359439683868,-0.003780124696525293,0.03807945727955338,0.022853460338663523,-0.06511789134776626,-0.09652597441401041,-0.020397552625989013,0.024802293640660843,-0.01648301509671553,0.04597611770836985,-0.0169782469399005,-0.09333857948440558
HALLMARK_HEME_METABOLISM,0.045197579485099434,0.052835205760006325,0.008799951650443073,0.08472281177190208,0.007661730581732352,-0.05462143140627607,-0.12169152769487222,0.03286433398575175,0.07317008952353282,0.02334252365041458,0.04399942086219073,0.03476323818549239,-0.025521050178132044
HALLMARK_HYPOXIA,-0.04249022059103848,-0.0147634813924423,-0.05296089551322145,0.019399077851417795,-0.015213662803142791,0.12175366818072676,0.095460454039835,0.08714922720030001,-0.037383116858124656,0.05572241303821233,-0.008274802436519737,0.018215892289634772,-0.041199320917548264
HALLMARK_IL2_STAT5_SIGNALING,0.02682250277457235,0.06108698904546317,-0.010872977763419077,0.031987341268252714,-0.0380904956481828,-0.05317040868860006,-0.1272667877196983,0.03778847598822464,0.06588113007618658,-0.010262091525995939,0.005032784757913464,0.059871518591271544,-0.01931093835156913
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.015444882323456635,0.11946034971360664,-0.013234015679983268,0.027448603125683528,-0.045285724648389834,-0.08917529180929966,-0.0892256028662768,0.11470174004427783,0.02236377164320207,0.0014316548503586237,-0.010949534856587556,0.038093775350516605,0.055541327674330315
HALLMARK_INFLAMMATORY_RESPONSE,-0.00030298331060011995,0.07366817496329064,0.0032229499624975805,0.049578054789845276,0.018173675495707066,0.09541722670183447,0.029477828851178105,0.045949465336556784,0.009943717732264209,0.04774757582602073,0.0262405489288288,0.009249806882870469,-0.05288080870516001
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.042636873905154055,0.014492090303984621,0.037681545391996994,0.017460214006754987,-0.13389454905586284,-0.07942710278127542,-0.14862255057727472,-0.10313307864432696,0.05789242838545876,-0.04237964137507805,-0.014058698598685583,0.09127192875810174,0.090011808286277
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.006483177431662408,0.042360611804944305,0.06209416731889057,0.011492390202647133,-0.017518796005899836,0.014180012212078095,-0.02599181040843291,0.11199468317095584,0.03976983522004627,0.14143008110404193,-0.024901674296965923,0.018437903406217045,-0.0800012036641664
HALLMARK_KRAS_SIGNALING_DN,0.060573126987643035,-0.034087516087681576,-0.035583189211987866,0.06456682143349993,-0.03134063395887231,-0.0785395272158633,-0.18439511732432357,0.030355934650992098,0.018404913088181003,-0.009282500738281633,-0.011502680240869811,0.057803031988866674,-0.06417341125598064
HALLMARK_KRAS_SIGNALING_UP,-0.02697087202153441,0.041029108017706296,0.002089581704577859,0.06614132501312327,-0.03677798255692341,-0.09534680777349916,-0.1167443531356284,0.0480054672514292,0.008726334769868501,0.04196578325158635,0.023519234380880865,0.01404461704475289,-0.00015259373753879273
HALLMARK_MITOTIC_SPINDLE,0.027871455143367696,0.05352531406598869,0.02393971578388054,0.07091790562424351,-0.003424267717762916,-0.06253798642432756,-0.14301554087562485,-0.03324788542150536,0.033039689872875457,0.02607329908394713,0.047208123911685926,0.034511596251717784,-0.02182434174778919
HALLMARK_MTORC1_SIGNALING,0.014218848304649812,0.019614528755760762,-0.0003135795163774512,-0.00684336715551433,-0.11393278945627443,0.007159818772360539,-0.014361354802104988,0.022835600448134093,-0.0024488691245664143,0.013692320410785245,0.01729697974817071,0.028204334115110932,-0.017596015039375804
HALLMARK_MYC_TARGETS_V1,0.05649101116226469,-0.0064124066446772715,0.014080301329221332,0.04635025829205105,-0.07175559983537962,-0.08511634050430779,-0.1434487851928678,-0.013202898677386148,0.045257210114317326,0.09237448579597633,0.02615898522469715,0.02761576003225552,-0.11382824699144119
HALLMARK_MYC_TARGETS_V2,-0.04706616486129128,-0.007524045293930991,-0.03106805292685314,-0.04733412176997112,-0.07033538516970321,0.01656759327503283,-0.06917843298071481,0.08796558196386588,0.029412886439829408,0.0177301661104831,-0.029399020850635824,-0.01568775138942021,0.12909567686971538
HALLMARK_MYOGENESIS,0.025597533027092063,0.04947008332112134,0.005079114223046485,0.0653011233242343,-0.010073125898741521,-0.09452112198714326,-0.15698387066771796,-0.026057853612002697,0.035018277186763064,0.024893661049613845,0.03377588233228543,0.0356613485280537,0.015879953128267996
HALLMARK_NOTCH_SIGNALING,0.02571173097776982,0.034951984780624584,0.013115167849106286,-0.0007816930327975696,-0.05703995696696762,-0.08118913950748421,-0.1290197251961603,0.02310165955236124,0.06720462023688942,-0.01808707128120072,0.03315870731037988,0.03799869520668424,-0.16780978008492656
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06594249044384953,-0.0486658863567974,0.0392303291257175,0.03542857525697843,-0.080904176279322,-0.09358163603450817,-0.15429500853204298,0.043020312457288164,0.07286606276474698,0.060707101577779386,-0.025276227788457204,0.04297513116546695,-0.06928095115635695
HALLMARK_P53_PATHWAY,-0.022729849025720797,0.07439140689379038,-0.022509607587863814,0.01962628617611582,-0.09374572521885663,-0.04538779130824581,-0.15368792939682807,0.003237588999188421,0.05302690482672106,0.07166306991173962,-0.01521091697037786,0.03306896153263808,-0.05662134245221117
HALLMARK_PANCREAS_BETA_CELLS,0.030880710153935207,-0.023557233768007394,0.02027277344340573,0.024275177078884196,-0.01964957147596927,-0.10813656865308456,-0.17572275257335798,0.06949292527715425,0.05842895579508067,0.014399723545033391,-0.025990375563790455,0.023577944036484576,-0.052640564334204595
HALLMARK_PEROXISOME,-0.06940935265269825,0.013208642968890946,0.01955554191615668,0.014487518727002564,0.04640435160807746,-0.06335282171606182,-0.1425366910907982,0.06047528744543209,0.0037201179770118237,-0.017945163507205285,0.04515682194176603,0.002840110968967464,-0.007643543410898882
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.018017127879262664,0.014681309729363287,0.031048691927099997,0.02513450492578225,-0.07014230613429324,-0.09160119979951435,-0.1569298428435013,0.011330440683982233,0.014518527695640037,-0.053170564797978374,0.00936477190583619,0.053744132096744675,-0.06754478115875945
HALLMARK_PROTEIN_SECRETION,0.0639987871600903,0.05155828982403566,0.06542030069224881,0.029031887350574655,-0.050891015812729,-0.0791208399524196,-0.15316128735111484,0.033909034642869665,0.033215243615529175,0.059515005085026766,0.02011646717368364,0.038871177216798544,-0.05419864027517861
