,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06892054087138728,0.05875778164396794,-0.023756649814858827,0.021854215235906128,0.01615534600382198,0.08203402453663942,0.045674245253624755,0.03545338063198295
HALLMARK_ALLOGRAFT_REJECTION,-0.041712011330437275,-0.03603917431062616,-0.11912805046184252,-0.019902613539467293,-0.011415230447271253,-0.189455499612963,0.02461230438153392,0.09707934998210149
HALLMARK_ANDROGEN_RESPONSE,0.06263918866281018,0.005606234493066587,-0.08658721317894952,-0.030076020460120253,0.035583796981976244,-0.03598475326907399,-0.006086676661259371,0.012350371578578052
HALLMARK_ANGIOGENESIS,-0.032168959315808564,-0.06261415577254699,-0.10709437031023034,-0.10599989712092574,-0.01688950596150167,-0.17766460421893418,-0.10043272444592741,-0.08853536513745222
HALLMARK_APICAL_JUNCTION,0.07738841636597568,-0.015830986037981457,-0.09202938427550832,-0.002207740963273356,0.044675770907943384,0.05242012601146304,-0.04355939062283379,0.032772321674487986
HALLMARK_APICAL_SURFACE,0.06731364460862828,0.09127666801005353,0.06719698800975754,0.05599687606114988,0.058192064557478385,0.097006683555714,0.012153480240192888,0.04940662752773277
HALLMARK_APOPTOSIS,-0.01382195318200421,0.061924760849535083,-0.003299326161007008,-0.08733608693795593,-0.012447333860353712,0.023299093340272324,0.055933613804556026,0.020205262978395675
HALLMARK_BILE_ACID_METABOLISM,0.018383290563320973,0.0032519849791501384,-0.11743818668230001,-0.02247983646670362,0.030031840805282286,-0.05615901527689439,0.00268839118351627,-0.04172880584576648
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03276565886122533,0.0029380102649634392,-0.10206111700850003,-0.06627905909324283,0.03863451101422279,-0.15736172068124143,-0.09797197355086494,-0.08051991601537827
HALLMARK_COAGULATION,0.007614393672895181,-0.05227643872271911,-0.11622454850894963,-0.03657697826244398,-0.03050501667938201,-0.19168567373387624,-0.014519682034495635,-0.03073068413062296
HALLMARK_COMPLEMENT,0.038310378501773254,0.026523941940697904,-0.07342733319895725,-0.06973653276131445,0.026455838924947624,-0.1264798679056191,0.015128458160415961,0.051857091198976996
HALLMARK_DNA_REPAIR,0.042415627195573166,0.0231777998701711,-0.08971516040005889,-0.0006364759485017557,0.05278640028849281,0.07637955238016532,-0.03541136654934782,-0.0517046012270114
HALLMARK_E2F_TARGETS,0.05010803317045352,-0.024299138950894483,-0.08121017483744221,-0.014026426784253919,0.029094349264237217,0.17561411870574506,-0.03588974268247229,-0.07922992387359896
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009672304719824547,-0.03859649285530219,-0.09108888956571831,-0.04005538329152954,-0.0032969414034749525,-0.14331602853332268,-0.07316607249633947,-0.0511765558971008
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.009890051780195627,0.058554746875585546,-0.05811906522358204,0.02700493258611857,0.006890372091474891,0.14748600571612758,0.09146435920759287,-0.009330204511510303
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0700302485838836,0.04113102284029145,0.06736523501272847,0.021740924981899543,0.03338129393489926,-0.022214406927406744,-0.014531119612812992,0.016522676663633964
HALLMARK_FATTY_ACID_METABOLISM,-0.01525565889569443,0.05682610879068461,-0.10375149256599833,-0.0016736879445542444,-0.00420354259573206,0.013778620963014111,0.06002913800051761,-0.031821428150810536
HALLMARK_G2M_CHECKPOINT,0.0646409224234855,-0.03549796661628012,-0.09231896590284637,-0.0437936646641432,0.026412862027951976,-0.07887030194724104,-0.07227901753796274,-0.044236787830848105
HALLMARK_GLYCOLYSIS,0.024018929403196648,0.08833780200143118,-0.041130819432979616,0.03593306749289644,0.04309279100287615,0.1381852400974977,-0.006526565227346162,-0.03098722593457339
HALLMARK_HEDGEHOG_SIGNALING,0.08912947023110132,0.09458410909400075,0.09798446860995723,0.11252527223908501,0.07525564874184529,0.19648299278295767,0.12447346427099765,0.07465434517165806
HALLMARK_HEME_METABOLISM,0.06456518860305631,0.11373577373008864,-0.09075120621663976,0.07458578032123121,0.03407213002873819,0.08903475934129934,0.005540666856350582,0.020523793578991655
HALLMARK_HYPOXIA,-0.041159755150769445,0.018811237735167588,0.0619548464084462,-0.06895552861156352,0.015188019176436359,0.0804546799717792,-0.03936435137552661,-0.09566750000887218
HALLMARK_IL2_STAT5_SIGNALING,0.02805307390196126,-0.0026630848715244234,-0.10765571864634627,-0.009952829637310848,0.005011542119094544,-0.06027226944741196,-0.011511491057235798,-0.04093033901758177
