,MGH258,UKF243,UKF248,UKF251,UKF259,ZH1007inf,ZH1007nec,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.059387223164514565,-0.12281448868352644,-0.03283046722109696,0.04603765571418323,-0.08853094192655331,0.11551313791629887,-0.042857372214965675,0.09482587966425794,-0.03154529392759811,-0.06199480164510522
HALLMARK_ALLOGRAFT_REJECTION,0.07717751417785082,0.14717212025761245,0.001966382691785143,0.1325780065160991,-0.08232692579026156,0.08045387210628127,0.07099729221072365,0.0452180264554139,0.03134245976282532,0.17402967686919227
HALLMARK_ANDROGEN_RESPONSE,-0.07896180037991395,-0.036329880544454574,0.04350439699105726,-0.02620215497569803,0.0681786553341166,0.14133317609610094,-0.03746211309609855,0.04923454886999762,0.021356522871253957,0.006769775947903701
HALLMARK_ANGIOGENESIS,0.06988009118919714,0.00893765473979669,0.10342403653280884,-0.0385722251559379,0.1133177127746039,0.17859202351403092,0.21847074343039352,0.042258788567732256,0.022534034987973333,-0.024191250764279554
HALLMARK_APICAL_JUNCTION,-0.0963681780294686,-0.1213656059715407,-0.05865639812766083,0.021691091878824835,-0.0811886617926759,0.1247187692755776,-0.045610060336053346,0.06709830100113784,-0.01617725090570404,-0.08011821239144234
HALLMARK_APICAL_SURFACE,-0.0884904824111686,-0.08517418387670861,-0.0858771574747731,-0.04485215201286402,-0.11300205547492241,0.06483330894534999,-0.1887358238223272,0.06410346443760295,-0.04056596960824599,-0.12993353541019095
HALLMARK_APOPTOSIS,-0.07535802874732712,-0.02304395950203801,0.017003669837165294,0.049397360901421127,-0.011540024496706361,-0.01587391586162611,-0.02904264297117954,0.05877606028884798,-0.037508520897334516,-0.033173166282726485
HALLMARK_BILE_ACID_METABOLISM,-0.11500368475331912,-0.17218468470480353,-0.06417918632780514,0.020908063281485024,-0.0763341106699009,0.14010887582456896,-0.14299359515327464,0.06479101605542664,-0.06371353573468107,-0.033299488100051976
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.11688850533414182,-0.12798918674732745,-0.07034148103962866,0.04517081929310594,0.005154163329960926,0.11605801880637628,-0.04442630441787983,0.06985162926176222,-0.03785912479023214,-0.10380415599830983
HALLMARK_COAGULATION,0.09592074147688968,-0.14483481049145275,-0.05246777647439021,0.01374687787961772,-0.13659106136852642,0.02081213814797549,-0.052357844167539164,0.07312898133619156,-0.04257946030691491,-0.06679379266862012
HALLMARK_COMPLEMENT,0.053833823842841286,0.02512808165455279,0.017717653723725163,0.07662031995668084,-0.024962291014512753,0.1355791397045987,0.09275509199136724,0.06543713651856731,-0.0030815945577640164,0.015692029622058925
HALLMARK_DNA_REPAIR,-0.10012082803141163,-0.046425760069444835,-0.05567812800989046,0.0004644478224771251,0.06641091489265508,0.16427267921023758,-0.07701484758108351,0.0565779480415853,-0.014479349837008423,-0.02997682380757433
HALLMARK_E2F_TARGETS,-0.10941306516920268,-0.09652335069651055,-0.09619262315743975,-0.029154047323974436,-0.05559916915713856,0.08008725855246933,-0.14058081897813454,0.047350324189361484,-0.06950552074843751,-0.06241994480272437
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.13630971180226084,-0.04486769510043654,0.0705255419540444,0.025694521990760714,0.11805184557228095,0.05432794678294279,0.10630831359032945,0.023523402023278975,-0.039115319783330035,-0.07233343928645079
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04561190378672798,-0.02498933247049447,0.028156022571197644,0.05776130164880974,-0.023619964506703357,0.056197211082265344,0.05055848566404487,0.11612613089128902,-0.008493769856510732,-0.05366455237232344
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.028242218357581214,-0.1922875210973968,-0.08392708399302504,-0.0974082082881848,-0.06911416357938564,0.08562337173539027,-0.02954783795333937,-0.0017820535261573167,-0.0515018467949395,-0.06257381165254089
HALLMARK_FATTY_ACID_METABOLISM,0.02081047702157848,0.07866611648283048,0.12371657980232957,0.04388797894463218,0.1296431307947555,0.08233123632845983,0.04939068087865473,0.003655319826965659,0.02677758054143151,0.021404113612513695
HALLMARK_G2M_CHECKPOINT,-0.11363553588126915,-0.05603715360980265,-0.07006674678214239,-0.008813670297484144,-0.024547926776570098,0.08274573607392902,-0.023288451790789397,0.0416221619412771,-0.032355680209499145,-0.04059241581215662
HALLMARK_GLYCOLYSIS,-0.08023631694549233,-0.07999584780700632,0.07733299930981041,0.04500452726620412,0.07930838834331884,0.12315097398005181,0.005892055444414959,0.014453152324502361,-0.037712564791314525,-0.11308089534691995
HALLMARK_HEDGEHOG_SIGNALING,-0.02349124725906944,-0.18231414788258804,-0.04950420395636822,-0.11469922479575938,0.01719030294309566,0.019185265574195066,0.05375375141468746,0.08945996060023483,-0.04490735701561339,-0.11770588778116776
HALLMARK_HEME_METABOLISM,-0.009760428154729585,-0.09460143158103071,0.013832701432085695,0.006351367500910539,-0.0035301720978205913,0.11771787402057414,-0.005205323183847956,0.08414848656986958,-0.04098013041088799,-0.006264424042243898
HALLMARK_HYPOXIA,-0.08802336356079905,0.1452661150270425,0.10651815902037194,-0.02574279552320674,0.14992470712069664,0.10565107530889842,0.20556099785305687,0.04543157996992432,0.08876599368932822,0.05426804215728069
HALLMARK_IL2_STAT5_SIGNALING,0.031478711290704633,0.0007979818664515647,0.03375852349562202,-0.05775295829325313,0.06110012812775536,0.13466230667519058,0.12550880452475383,0.02511965127341125,0.014282047354855113,-0.03218913988509471
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03237038933948689,0.0033596085516851815,0.10017152684562158,0.05940257703615178,-0.007486723598889073,0.11475765903196543,0.10766150766956534,0.011137914831418664,0.034699924798361925,-0.0293343533268175
HALLMARK_INFLAMMATORY_RESPONSE,-0.06279583903821032,-0.03989713851604243,0.03708296678819575,-0.03140714348117313,0.0386344649250881,0.11141148578742087,0.0024314931813039396,0.10043150846943788,0.021247760382746037,0.005174714713544795
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07381754518180746,-0.14603829038685892,-0.060217068657438096,0.03133196854120032,-0.11515061722308213,0.0272516611926928,-0.16448565638689125,-0.007727854593306909,-0.05308730745021375,0.11647356330094226
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06068140594538501,-0.016399354035995288,0.03791051198317638,0.09621762195448146,0.009681010843568722,0.11278304204284441,0.02130745497241741,0.05288859685686603,0.028157688358317362,0.022085793502336266
HALLMARK_KRAS_SIGNALING_DN,-0.1096116304177832,-0.1614719776450706,-0.09871375977841348,0.007371876756016468,-0.09782214896269559,0.13999283062297005,-0.07994979286543082,0.11820488287245556,-0.06319550183826939,-0.012416040237976489
HALLMARK_KRAS_SIGNALING_UP,0.04856686990257738,0.002952480879708584,0.08632287261731265,-0.01940609156678481,0.04572010338599871,0.17025353645285235,0.14419628278011187,0.019848208088935126,0.013941928942165093,0.08581889055075373
HALLMARK_MITOTIC_SPINDLE,-0.06953863562154834,-0.0814691483861507,-0.022959232616761704,-0.022665282799597092,-0.03223748074404157,0.06372707118574941,0.05870763271208708,0.0635931353868653,-0.0395389669516977,-0.05893380770325102
HALLMARK_MTORC1_SIGNALING,-0.04366646558850992,0.08126589823731686,0.12297228524533971,0.037381235424700766,0.1583813974052387,0.10152814554176041,0.12006816740106432,0.03219200718871902,0.054780197280941634,0.002270538519843471
HALLMARK_MYC_TARGETS_V1,-0.08868721693533253,0.09174208518257616,-0.05787653609449159,0.017096580220350384,0.0843293875923088,0.16033923854748847,-0.09314706297875036,0.04222091599594757,-0.012186899064390199,0.027011250531974913
