,UKF248,UKF269,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.058518036970999804,0.0445689351345974,-0.02420633434374057,0.10186619037433878
HALLMARK_ALLOGRAFT_REJECTION,0.026653867769653665,0.0968660778817482,-0.10173905936510644,0.061782322232061905
HALLMARK_ANDROGEN_RESPONSE,0.05601239183622305,0.0752179758849297,0.020915856166967214,0.01522721245858916
HALLMARK_ANGIOGENESIS,-0.03387194742075985,0.08547843578746998,0.15871541024780259,-0.1084701057136694
HALLMARK_APICAL_JUNCTION,0.04965062691862317,0.10837510093048215,0.02920305721480834,0.09813027638584897
HALLMARK_APICAL_SURFACE,0.05967248644729841,-0.058483269999400025,0.03728263550411754,0.16798860904207247
HALLMARK_APOPTOSIS,0.03094926223680731,0.04279949068359884,-0.09793817108316431,-0.0041793835288256665
HALLMARK_BILE_ACID_METABOLISM,0.04013646559576388,0.1006246061743945,-0.087425668444699,0.10136937423692233
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03747771936172399,0.1052764192835022,0.03362833527502166,0.13765931806408474
HALLMARK_COAGULATION,0.03723908947475263,0.09134664005098712,-0.014733442057943469,0.12410107389194103
HALLMARK_COMPLEMENT,-0.013720856767339836,0.09579158091212615,-0.07975183251639877,0.05855514814312176
HALLMARK_DNA_REPAIR,0.07465829275986788,0.08556619919959556,-0.006942142797409578,0.17513348641234797
HALLMARK_E2F_TARGETS,0.06030937080671057,0.09714103191195539,-0.0162327790168212,0.13122789078379482
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.056836517814405914,0.07805484681462947,-0.030666975586814933,0.07888283727180541
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011342646234411946,0.09879400575121423,0.036163042333209806,0.05849039354781251
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02010197350666455,-0.04796085344062107,0.0002692727166655936,0.07381922460824741
HALLMARK_FATTY_ACID_METABOLISM,0.03420660066635766,0.1217676511786505,0.11206788420517809,0.08743043073998352
HALLMARK_G2M_CHECKPOINT,0.03200565060949428,0.12669315770730652,0.005955036758377787,0.0733330253396805
HALLMARK_GLYCOLYSIS,0.012852910059746965,0.06409402158488073,0.1996875982834417,0.13746078392786223
HALLMARK_HEDGEHOG_SIGNALING,0.02131219135882936,-0.06510744561655606,0.047625752492271696,0.11288128140880248
HALLMARK_HEME_METABOLISM,0.05820616003960342,0.11080120904813823,0.025305050502527782,0.11128029779839076
HALLMARK_HYPOXIA,-0.03978813771790567,-0.02148136170434509,0.1383107872940089,0.0554699227708379
HALLMARK_IL2_STAT5_SIGNALING,0.07700009779332881,0.07650749000611855,0.013247216627585871,0.1041639185692841
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.052565335540831426,0.11233468404226832,-0.0658805337367657,-0.022305162905923378
HALLMARK_INFLAMMATORY_RESPONSE,0.04811294627242367,0.03616727332659121,-0.049146382174383454,0.06765457402216606
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024133120721318888,0.10248834354781741,-0.02561870453767181,0.08438129135749874
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009306236408244468,0.0806363006631451,-0.10589816591356097,0.08321728215892946
HALLMARK_KRAS_SIGNALING_DN,0.021841346687699003,0.012448979395745133,0.10541429480587873,0.14135317543994777
HALLMARK_KRAS_SIGNALING_UP,0.05122496486520702,-0.013056655379933788,-0.1124483762731524,0.07069003254853759
HALLMARK_MITOTIC_SPINDLE,0.054641009113952616,0.1408508558501772,0.006702659939138181,0.12460691589768781
HALLMARK_MTORC1_SIGNALING,0.04976732988820228,0.0847401381449442,0.1272450396772386,0.06168492152994438
HALLMARK_MYC_TARGETS_V1,0.08628616679053551,0.0849490233440647,0.0010287519783833193,0.15447110147663026
HALLMARK_MYC_TARGETS_V2,0.02296262231435342,0.03480335801464158,-0.08025779451265296,0.07112154773057638
HALLMARK_MYOGENESIS,0.05907732488575034,-0.03455973179482931,0.04032176642743989,0.1172459072261061
HALLMARK_NOTCH_SIGNALING,0.06202883943229908,0.08846906347471382,-0.002523482858123351,0.1467842305476007
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.041579563675903285,-0.02299640435639671,-0.011017699726270664,0.18881112992840407
HALLMARK_P53_PATHWAY,0.01905724413060165,0.0853055207673383,0.006088155771146269,0.03479039961249396
HALLMARK_PANCREAS_BETA_CELLS,0.05182428912582367,-0.0818605762955974,-0.030669611195274595,0.0891279671016866
HALLMARK_PEROXISOME,-0.001968796980806343,0.04814284183806964,0.08544221095147093,0.005006227372851611
