,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.040007524327075085,0.07003018295497758,-0.011348253888157741,0.03845539440442765,-0.007370093279593369,0.044039368756007134,0.019506968638598816,0.14830827875366143,0.1030898257165321,-0.011893891538475723,0.05154889050264395,0.033694261475513375,0.040885083235743705,0.1360337105931319,0.05612051031514319,0.015647293061721603,-0.039980203951303195,0.1618667468549166,0.04617652792738279
HALLMARK_ALLOGRAFT_REJECTION,-0.055748583570799676,-0.11286446012796533,0.025163634385631142,0.036684751272776026,-0.024841351357122725,0.10075601049628158,0.07924939956745639,0.1948953822147688,0.11596547947092321,0.04500466084036297,0.04295094096531795,0.08990375502064214,-0.03748409682112563,0.12214786574866701,0.010114257908276348,0.04330870984675398,-0.08166610557746884,0.025495870545443153,-0.015685894028285415
HALLMARK_ANDROGEN_RESPONSE,0.05207255293031469,-0.01374781139390023,0.08074022026754234,-0.0345459504049046,0.010918400076598772,0.11348859807700197,0.013935324119956738,0.14918964130447948,0.05632663541661595,0.046992718497944175,0.02345720800397685,0.07747203262297067,0.04200448699276146,0.12473948316544523,0.05073849862018996,-0.019176247367506376,0.004872427854760418,0.04924344164536806,0.08544190218947131
HALLMARK_ANGIOGENESIS,0.01756372345390224,0.011337725215176415,-0.06136766746366277,-0.031061304351360935,0.04684281239910747,-0.051938544755563934,0.07412364358211986,0.17362120620315913,-0.02242543405990711,-0.014698564147779992,0.019073089307645997,0.06632531293279882,-0.013552733167748951,0.07610525879110311,-0.026851041610435132,0.06513164344991407,0.03029098081657334,-0.09083796880966742,0.09107271494493492
HALLMARK_APICAL_JUNCTION,0.06021258261986082,-0.011660588930914338,-0.012232611720011359,0.05886333134274364,0.02939667665615037,0.018261628740163793,0.04938056154343013,0.20919458120975015,0.0240399940780781,0.04082633397561685,0.056475542953427875,0.029372255899848865,0.0181336662962063,0.0775144937558854,0.04457461754596169,0.0421164113841954,-0.003303839334600814,0.10209817935500376,0.026734393903641487
HALLMARK_APICAL_SURFACE,0.06323543871847691,-0.036301392360577785,0.09422117077721573,0.06162588303444823,0.0036225605128980586,0.04171992218757198,-0.012409881042560977,-0.06221926409407843,0.07097428817799176,0.016631925273748533,0.08112657520660813,0.03572605043528731,0.06679066003684571,0.11131023565497274,0.04971213927243376,0.11641921606232927,0.032544037906527365,0.061402413232297476,0.01637153291890702
HALLMARK_APOPTOSIS,-0.022452279230135833,0.02705920864242879,0.012364445827918884,-0.019089994727515276,0.016597024892367012,0.04313336254044518,0.010199855519947992,0.07278283113025884,0.023409361119563623,0.01853547241774632,-0.046721345395605934,0.0343636746469991,-0.1059860988335758,0.014543700206463544,-0.0033637756751887606,0.05328392189282524,-0.029465153134719684,0.029008102071767888,-0.02206475454310979
HALLMARK_BILE_ACID_METABOLISM,0.12672392156618667,0.04794458523913271,0.03393782793796664,0.08897562260777082,-0.0009220252797114902,0.0040871361481692745,0.06708679331229478,0.16476520976510753,-0.015923733934907786,-0.05423521801516418,-0.06623698242227044,-0.0028311785592481,0.09079064674662664,0.13305940203279903,0.04422923272462111,-0.058915590541082065,-0.026937736699409017,0.1569851246937409,0.05970374128045699
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05777984178207596,0.03675630821305913,-0.006766441751025253,0.0826068381150128,0.016462088332841213,0.009826392185287301,0.041329238401188906,0.1363652775166197,-0.021978981729284953,0.03243656960806131,0.030622917649250916,0.012205070380562231,0.09566334607172051,0.12094015021037627,0.06383850000203523,0.03126937564390925,-0.003955098935284942,0.13681313968008543,0.059666571438533655
HALLMARK_COAGULATION,-0.12438409439387293,0.04641540520837856,0.05633393977305416,0.029159658215665206,-0.03251069610008184,0.044086384006197486,0.06219338918879267,0.1976041690771601,0.0709999615700915,-0.02726353989029103,0.05494075552618482,0.05461651729514364,-0.02491454050390522,0.11290728261056968,0.04431438321691476,0.08776829698426801,-0.08562805197474996,0.019127116700709535,8.811806458696158e-06
HALLMARK_COMPLEMENT,-0.03106757246617524,-0.04058712629201993,0.013114356080062057,0.03771594259795491,-0.02024199241108974,0.06596921723998565,0.004423005587886488,0.2112812456697125,-0.0087847046696644,0.03461670919388774,0.023104911000115552,0.08415693418261316,0.06201707589948133,0.10365300896187728,0.04778870322331559,0.018300479946285798,-0.025274921727268414,0.09981127500848307,0.03103831901510748
HALLMARK_DNA_REPAIR,0.09991735995113307,0.024611066641564733,0.02482713463037397,0.0675164189046899,0.061292785934002725,0.09173286260202783,0.09567945114979716,0.18542075638318165,0.08470111668379704,0.0402140617739112,0.08530943459738206,0.07914489891866527,0.11387347385643602,0.10694744039955478,0.06121354159247228,0.048781820445140824,0.030762376269552125,0.18070915507500435,0.10157132675266624
HALLMARK_E2F_TARGETS,0.07788202373950887,0.03455935656348567,-0.027319970079641234,0.0671124024966294,-0.008330241908576447,0.03742742107422708,0.06978395057475022,0.1868136946370266,0.03668508712251163,-0.006198828981941804,0.05772570722765674,0.03704152632787326,0.09310433965692506,0.10435785211202546,0.012309437548053453,0.04484383808696508,-0.009979144187020098,0.15014846426330178,0.06503286886249303
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06351981674146023,0.038200694234185255,0.011949177792817725,-0.04950477174751944,0.02848411720868328,-0.05025045528135731,0.09222059180392442,0.20804872460406532,-0.04409428078837756,0.034791457643906835,0.04690351017955976,0.07353855823139957,-0.02419293192257394,0.04721063317908142,-0.008197911718970914,0.07437278055218363,0.018882260694174563,-0.005685604811055803,0.04893606255181317
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027909271612824457,0.02839092124052193,0.01929547029142613,-0.02184431021743354,-0.02386093815588214,0.08431634995188533,-0.018165752064979935,0.20388176978796085,0.008716874135231905,0.005271500022146296,-0.014918685261003246,0.005274246391434974,-0.011703955948266436,0.036915502731669735,0.06964605536782052,0.03386182720646755,0.004015176918828885,0.10246383269974534,0.07565515719930105
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027171467216579426,0.00647537823673139,-0.03952792487855268,0.07330416668646082,0.00820230554493256,-0.013687333763354567,0.08053503097698815,-0.06414557337369037,0.050041369819061,0.023445779614582756,0.027619247913817983,0.02472512791205818,0.04344794582290178,0.1652613465919911,0.04221688408526467,0.019959741688914234,0.06310335572230012,0.11185744591391544,0.03247259723927094
HALLMARK_FATTY_ACID_METABOLISM,-0.07197799137199043,-0.04583072370064866,-0.04176433913729218,-0.09388223946895835,0.02374056303658161,0.011496474579985734,-0.027929128303556934,0.14914509166479903,0.007014377802303823,-0.022957104199474804,-0.01503214348819545,0.01990453090733528,0.02303694181087855,-0.06134566224145857,0.014191793395086373,-0.01797220199160178,0.08644711326251624,0.07732258738088217,0.020206169737556057
