,UKF251,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.051244618301894855,-0.016540547814123657,0.001714400682970644,0.06509117929241999,0.13869355413873022,-0.019516669741375295,0.014830732776540657,0.09631139570077767
HALLMARK_ALLOGRAFT_REJECTION,0.09525883841254279,-0.050685569617649855,0.04309522919535759,0.019659300317939957,0.08505270128015316,-0.01989376947598712,-0.007157170395624758,0.12820141544504257
HALLMARK_ANDROGEN_RESPONSE,-0.01108512336921831,-0.012746725097218463,0.07263159721616197,0.07689908277255858,0.12869223874055183,-0.05217520040488964,0.009815138428268574,0.11074549326473741
HALLMARK_ANGIOGENESIS,-0.015814480633581755,-0.018478784205042113,-0.011726004499230887,-0.02303875857554939,-0.04532001660207081,-0.011042677719897205,-5.406444170912709e-05,0.02027184632412724
HALLMARK_APICAL_JUNCTION,0.061719435945089635,0.02349126479663941,0.02897647306333169,0.09848423978144985,0.1344232396653621,0.033331920079386276,0.017013002058336887,0.1419382138066828
HALLMARK_APICAL_SURFACE,0.0070201864092137405,0.004282639194780681,0.005785558799343455,0.11424990792804285,0.09345320765306771,0.007379685844852706,-0.048214170566323836,0.06379362597416624
HALLMARK_APOPTOSIS,-0.031335171928710236,0.0365480620480319,-0.03342860628813726,-0.017307401209167808,-0.04630696108262381,-0.040508116943604094,-0.00012767386453301654,0.11948031553013641
HALLMARK_BILE_ACID_METABOLISM,-0.03032427253619171,0.008050201815793459,0.049432403258016504,0.030212880974989326,0.12578215372773585,0.014551894572559424,-0.05332501782064733,0.1283421741535333
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004302881276077423,-0.04279332926487881,-0.00045789679324957487,0.08715126936832385,0.1073870879523854,-0.004193149467139684,0.030050367655896786,0.11198652905682195
HALLMARK_COAGULATION,0.014682218881377444,-0.050416904548973136,0.07029666252770965,0.10629991140781007,0.05741258991061828,-0.02291366996566092,-0.017107772184403222,0.1021951618877958
HALLMARK_COMPLEMENT,0.011352755744999912,-0.030859339444130687,0.01745420464457062,0.03620691288587706,0.06196684241874195,0.012932098935116921,-0.015948986787688923,0.06077834189200626
HALLMARK_DNA_REPAIR,0.009129897120659682,-0.011653755274637552,0.046498310444214305,0.08927498488424192,0.13860896505484263,0.0006303901326333395,0.032986527625840006,0.13784865445714012
