,UKF313,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.1364088493498793,-0.031076094804073782,0.04850664975361242
HALLMARK_ALLOGRAFT_REJECTION,0.17180484201088578,-0.01675693226156942,0.10439778509181813
HALLMARK_ANDROGEN_RESPONSE,0.18246363840577068,0.004214768442175751,0.11269520938087818
HALLMARK_ANGIOGENESIS,-0.10677928431914031,0.00801481271235029,0.10695371224171621
HALLMARK_APICAL_JUNCTION,0.1861713723384426,0.03470855903543541,0.10396986619728718
HALLMARK_APICAL_SURFACE,0.2088339262213047,-0.03648711747903087,0.12058185894968138
HALLMARK_APOPTOSIS,-0.015497365531172598,0.06644472387872806,0.0645319971947902
HALLMARK_BILE_ACID_METABOLISM,0.08898608637563506,-0.011567786247947569,-0.022584109881346993
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1586264466562355,-0.020546014449184028,-0.04885232268992825
HALLMARK_COAGULATION,0.09450883496959724,0.04470016883002857,0.12287784545900604
HALLMARK_COMPLEMENT,0.14715931852712527,-0.015821731198769878,0.0024017495373375468
HALLMARK_DNA_REPAIR,0.16846998507285715,-0.012223474390086895,0.004555750143106216
HALLMARK_E2F_TARGETS,0.1788269549283754,-0.039892027666492746,-0.035205173443174184
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03412364422254095,0.10795611941124607,0.16468421336408398
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.09061330024254009,0.045119605192859034,0.03213333307734329
HALLMARK_ESTROGEN_RESPONSE_LATE,0.14407900105749533,-0.06029612957114715,-0.048795497863513816
HALLMARK_FATTY_ACID_METABOLISM,-0.06996930226946885,0.00204002264579911,-0.04476169490882758
HALLMARK_G2M_CHECKPOINT,0.16219243598567043,0.0018823147201720797,-0.025906562887999116
HALLMARK_GLYCOLYSIS,-0.018688203977455287,0.007076591296706146,-0.01828381060061137
HALLMARK_HEDGEHOG_SIGNALING,0.08904306778202513,-0.030412270425899855,-0.016965059161467285
HALLMARK_HEME_METABOLISM,0.07603645882747433,0.0024923636059621234,0.025052575847204033
HALLMARK_HYPOXIA,-0.17567527604435654,0.08009987120666975,-0.07178168661395044
HALLMARK_IL2_STAT5_SIGNALING,-0.011689699890191578,-0.03161527733089754,0.0165456628484613
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.024736333724774174,-0.05917464283350927,-0.02045232396696612
HALLMARK_INFLAMMATORY_RESPONSE,0.042224851893962266,0.1062487576203666,-0.016034679249053985
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.18989318457473647,-0.0441077906598482,0.08358743653832337
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.051161239287255,0.07857335992348058,0.05417963874191018
HALLMARK_KRAS_SIGNALING_DN,0.04104693414903274,-0.014832989519141799,-0.015153625966887728
HALLMARK_KRAS_SIGNALING_UP,0.11568038155507612,-0.061204151128275826,0.0838930042166722
HALLMARK_MITOTIC_SPINDLE,0.143829424903738,-0.004786950984526433,0.061207046058790286
HALLMARK_MTORC1_SIGNALING,0.0030291887579615155,-0.015952391736225934,0.010817899708526212
HALLMARK_MYC_TARGETS_V1,0.18192368844781126,-0.029752831614736002,-0.012440349037132285
HALLMARK_MYC_TARGETS_V2,0.11816822844286097,-0.013949615215602836,0.029061763088316813
HALLMARK_MYOGENESIS,0.02824734992541963,0.005335055112523009,0.14241543328697467
HALLMARK_NOTCH_SIGNALING,0.1830021686873066,-0.009023515144252713,0.029818218361137534
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1962650153542178,-0.03381306295128197,-0.03473150184277563
HALLMARK_P53_PATHWAY,0.08698742259429876,-0.006872943180424539,-0.0070849804396616875
HALLMARK_PANCREAS_BETA_CELLS,0.181897962134106,-0.041657979898640805,-0.03402376770848503
HALLMARK_PEROXISOME,0.09229853297168324,-0.017987937066751156,-0.004432538290898787
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.203292056418354,-0.010863321058836684,0.06888330058439741
HALLMARK_PROTEIN_SECRETION,0.17861506405751895,-0.03152094176604885,0.03319084720968998
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.16178830574928946,-0.038043747882263355,-0.02300171447200826
HALLMARK_SPERMATOGENESIS,0.13458364337387133,-0.049849066715282574,-0.04161348071199852
HALLMARK_TGF_BETA_SIGNALING,0.15016909917929816,0.025260425586412297,0.14739184404025676
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.056176637729008695,0.05211360837241462,-0.07750725056227219
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.15912001280541044,0.012319934844725409,0.05002258204565246
HALLMARK_UV_RESPONSE_DN,-0.050083146821176525,0.03973539870044812,0.15892731236331856
HALLMARK_UV_RESPONSE_UP,0.08702139580279596,0.0046954926452308,-0.03504688305668739
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.012971146659113818,-0.0325761201984665,0.06186691588245208
HALLMARK_XENOBIOTIC_METABOLISM,0.13659265765137568,0.013753336319870389,0.004705794037058464
