,UKF243,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.017496773949745175,0.03128066358911088,0.03736025612608942,-0.00926580435044133,0.008863567011122665,0.02618942094769645,-0.03663542494203156,0.033872675319187424,0.0905281077871325,0.07275622912258628,-0.001628655854621077,0.0035691733417894194
HALLMARK_ALLOGRAFT_REJECTION,-0.007107597544775552,0.03884110379865091,0.1099571818140632,0.03823911073533736,0.04905793752134718,-0.019953321187379924,0.009417730459180313,-0.07348567805926101,0.025620100616163207,0.07620193959548593,-0.025639290153193092,0.04816148877723515
HALLMARK_ANDROGEN_RESPONSE,0.01566126939001081,0.03299576344779008,0.10843821740369654,0.054586990325358076,-0.011557816720670563,0.0503044513743584,-0.044721414690652786,0.11980928087189287,0.08068254713112864,0.09362836083285853,0.013642932964752079,0.05907594803364948
HALLMARK_ANGIOGENESIS,0.0002256080550706072,-0.013141349480302216,0.08323459637573788,0.003573414380818148,0.12300714488201092,0.03297961070028444,-0.006704801518428765,0.10670319167912626,-0.00024009500896823537,0.07984145596059179,0.023357975963065214,0.11784156872827725
HALLMARK_APICAL_JUNCTION,0.016418987814352585,0.04652204422715353,0.09386530837818197,0.05609771753388414,-0.019568854745636674,0.06841112878013353,-0.09047593167043584,0.08998617496278842,0.07769956661712321,0.05483025936429827,0.04015605160486485,0.0538579416517735
HALLMARK_APICAL_SURFACE,0.04450164391395206,0.04585077170831332,-0.04737525094318088,-0.0008701210756891685,-0.0431185498524541,0.1147507028600963,-0.07727808845028479,-0.06067177164685836,0.11666338731224593,0.07543036566142908,0.019463444178144104,0.048774788101776566
HALLMARK_APOPTOSIS,-0.02703865611688115,0.016472410532494482,0.01838316246558455,0.08344083947785921,-0.030955071319054107,-0.08092743803773812,0.025433286508066817,0.04282991179110186,0.007280836677115781,0.03349602598587862,-0.003154688059575082,0.003954695609199897
HALLMARK_BILE_ACID_METABOLISM,0.0034037198657381226,0.041602243574050506,0.06364334938336323,0.08819166720292818,-0.012387725325978824,0.053809115100781894,0.03647267857748547,-0.0642567211189625,0.09617393132646837,-0.0075948747135867935,-0.02774782472479621,0.005377974780776126
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007549300648842871,0.05539082926683547,0.05903656089794734,0.02983878939377519,0.0006539264814910199,0.12860451166254602,-0.029483222844716606,0.14331117628588297,0.08858137440663426,0.04862718886996325,6.191540269442383e-05,-0.002622232709063355
HALLMARK_COAGULATION,-0.03057566668071528,0.06368533288180371,0.08183161313856183,0.057835040384366966,0.07895592678558182,0.05381568370170593,-0.04703199202175839,-0.024133415139745675,0.10754274757337798,0.08691167853290457,-0.07997971788778932,0.019112502427436298
HALLMARK_COMPLEMENT,-0.03139580765318053,0.04261913312727915,0.06682549819116339,0.0380119021535764,-0.01995619744740049,-0.021590263380713026,-0.05805327624309476,0.05838025226932219,0.07098765371839187,0.08769677668765695,-0.05328448248567853,0.05870118476249648
HALLMARK_DNA_REPAIR,0.11355797446471765,0.033622063022710154,0.11406444711944787,0.04802135322034793,0.018683631409011196,0.06057239774303525,-0.040627268581877235,0.02405922303605539,0.09137686810427736,0.0854299382460277,0.008131840148296448,0.04985032515946708
HALLMARK_E2F_TARGETS,0.047635542718043856,0.051929295148253965,0.10227759396822303,0.052273027179754954,-0.002051925740938504,0.06652958529070972,-0.003966812415568947,-0.04910275682153649,0.04160192113596995,0.1115398196737862,0.04354517865109358,0.02179540204721473
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.058788111643497745,0.04164927212952686,0.07083743012456852,0.02340911087447407,0.01731954384286924,0.04335659974788889,-0.048201630234523014,0.19843911061970432,-0.028134583803542775,0.08637807183367427,-0.028793178885344033,0.05216877923935194
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01734880176196031,-0.0042476640322202846,0.04154505710208105,0.024431710564175008,0.018187557910437527,-0.03772010175569031,-0.05254074955614793,0.179637728396688,0.038101942381485995,0.01796734434951717,0.015693717378910014,0.01721898654064495
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04772193504525115,0.07171063382933933,-0.00816002090909585,0.006895073241296719,-0.04010639861231261,0.0722131142052852,-0.04187306393278094,-0.03450374080757347,0.0770279835710137,0.06380776849454131,0.04986363213230416,-0.012428088138986495
HALLMARK_FATTY_ACID_METABOLISM,0.0015586611018720638,-0.02740103647188904,0.047392771037426326,0.044845627390379054,-0.0006906464153909604,-0.0019758175918031034,-0.0012440373776380232,0.10143780187361257,-0.05464869290645597,0.001213897858051953,0.06449419158124269,0.029854320266631575
HALLMARK_G2M_CHECKPOINT,0.07417145519030952,0.03653109901559148,0.10947516330565925,0.08662100862118563,0.012176364175972646,0.06076185922485682,-0.007201953464179434,0.015694723070678828,0.04874531234279699,0.055929008959637,0.04475347695600191,0.06324235809193138
HALLMARK_GLYCOLYSIS,0.054368237936836344,0.017040497376143646,0.07944934608425128,-0.028550935501800843,-0.06438391313962705,0.049248955196310604,-0.036546723253922574,0.10491453470001334,0.10257927226911445,0.02579711572838671,0.1069117303092694,0.054041611883337996
HALLMARK_HEDGEHOG_SIGNALING,0.022640006900542877,-0.031605501744015975,-0.05000400536566876,-0.03727527856688518,-0.10064604776083699,0.050463705587054965,-0.00028607940254313783,0.2262434991372032,0.032239850265870555,0.04132338395804095,0.1003803859602313,0.0013124935510223138
HALLMARK_HEME_METABOLISM,0.028484325927318817,0.03263950606696596,0.08004834206697985,0.024218376831975266,-0.006475968135942981,0.07789333564184185,-0.03869697052941517,0.06963703297896788,0.07406758417185938,0.08491235108145222,0.014850304549428048,0.057332701147617085
HALLMARK_HYPOXIA,-0.0015276839076841927,-0.009475547980899085,-0.066275786727071,0.0036170331514980467,-0.036139277956606666,0.038206584847872954,0.016874647922546167,0.16932723227953292,-0.039182049674091855,0.10388630317733577,0.03834260498822218,0.04698335620220238
HALLMARK_IL2_STAT5_SIGNALING,-0.03963340799897161,0.08248375786776953,0.10543311716800796,-0.008444709121593804,-0.007001105122681079,0.012584578954493336,-0.011565315454171795,0.12833830128644388,0.03957534958572268,0.04223010676288186,0.039881465149384565,0.05798536018573987
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.030530637203539514,-0.017234493833971628,0.06476343553537726,0.061348329972443924,0.08866155409211389,-0.008395261585439205,-0.08948735023512032,0.1634667698895809,0.07703021638698024,0.12532665787735936,0.01884629471450572,0.030399094228646034
HALLMARK_INFLAMMATORY_RESPONSE,-0.02402813051478944,-0.015653914844460735,0.03840604535731299,0.014476540352642609,-0.0434181214492269,0.0494938793517014,-0.06096743162987447,0.09997745036091692,-0.010426230635449714,0.029188081679766817,-0.025876250768080086,0.03818733993615623
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0077129168627579165,0.053101215706471486,0.09941411655070083,0.06057009250849111,0.059158645779901896,0.05756862866964311,-0.050030175636854364,-0.10424924999645586,0.043799097986945826,-0.04960962254804137,-0.05465478697417311,0.04253031782695804
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02120489128345806,0.017857650931371885,0.09230281208575795,0.06112373989086935,-0.01827336742304755,0.025558835258988548,-0.09451480652098183,0.08671066929109049,0.0765482718978195,0.08707923791286243,-0.03794077559841123,0.07976008742196457
HALLMARK_KRAS_SIGNALING_DN,0.026370247591294537,0.05765646122087956,-0.0173749643238978,-0.02195958427142497,-0.030697382494104357,0.08331489717092065,-0.13058961885270912,0.05771736853471795,0.1137585050903337,0.09578235012929277,0.08092236596802946,0.023018664508064134
HALLMARK_KRAS_SIGNALING_UP,0.004533449261460973,-0.015314392504111735,0.030123473239684492,0.041482185910777666,-0.019806036949973682,-0.014496413477545688,-0.07966490249856617,0.180060190780704,0.07065899358576617,0.10437854861907563,0.07338997142987574,0.03656650052269565
HALLMARK_MITOTIC_SPINDLE,0.02146809069363248,0.036067839641014156,0.0978090538321171,0.02085380818341948,0.0018352747557771937,0.05414588825418706,-0.08202078200493794,0.16703679441954322,0.08929086019291649,0.08737306017916142,0.049292530173041874,0.06444009182681251
HALLMARK_MTORC1_SIGNALING,0.0667917969076545,0.0018995610693809501,0.09955729396877912,0.007257171265669729,-0.030573070509869356,0.040062820885005665,-0.06508582040701745,0.17840408459209087,-0.009134466334181447,0.03369350818033023,0.04626558337848844,0.07440212133877383
HALLMARK_MYC_TARGETS_V1,0.08276491312354595,0.08036405927188853,0.0991160528628267,0.0626789269115259,0.01951129868479228,0.05808040376241231,-0.026770699033606533,-0.05197691133172619,0.07395099615384193,0.10774747199554187,0.041097373301160554,0.07161104152935335
HALLMARK_MYC_TARGETS_V2,0.028159894967419143,0.03319824158245574,0.04016771859440439,-0.002338477402951713,0.04017077476775196,0.04335565638066444,-0.06959170121731378,0.06387219837047788,0.0569154081108995,0.025431700809293266,0.06233496091671244,0.02704953032561656
HALLMARK_MYOGENESIS,-0.03623985281767622,0.05165392564615266,-0.03435395292618328,0.051903499177777174,0.004186660541865788,-0.05062292808309486,-0.04694599602089782,0.0810528832893536,0.09644906387167841,0.011874517206868487,-0.016396389881135225,-0.009083001529854126
HALLMARK_NOTCH_SIGNALING,0.015103372781834618,0.02604142105872068,0.10651851168270185,-0.025578855753698743,-0.012601247145108062,0.1121802451238273,-0.05652366587496544,0.04351208979873577,0.09732241597309961,0.037918227099029644,-0.011610329502646082,0.006553996591391613
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0754487485385172,0.07770297696373517,0.03311533778445632,-0.021527601771878947,0.01047615898527746,0.021007386862886494,-0.009386636759197247,-0.051026495342207955,0.08939460262771905,0.05765800438276456,0.017626067696741163,-0.0005293999522108296
HALLMARK_P53_PATHWAY,0.07331673032095987,0.07268825985416191,0.07573025265568296,0.04702084604215329,0.00829444722175644,0.011106996696045757,-0.023384538676679032,-0.013728351128324117,0.07559187752762975,0.05925577867356924,-0.0037623717379828775,0.06231710970923539
HALLMARK_PANCREAS_BETA_CELLS,0.042905511305871606,0.10052526751667588,-0.022774737567955953,-0.022018120356207933,-0.010503303213471576,-0.022617382909999824,-0.009596493913480358,0.1088778855312889,0.0760616720603364,0.04885063566333041,0.033937921209078736,-0.048252366881986655
HALLMARK_PEROXISOME,0.012448798399137815,0.0029029064176585035,0.03028303564731063,-0.015569604776090719,0.008416759857676615,0.023693016725299203,-0.06049055786957112,-0.00047857151432875,0.09820283784766105,0.027669511701742394,0.004413641242090234,0.05606743981501343
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03854519126439957,0.05593276869977923,0.04470540758135437,0.010262340425704293,-0.038086921808273055,-0.02695280183819791,-0.05768716203298702,0.11307683414489521,0.09181613775639573,0.06479774144945223,0.050857113689872446,0.08389800918712585
HALLMARK_PROTEIN_SECRETION,0.046271931948188495,0.043112766085028606,0.09024597769753273,0.02862679463939607,0.025596220033037687,0.06466145957355851,-0.07873191787208496,0.1318114867352921,0.07602511030694968,0.07842665675651804,0.010660383812813349,0.06116475600402326
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.010811089460180851,0.04304715933563778,-0.02853507620229938,0.035152858109648494,0.036000151344815434,-0.05270972794936893,0.02756952063863917,0.04792868300340089,0.07192782166201869,-0.04013590595084064,0.013275202383275408,0.07104973839884617
