,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.031472655558525374,0.01781346859274074,0.07008697354244851,-0.022615041775234813,0.04994365967517136,0.055899164850824294,0.1226014896781565,0.38359889287060833,-0.11637960653416539,0.04413698533139105,0.05790771287113106,0.08053014293542084,-0.009626590075442185,0.18851440626675886,0.2939829300562957,0.2817511720204173,0.02010633734743906,0.07553808818124268,-0.06288615092847798,0.07836319877705317,-0.018876632907311272
HALLMARK_ALLOGRAFT_REJECTION,-0.09949529289993132,0.049362520499626875,0.08774353406889197,-0.04462130697053213,0.035862017032365585,0.013275804149566606,-0.013849836471563364,0.5583126560520043,-0.20537559738860858,-0.00803131513549786,-0.0025496230210381356,0.07218242521023804,-0.035231530757121196,0.18665261542706094,0.15165317219027152,0.21378022524136522,0.021121396270699602,0.11311450518738007,-0.055368878864529784,0.1234401574086374,-0.002243028140741501
HALLMARK_ANDROGEN_RESPONSE,0.10076750885334863,0.05317985643484819,0.058523926632780096,0.03017590476624881,0.01569078443422974,0.008281461518348632,0.0955201969962563,0.526869853551597,-0.07663509253402732,0.09329660190057765,-0.0030432138920227555,0.14879148719950633,0.036354834518364396,0.1560733229561312,0.23796472951635106,0.2472481139387364,-0.011831963557978591,0.06426717071193395,0.0106213950858245,0.11571390871264478,0.07010106059868965
HALLMARK_ANGIOGENESIS,-0.048598809468808554,0.006137899994072741,0.01760598868945406,0.00024891754655230545,-0.05214129384166855,0.044325374004936365,-0.006651539633699431,0.5677188630816797,0.2023885133725416,-0.03692139123814369,-0.035978069866764294,-0.00824046302160953,-0.06336003467003037,0.005107217783595533,-0.012521101727400726,-0.21570006013031082,-0.024852422591018754,0.05704678138839756,0.013202542296489914,-0.015575316122361607,0.019896101651854865
HALLMARK_APICAL_JUNCTION,0.13406900879857872,0.05856508751222661,0.085154480013372,-0.02637664488427836,0.044283234593375416,0.11527482954326752,0.061039247874739085,0.5601179308765468,0.08436190978132542,0.11078056059910181,0.04932138219763179,0.08235536545495714,0.01382232480393118,0.22022958914516233,0.306390993069094,0.2722064459484309,0.009694713674634403,0.13432783477350516,-0.03834919863735772,0.17344811279327535,-0.021141658079697298
HALLMARK_APICAL_SURFACE,0.057779018295164374,0.059996283514932636,0.059404796377178624,0.11156437128036746,-0.006191309176481329,0.08905823874906467,0.03023378852222637,-0.2555694351197324,-0.158831712874789,-0.0017660456056641219,0.08202238096817299,0.01883212461971397,0.062469402340615855,0.1347312590587901,0.2752465257904263,0.21298686686363025,0.02051176325678435,0.07593797794757884,-0.03697531530637492,0.1052686142175991,0.049229686584744414
HALLMARK_APOPTOSIS,-0.018619504107267686,-0.03205909142667237,0.05144029824183574,-0.007707562511866883,0.002664405897966704,-0.03809406480194588,0.020016800177007396,0.13436979072710295,0.16952292011727255,0.10349956358044625,0.0011592544740637093,0.020028643961671696,0.02680485242019892,0.11805021195002306,-0.11043331974332755,-0.10249319981020855,0.02452866562443263,-0.03646938356864016,-0.001887038000199127,0.018394410510336995,0.06682874406515306
HALLMARK_BILE_ACID_METABOLISM,0.016193834139693098,0.015550573370305087,0.005675393711672828,-0.043546440064445795,-0.0061266070689911965,0.10395797305273759,0.05275858760809517,0.5736972866979938,-0.008715217590059526,0.051356534283327294,0.05830881163406446,0.056880869014703433,0.06920597908104457,0.06642547230312724,0.2088659114492641,0.18736933687598528,0.009834963221274437,0.02954531399931368,-0.02041428241034932,0.0556365099677335,-0.06414507912242869
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11268393720939286,0.0059741717875422,-0.046246994048907634,-0.02796987267437156,0.04490474218849437,0.11166357730584803,0.03775428447206961,0.3832607342839722,0.2382101078576944,0.042591825499788086,0.058897471998925165,0.010577059779126432,0.0009837924097073785,0.10598866362548003,0.32908958928289983,0.30853002157131887,-0.01276929293169759,-0.011608968934994815,-0.023037887173329722,0.030126730259102927,-0.011302999792078522
HALLMARK_COAGULATION,-0.06563076791679007,0.010333024018081245,0.10696935657485986,-0.010095894188495892,0.03393529996066841,0.05474172714731762,-0.007925453513037854,0.5189126311722293,-0.03845103163253328,0.059292906088273804,0.011780841235154148,0.07660016211023683,-0.031819789752240854,0.1345508012498611,0.23196427368860653,0.21582706110176414,-0.005074583778212034,-0.041807631723788666,-0.0789089852432011,0.12506356530691504,0.011046850985725503
