,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08004289220878426,0.07702218220419116,0.022856825872443982,0.013665212009127238,0.13373365443772894,0.006087147438318399,-0.010080778232215709,0.1277004933273475,0.008182052841510122,0.026201376402742577,0.009731213025107452,0.030383696780213087,0.22661258001972912,0.05394623273766191
HALLMARK_ALLOGRAFT_REJECTION,0.015229509764501594,-0.00483739917530085,0.04040574406173948,0.06887874378817098,0.16539657795112087,0.07309321673610587,-0.013144183677693282,0.18078345498652382,-0.017962085468124358,0.051354238223169306,0.013176531801832602,0.045081621729999424,0.12461429324684309,0.02457465585670682
HALLMARK_ANDROGEN_RESPONSE,0.09317891403493354,0.12575282788314754,0.09026573756834039,0.02533591709579066,0.0689944430782843,0.04831903439031502,-0.06750356518026264,0.13624125541582835,-0.06679583804955187,0.04862747900789056,0.056085667486640546,0.006437003478331988,0.1398348596287284,0.05297857490506413
HALLMARK_ANGIOGENESIS,0.027151153120957245,0.12479205187056919,0.11101868179145326,-0.013115707286092484,0.12739659749854956,-0.0007088004035874007,0.08202987733099983,0.17261334159313652,0.05034115626069927,-0.02700440175812698,0.03228732856330306,-0.067962831747573,-0.14219884948617964,-0.021165742686849173
HALLMARK_APICAL_JUNCTION,0.11240350739242835,0.09612197655490665,0.03919151145817999,0.014796640433202992,0.10226982469831115,0.04151580785844619,-0.040091203160412266,0.14978654711127226,0.0032312955650350833,0.06978950538583703,0.036279276108834364,0.060425841398558874,0.1739332153721286,0.06488387727583263
HALLMARK_APICAL_SURFACE,0.10963639664720692,-0.018217991759884266,0.008578573447507051,0.041959793717076296,0.06602987802873549,0.030841852885937406,0.017437904318426935,-0.060755675715967974,-0.07233792037412107,0.01819887377009715,0.030248175964355733,-0.034347457312855885,0.1394853324989486,-0.06423913035960344
HALLMARK_APOPTOSIS,-0.033642219527386975,0.019777318632482273,0.07397878808231406,0.009439384442347152,-0.03759855615030743,-0.0019479591531976431,0.058852461464443895,0.04945441277546746,0.014312497900730312,-0.00726300668498564,0.0012632685917819552,-0.02512677997491738,0.07332394206918866,0.012490762797541353
HALLMARK_BILE_ACID_METABOLISM,0.08344043304831078,0.07271975657759264,-0.025856836278196706,-0.0029718793801287685,0.09472125787609904,-0.020602889472537828,-0.0036770297956071995,0.1533671812742474,0.03085721139114942,0.022041320123894377,0.02753679462463053,0.016018758780400058,0.2061226597896773,0.05394495944600444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.062211378184348284,0.10506056556873004,-0.020335384283618804,0.023961344787941503,0.0627884645286714,0.020174498961922235,-0.05116174068692364,0.0722287790648768,0.06940943735310262,0.015807242085877152,0.022568278911977747,0.05876555469656696,0.15369546245857144,0.06445255203355758
HALLMARK_COAGULATION,-0.012752419678780753,0.048404681210795004,0.0838552735389368,0.05043329931821652,0.014991818658042423,0.039297315569045387,-0.03605549976558338,0.14927313163498362,0.04350190409959928,0.01611587253263096,0.022946116416227225,0.025215328954684854,0.11620640939566791,0.05148543283479765
HALLMARK_COMPLEMENT,0.016989991255030062,0.02137121793898949,0.06250587963728584,0.04240182404036572,0.12365904326589923,0.018200429435856008,0.018482282832922983,0.1827068808726264,-0.019289570789804634,0.043198474593207095,0.01651278489314796,-0.02064642193082325,0.15656283258918266,0.057562727048001465
HALLMARK_DNA_REPAIR,0.08255543712954093,0.10509847046229844,0.007061406831380608,0.054483767667743335,0.10676165880324322,-0.027006125553655932,-0.03648400465458872,0.1743073710858101,-0.022034225992402297,0.08134530754778281,0.05095666313401369,0.05782131677470857,0.22622796107902618,0.0782748503551312
HALLMARK_E2F_TARGETS,0.08265668025969047,0.07473996849323211,-0.021021547317816622,0.007731951550355976,0.12942641693093954,-0.0014219670946896761,-0.0031148031807502175,0.15627555710630495,-0.00982057333895623,0.0642429121349943,0.06664473599522185,0.0012889376857297189,0.16150362420711936,0.05844493824497043
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0797704383282463,0.07823774457630724,0.12389659217120641,-0.023743177734543236,-0.09446594617918685,-0.000871128623475815,0.021723042872076735,0.18395480393779726,0.018344801667027802,-0.0036893027156137004,0.05284374095624494,-0.007544119134061386,0.028904924400853377,0.03708077427483454
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08780227896723981,0.04259740782082864,0.0741240155443146,0.02988359276799005,-0.05259294679429033,-0.017787336152005166,-0.036549231078243045,0.10798784104103419,0.013950404276921206,-0.05067255017472127,0.026235455555148248,0.038960897570155806,0.16012522878557406,0.07359334906759321
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03874336219542895,0.03164313947691543,0.017195513196306304,0.023680654608579165,0.0988782054775725,0.013561554684073874,-0.0034351404688774804,-0.0028204530341058025,-0.05825358877991583,0.01452143335456636,0.027314311520113117,0.00129565434831119,0.15029574723398118,-0.006493012405923899
HALLMARK_FATTY_ACID_METABOLISM,0.09485127574847427,0.10675980069536764,0.06331974276995048,0.040587237851280905,-0.1093883241197553,-0.031178016657268666,0.010008583666212698,0.08806365031094665,0.014415495223253928,-0.0372427844560702,0.04340735069701011,0.017440343883465513,0.12108565912001266,0.009986788619400682
HALLMARK_G2M_CHECKPOINT,0.06862444504277415,0.04731895264143607,0.036876153944047675,0.057129238458811495,0.06056388537987964,0.01880958477899482,-0.03899634019841832,0.159324912080477,-0.009907790190046825,0.028613472711205058,0.06203992472131861,0.0300464338929411,0.15394477146737734,0.02742060803244888
HALLMARK_GLYCOLYSIS,0.06567656419178028,0.09655847371861406,0.03256391790793525,-0.0024884670816652833,0.01175013518654215,-0.017843266058324453,-0.05294150543454992,0.1223191187985358,0.022926272027804267,0.045328435533081676,0.03521077876603874,0.041124697895607736,0.17739198002055664,0.03820956578267055
HALLMARK_HEDGEHOG_SIGNALING,0.0511687980108659,0.04659869360166089,-0.0030083187644531256,0.01964965478509731,0.0717439947478798,0.004271951087109494,-0.057177814474509626,-0.07046709475183499,-0.06703169515417387,-0.03275870261955389,-0.02408461357237834,0.022165397307590373,0.15984247821304987,-0.035107861905427314
HALLMARK_HEME_METABOLISM,0.04126021713030492,0.11712292446075044,0.08750589794309517,0.0068314454920861845,0.0887742690213516,0.024152460194542383,-0.03628753378216039,0.16118197978964507,0.005044218821613519,0.04239719357570908,0.02697699366233088,0.03969083447726725,0.2129726196153196,0.0437666511531705
HALLMARK_HYPOXIA,0.08397244888465204,0.023604490736341414,0.0020337589547840475,-0.030026588761395263,-0.14230525334257108,0.0013060917269373865,-0.006056912993928457,-0.012738901652313601,0.019500428328374137,-0.013794853933049613,-0.015061129768765794,0.054704506587406526,-0.019508408068315664,0.004766781841646263
HALLMARK_IL2_STAT5_SIGNALING,0.06557376368445055,0.04551480008718037,0.05868866804381913,0.03948448151928557,0.11415779626908053,0.024449220173241682,0.03566805568009446,0.16359110755971348,-0.03164587621682786,-0.0005753225570906969,0.04895461246912746,0.040519076596629,0.14123344930426154,0.03451601195348933
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.025934253442751624,0.08884644272573813,0.13163013823345387,0.03560499052317375,-0.061872762057979244,0.00079014517380617,-0.034676235403990154,0.15200281962873105,0.019101590801015082,0.07494519743138542,0.024522690655171365,-0.0110201000520753,0.14499444698582892,0.01608217418490417
HALLMARK_INFLAMMATORY_RESPONSE,0.058752511534320546,0.0610099117277144,0.04778346581344437,-0.00805845512798236,-0.11527173615273957,0.013356357038374442,0.017249600518721982,0.0605941047235545,0.002323662452255464,-0.032740822905451245,0.03838619415808827,-0.021258689204711335,0.05329148627030983,-0.02332623490695247
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.058211273955830124,0.10230229091088508,0.005942191104174075,-0.03623898757545983,0.10802380719953274,0.009528198908365648,-0.04968987432478711,0.1817996569206606,-0.008784887736809582,0.02556269495974481,0.03603574012604409,0.0291952276162466,0.19121112148291594,0.07165221593580329
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.000715454175744116,0.04228747806219478,0.10725865553858738,-0.012480511519405772,0.023812847946573942,0.018168663006699216,0.06422751867320053,0.16409034524855512,-0.03446611368414508,0.08564406326380034,0.06613279834987379,0.01859881479985805,0.11097257204854853,0.05204360053169549
