,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09337124003524806,0.029709377803154618,-0.005160340367004724,0.017910145562140954,0.016964614225223162,0.06723913632511859,0.05934585701066204,-0.09723878204902209,0.07696243970758382,0.028109098690957908,0.15918055275413295,0.08645527737349833,0.0789876307738494,0.07705274600123156,0.06902038729775656,0.1164418045216919,0.0060123013103017715
HALLMARK_ALLOGRAFT_REJECTION,0.08323318320406504,-0.07858553634780882,-0.019772802462455295,-0.016747355118562193,0.02543320646784675,-0.0026325107857985146,-0.16498201542769347,-0.22823559028787338,0.05598186166588788,-0.009675894040275614,-0.28247372576104357,-0.0898219483846541,0.03666145156886693,0.02887100568879146,-0.018260492351862567,-0.04804647448342787,-0.030268551891559064
HALLMARK_ANDROGEN_RESPONSE,0.021251051420741768,0.08196374878887591,-0.011796353267685111,0.09496336020648474,0.016152905546796555,0.10343076680514644,-0.023764317809812693,-0.2318344955829,0.03785259513641172,-0.018404374802072417,-0.09587071482606198,-0.059791382389123744,0.07199049007033075,0.0794825184840688,0.06158057325382721,0.03595159303046136,0.009408215208496204
HALLMARK_ANGIOGENESIS,-0.0781229642911898,-0.06729212583349657,0.1165244150399883,-0.03127223248607398,0.004297408270571117,-0.08355367547517734,-0.15164521868718078,-0.2736374738991224,-0.05898916639684553,-0.010594702931199467,-0.25819713763115054,-0.23943540538535307,0.007133688681696485,-0.05139754547224599,-0.05335486184541165,-0.09197837589306317,-0.18523967998769783
HALLMARK_APICAL_JUNCTION,0.0637591849763342,0.07598411690772644,-0.049296460766667834,0.0002693240139314769,0.020712290626466987,1.1513993967607667e-05,-0.06699951037688695,-0.20645248528173005,-0.021397658693311852,0.04499889279218273,0.11984017848639207,-0.14609859090905833,0.07567616778987112,0.10036335470154495,0.12799542504533365,0.055152684487529295,0.06981334180901148
HALLMARK_APICAL_SURFACE,0.14872091538178497,0.12061041331169141,-0.04333509337170397,-0.049176642003023525,0.025081333021611887,-0.0002474003365814118,0.15671548236587005,0.19116709954529457,-0.0011213188430562633,-0.0030696545775260047,0.18020908700865806,-0.08488381498488158,0.11642025098026647,0.03779068517643334,0.04481831658009283,0.1201309588341004,0.03926568806965928
HALLMARK_APOPTOSIS,0.03603617496665182,0.008228122542259712,0.014174645515701387,0.042748401834353876,0.01920195887293503,-0.045549968695964387,0.03298321618194821,-0.039567477546777474,-0.054937209709335855,-0.03180937709827502,-0.08994764087270841,0.1423834447692152,-0.06335336340089617,0.008846515928518327,-0.02854059493035565,0.09859397104152726,0.06157262049408143
HALLMARK_BILE_ACID_METABOLISM,0.015577904941398777,0.021454516369438403,0.018373565597966466,-0.033234773306672814,0.014975802732601393,-0.005989373320603533,-0.049448674820866775,-0.26458478350448694,0.013730484059639343,0.04932230064827033,-0.0015677928908716995,-0.09280503515062938,0.06632357345403844,0.0836580160016043,0.03899727415056672,0.03856362930718746,0.03285332813602809
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02294182220679801,0.10668560182034663,0.0073819832639142186,-0.007367613169515441,0.012847448072268303,0.005531464424030799,-0.06335564247135121,-0.18418217784977695,-0.09879797873170271,-0.006554894526903786,-0.2476334960193627,-0.22022504713443844,0.08195540571263837,0.10793457317123879,0.06667981575320975,0.05179692748711305,-0.0770716852988741
HALLMARK_COAGULATION,0.013855911780552864,-0.005221013048680604,0.02156181305264383,-0.015025145486649596,-0.017977731964098194,-0.009543311116474813,-0.1626781733479993,-0.26883678632554536,0.04050086493384949,0.01156175678420376,-0.28612377637236,-0.1124302338367201,0.04990154759653652,0.07359476175459699,-0.0762488652067191,0.024272684115625758,-0.1030084364152011
HALLMARK_COMPLEMENT,0.10631144408750025,-0.02132076350114597,0.006335321566883628,-0.0041647208625274984,0.0016599099124581433,0.056798309195291045,0.05046356422691622,-0.17959109691505995,-0.06796396882161701,0.031404045806311155,-0.19135920363137726,0.049465551397345986,0.09159656009059147,0.06454314178556919,0.035058800007448425,0.11185710376128427,0.03016945746202528
HALLMARK_DNA_REPAIR,0.060701012066851384,0.11666946697585008,-0.006341381254436352,0.08024883522420018,0.045126583228042416,0.07511764360654422,-0.037532654928224767,-0.15834816966806,0.0045281061798509905,0.049696073873972076,0.2146815561545583,-0.10984493151061947,0.07114060288113407,0.0659132451151727,0.17207282676397143,0.019789542611745082,0.11991275928059528
HALLMARK_E2F_TARGETS,0.11733855776392697,0.09853488610473146,-0.05215422918113578,-0.042374499701266076,0.0368118990501471,0.08158211328681386,-0.0834376753572833,-0.19659144833758646,-0.012593903861730487,0.039696299241316346,0.2733935872508513,-0.09468207087569531,0.10541581588817818,0.08954651170052026,0.09806565457439831,0.03304653775769864,0.09600329458567355
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06233796329820854,-0.034424890289764316,0.041754239039550375,0.052753497141990166,-0.0073806195302624465,-0.11944728681877274,-0.1481653552662298,-0.19680951414787287,-0.08462671156734895,-0.018182131775474647,-0.24657378381098505,-0.2021772842421636,-0.00851469105654374,0.03773329126247578,-0.009955405243934482,-0.06675424572605976,0.059319616504458494
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.030960556514522574,0.023292006025511625,0.041995061989627006,-0.08007793749683086,0.010843376542568171,0.10399401442746141,0.11336682293011596,-0.09678756677846617,0.055325181175931895,-0.004749988042299315,0.29975137610251634,0.22124111708086236,0.08160474521077545,0.07727920570026196,0.12897805527365994,0.03561011889230805,0.12832824551244734
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07648132250441463,0.10242222170307533,0.005513163903818568,-0.004719010994579079,0.006110643706394653,-0.036631546007360564,0.011115791750916808,0.17916373720627846,-0.00468673225659203,0.011223917513657568,-0.015306583572977185,-0.14383936477788287,0.12009990648245422,0.06861836096339416,0.008649929864704118,0.09086218642888354,0.02796147205835444
HALLMARK_FATTY_ACID_METABOLISM,-0.02889404842674505,0.008866802432135135,-0.0003799928705128558,0.030645974714009802,0.010957822682383916,0.09074913966388778,0.03164531941661803,-0.16657024670283035,-0.12179549293436283,0.01892851388487993,0.054587575436707315,0.17146540476653133,0.03293481470135566,0.04490771478418495,0.0534848800980056,-0.066073241063248,-0.0863505557296943
HALLMARK_G2M_CHECKPOINT,0.03136443161090621,0.08065947544093413,-0.014115193413013889,0.07100104355916757,0.013143034016390635,-0.0011666804053363992,-0.122721688639448,-0.2192333634356302,-0.025969130800848225,0.02413529620954541,-0.010866164936464077,-0.18368009941339256,0.08330654918737879,0.0874705752845551,0.08492538533676515,-0.025094335454298247,0.04354026750050724
HALLMARK_GLYCOLYSIS,-0.017045846655869435,0.05585461257622897,0.016010822670874916,0.00025710229224587436,0.004442979308909413,0.04837600251414177,0.07769801795030395,-0.10263391542585677,-0.05587564807481832,0.04701159612934448,0.3078732196314784,-0.02616953359248471,0.1057112838271882,0.11212357689100808,0.11914033479116201,0.10488171188342607,0.09568448357881465
HALLMARK_HEDGEHOG_SIGNALING,0.07995248580451729,0.1433513798829106,0.025577962149004565,-0.03394081977084388,0.08035236794159144,0.09098689758125446,0.2136289400809164,0.2677677820679826,0.0534527698367586,0.02713915180688135,0.3414269586460206,0.18482823076975174,0.12596088375701528,0.0835071899182526,0.15548746262916724,0.2362888707662782,0.016378020348158485
HALLMARK_HEME_METABOLISM,0.08679943408599214,0.0799815483590488,0.030824160478989313,0.07719463092039602,0.022713784967711478,0.09750709961848562,0.11279220136774952,-0.17942710558385602,0.011923825177078573,0.0374311947994468,0.179660070656743,-0.04756604661245052,0.07284510021122675,0.09593611430623848,0.1255322412828349,0.06955938879845831,0.08326736261340091
HALLMARK_HYPOXIA,-0.16080269241407935,-0.05733287507757444,0.002711638904834926,0.041140473039310246,0.018933816038590446,-0.04073091704457397,0.04332085968141675,0.16592293563262975,-0.06328128429392746,0.028057357462169554,0.022439705547396716,-0.20622145921829882,-0.03842983685772204,-0.00520803141495836,-0.025224602993856003,-0.11119626790447655,0.054890572906547974
HALLMARK_IL2_STAT5_SIGNALING,0.06940257937895537,-0.014108267122423255,0.047066898035658555,-0.029573461730887946,0.03342961805798628,0.026168810713628456,0.024455874609409328,-0.21419811831106253,-0.028415301569847676,0.0510674136574166,-0.0923194647066266,0.047450259125199554,0.09614055206863573,0.07078869560704447,0.04714449455166237,0.03375754849840644,0.06322034981866372
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06112604727215154,-0.03804636956718446,0.04622099223931391,-0.06105357274362081,-0.02003037407366016,-0.1116394909175514,-0.13719216430596845,-0.2544905652187745,-0.08625470261245172,0.048039778631692794,-0.23407116166367273,-0.20586038811219012,0.08614573717635625,0.09760385107451029,-0.0007668508325711171,0.0062318557756443895,-0.10791117904884334
HALLMARK_INFLAMMATORY_RESPONSE,0.029954161022909424,-0.012575759706901139,0.05566657765591548,0.049646727598654176,0.02855014273417645,-0.018856373561808165,0.0889037068980367,-0.09822201118885333,-0.0415570414917824,0.05547682680417276,0.1027916735912841,-0.017349187713740694,-0.029596904398357056,0.037351590277268615,-0.018879850686049266,-0.06436521474818366,0.06317513045606467
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14085269972372047,0.0617653239160326,-0.03731125583656604,-0.04311636154602115,0.006929585447579289,0.05088367678562505,-0.11530680268032152,-0.23752386526678554,0.027300910007410015,0.022119584564509177,-0.2136905129500509,-0.10509360260038406,0.10646171666911004,0.053694284841294994,0.04730898070007849,0.07037872728068331,-0.07618715262642602
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.008425984721141607,-0.03857666087445711,0.0001959389344512258,0.09785995680508527,0.011978167754101944,-0.12592769563370818,-0.06793704609846596,-0.21536722453501972,-0.01153846603872241,-0.03511656022118787,-0.22871306989447418,-0.20598217705506716,0.003634316376370092,0.06286466483167323,-0.009382604398879744,-0.10334989586466956,0.0594826248332751
HALLMARK_KRAS_SIGNALING_DN,0.08757916277885948,0.08124777945067112,-0.03462180925837823,-0.05555496340380521,0.014235788661185158,0.08258901683230162,0.15132136690025647,0.1214969165810632,-0.006124831068574773,0.03930948445931668,0.3242448753484952,-0.05326557812904639,0.1101092920111222,0.07565308017109379,0.15572121306632866,0.12439882442802563,0.05686623742116776
HALLMARK_KRAS_SIGNALING_UP,0.1587465511736956,0.012380082267365587,0.07003382136332723,0.021826507807658786,0.05874312023397798,0.07001054843147961,0.22557512664876714,0.13820091083105387,0.11838058658101837,0.042013526390227325,0.3116671844372549,0.2162057695836632,0.10748166239937477,0.055326253254808805,0.11069737969991353,0.09998399340532999,0.060715549605234446
HALLMARK_MITOTIC_SPINDLE,0.12156252198154852,0.0732025657011779,-0.0017028106820745582,0.006478125552167598,0.0789712903383223,0.10334902882979445,0.009114717870989011,-0.166592949983357,-0.0047211488902518025,0.028662510674181373,0.18027805734302135,0.019461158453733106,0.11463823550701124,0.08241109720309625,0.16164126362211195,0.0919136130051087,0.11895146300345882
HALLMARK_MTORC1_SIGNALING,-0.06405256620379428,0.01456703498248886,0.004131814880173064,0.061555133749135106,0.0020719035373131765,-0.009860955627988709,-0.03594099387038554,-0.15991795550771798,-0.09886980463271317,0.034682168064050674,0.17758978496853142,-0.19080664363798133,0.05633473235927358,0.06238220340830202,-0.006182620538613316,-0.020708169651709487,-0.007231595578784051
HALLMARK_MYC_TARGETS_V1,0.03700852931994781,0.09529479956956635,-0.028289313330184584,0.07673715551935283,0.02412726715052981,0.08151529008250617,-0.09062087878341432,-0.17500614629875993,-4.5872914680861764e-05,0.053394537481832746,0.22215518627005984,-0.16379854854355533,0.05804599837922159,0.06584254602845233,0.16395012754647725,0.02619894464540392,0.08790222458296357
HALLMARK_MYC_TARGETS_V2,0.014739040361835511,0.06617655676309626,-0.020263529585807787,-0.007389452630466421,0.001621914209139828,-0.049274725550937384,-0.05188982681696054,-0.03540190037377294,0.039874284442407086,-0.016834054295164713,-0.0009633083087602689,-0.11993015128322349,0.07105177265331618,0.10888880795110878,0.09086351943296185,0.0022146436369329153,0.042389839621932844
HALLMARK_MYOGENESIS,0.13526952662557784,0.051394886908727684,0.0032058869261650832,-0.008015525270913301,-0.00949935939315061,0.0337634582073895,0.11149005795857925,0.08201319500305868,-0.000128017545894241,0.03923607952497616,0.14588238375651733,0.21577623740345458,0.05995307422408651,0.07443234546117758,0.12473665190388035,0.12564025267021126,0.0211840109464815
HALLMARK_NOTCH_SIGNALING,0.01185969833881874,0.10972816568435799,-0.0682681732342851,0.004997719057045912,0.012352738030485897,0.05594448559479323,0.0004552240731971506,-0.19454151646637383,0.06551095760280107,0.014942485581006824,0.09454797544577301,-0.09165723171711825,0.0915070459325617,0.046828106508382955,0.10207821336372246,0.056455892599799946,0.002010443491576826
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12412801766784033,0.12571908474313584,-0.00552432215948103,0.04311786687851583,0.037948685545430856,0.11973274373251382,0.09079803848802884,0.16246177880497456,0.03482022188171326,0.0518193234978193,0.3256801967971547,0.10070782818949323,0.06941509941131754,0.06833701277325717,0.17284321996528126,0.09913288258462838,0.07684021213344355
HALLMARK_P53_PATHWAY,-0.008060874545568135,0.05809648221029067,-0.032275890731508834,0.05954590637658949,0.020280572087399352,0.10030102294152839,-0.054865022986851086,-0.17307493962723072,-0.027687011919332965,-0.03881314930787531,0.021364903394896363,-0.06390734709001995,0.05962516902859555,0.0594919077738035,0.0907458157716921,-0.0009690941200592981,0.045022110697666484
HALLMARK_PANCREAS_BETA_CELLS,0.15657796397373325,0.11624379646289253,-0.025816157980967702,0.04015175487509564,-0.00539166988302238,0.12703440028331772,0.21385161336070754,0.23656833566253546,0.06538499808153796,0.009761096559960119,0.33456505128965613,0.1910202182528089,0.11658069011351628,0.06324016368542465,0.1805439948062417,0.1811734245758946,0.013116046782003855
HALLMARK_PEROXISOME,0.06061630517703533,0.07270497899650849,-0.013989502777359034,-0.007353212357646013,0.027524646468833285,0.03310258304103844,0.0036223282246422585,-0.04527757842510158,0.08381247490421732,0.0556937383944082,0.025709213217093636,0.023242906992959157,0.0693394837642902,0.04837867101584807,0.08347225906054823,0.04089919274255029,0.05817405188244384
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.15242032930454083,0.08626777184314657,-0.00520032346055689,0.08196160010868651,0.030925922129367116,0.1353525917841615,0.12398778241845398,0.006017489739512013,0.0005419231518241049,0.04017721183809132,0.3271318338087819,0.1636992740754847,0.05816690473222857,0.09381109877860051,0.17129393043770133,0.0918172711224284,0.1734380956048361
HALLMARK_PROTEIN_SECRETION,0.10190837486004409,0.08563810171247786,0.01224602161330448,0.08213001525141744,0.042269552724852014,0.12356953898175342,0.14588234909984127,-0.10422258106735566,-0.01092018058130841,0.04696130951787555,0.3179890482206875,0.014054811335030492,0.0941850442808002,0.1074797998347236,0.12010256129955035,0.12727113046757088,0.05009948439713278
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06968849835915951,-0.0038513416214389735,0.027945768662606466,0.06466977897356724,0.028417061637321037,0.10813455551979513,0.035317119792291185,0.06321812834228584,0.00483714878389278,0.011278394830401925,-0.2902055711283543,0.15442203148933786,0.08784318942001833,0.05282149864068946,0.04020279191191918,-0.004848155607121449,-0.16974239986421152
HALLMARK_SPERMATOGENESIS,0.157596036013279,0.12472884233562517,-0.020422360914175937,0.019129003571257283,0.04985697443893436,0.09637584145017121,0.14825867643722632,0.02593885211184971,0.043573829905761634,0.05670302244558016,0.32230876603979347,0.15879415869966523,0.08574192783230314,0.10464811732069627,0.16582883576695004,0.20406773056413777,0.14378461181698615
HALLMARK_TGF_BETA_SIGNALING,0.07847343240238869,0.06324037603701366,0.022924324485022823,0.0019392810056004647,0.03321047745710356,-0.04424288438650959,-0.087863561301382,-0.19130943588345747,0.061638335128672464,0.05473071784060402,0.07792406707359509,-0.12582402016471886,0.035083866669187835,0.07303807578322775,0.07115904292420352,0.09382369662316616,-0.09072728585681313
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.11584003052693709,-0.057024126717621665,-0.044064349526753706,-0.06370072118011978,0.07822309076493618,-0.0711298455941027,-0.12403711344211998,0.27340347806626314,-0.06733971896313791,0.006469288769891076,-0.13580327064852812,-0.13827891996743086,0.04696170485180022,0.01826640885864711,-0.01437672332597373,-0.12289020675193979,-0.1061909247376752
