,UKF248,UKF259,UKF260,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.038242085021524284,-0.03923849130900312,-0.12132278439879822,-0.03319512151089485,-0.023572475065737734,-0.11031515112024952
HALLMARK_ALLOGRAFT_REJECTION,0.001829045878229112,-0.04532323911210722,-0.015950743385831485,-0.10940802981843287,-0.04865133954856206,-0.09620662743023928
HALLMARK_ANDROGEN_RESPONSE,0.0256928647315867,0.03976876965202323,0.0037112844339923417,0.018482741006572864,0.027454652547189987,-0.011878673688575866
HALLMARK_ANGIOGENESIS,0.13011108660618756,0.14298420886489344,0.1818310025439118,0.1326381787701431,0.07214797934463323,0.30243881269298334
HALLMARK_APICAL_JUNCTION,-0.07089727783043855,-0.07173886553432204,-0.01773352068575397,0.014016384499806517,0.017511042291088123,-0.0273610222124596
HALLMARK_APICAL_SURFACE,-0.09186499947662852,-0.053130235139823775,-0.13389601816060598,-0.05102869180437095,0.0052548551585170165,-0.1545259928076985
HALLMARK_APOPTOSIS,0.031052549856493517,0.03206246829419041,0.18630829386785933,0.09730026233397537,0.011034322422577219,-0.08105030829503104
HALLMARK_BILE_ACID_METABOLISM,-0.04046935825056533,-0.034402943541914935,-0.13044104710830323,-0.05033197063652775,-0.05871171097222326,-0.09869133669445153
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06956991346569415,-0.056084975859795015,-0.08143052506806435,-0.05341672699809254,0.01635306285169228,-0.08723628075397115
HALLMARK_COAGULATION,-0.04057501368266568,-0.049547440799830714,0.07885910050688312,-0.008738464107859934,-0.010174959688529094,-0.0034224191977546992
HALLMARK_COMPLEMENT,0.05329899892393362,0.019728196181382815,0.05878171916645978,0.03491444677919496,0.04083401984111954,-0.03456711964964929
HALLMARK_DNA_REPAIR,-0.07681962436233805,0.04874725329294707,-0.03179991408849472,-0.0408683850063734,-0.0016511491601263102,0.015921914506280204
HALLMARK_E2F_TARGETS,-0.10335375134430158,-0.10340629142757081,-0.1715243595297946,0.005269181450292141,-0.01629115347394167,-0.11014674174936971
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.062301758549448666,0.10564797024853458,0.22363456699113252,0.13512755031323534,0.007189623166747309,0.19320921288590118
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04738883362960112,-0.03508604546220947,-0.05492115451901685,0.09564759581529221,0.0342550093712399,0.03440530224613755
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09575852475396306,-0.029962416417250382,-0.08112216641144382,-0.05176614592693943,0.010767760377733948,-0.160804754161017
HALLMARK_FATTY_ACID_METABOLISM,0.087211848132301,0.08935894118005155,0.0809588191712934,0.08989851703214488,0.06659342778956448,0.1958361124543961
HALLMARK_G2M_CHECKPOINT,-0.04364462724506156,0.05223919231495946,0.007452307444277333,0.07135661813387927,0.029453676668077664,0.1275149343540596
HALLMARK_GLYCOLYSIS,0.046805655643485836,0.022247780046432106,0.11439964519979882,0.08133150822611349,0.01805022153627487,0.05729724987459544
HALLMARK_HEDGEHOG_SIGNALING,-0.007408732536241109,-0.06531462032499463,-0.10569771915356775,0.04473744811624149,0.07866283027530845,-0.10887246603895534
HALLMARK_HEME_METABOLISM,0.0037393264089369913,-0.015266027584528833,-0.08501029906044358,0.027308382288052026,0.024472253789847055,-0.05796468571213448
HALLMARK_HYPOXIA,0.13786032175027543,0.12240642808868717,0.20388178701600007,0.1116956033608997,0.0759980133180043,0.35502453544667223
HALLMARK_IL2_STAT5_SIGNALING,0.015861213307825337,0.06307395064909031,0.05802951287579568,-0.004834012706018968,0.063549579344107,0.025141860836009243
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10590035385151796,0.08153250879340188,0.06558936165816195,0.04764731630745295,0.03726699823456789,0.0653029990824234
HALLMARK_INFLAMMATORY_RESPONSE,0.05200415416216203,0.11067522406458187,0.1757370348108865,0.10263943249674858,0.0430201144662551,0.3002780850609573
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07649190143811953,-0.003461953533312819,-0.17599651297566155,-0.09369342857397657,-0.05484753285093255,-0.21942580935533113
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.058358093612958635,0.12418903819372924,0.21945652471956115,0.12292450826598257,0.013439791371973731,0.21516309345391635
HALLMARK_KRAS_SIGNALING_DN,-0.05643736447804129,-0.10800272508642375,-0.16222370980927978,-0.02742421547237327,-0.01628352996556549,-0.21304682239779044
HALLMARK_KRAS_SIGNALING_UP,0.0773770768684114,0.043499929323979745,0.033032327268042304,-0.00039031473941718314,0.003504113659297498,-0.13621581962695
HALLMARK_MITOTIC_SPINDLE,-0.04671498336461068,-0.07539832338649688,-0.11038367931815019,-0.015663256143471707,0.015606673674378648,-0.1015986003385209
HALLMARK_MTORC1_SIGNALING,0.13379049360323983,0.06837861206448378,0.19208028024698082,0.11547384579359955,0.07985065091166703,0.3046883928110219
HALLMARK_MYC_TARGETS_V1,-0.07950545688582751,0.03621460952173192,-0.017285152297819364,-0.08649494767843642,0.021522052621718954,0.12900302377110467
HALLMARK_MYC_TARGETS_V2,-0.0991188620928225,0.00400002892871791,0.005115337300387067,-0.03206399695962992,0.07630845833986982,0.09380129305353159
HALLMARK_MYOGENESIS,-0.07557787518723413,-0.08375171181555459,-0.11888107763986006,-0.06625574371535872,-0.029881765538862518,-0.29953921583089543
